date,GBPUSD,USDJPY,GBPAUD,EURJPY,EURAUD,AUDJPY,empty,sum
2016.08.15,-15.00000000000945,-153.0000000000058,-9.999999999998899,-158.00000000000125,-78.00000000000028,-216.00000000000819,,-630.0000000000239
2016.08.15,-8.000000000008,-149.0000000000009,-75.99999999998718,-143.99999999999125,-99.99999999998899,-210.99999999999852,,-687.9999999999749
2016.08.15,-2.0000000000131024,-164.00000000000148,-139.00000000000023,-167.99999999999216,-180.99999999998673,-201.99999999999818,,-855.9999999999918
2016.08.15,97.9999999999981,-138.9999999999958,87.99999999999919,-109.99999999999943,-22.999999999995246,-227.00000000000387,,-312.99999999999704
2016.08.15,121.99999999999989,-245.00000000000455,24.000000000001798,-176.9999999999925,-75.00000000000284,-225.9999999999991,,-576.9999999999973
2016.08.15,100.99999999999554,-301.00000000000193,28.000000000005798,-278.99999999999636,-75.00000000000284,-299.0000000000066,,-825.0000000000064
2016.08.15,58.000000000002494,-278.99999999999636,-144.99999999999514,-239.00000000000432,-177.00000000000495,-245.00000000000455,,-1027.0000000000027
2016.08.15,63.99999999999739,-325.9999999999934,-387.99999999998835,-227.99999999999443,-312.00000000000114,-174.0000000000066,,-1363.9999999999866
2016.08.15,-95.00000000000064,-337.0000000000033,-488.9999999999839,-268.0000000000007,-226.99999999999943,-221.00000000000364,,-1636.9999999999918
2016.08.15,-200.00000000000017,-334.99999999999375,-580.999999999987,-274.0000000000009,-188.9999999999947,-240.99999999999966,,-1819.9999999999764
2016.08.15,-192.99999999999872,-289.0000000000015,-593.9999999999834,-179.00000000000205,-217.0000000000005,-212.0000000000033,,-1683.9999999999895
2016.08.15,-69.00000000000794,-287.00000000000614,-503.99999999999335,-176.9999999999925,-252.99999999999213,-176.00000000000193,,-1465.999999999994
2016.08.15,-120.00000000000898,-240.99999999999966,-499.9999999999893,-159.9999999999966,-211.00000000000563,-147.00000000000557,,-1379.000000000006
2016.08.15,-139.00000000000023,-233.0000000000041,-470.9999999999992,-152.9999999999916,-180.99999999998673,-167.0000000000016,,-1343.9999999999834
2016.08.15,-129.00000000000134,-195.99999999999795,-414.00000000000324,-140.00000000000057,-157.99999999999147,-185.00000000000227,,-1221.9999999999968
2016.08.15,-56.000000000011596,-206.00000000000307,-371.99999999999454,-146.99999999999136,-178.99999999999582,-164.00000000000148,,-1123.9999999999977
2016.08.15,-12.000000000012001,-221.00000000000364,-310.9999999999946,-140.99999999999113,-170.00000000000347,-185.00000000000227,,-1040.000000000007
2016.08.15,-120.00000000000898,-170.0000000000017,-220.99999999998232,-125.0,-52.99999999999194,-242.999999999995,,-931.9999999999799
2016.08.15,-144.0000000000108,-159.9999999999966,-159.99999999998238,-108.00000000000409,2.999999999997449,-219.0000000000083,,-788.0000000000047
2016.08.15,-191.00000000000784,-64.00000000000716,-156.00000000000057,-34.99999999999659,89.00000000000574,-234.00000000000887,,-591.0000000000152
2016.08.15,-248.00000000000378,-39.00000000000148,-75.99999999998718,-52.99999999999727,110.99999999999443,-302.0000000000067,,-607.0000000000019
2016.08.15,-140.0000000000068,-4.0000000000048885,139.00000000000023,-21.000000000000796,209.9999999999991,-272.99999999999613,,-89.0000000000093
2016.08.15,-185.99999999999727,-15.000000000000568,141.00000000001333,-52.99999999999727,190.00000000000128,-299.99999999999716,,-222.99999999997766
2016.08.15,-40.0000000000178,10.99999999999568,284.00000000001756,13.999999999995794,217.0000000000005,-272.00000000000557,,213.9999999999862
2016.08.15,7.999999999985796,128.0000000000001,297.9999999999983,126.99999999999534,124.00000000001299,-197.00000000000273,,487.99999999998977
2016.08.15,20.999999999982144,96.9999999999942,235.00000000000742,129.0000000000049,117.00000000001154,-126.99999999999534,,472.0000000000049
2016.08.15,-46.999999999997044,66.0000000000025,116.00000000000499,66.0000000000025,63.000000000013046,-159.00000000000603,,105.00000000002001
2016.08.15,-8.000000000008,10.000000000005116,96.00000000000719,-1.9999999999953388,22.0000000000109,-167.0000000000016,,-48.999999999981725
2016.08.15,-15.00000000000945,16.000000000005343,116.00000000000499,-9.999999999990905,-12.999999999996348,-174.0000000000066,,-79.99999999999297
2016.08.15,133.99999999998968,67.99999999999784,331.0000000000146,15.000000000000568,-89.00000000000574,-147.00000000000557,,311.9999999999914
2016.08.15,168.99999999999693,9.000000000000341,443.99999999999994,-111.0000000000042,-107.99999999999699,-212.0000000000033,,190.99999999999278
2016.08.15,295.0000000000008,-70.00000000000739,517.9999999999962,-176.00000000000193,-148.99999999999915,-215.0000000000034,,202.99999999998516
2016.08.15,414.9999999999876,-64.00000000000716,540.0000000000072,-176.00000000000193,-154.99999999999403,-195.99999999999795,,363.99999999999363
2016.08.15,324.9999999999975,-36.000000000001364,634.0000000000013,-268.0000000000007,-296.0000000000074,-222.99999999999898,,135.99999999999034
2016.08.15,400.9999999999847,-120.99999999999511,592.0000000000148,-310.0000000000023,-296.9999999999917,-225.00000000000853,,40.00000000000182
2016.08.15,392.9999999999989,-84.99999999999375,711.0000000000172,-350.9999999999991,-234.00000000000088,-311.9999999999976,,122.00000000002467
2016.08.15,339.0000000000004,0.0,978.9999999999966,-283.9999999999918,46.0000000000127,-397.99999999999613,,682.0000000000218
2016.08.15,414.9999999999876,7.999999999995566,1072.0000000000064,-269.999999999996,19.00000000001345,-370.9999999999951,,873.0000000000119
2016.08.15,421.99999999998903,-79.9999999999983,1099.0000000000055,-325.9999999999934,76.99999999999375,-423.0000000000018,,768.9999999999945
2016.08.15,431.99999999998795,-162.9999999999967,1007.0000000000024,-361.0000000000042,114.0000000000141,-469.0000000000083,,559.9999999999953
