date,USDCHF,GBPUSD,USDCAD,AUDUSD,NZDUSD,AUDCHF,EURGBP,GBPAUD,EURJPY,EURAUD,CADJPY,NZDJPY,AUDCAD,empty,sum
2018.08.20,-17.999999999995797,31.000000000003247,7.0000000000014495,0.0,-18.999999999991246,-4.000000000004,-97.9999999999981,34.000000000000696,-82.99999999999841,-1.0000000000065512,27.000000000001023,-64.99999999999773,-3.999999999992898,,-192.9999999999783
2018.08.20,-41.000000000002146,34.99999999998504,-17.000000000000348,-17.999999999995797,-54.999999999993946,-7.0000000000014495,-85.99999999999719,103.00000000000864,-85.99999999999852,-41.000000000002146,3.0000000000001137,-100.99999999999909,-44.99999999999504,,-355.99999999999187
2018.08.20,-24.999999999997247,31.000000000003247,-25.999999999992696,-19.999999999997797,-47.9999999999925,-20.0000000000089,-112.000000000001,107.00000000001265,-94.99999999999886,-52.000000000007596,4.0000000000048885,-103.9999999999992,-53.00000000000304,,-412.99999999997806
2018.08.20,-24.999999999997247,43.999999999999595,-17.000000000000348,-31.999999999998696,-53.999999999998494,-30.000000000007798,-106.00000000000608,156.00000000000057,-96.00000000000364,-93.00000000000975,18.000000000000682,-117.00000000000443,-59.99999999999339,,-412.0000000000191
2018.08.20,-29.000000000001247,73.99999999999629,24.000000000001798,-42.999999999993044,-102.99999999999754,-39.00000000000014,-79.00000000000685,226.99999999999943,-99.00000000000375,-107.00000000001265,41.00000000001103,-165.99999999999682,-46.00000000000159,,-345.0000000000051
2018.08.20,-27.999999999994696,41.99999999998649,5.000000000010552,-68.00000000000139,-125.99999999999278,-63.00000000000195,-109.00000000000354,245.0000000000063,-125.0,-171.99999999999437,53.00000000001148,-213.99999999999864,-90.0000000000012,,-649.9999999999736
2018.08.20,-15.999999999993797,82.99999999998863,17.000000000000348,-64.99999999999284,-132.99999999999423,-70.0000000000034,-62.000000000006494,293.99999999999426,-161.00000000000136,-136.00000000000279,65.00000000001194,-228.9999999999992,-80.99999999999774,,-493.99999999999665
2018.08.20,12.000000000000899,-1.0000000000065512,41.000000000002146,-96.99999999999153,-173.00000000000094,-121.00000000000443,-102.00000000000209,253.99999999999866,-167.0000000000016,-168.99999999999693,66.0000000000025,-259.00000000000034,-102.99999999999754,,-818.9999999999977
2018.08.20,52.000000000007596,21.999999999988695,59.000000000009045,-123.99999999999079,-119.99999999999788,-180.0000000000024,-87.99999999999919,356.00000000000074,-161.00000000000136,-239.00000000001143,75.00000000000284,-198.99999999999807,-129.00000000000134,,-675.9999999999936
2018.08.20,41.000000000002146,-36.0000000000138,46.0000000000127,-143.9999999999997,-168.00000000000148,-190.00000000000128,-94.00000000000519,313.00000000000773,-231.99999999999932,-211.00000000000563,82.00000000000784,-265.00000000000057,-161.99999999999548,,-1019.999999999992
2018.08.20,47.00000000000814,4.000000000004,-14.999999999987246,-66.99999999999484,-158.99999999999804,-116.00000000000499,-85.00000000000173,184.00000000000637,-140.00000000000057,-78.00000000000028,-4.9999999999954525,-215.99999999999397,-105.99999999999498,,-751.9999999999536
2018.08.20,63.00000000000195,11.999999999989797,36.0000000000138,-134.0000000000008,-190.99999999999673,-195.00000000000074,-56.0000000000005,356.00000000000074,-160.0000000000108,-182.0000000000155,25.000000000005684,-245.00000000000455,-154.99999999999403,,-826.0000000000116
2018.08.20,50.0000000000056,34.000000000000696,14.000000000002899,-96.99999999999153,-168.99999999999693,-151.00000000000114,-53.999999999998494,303.0000000000088,-147.00000000000557,-130.0000000000079,12.000000000000455,-224.00000000000375,-124.99999999999733,,-683.9999999999841
2018.08.20,50.0000000000056,60.99999999999994,-7.999999999985796,-66.99999999999484,-139.00000000000023,-120.00000000000898,-46.00000000000159,266.0000000000107,-105.00000000000398,-80.99999999999774,-21.99999999999136,-171.99999999999704,-102.00000000000209,,-484.99999999996743
2018.08.20,48.99999999999905,69.9999999999923,-12.999999999996348,-31.999999999998696,-117.99999999999588,-84.0000000000063,-51.000000000001044,195.00000000001182,-61.99999999999761,-26.999999999999247,-40.99999999999682,-134.00000000000034,-59.99999999999339,,-307.9999999999825
2018.08.20,16.0000000000049,21.999999999988695,73.00000000001194,-83.9999999999952,-129.9999999999968,-111.00000000000554,-31.999999999998696,261.0000000000001,-100.00000000000853,-49.99999999999449,-9.999999999990905,-128.0000000000001,-65.99999999999939,,-338.99999999998397
2018.08.20,6.0000000000060005,1.999999999990898,38.0000000000047,-82.99999999999974,-129.00000000000134,-102.00000000000209,-36.0000000000027,221.00000000000452,-103.00000000000864,-28.000000000005798,-37.9999999999967,-120.99999999999511,-87.99999999999919,,-461.00000000000523
2018.08.20,9.999999999998899,14.000000000002899,17.000000000000348,-87.99999999999919,-129.00000000000134,-113.00000000000753,-23.00000000000635,255.00000000000523,-149.0000000000009,-31.000000000003247,-25.99999999999625,-141.9999999999959,-110.99999999999443,,-515.9999999999977
2018.08.20,-19.00000000000235,-117.00000000001154,104.00000000001519,-149.99999999999457,-203.99999999999307,-151.00000000000114,-24.000000000001798,219.99999999999798,-299.0000000000066,0.9999999999843467,41.00000000001103,-237.99999999999955,-129.9999999999968,,-965.999999999999
2018.08.20,-10.999999999994348,-35.00000000000725,101.00000000001774,-140.99999999999113,-217.99999999999596,-147.00000000000824,19.999999999997797,307.99999999999716,-253.0000000000001,-5.999999999994898,24.00000000000091,-237.99999999999955,-117.99999999999588,,-713.9999999999739
2018.08.20,-19.00000000000235,-36.999999999998145,63.99999999999739,-120.99999999999334,-210.99999999999451,-121.99999999999989,-17.000000000000348,262.999999999991,-143.00000000000068,-31.000000000003247,-39.99999999999204,-195.99999999999795,-119.99999999999788,,-729.9999999999919
2018.08.20,-30.999999999992145,11.999999999989797,18.0000000000069,-29.999999999996696,-176.99999999999383,-24.000000000001798,0.999999999995449,107.00000000001265,-164.00000000000148,140.99999999999113,-43.99999999999693,-183.00000000000693,-36.0000000000027,,-409.9999999999966
2018.08.20,-52.99999999999194,-51.000000000001044,24.000000000001798,-31.999999999998696,-180.99999999999784,-9.999999999998899,25.999999999992696,35.999999999991594,-215.0000000000034,252.99999999999213,-67.99999999999784,-161.00000000000136,-31.999999999998696,,-464.00000000001154
2018.08.20,-121.99999999999989,-58.000000000002494,43.999999999999595,-81.9999999999932,-207.99999999999707,-9.00000000000345,63.99999999999739,137.9999999999937,-273.00000000001035,222.99999999999542,-56.99999999998795,-191.99999999999307,-81.9999999999932,,-613.9999999999945
2018.08.20,-164.99999999999292,-53.00000000001415,113.00000000000753,-95.99999999999609,-196.99999999999162,7.9999999999968985,85.99999999999719,177.00000000000495,-302.99999999999727,224.99999999998633,-7.999999999995566,-180.00000000000682,-51.000000000001044,,-444.0000000000026
2018.08.20,-95.00000000000064,7.999999999985796,79.00000000000685,-59.99999999999339,-165.9999999999995,-8.000000000008,68.00000000000139,174.99999999999181,-237.00000000000898,197.00000000000273,-19.99999999999602,-158.00000000000125,-29.999999999996696,,-247.0000000000159
2018.08.20,-166.99999999999494,-102.00000000000209,212.99999999999653,-171.99999999999437,-239.99999999999577,-65.00000000000395,102.99999999999754,292.00000000000335,-379.0000000000049,154.99999999999403,58.000000000006935,-231.99999999999932,-75.9999999999983,,-611.9999999999953
2018.08.20,-112.000000000001,79.99999999999119,157.00000000000713,-129.9999999999968,-195.00000000000074,-64.0000000000085,141.00000000000225,441.0000000000025,-277.000000000001,86.99999999999264,34.000000000006025,-191.99999999999307,-63.99999999999739,,-93.99999999999679
2018.08.20,-39.00000000000014,192.99999999999872,147.00000000000824,-105.99999999999498,-182.99999999999983,-94.00000000000519,163.99999999999747,540.0000000000072,-221.00000000000364,38.0000000000047,48.00000000000182,-194.99999999999318,-39.00000000000014,,253.00000000002106
2018.08.20,-2.999999999997449,265.99999999998846,124.00000000001299,-85.99999999999719,-173.00000000000094,-103.00000000000864,173.00000000000094,600.0000000000006,-188.0000000000024,7.0000000000014495,48.00000000000182,-198.99999999999807,-29.999999999996696,,436.0000000000049
2018.08.20,-2.999999999997449,163.9999999999864,273.0000000000121,-117.00000000000044,-176.99999999999383,-129.00000000000134,122.99999999999534,529.0000000000017,-282.0000000000107,-24.000000000001798,191.0000000000025,-242.00000000000443,39.00000000000014,,344.9999999999882
2018.08.20,50.0000000000056,177.99999999998929,267.0000000000172,-98.99999999999353,-117.00000000000044,-153.00000000000313,95.99999999999609,503.000000000009,-334.0000000000032,-43.999999999999595,252.00000000000955,-233.99999999999466,56.0000000000005,,421.0000000000327
2018.08.20,155.00000000000514,320.9999999999935,85.00000000000173,-37.99999999999359,-80.99999999999774,-167.00000000000603,95.00000000000064,553.0000000000035,-243.99999999999977,-95.00000000000064,172.00000000001125,-225.9999999999991,6.0000000000060005,,536.0000000000248
2018.08.20,118.00000000000699,262.999999999991,101.00000000001774,-86.99999999999264,-159.9999999999935,-190.00000000000128,120.99999999999334,598.0000000000097,-311.9999999999976,-86.0000000000083,164.00000000000148,-298.0000000000018,-49.99999999999449,,182.00000000003064
2018.08.20,158.99999999999804,293.99999999999426,51.000000000001044,2.000000000002,-129.9999999999968,-128.00000000000588,32.999999999994145,419.9999999999982,-133.00000000000978,-76.0000000000094,115.0000000000091,-250.0,31.999999999998696,,388.9999999999737
