timeframe,profit
2021.11.09 01:30,-1680
2021.11.09 01:20,-1678
2021.11.09 05:40,-1671
2021.11.09 04:55,-1664
2021.11.08 17:00,-1659
2021.11.09 04:10,-1649
2021.11.09 12:00,-1648
2021.11.08 16:35,-1646
2021.11.09 04:50,-1644
2021.11.08 16:55,-1643
2021.11.09 12:25,-1639
2021.11.09 16:35,-1636
2021.11.09 09:40,-1632
2021.11.09 16:45,-1626
2021.11.09 02:35,-1625
2021.11.09 12:45,-1625
2021.11.09 10:05,-1615
2021.11.08 16:30,-1607
2021.11.09 22:15,-1603
2021.11.09 01:25,-1596
2021.11.09 05:45,-1596
2021.11.09 22:05,-1595
2021.11.09 10:00,-1594
2021.11.09 03:25,-1593
2021.11.09 05:35,-1591
2021.11.09 09:35,-1590
2021.11.09 11:55,-1585
2021.11.09 09:55,-1583
2021.11.09 04:30,-1582
2021.11.09 04:05,-1582
2021.11.09 04:25,-1574
2021.11.09 12:30,-1573
2021.11.09 13:00,-1571
2021.11.09 11:35,-1566
2021.11.09 12:35,-1565
2021.11.09 16:50,-1559
2021.11.09 12:15,-1555
2021.11.09 12:40,-1552
2021.11.09 22:00,-1550
2021.11.09 11:15,-1548
2021.11.09 02:30,-1547
2021.11.09 13:05,-1540
2021.11.09 04:45,-1536
2021.11.08 16:45,-1534
2021.11.09 22:10,-1534
2021.11.09 16:00,-1532
2021.11.09 05:55,-1531
2021.11.08 15:10,-1529
2021.11.09 05:50,-1528
2021.11.09 04:20,-1526
2021.11.09 03:10,-1514
2021.11.09 04:40,-1513
2021.11.09 10:10,-1509
2021.11.09 04:35,-1506
2021.11.08 15:00,-1505
2021.11.09 11:50,-1505
2021.11.09 04:15,-1501
2021.11.09 22:25,-1490
2021.11.08 15:05,-1489
2021.11.09 16:25,-1477
2021.11.09 12:10,-1473
2021.11.09 22:20,-1471
2021.11.09 03:35,-1471
2021.11.09 03:05,-1465
2021.11.08 16:40,-1461
2021.11.09 23:10,-1460
2021.11.09 13:10,-1458
2021.11.09 11:45,-1456
2021.11.09 09:45,-1454
2021.11.09 10:15,-1453
2021.11.09 12:55,-1453
2021.11.09 02:50,-1451
2021.11.08 16:50,-1447
2021.11.09 12:50,-1444
2021.11.09 16:20,-1441
2021.11.09 12:05,-1436
2021.11.08 14:40,-1435
2021.11.08 15:40,-1433
2021.11.08 15:20,-1430
2021.11.09 23:15,-1430
2021.11.09 11:30,-1423
2021.11.09 22:40,-1419
2021.11.09 02:40,-1418
2021.11.09 11:20,-1417
2021.11.09 22:50,-1413
2021.11.09 16:55,-1406
2021.11.08 16:25,-1402
2021.11.09 23:00,-1401
2021.11.09 13:15,-1396
2021.11.09 13:20,-1395
2021.11.09 03:55,-1394
2021.11.09 02:55,-1388
2021.11.09 23:05,-1386
2021.11.09 03:00,-1385
2021.11.09 11:25,-1385
2021.11.08 15:15,-1380
2021.11.09 02:45,-1376
2021.11.09 13:25,-1372
2021.11.09 22:30,-1372
2021.11.09 21:55,-1372
2021.11.09 09:50,-1370
2021.11.09 22:45,-1369
2021.11.09 03:30,-1367
2021.11.09 22:55,-1361
2021.11.09 10:20,-1357
2021.11.09 03:40,-1341
2021.11.08 15:50,-1341
2021.11.09 23:20,-1334
2021.11.09 10:55,-1330
2021.11.09 16:30,-1330
2021.11.09 22:35,-1322
2021.11.08 15:55,-1319
2021.11.09 21:25,-1316
2021.11.09 03:50,-1315
2021.11.09 13:30,-1314
2021.11.08 16:00,-1313
2021.11.08 15:45,-1307
2021.11.09 11:10,-1306
2021.11.09 23:25,-1305
2021.11.09 23:30,-1300
2021.11.09 15:55,-1299
2021.11.09 21:30,-1295
2021.11.08 16:10,-1291
2021.11.09 16:15,-1289
2021.11.09 03:45,-1282
2021.11.08 14:50,-1278
2021.11.09 10:30,-1267
2021.11.08 14:30,-1246
2021.11.09 21:10,-1242
2021.11.09 21:35,-1236
2021.11.09 10:50,-1232
2021.11.09 23:35,-1220
2021.11.09 21:20,-1219
2021.11.09 13:40,-1207
2021.11.09 20:35,-1206
2021.11.09 20:30,-1205
2021.11.09 20:45,-1201
2021.11.09 21:05,-1195
2021.11.09 23:45,-1195
2021.11.09 21:40,-1193
2021.11.08 14:45,-1191
2021.11.09 20:50,-1190
2021.11.09 20:20,-1189
2021.11.10 02:20,-1187
2021.11.09 23:50,-1187
2021.11.10 00:55,-1181
2021.11.09 21:00,-1175
2021.11.09 20:40,-1173
2021.11.10 02:25,-1170
2021.11.09 23:40,-1169
2021.11.10 00:45,-1168
2021.11.09 20:25,-1166
2021.11.09 21:15,-1165
2021.11.10 02:10,-1163
2021.11.09 21:45,-1160
2021.11.10 00:40,-1157
2021.11.09 15:50,-1153
2021.11.10 00:00,-1153
2021.11.09 21:50,-1153
2021.11.10 00:35,-1152
2021.11.09 10:45,-1151
2021.11.10 00:30,-1150
2021.11.10 02:30,-1144
2021.11.08 14:35,-1137
2021.11.09 23:55,-1132
2021.11.10 02:15,-1131
2021.11.09 10:40,-1129
2021.11.09 20:55,-1123
2021.11.09 13:45,-1119
2021.11.09 10:25,-1117
2021.11.09 16:05,-1115
2021.11.09 20:15,-1110
2021.11.10 00:20,-1099
2021.11.08 14:55,-1098
2021.11.08 16:05,-1097
2021.11.10 02:00,-1086
2021.11.09 10:35,-1080
2021.11.09 11:00,-1079
2021.11.09 16:10,-1076
2021.11.09 19:55,-1073
2021.11.10 00:50,-1062
2021.11.09 13:50,-1046
2021.11.10 02:05,-1030
2021.11.09 20:10,-1019
2021.11.10 02:35,-1017
2021.11.09 13:35,-1013
2021.11.09 20:00,-1010
2021.11.10 01:45,-1008
2021.11.09 19:20,-1004
2021.11.09 19:35,-994
2021.11.10 02:40,-994
2021.11.09 20:05,-982
2021.11.10 00:25,-976
2021.11.10 00:10,-974
2021.11.09 11:05,-973
2021.11.10 00:05,-966
2021.11.10 01:50,-962
2021.11.10 00:15,-962
2021.11.10 01:00,-961
2021.11.09 17:00,-954
2021.11.09 15:45,-945
2021.11.09 19:25,-943
2021.11.09 19:15,-937
2021.11.10 01:35,-934
2021.11.08 14:25,-929
2021.11.10 01:20,-924
2021.11.09 19:40,-923
2021.11.10 01:15,-919
2021.11.09 19:45,-918
2021.11.09 19:30,-917
2021.11.10 01:55,-911
2021.11.10 01:05,-901
2021.11.10 01:10,-898
2021.11.10 01:40,-897
2021.11.10 03:15,-876
2021.11.10 01:25,-874
2021.11.09 19:00,-865
2021.11.09 19:10,-861
2021.11.10 03:10,-860
2021.11.10 02:50,-860
2021.11.09 14:20,-853
2021.11.08 11:10,-849
2021.11.09 14:05,-844
2021.11.10 01:30,-832
2021.11.10 03:00,-828
2021.11.10 02:45,-815
2021.11.09 19:50,-814
2021.11.10 03:20,-814
2021.11.09 18:55,-813
2021.11.08 11:15,-811
2021.11.09 14:00,-805
2021.11.08 08:10,-800
2021.11.08 08:05,-792
2021.11.09 19:05,-782
2021.11.09 18:40,-776
2021.11.10 02:55,-760
2021.11.09 15:40,-751
2021.11.09 14:15,-751
2021.11.08 08:15,-747
2021.11.08 08:20,-741
2021.11.08 11:00,-736
2021.11.09 18:45,-735
2021.11.09 13:55,-729
2021.11.09 18:50,-726
2021.11.10 03:05,-725
2021.11.08 11:35,-710
2021.11.09 14:25,-708
2021.11.08 09:20,-698
2021.11.09 17:10,-689
2021.11.08 11:05,-682
2021.11.08 08:00,-676
2021.11.08 08:25,-666
2021.11.10 03:30,-657
2021.11.09 14:10,-647
2021.11.10 03:35,-639
2021.11.08 09:25,-635
2021.11.10 03:25,-629
2021.11.08 13:55,-615
2021.11.08 14:20,-594
2021.11.08 14:00,-593
2021.11.08 08:50,-590
2021.11.08 08:40,-585
2021.11.08 08:45,-581
2021.11.09 17:55,-581
2021.11.10 03:40,-579
2021.11.08 08:35,-577
2021.11.09 17:05,-574
2021.11.08 09:00,-570
2021.11.08 11:30,-567
2021.11.08 10:55,-561
2021.11.10 03:50,-542
2021.11.09 14:35,-540
2021.11.10 04:00,-540
2021.11.08 14:10,-537
2021.11.10 03:55,-537
2021.11.09 17:50,-535
2021.11.08 14:15,-535
2021.11.08 13:00,-535
2021.11.08 09:15,-531
2021.11.08 11:25,-529
2021.11.08 10:50,-527
2021.11.08 08:30,-521
2021.11.08 07:55,-508
2021.11.08 11:40,-502
2021.11.08 14:05,-494
2021.11.10 04:35,-485
2021.11.08 09:10,-482
2021.11.09 14:30,-481
2021.11.08 12:40,-480
2021.11.08 12:45,-475
2021.11.08 13:45,-466
2021.11.08 06:50,-460
2021.11.10 04:05,-458
2021.11.10 04:25,-452
2021.11.10 05:05,-443
2021.11.08 11:20,-438
2021.11.08 09:05,-437
2021.11.10 04:20,-433
2021.11.08 13:05,-427
2021.11.09 15:25,-424
2021.11.08 10:45,-423
2021.11.08 11:45,-423
2021.11.10 03:45,-423
2021.11.10 05:30,-420
2021.11.10 05:25,-420
2021.11.10 04:45,-417
2021.11.10 05:10,-412
2021.11.10 05:00,-403
2021.11.08 07:50,-400
2021.11.10 04:15,-395
2021.11.08 10:00,-389
2021.11.10 04:30,-383
2021.11.08 13:10,-381
2021.11.10 04:55,-379
2021.11.10 05:35,-378
2021.11.09 18:00,-378
2021.11.10 04:40,-376
2021.11.09 14:40,-375
2021.11.10 05:20,-374
2021.11.10 04:10,-367
2021.11.08 10:40,-363
2021.11.09 18:35,-361
2021.11.08 07:10,-360
2021.11.08 07:05,-356
2021.11.08 06:55,-352
2021.11.10 04:50,-341
2021.11.09 15:30,-339
2021.11.08 07:00,-337
2021.11.09 14:45,-336
2021.11.08 08:55,-335
2021.11.10 05:15,-332
2021.11.09 14:55,-331
2021.11.09 15:10,-328
2021.11.09 18:30,-327
2021.11.08 07:45,-322
2021.11.08 13:50,-319
2021.11.09 15:00,-317
2021.11.08 10:05,-316
2021.11.08 13:40,-314
2021.11.09 14:50,-310
2021.11.10 05:40,-307
2021.11.08 07:25,-306
2021.11.08 06:45,-304
2021.11.09 15:35,-299
2021.11.09 15:05,-292
2021.11.08 12:50,-283
2021.11.08 07:15,-278
2021.11.08 07:20,-274
2021.11.08 12:30,-270
2021.11.09 15:20,-266
2021.11.08 07:35,-265
2021.11.08 05:35,-259
2021.11.08 11:50,-258
2021.11.09 17:30,-255
2021.11.08 07:30,-250
2021.11.10 05:45,-225
2021.11.08 07:40,-224
2021.11.08 05:10,-221
2021.11.08 06:10,-221
2021.11.08 05:25,-217
2021.11.08 06:40,-216
2021.11.08 05:40,-214
2021.11.08 05:30,-213
2021.11.08 12:55,-212
2021.11.08 13:15,-208
2021.11.09 18:05,-207
2021.11.08 06:05,-204
2021.11.08 13:20,-203
2021.11.08 09:55,-202
2021.11.08 05:55,-182
2021.11.08 05:45,-176
2021.11.10 05:50,-175
2021.11.08 12:35,-168
2021.11.08 06:25,-166
2021.11.08 05:05,-164
2021.11.08 06:15,-160
2021.11.08 06:35,-160
2021.11.08 13:35,-159
2021.11.08 05:15,-149
2021.11.08 05:20,-148
2021.11.08 06:00,-144
2021.11.09 18:15,-142
2021.11.09 18:20,-140
2021.11.08 06:30,-136
2021.11.08 09:30,-131
2021.11.08 02:20,-128
2021.11.08 12:00,-127
2021.11.09 17:20,-126
2021.11.10 05:55,-124
2021.11.08 06:20,-120
2021.11.09 17:45,-112
2021.11.08 09:50,-109
2021.11.08 13:25,-105
2021.11.08 12:25,-103
2021.11.08 05:50,-103
2021.11.10 06:00,-99
2021.11.09 15:15,-98
2021.11.08 09:45,-96
2021.11.08 13:30,-91
2021.11.08 11:55,-86
2021.11.08 09:40,-81
2021.11.09 17:35,-76
2021.11.08 02:15,-43
2021.11.10 06:55,-37
2021.11.10 07:00,-32
2021.11.10 06:50,-17
2021.11.10 06:40,-9
2021.11.08 02:25,-5
2021.11.10 06:35,-5
2021.11.08 02:30,-3
2021.11.09 17:15,-2
2021.11.08 10:35,-6.44E-11
2021.11.08 09:35,2
2021.11.08 03:05,11
2021.11.09 17:40,18
2021.11.08 02:00,23
2021.11.10 06:45,26
2021.11.08 02:05,27
2021.11.08 02:50,28
2021.11.08 02:40,37
2021.11.08 10:10,37
2021.11.09 18:10,39
2021.11.08 12:15,42
2021.11.10 06:15,45
2021.11.08 02:45,48
2021.11.10 06:05,52
2021.11.09 18:25,60
2021.11.10 06:30,67
2021.11.10 07:05,72
2021.11.08 03:00,73
2021.11.08 02:10,75
2021.11.08 05:00,75
2021.11.08 02:35,76
2021.11.08 12:20,88
2021.11.10 06:20,98
2021.11.08 03:10,113
2021.11.10 06:10,114
2021.11.09 17:25,123
2021.11.08 03:15,129
2021.11.08 12:10,135
2021.11.08 12:05,135
2021.11.08 02:55,141
2021.11.10 06:25,194
2021.11.08 03:25,197
2021.11.08 10:30,213
2021.11.08 10:15,215
2021.11.08 04:55,220
2021.11.08 03:20,233
2021.11.08 04:40,251
2021.11.10 11:50,275
2021.11.08 03:40,291
2021.11.10 07:10,296
2021.11.08 04:45,298
2021.11.10 12:10,301
2021.11.10 11:35,327
2021.11.10 07:15,333
2021.11.08 04:50,347
2021.11.10 08:45,354
2021.11.10 07:25,380
2021.11.08 03:30,386
2021.11.10 12:05,389
2021.11.10 08:50,390
2021.11.08 03:45,400
2021.11.10 07:20,401
2021.11.10 12:15,401
2021.11.10 07:30,409
2021.11.08 03:35,409
2021.11.08 04:35,410
2021.11.08 10:25,420
2021.11.08 04:15,434
2021.11.10 12:20,436
2021.11.10 11:45,443
2021.11.10 12:00,450
2021.11.08 04:30,453
2021.11.10 11:40,453
2021.11.08 10:20,453
2021.11.10 12:25,456
2021.11.10 12:35,471
2021.11.10 12:40,483
2021.11.10 08:55,487
2021.11.10 07:35,491
2021.11.10 11:55,496
2021.11.08 04:05,498
2021.11.08 04:25,519
2021.11.08 04:20,532
2021.11.08 04:00,544
2021.11.10 12:30,554
2021.11.10 08:00,557
2021.11.08 03:50,561
2021.11.10 07:40,562
2021.11.10 08:40,570
2021.11.08 03:55,576
2021.11.10 08:05,592
2021.11.10 11:30,593
2021.11.08 04:10,594
2021.11.10 16:30,604
2021.11.10 10:30,609
2021.11.10 10:10,638
2021.11.10 08:10,646
2021.11.10 10:15,657
2021.11.10 07:45,666
2021.11.10 09:00,667
2021.11.10 08:15,686
2021.11.10 12:45,690
2021.11.10 09:05,690
2021.11.10 16:00,706
2021.11.10 10:45,730
2021.11.10 07:55,731
2021.11.10 10:35,741
2021.11.10 10:05,754
2021.11.10 08:20,755
2021.11.10 08:35,756
2021.11.10 10:50,768
2021.11.10 16:25,771
2021.11.10 16:35,789
2021.11.10 07:50,791
2021.11.10 08:30,795
2021.11.10 16:15,796
2021.11.10 08:25,809
2021.11.10 10:25,814
2021.11.10 10:20,818
2021.11.10 16:40,829
2021.11.10 09:10,831
2021.11.10 16:20,865
2021.11.10 16:45,866
2021.11.10 09:20,873
2021.11.10 10:40,876
2021.11.10 11:25,885
2021.11.10 09:15,896
2021.11.10 12:50,916
2021.11.10 09:25,925
2021.11.10 10:55,929
2021.11.10 11:00,937
2021.11.10 11:05,940
2021.11.10 16:10,940
2021.11.10 10:00,952
2021.11.10 11:10,1002
2021.11.10 11:20,1053
2021.11.10 16:05,1077
2021.11.10 12:55,1099
2021.11.10 09:45,1100
2021.11.10 09:55,1119
2021.11.10 11:15,1131
2021.11.10 16:55,1154
2021.11.10 16:50,1164
2021.11.10 09:50,1170
2021.11.10 09:40,1203
2021.11.10 09:30,1207
2021.11.10 09:35,1229
2021.11.10 15:15,1268
2021.11.10 15:25,1295
2021.11.10 15:10,1300
2021.11.10 13:00,1301
2021.11.10 15:20,1345
2021.11.10 17:00,1446
2021.11.10 15:45,1453
2021.11.10 15:05,1475
2021.11.10 14:55,1480
2021.11.10 15:55,1500
2021.11.10 17:05,1584
2021.11.10 13:05,1626
2021.11.10 15:00,1683
2021.11.10 15:50,1729
2021.11.10 15:40,1762
2021.11.10 14:45,1768
2021.11.10 13:10,1775
2021.11.10 14:20,1797
2021.11.10 14:50,1804
2021.11.10 14:40,1850
2021.11.10 13:25,1868
2021.11.10 14:15,1890
2021.11.10 13:35,1937
2021.11.10 13:30,1958
2021.11.10 14:10,1984
2021.11.10 17:15,2002
2021.11.10 13:15,2014
2021.11.10 14:25,2026
2021.11.10 14:35,2050
2021.11.10 13:50,2052
2021.11.10 15:30,2062
2021.11.10 14:05,2102
2021.11.10 18:20,2107
2021.11.10 13:40,2111
2021.11.10 14:30,2114
2021.11.10 14:00,2116
2021.11.10 13:55,2146
2021.11.10 13:20,2152
2021.11.10 17:10,2244
2021.11.10 18:15,2288
2021.11.10 13:45,2309
2021.11.10 15:35,2344
2021.11.10 18:00,2365
2021.11.10 18:30,2402
2021.11.10 18:25,2452
2021.11.10 18:05,2483
2021.11.10 17:20,2495
2021.11.10 18:10,2602
2021.11.10 18:35,2681
2021.11.10 17:25,2734
2021.11.10 18:50,2773
2021.11.10 18:45,2800
2021.11.10 18:55,2839
2021.11.10 18:40,2943
2021.11.10 19:05,2948
2021.11.10 17:55,2965
2021.11.10 19:00,3030
2021.11.10 19:55,3063
2021.11.10 17:30,3093
2021.11.10 19:35,3118
2021.11.10 21:00,3136
2021.11.10 19:45,3169
2021.11.10 17:35,3174
2021.11.10 20:55,3184
2021.11.10 19:40,3224
2021.11.10 19:25,3232
2021.11.10 19:15,3236
2021.11.10 19:50,3239
2021.11.10 19:10,3261
2021.11.10 19:30,3273
2021.11.10 19:20,3292
2021.11.10 21:05,3331
2021.11.10 21:10,3352
2021.11.10 21:15,3359
2021.11.10 17:50,3393
2021.11.10 17:40,3478
2021.11.10 21:45,3480
2021.11.10 17:45,3489
2021.11.10 20:50,3495
2021.11.10 21:40,3508
2021.11.10 20:00,3526
2021.11.10 21:35,3536
2021.11.10 20:40,3559
2021.11.10 21:25,3573
2021.11.10 21:50,3578
2021.11.10 21:20,3615
2021.11.10 21:30,3615
2021.11.10 20:45,3740
2021.11.10 20:30,3832
2021.11.10 20:25,3832
2021.11.10 20:35,3886
2021.11.11 02:45,3969
2021.11.11 02:20,3972
2021.11.11 02:15,4014
2021.11.10 20:10,4016
2021.11.10 20:05,4017
2021.11.10 21:55,4029
2021.11.10 22:25,4042
2021.11.10 22:00,4044
2021.11.10 22:30,4057
2021.11.11 17:50,4082
2021.11.11 02:10,4090
2021.11.10 20:20,4092
2021.11.10 22:10,4096
2021.11.11 01:50,4108
2021.11.10 22:35,4109
2021.11.10 22:05,4123
2021.11.10 22:15,4124
2021.11.11 08:35,4125
2021.11.11 17:55,4127
2021.11.11 17:40,4138
2021.11.11 18:10,4139
2021.11.11 18:00,4141
2021.11.11 18:40,4150
2021.11.11 02:25,4152
2021.11.11 18:45,4155
2021.11.11 01:55,4160
2021.11.11 02:50,4166
2021.11.11 18:50,4166
2021.11.11 02:40,4167
2021.11.10 22:40,4169
2021.11.11 04:00,4183
2021.11.11 02:30,4184
2021.11.10 20:15,4186
2021.11.11 01:45,4186
2021.11.11 01:40,4189
2021.11.11 02:35,4192
2021.11.11 08:40,4209
2021.11.11 18:20,4232
2021.11.11 03:30,4244
2021.11.11 17:30,4244
2021.11.11 17:25,4246
2021.11.10 22:20,4254
2021.11.11 18:05,4258
2021.11.10 23:35,4264
2021.11.11 18:35,4286
2021.11.11 02:05,4288
2021.11.11 01:00,4292
2021.11.10 23:25,4292
2021.11.11 18:25,4302
2021.11.11 08:30,4307
2021.11.11 16:50,4307
2021.11.11 01:10,4310
2021.11.11 01:15,4318
2021.11.11 01:35,4318
2021.11.11 01:05,4321
2021.11.11 02:55,4323
2021.11.11 04:30,4324
2021.11.11 03:40,4326
2021.11.11 18:15,4329
2021.11.10 23:40,4336
2021.11.11 01:20,4338
2021.11.11 17:35,4343
2021.11.11 01:30,4354
2021.11.10 23:30,4357
2021.11.11 03:45,4359
2021.11.11 03:35,4362
2021.11.11 00:50,4368
2021.11.10 22:45,4376
2021.11.11 05:45,4381
2021.11.11 03:25,4386
2021.11.11 08:25,4388
2021.11.11 02:00,4391
2021.11.11 01:25,4393
2021.11.11 19:00,4395
2021.11.11 00:55,4399
2021.11.11 03:50,4408
2021.11.11 18:55,4408
2021.11.11 03:55,4409
2021.11.11 00:10,4411
2021.11.11 04:05,4418
2021.11.11 19:05,4424
2021.11.11 00:35,4429
2021.11.10 23:00,4437
2021.11.11 08:50,4442
2021.11.11 19:10,4446
2021.11.11 08:45,4450
2021.11.11 00:30,4454
2021.11.10 22:50,4457
2021.11.10 23:20,4463
2021.11.11 07:15,4464
2021.11.11 04:35,4465
2021.11.11 05:40,4468
2021.11.11 18:30,4469
2021.11.11 04:40,4473
2021.11.10 23:45,4474
2021.11.11 00:40,4480
2021.11.11 05:50,4482
2021.11.10 23:50,4483
2021.11.11 00:20,4483
2021.11.11 00:25,4488
2021.11.11 17:10,4491
2021.11.10 23:05,4491
2021.11.11 08:55,4494
2021.11.11 00:45,4505
2021.11.11 17:15,4520
2021.11.11 17:45,4521
2021.11.11 16:45,4522
2021.11.10 23:15,4523
2021.11.12 20:30,4527
2021.11.11 19:30,4528
2021.11.10 23:10,4538
2021.11.11 17:00,4539
2021.11.11 09:05,4546
2021.11.11 17:05,4549
2021.11.11 05:35,4549
2021.11.12 19:45,4556
2021.11.11 04:15,4557
2021.11.10 22:55,4558
2021.11.10 23:55,4559
2021.11.11 03:00,4559
2021.11.11 05:55,4560
2021.11.11 05:30,4570
2021.11.11 19:15,4570
2021.11.11 07:10,4570
2021.11.11 08:20,4572
2021.11.11 04:25,4573
2021.11.11 05:20,4575
2021.11.11 03:20,4575
2021.11.11 03:15,4578
2021.11.11 04:10,4581
2021.11.11 07:00,4582
2021.11.11 07:20,4596
2021.11.11 16:55,4600
2021.11.12 18:25,4600
2021.11.11 05:25,4607
2021.11.11 04:20,4609
2021.11.11 06:55,4623
2021.11.11 07:25,4626
2021.11.11 08:15,4637
2021.11.11 03:05,4640
2021.11.12 18:35,4641
2021.11.11 09:00,4648
2021.11.11 09:10,4651
2021.11.11 00:15,4655
2021.11.11 17:20,4656
2021.11.11 03:10,4657
2021.11.11 09:25,4659
2021.11.11 00:00,4669
2021.11.11 08:10,4669
2021.11.11 19:35,4677
2021.11.12 20:05,4678
2021.11.11 19:25,4684
2021.11.11 05:15,4691
2021.11.11 09:20,4691
2021.11.11 07:05,4695
2021.11.12 20:35,4702
2021.11.11 06:00,4705
2021.11.12 19:40,4705
2021.11.11 09:15,4707
2021.11.11 16:25,4707
2021.11.11 07:30,4710
2021.11.11 14:25,4710
2021.11.11 16:40,4711
2021.11.12 19:55,4712
2021.11.12 20:15,4713
2021.11.11 19:20,4714
2021.11.11 07:55,4716
2021.11.12 19:50,4717
2021.11.12 10:50,4725
2021.11.11 00:05,4726
