date,USDCHF,GBPUSD,USDJPY,NZDUSD,EURCHF,CHFJPY,CADCHF,GBPJPY,GBPCAD,CADJPY,AUDJPY,NZDCAD,empty,sum
2018.07.24,-199.00000000000472,-116.00000000000499,-288.0000000000109,-117.00000000000044,-1.0000000000065512,-340.999999999994,-117.00000000000044,-368.0000000000234,365.99999999999966,-366.9999999999902,-463.99999999999864,246.00000000000176,,-1766.000000000033
2018.07.24,-221.00000000000452,-168.99999999999693,-355.000000000004,-130.0000000000079,-36.999999999998145,-358.99999999999466,-161.99999999999548,-369.0000000000282,330.0000000000081,-323.99999999999807,-379.99999999999545,209.9999999999991,,-1966.0000000000164
2018.07.24,-143.9999999999997,-157.99999999999147,-353.9999999999992,-186.00000000000838,-31.000000000003247,-344.99999999999886,-109.99999999999899,-375.0,408.00000000000836,-351.99999999998965,-364.0000000000043,250.00000000000577,,-1760.99999999998
2018.07.24,-163.00000000000205,-175.99999999999838,-352.00000000000387,-191.00000000000784,-12.000000000012001,-362.99999999999955,-97.9999999999981,-334.0000000000032,470.9999999999992,-378.0000000000001,-364.0000000000043,340.00000000000693,,-1620.0000000000232
2018.07.24,-174.00000000000747,-120.99999999999334,-310.0000000000023,-206.00000000000617,-15.00000000000945,-361.99999999999477,-148.0000000000037,-364.0000000000043,344.99999999999534,-349.9999999999943,-298.9999999999924,345.0000000000064,,-1659.0000000000064
2018.07.24,-243.99999999999977,-49.99999999999449,-240.99999999999966,-160.00000000000458,22.999999999995246,-331.00000000000307,-139.99999999999568,-367.00000000001864,327.00000000001063,-382.99999999999557,-325.00000000000284,314.0000000000032,,-1577.000000000005
2018.07.24,-255.00000000000523,-38.0000000000047,-246.9999999999999,-145.00000000000622,9.999999999998899,-376.99999999999534,-95.00000000000064,-344.0000000000225,506.0000000000064,-403.99999999999636,-331.99999999999363,380.00000000000256,,-1341.0000000000168
2018.07.24,-256.0000000000007,-385.99999999999744,-408.00000000000125,-220.00000000000907,-19.00000000001345,-424.99999999999716,-158.0000000000026,-303.0000000000257,473.99999999999665,-367.999999999995,-271.99999999999136,326.0000000000041,,-2015.0000000000327
2018.07.24,-178.00000000000037,-313.00000000000773,-393.0000000000007,-228.00000000000597,-16.000000000016,-417.0000000000016,-176.99999999999383,-312.0000000000118,435.9999999999919,-340.999999999994,-192.99999999999784,318.00000000000716,,-1814.0000000000305
2018.07.24,-203.00000000000873,-350.9999999999902,-371.9999999999999,-268.0000000000016,-36.0000000000138,-405.00000000000114,-163.99999999999747,-220.00000000002728,486.999999999993,-339.9999999999892,-121.99999999999989,335.0000000000075,,-1659.0000000000289
