date,GBPUSD,EURUSD,USDJPY,GBPCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURCAD,CADJPY,AUDNZD,empty,sum
2019.08.06,-333.0000000000055,-1012.9999999999973,597.0000000000084,-1130.0000000000089,-1092.000000000004,-775.9999999999989,-1029.9999999999975,-578.9999999999793,18.999999999991246,-1361.0000000000123,328.9999999999935,-581.9999999999936,,-6951.000000000004
2019.08.06,-290.00000000001245,-1107.999999999998,576.9999999999982,-1107.0000000000136,-1153.9999999999995,-897.9999999999987,-1105.0000000000005,-940.9999999999741,295.0000000000008,-1422.9999999999966,402.9999999999916,-441.0000000000025,,-7192.000000000005
2019.08.06,-301.0000000000179,-1168.0000000000134,867.0000000000044,-1241.0000000000032,-1202.9999999999984,-885.0000000000025,-1195.0000000000016,-1069.9999999999932,322.00000000000006,-1689.0000000000073,640.0000000000006,-482.00000000000466,,-7405.000000000036
2019.08.06,-413.00000000001893,-1229.9999999999977,832.9999999999984,-1182.0000000000164,-1163.000000000003,-788.9999999999952,-1166.0000000000005,-946.9999999999743,432.9999999999945,-1690.999999999998,592.9999999999893,-1354.999999999995,,-8077.000000000016
2019.08.06,-411.0000000000058,-1350.0000000000068,847.0000000000084,-1138.0000000000168,-1107.0000000000025,-402.9999999999978,-1227.0000000000002,-820.999999999998,445.0000000000065,-1824.0000000000034,615.9999999999997,-1082.9999999999895,,-7456.000000000007
2019.08.06,-432.0000000000102,-1418.0000000000082,954.9999999999983,-1211.0000000000066,-1163.000000000003,-508.9999999999928,-1251.9999999999975,-912.9999999999825,509.00000000000387,-1926.0000000000055,685.0000000000023,-940.9999999999918,,-7615.999999999994
2019.08.06,-513.0000000000078,-1428.000000000007,859.0000000000089,-1206.0000000000182,-1149.9999999999955,-536.0000000000032,-1256.0000000000016,-818.9999999999884,554.00000000001,-1971.999999999996,599.9999999999943,-859.9999999999941,,-7726.999999999998
2019.08.06,-473.0000000000123,-1462.999999999992,704.0000000000077,-1168.0000000000134,-1071.9999999999952,-526.9999999999997,-1270.0000000000045,-665.9999999999968,512.0000000000014,-1913.9999999999934,461.9999999999891,-729.0000000000018,,-7604.00000000001
2019.08.06,-421.0000000000047,-1395.9999999999973,186.00000000000705,-1145.0000000000182,-1056.9999999999968,-488.999999999995,-1256.999999999997,-518.0000000000007,282.0000000000045,-1873.999999999998,18.000000000000682,-757.999999999992,,-8428.999999999989
2019.08.06,-400.00000000000034,-1344.0000000000118,191.0000000000025,-1106.000000000007,-883.0000000000005,-390.0000000000015,-1241.9999999999986,-198.99999999998386,177.00000000000495,-1673.9999999999977,3.0000000000001137,-716.0000000000056,,-7583.0
2019.08.06,-361.0000000000113,-1261.000000000001,329.00000000000773,-1063.0000000000139,-924.0000000000026,-480.0000000000027,-1192.9999999999995,-247.99999999999045,228.00000000000597,-1519.0000000000036,91.99999999999875,-577.0000000000052,,-6977.000000000018
2019.08.06,-485.0000000000021,-1283.9999999999964,400.0000000000057,-1043.0000000000161,-932.999999999995,-481.9999999999935,-1176.9999999999948,-274.99999999997726,307.99999999999716,-1536.000000000004,152.00000000000102,-560.0000000000049,,-6914.99999999998
2019.08.06,-478.0000000000006,-1256.999999999997,346.00000000000364,-905.0000000000002,-892.0000000000039,-741.9999999999982,-1097.999999999999,-122.99999999999045,384.00000000000654,-1503.9999999999943,101.99999999998965,-523.9999999999911,,-6690.9999999999745
2019.08.06,-496.00000000000756,-1208.000000000009,60.000000000002274,-853.9999999999992,-768.9999999999975,-451.0000000000014,-1071.9999999999952,-47.9999999999734,353.0000000000033,-1415.0000000000107,-121.99999999999989,-350.00000000000585,,-6371.999999999994
2019.08.06,-445.0000000000065,-1090.0000000000132,-515.9999999999911,-795.9999999999967,-741.9999999999982,-398.9999999999938,-980.9999999999985,324.0000000000123,117.00000000001154,-1239.0000000000123,-556.0000000000116,-451.0000000000014,,-6773.999999999999
2019.08.06,-457.00000000001853,-1042.9999999999939,-240.99999999999966,-750.0000000000063,-795.0000000000013,-544.9999999999955,-948.0000000000044,445.0000000000216,329.00000000000153,-1201.0000000000077,-349.00000000000375,-451.0000000000014,,-6006.000000000009
2019.08.06,-517.0000000000119,-1041.000000000003,-167.99999999999216,-724.9999999999978,-792.9999999999993,-583.9999999999957,-927.9999999999955,479.0000000000134,327.99999999999494,-1188.9999999999957,-293.00000000000637,-245.99999999999068,,-5676.99999999998
2019.08.06,-478.0000000000006,-1024.0000000000027,-176.9999999999925,-761.0000000000117,-741.9999999999982,-561.9999999999958,-997.9999999999989,310.0000000000023,104.99999999999955,-1161.9999999999964,-293.00000000000637,-120.00000000000898,,-5902.00000000001
2019.08.06,-453.0000000000145,-1086.9999999999936,-97.99999999999898,-760.0000000000051,-719.9999999999984,-519.0000000000028,-993.9999999999949,204.00000000000773,157.00000000000713,-1306.000000000007,-216.00000000000819,-167.00000000000603,,-5959.000000000015
2019.08.06,-517.0000000000119,-1046.0000000000136,12.000000000000455,-655.0000000000056,-693.9999999999947,-459.99999999999375,-939.9999999999964,262.00000000000045,428.9999999999905,-1339.0000000000014,-90.00000000000341,-225.00000000000853,,-5263.000000000037
2019.08.06,-615.00000000001,-1086.000000000009,-69.00000000000261,-731.000000000015,-634.9999999999967,-383.0,-956.0000000000013,201.00000000002183,381.0000000000091,-1320.00000000001,-163.0000000000109,-320.00000000000915,,-5696.000000000034
2019.08.06,-699.0000000000052,-1153.000000000004,-16.999999999995907,-548.0000000000151,-631.0000000000038,-431.0000000000036,-868.000000000002,389.00000000001,523.9999999999911,-1397.0000000000039,-153.0000000000058,-239.99999999999577,,-5224.000000000034
2019.08.06,-771.0000000000106,-1110.000000000011,97.99999999999898,-556.0000000000009,-678.0000000000008,-476.9999999999941,-817.000000000001,368.0000000000234,638.0000000000052,-1327.999999999996,-91.99999999999875,-212.99999999999653,,-4937.999999999981
2019.08.06,-689.0000000000063,-1022.0000000000118,61.99999999999761,-536.0000000000032,-631.0000000000038,-354.9999999999942,-785.9999999999978,377.00000000000955,544.0000000000111,-1173.0000000000018,-121.99999999999989,-289.9999999999903,,-4620.99999999999
2019.08.06,-748.0000000000153,-991.9999999999928,140.00000000000057,-506.0000000000064,-668.9999999999974,-410.9999999999947,-705.9999999999956,411.00000000000136,731.9999999999993,-1242.0000000000098,-10.000000000005116,-306.00000000000625,,-4307.000000000022
2019.08.06,-931.9999999999995,-1019.9999999999986,141.00000000000534,-472.00000000000574,-654.9999999999944,-402.00000000000233,-700.0000000000006,472.0000000000084,852.9999999999926,-1278.0000000000014,-12.000000000000455,-370.00000000000364,,-4375.0
2019.08.06,-903.0000000000093,-990.000000000002,164.00000000000148,-317.0000000000117,-651.0000000000016,-363.99999999999767,-598.999999999994,540.0000000000205,913.0000000000083,-1198.9999999999945,9.999999999990905,-377.0000000000051,,-3772.9999999999955
2019.08.06,-887.9999999999999,-992.9999999999994,159.9999999999966,-408.00000000000836,-697.9999999999986,-375.0000000000031,-702.0000000000026,396.000000000015,770.000000000004,-1232.000000000011,21.99999999999136,-361.0000000000113,,-4309.000000000027
2019.08.06,-711.0000000000172,-992.9999999999994,186.9999999999976,-511.000000000017,-671.9999999999948,-358.0000000000028,-746.9999999999976,310.0000000000023,665.0000000000044,-1249.9999999999955,4.9999999999954525,-347.9999999999928,,-4423.000000000017
2019.08.06,-730.0000000000084,-957.9999999999922,-52.99999999999727,-450.00000000001705,-654.9999999999944,-334.9999999999964,-717.000000000001,310.0000000000023,778.000000000012,-1236.9999999999993,-106.00000000000875,-340.9999999999913,,-4493.999999999991
2019.08.06,-687.9999999999998,-846.0000000000134,-16.999999999995907,-373.00000000000114,-522.9999999999957,-237.99999999999378,-668.9999999999974,336.00000000001273,878.000000000001,-1239.0000000000123,-6.000000000000227,-312.00000000000114,,-3696.9999999999964
2019.08.06,-670.000000000015,-819.9999999999985,118.99999999999977,-360.0000000000048,-551.0000000000015,-302.9999999999977,-649.999999999995,299.0000000000066,886.9999999999934,-1329.0000000000025,114.99999999999488,-310.9999999999946,,-3574.000000000015
2019.08.06,-597.0000000000031,-805.0000000000113,-24.00000000000091,-390.0000000000015,-541.0000000000026,-342.9999999999933,-712.0000000000015,277.00000000001523,865.0000000000047,-1368.0000000000136,52.99999999999727,-218.99999999999142,,-3804.0000000000023
2019.08.06,-694.0000000000168,-747.0000000000088,-63.00000000000239,-202.00000000001327,-434.000000000001,-244.99999999999523,-622.0000000000003,421.0000000000207,868.000000000002,-1262.0000000000075,28.999999999996362,-200.00000000000017,,-3151.0000000000264
2019.08.06,-911.0000000000174,-828.0000000000065,-1.9999999999953388,19.999999999997797,-431.0000000000036,-192.00000000000327,-504.9999999999999,529.0000000000248,1085.0000000000027,-1297.999999999999,49.99999999999716,-259.0000000000092,,-2742.000000000012
2019.08.06,-731.000000000015,-842.0000000000094,115.0000000000091,-200.00000000000017,-549.9999999999949,-258.9999999999981,-712.0000000000015,261.0000000000241,872.9999999999905,-1334.000000000013,119.99999999999034,-346.0000000000019,,-3605.0000000000196
2019.08.06,-613.0000000000191,-1025.0000000000093,164.00000000000148,-433.0000000000167,-634.9999999999967,-308.9999999999926,-941.9999999999984,-68.9999999999884,757.999999999992,-1627.0000000000007,164.00000000000148,-397.0000000000029,,-4964.00000000003
2019.08.06,-395.000000000012,-998.00000000001,109.99999999999943,-495.000000000001,-712.9999999999969,-356.9999999999962,-975.0000000000036,-31.999999999982265,780.000000000003,-1886.00000000001,275.99999999999625,-405.0000000000109,,-5090.000000000025
2019.08.06,-331.999999999999,-1000.0000000000009,97.00000000000841,-512.0000000000014,-695.9999999999966,-378.00000000000057,-1012.9999999999973,0.0,907.9999999999977,-1964.0000000000102,289.99999999999204,-353.0000000000033,,-4953.000000000012
2019.08.06,-360.0000000000048,-1022.0000000000118,112.00000000000898,-574.0000000000078,-782.0000000000049,-475.0000000000032,-1007.9999999999978,32.00000000001069,1117.9999999999968,-2049.000000000012,403.99999999999636,-354.9999999999942,,-4959.000000000024
2019.08.06,-446.0000000000131,-1015.9999999999947,149.0000000000009,-585.9999999999976,-790.0000000000018,-468.00000000000176,-958.0000000000033,67.00000000000728,1276.9999999999948,-2164.9999999999945,460.9999999999985,-367.99999999999056,,-4842.999999999997
2019.08.06,-388.0000000000106,-998.9999999999943,99.00000000000375,-548.0000000000151,-807.0000000000022,-480.99999999999807,-963.0000000000027,84.00000000000318,1312.000000000002,-2207.000000000003,480.99999999999454,-375.9999999999986,,-4793.000000000022
2019.08.06,-299.00000000000483,-934.9999999999969,-39.00000000000148,-589.0000000000173,-805.0000000000001,-480.0000000000027,-1002.0000000000028,4.000000000019099,1266.0000000000116,-2150.0000000000073,396.99999999999136,-377.9999999999894,,-5010.0
2019.08.06,-375.9999999999986,-978.0000000000122,-51.00000000000193,-483.0000000000112,-788.9999999999952,-436.9999999999985,-953.0000000000039,207.00000000002206,1302.0000000000032,-2132.0000000000005,375.0,-418.9999999999916,,-4733.999999999989
2019.08.06,-412.00000000001234,-977.0000000000057,-15.999999999991132,-470.00000000001484,-785.9999999999978,-431.0000000000036,-941.9999999999984,268.0000000000007,1316.0000000000061,-2109.0000000000055,354.99999999998977,-411.0000000000058,,-4615.000000000037
2019.08.06,-484.00000000001774,-968.0000000000133,19.99999999999602,-401.00000000000693,-773.0000000000015,-419.00000000000273,-880.000000000003,292.0000000000016,1375.9999999999995,-2039.9999999999973,349.9999999999943,-449.9999999999948,,-4377.0000000000455
2019.08.06,-486.00000000000864,-1001.0000000000074,25.99999999999625,-456.00000000001194,-815.9999999999945,-429.0000000000016,-885.0000000000025,288.0000000000109,1373.000000000002,-2065.000000000006,355.99999999999454,-479.0000000000072,,-4574.000000000036
2019.08.06,-524.0000000000133,-1032.999999999995,76.99999999999818,-442.00000000000904,-834.0000000000014,-459.99999999999375,-878.000000000001,304.00000000000205,1407.0000000000027,-2092.000000000005,397.99999999999613,-482.00000000000466,,-4559.000000000023
2019.08.07,-548.0000000000151,-1009.9999999999998,99.00000000000375,-500.00000000001154,-827.0,-534.9999999999966,-863.0000000000026,219.0000000000225,1361.0000000000123,-2149.000000000001,417.0000000000016,-502.00000000000244,,-4837.999999999988
2019.08.07,-533.0000000000057,-1001.9999999999918,109.00000000000887,-467.0000000000174,-843.0000000000049,-573.9999999999967,-856.9999999999967,240.0000000000091,1418.9999999999925,-2095.0000000000023,450.9999999999934,-496.00000000000756,,-4648.000000000019
2019.08.07,-548.9999999999995,-1012.9999999999973,115.0000000000091,-512.0000000000014,-863.9999999999981,-498.9999999999939,-844.9999999999958,240.0000000000091,1488.0000000000005,-2124.999999999999,454.9999999999983,-462.9999999999912,,-4571.99999999996
2019.08.07,-507.9999999999973,-1001.0000000000074,125.0,-541.9999999999981,-856.9999999999967,-490.00000000000153,-856.9999999999967,219.0000000000225,1486.9999999999939,-2122.000000000002,457.9999999999984,-422.9999999999956,,-4510.99999999998
2019.08.07,-517.0000000000119,-1000.0000000000009,156.99999999999648,-503.000000000009,-844.0000000000003,-473.99999999999665,-873.999999999997,178.0000000000257,1537.999999999995,-2176.0,521.0000000000008,-417.0000000000007,,-4411.0
2019.08.07,-537.0000000000097,-1025.0000000000093,191.0000000000025,-504.0000000000156,-834.0000000000014,-463.9999999999977,-892.0000000000039,114.00000000000432,1537.999999999995,-2225.9999999999945,551.0000000000019,-461.0000000000003,,-4549.000000000029
2019.08.07,-707.9999999999975,-1141.9999999999986,198.0000000000075,-429.00000000001273,-802.0000000000027,-419.9999999999982,-848.0000000000043,84.00000000000318,1604.0000000000055,-2272.0000000000073,542.9999999999922,-455.0000000000054,,-4647.000000000019
2019.08.07,-747.0000000000088,-1140.999999999992,286.00000000000136,-429.00000000001273,-812.0000000000016,-410.9999999999947,-817.9999999999965,70.0000000000216,1673.9999999999977,-2285.0000000000036,573.9999999999981,-487.99999999999955,,-4526.999999999991
2019.08.07,-700.0000000000117,-1131.9999999999998,231.99999999999932,-411.0000000000058,-771.9999999999949,-358.9999999999982,-836.0000000000034,46.00000000002069,1617.0000000000018,-2235.9999999999936,527.9999999999916,-554.00000000001,,-4577.000000000004
2019.08.07,-723.0000000000069,-1163.000000000003,322.00000000000273,-477.0000000000163,-773.9999999999969,-366.9999999999951,-824.0000000000025,129.0000000000191,1638.0000000000061,-2255.000000000007,577.9999999999887,-602.999999999998,,-4519.000000000009
2019.08.07,-666.000000000011,-1113.0000000000084,350.0000000000085,-574.0000000000078,-1258.999999999999,-1522.9999999999966,-890.9999999999974,-222.99999999998477,1601.000000000008,-2354.000000000012,598.9999999999895,-438.9999999999894,,-6492.0
2019.08.07,-543.0000000000045,-1076.9999999999945,405.00000000000114,-646.0000000000132,-1271.9999999999955,-1522.0000000000011,-961.9999999999961,-239.99999999998067,1615.9999999999952,-2488.0000000000014,817.9999999999978,483.99999999999557,,-5426.999999999997
2019.08.07,-526.0000000000042,-1137.0000000000102,457.9999999999984,-696.0000000000077,-1714.0000000000043,-1985.0000000000034,-1002.0000000000028,-387.9999999999768,1774.9999999999932,-2688.0000000000014,846.9999999999942,388.0000000000106,,-6668.000000000015
2019.08.07,-478.0000000000006,-1133.0000000000061,457.9999999999984,-602.999999999998,-1558.0000000000039,-1805.9999999999966,-997.9999999999989,-286.00000000000136,1740.9999999999925,-2672.0000000000077,884.9999999999909,551.9999999999969,,-5898.000000000034
2019.08.07,-470.00000000001484,-1119.0000000000034,420.0000000000017,-556.0000000000009,-1437.9999999999948,-1732.9999999999957,-1014.9999999999992,-251.99999999998113,1666.9999999999964,-2556.0000000000027,810.9999999999928,649.999999999995,,-5591.0000000000055
2019.08.07,-550.000000000006,-1123.9999999999916,439.00000000000716,-523.0000000000068,-1441.0000000000034,-1749.999999999996,-971.9999999999951,-181.99999999998795,1629.9999999999982,-2468.0000000000036,792.0000000000016,659.999999999994,,-5488.99999999999
