date,USDCHF,USDCAD,AUDUSD,EURCHF,CHFJPY,EURGBP,GBPAUD,EURCAD,CADJPY,NZDJPY,NZDCAD,empty,sum
2015.09.28,-199.00000000000472,-26.0000000000149,-34.000000000000696,-46.999999999997044,-12.999999999991019,-29.000000000001247,-328.9999999999793,-42.0000000000087,-8.000000000009777,-69.00000000000261,-58.99999999999794,,-855.0000000000078
2015.09.28,-217.0000000000005,21.999999999988695,-63.00000000000195,-48.000000000003595,-4.9999999999954525,16.0000000000049,-478.999999999985,58.000000000002494,39.99999999999204,-108.00000000000409,-82.00000000000429,,-866.0000000000068
2015.09.28,-345.0000000000064,17.000000000000348,-143.9999999999997,-154.99999999999403,-79.9999999999983,-8.999999999992347,-769.9999999999818,-12.999999999996348,42.999999999992156,-170.0000000000017,-124.00000000000189,,-1749.99999999998
2015.09.28,-307.0000000000017,31.999999999987594,-143.9999999999997,-151.9999999999966,31.00000000000591,4.999999999999449,-671.9999999999616,66.00000000001049,110.99999999999,-192.99999999999784,-116.00000000000499,,-1338.999999999969
2015.09.28,-322.00000000000006,-29.00000000001235,-185.99999999999727,-158.99999999999804,-72.00000000000273,-37.99999999999359,-684.9999999999578,-32.999999999994145,30.9999999999917,-135.99999999999568,-94.00000000000519,,-1722.999999999965
2015.09.28,-317.0000000000006,-96.00000000000719,-111.00000000000554,-221.99999999998886,-159.9999999999966,-36.999999999998145,-548.9999999999995,-147.99999999999258,-75.00000000000284,-91.00000000000819,-131.99999999999878,,-1937.9999999999989
2015.09.28,-300.0000000000003,-53.00000000001415,-157.00000000000713,-221.99999999998886,-146.99999999999136,-117.99999999999588,-707.9999999999753,-279.99999999999136,-149.0000000000009,-97.99999999999898,-168.00000000000148,,-2399.999999999966
2015.09.28,-295.0000000000008,-15.00000000000945,-117.00000000000044,-218.00000000000708,-164.99999999999204,-87.99999999999919,-652.9999999999702,-201.00000000000674,-107.00000000001353,-170.0000000000017,-190.00000000000128,,-2219.0000000000027
2015.09.28,-258.9999999999981,-4.000000000004,-34.000000000000696,-127.00000000001043,-13.999999999995794,-32.999999999994145,-394.9999999999676,-18.0000000000069,-21.000000000000796,-185.00000000000227,-212.99999999999653,,-1302.9999999999773
2015.09.28,-317.0000000000006,-116.00000000000499,-72.0000000000054,-124.99999999999733,-189.99999999999773,-27.999999999994696,-367.99999999996834,-52.99999999999194,-139.00000000001,-165.00000000000625,-275.000000000003,,-1847.9999999999802
2015.09.28,-338.00000000000495,-57.00000000001815,0.999999999995449,-148.99999999999915,-189.99999999999773,-10.999999999994348,-250.9999999999568,28.000000000005798,-72.00000000000273,-218.00000000000352,-343.9999999999999,,-1600.9999999999764
2015.09.28,-285.00000000000193,2.999999999997449,4.999999999999449,-177.00000000000495,-174.99999999999716,-29.000000000001247,-212.9999999999743,-11.00000000000545,-68.00000000001205,-271.0000000000008,-377.0000000000051,,-1598.000000000006
2015.09.28,-302.9999999999977,46.999999999997044,2.999999999997449,-184.00000000000637,-195.99999999999795,-29.999999999996696,-325.99999999995964,-45.000000000006146,-63.00000000000239,-313.0000000000024,-444.9999999999954,,-1854.99999999997
2015.09.28,-345.0000000000064,62.99999999999084,-13.00000000000745,-182.99999999999983,-218.9999999999941,3.0000000000085514,-341.99999999997567,49.00000000001015,-45.000000000001705,-346.00000000000364,-422.9999999999956,,-1800.999999999975
2015.09.28,-362.00000000000676,34.000000000000696,-95.00000000000064,-157.99999999999147,-260.9999999999957,34.000000000000696,-587.9999999999885,120.99999999999334,-50.00000000001137,-320.99999999999795,-380.999999999998,,-2026.9999999999957
2015.09.28,-346.0000000000019,54.99999999998284,-70.99999999999883,-123.00000000000644,-286.00000000000136,53.00000000000304,-559.9999999999827,167.00000000000603,-71.00000000001216,-179.00000000000205,-285.00000000000193,,-1646.000000000016
2015.09.28,-368.9999999999971,42.999999999993044,-146.00000000000168,-82.00000000000429,-355.99999999999454,75.00000000000284,-613.9999999999812,263.99999999999756,-99.00000000000375,-171.00000000000648,-244.99999999999523,,-1699.9999999999907
2015.09.28,-370.00000000000364,17.999999999984695,-158.99999999999804,-154.0000000000097,-391.9999999999959,11.00000000000545,-660.9999999999783,121.99999999999989,-156.0000000000059,-144.99999999999602,-280.9999999999979,,-2166.999999999995
2015.09.28,-448.9999999999994,0.0,-117.00000000000044,-141.99999999999767,-396.0000000000008,-2.000000000002,-645.9999999999688,112.000000000001,-126.00000000000477,-245.00000000000455,-387.000000000004,,-2397.9999999999814
2015.09.28,-460.00000000000483,-22.0000000000109,-40.00000000000669,-129.00000000000134,-400.99999999999625,4.999999999999449,-201.99999999999108,252.0000000000078,-134.00000000000034,-293.99999999999693,-412.00000000000125,,-1837.0000000000023
2015.09.28,-429.0000000000016,-57.00000000001815,-62.000000000006494,-99.00000000000463,-385.9999999999957,47.00000000000814,-296.9999999999917,239.00000000001143,-209.00000000000318,-272.00000000000557,-346.0000000000019,,-1871.000000000009
2015.09.28,-518.0000000000074,18.999999999991246,-36.999999999998145,-181.9999999999933,-409.9999999999966,47.00000000000814,-481.9999999999602,73.99999999999629,-73.0000000000075,-329.00000000000773,-356.9999999999962,,-2247.9999999999714
2015.09.28,-292.9999999999988,-76.0000000000094,-100.00000000000009,-52.000000000007596,-161.99999999999193,2.000000000002,-857.999999999981,-43.999999999999595,-146.0000000000008,-99.00000000000375,-195.00000000000074,,-2022.9999999999916
2015.09.28,-319.0000000000026,-70.99999999999883,-90.0000000000012,-70.99999999999883,-265.00000000000057,85.00000000000173,-962.9999999999584,-123.99999999999079,-208.00000000001262,-28.999999999996362,-192.99999999999872,,-2247.9999999999573
2015.09.28,-302.0000000000023,-15.00000000000945,-24.999999999997247,-68.00000000000139,-329.9999999999983,109.99999999999899,-848.9999999999665,-14.000000000002899,-241.00000000001387,-9.000000000000341,-197.99999999999818,,-1940.9999999999914
2015.09.28,-268.0000000000016,3.999999999981796,4.999999999999449,-59.000000000009045,-362.99999999999955,55.000000000005045,-572.9999999999791,-48.000000000003595,-291.000000000011,18.000000000000682,-236.99999999999832,,-1757.0000000000155
2015.09.28,-328.0000000000061,-126.0000000000039,-170.00000000000347,-87.99999999999919,-486.99999999999477,123.00000000000644,-1031.9999999999663,-17.000000000000348,-354.0000000000134,36.99999999999193,-175.00000000000293,,-2616.999999999992
2015.09.28,-399.0000000000049,-241.00000000000233,-226.99999999999943,-134.99999999999625,-564.9999999999977,75.9999999999983,-1018.99999999997,-87.99999999999919,-472.0000000000084,295.0000000000017,-77.00000000000485,,-2851.999999999983
2015.09.28,-458.00000000000284,-307.99999999999716,-235.00000000000742,-117.99999999999588,-595.9999999999894,58.99999999999794,-941.9999999999984,-41.000000000002146,-427.0000000000067,256.0000000000002,-112.000000000001,,-2922.0000000000027
2015.09.28,-451.9999999999969,-470.9999999999992,-414.00000000000324,-92.00000000000318,-622.9999999999905,36.999999999998145,-1320.9999999999943,-252.99999999999213,-596.0000000000036,352.00000000000387,-70.0000000000034,,-3902.999999999985
2015.09.28,-370.9999999999991,-435.0000000000076,-416.00000000000523,-43.999999999999595,-522.9999999999961,48.000000000003595,-1400.9999999999857,-248.00000000000378,-560.0000000000023,402.9999999999916,0.0,,-3547.0000000000036
2015.09.28,-465.9999999999998,-422.00000000001125,-443.99999999999994,8.000000000008,-493.9999999999998,97.00000000000264,-1408.9999999999936,-46.999999999997044,-471.00000000000364,381.0000000000002,51.99999999999649,,-3214.999999999998
2015.09.28,-494.00000000000557,-344.00000000001097,-470.00000000000375,36.999999999998145,-438.99999999999295,43.00000000000415,-1448.999999999989,121.99999999999989,-349.00000000000375,478.9999999999992,222.99999999999542,,-2641.000000000009
2015.09.28,-390.99999999999693,-258.0000000000027,-383.0,116.00000000000499,-503.9999999999907,51.000000000001044,-1049.9999999999955,211.00000000000563,-406.0000000000059,522.9999999999961,271.9999999999945,,-1818.999999999989
2015.09.28,-265.99999999999955,-128.000000000017,-395.0000000000009,137.00000000000932,-521.9999999999914,-79.99999999999119,-1193.9999999999618,-127.99999999999478,-517.0000000000101,566.0000000000025,258.9999999999981,,-2267.9999999999573
2015.09.28,-19.999999999997797,-422.00000000001125,-338.00000000000495,194.99999999998963,-275.99999999999625,-207.99999999999707,-1069.9999999999932,-631.0000000000038,-672.0000000000113,548.9999999999924,121.00000000000443,,-2772.000000000029
2015.09.28,7.0000000000014495,-436.00000000001415,-324.00000000000205,80.99999999999774,-224.99999999999432,-261.0000000000001,-967.9999999999911,-855.9999999999901,-734.0000000000089,667.9999999999922,58.99999999999794,,-2989.000000000012
2015.09.28,182.99999999999983,-387.000000000004,-270.0000000000036,9.999999999998899,-134.9999999999909,-292.9999999999988,-1187.9999999999668,-984.9999999999915,-750.0,656.9999999999965,19.00000000000235,,-3138.999999999958
2015.09.28,243.99999999999977,-358.9999999999982,-302.0000000000023,92.00000000000318,-28.999999999996362,-290.9999999999968,-1239.9999999999966,-953.9999999999882,-713.0000000000081,664.0000000000015,71.99999999999429,,-2815.999999999988
2015.09.28,319.0000000000026,-316.0000000000052,-280.9999999999979,110.99999999999443,-4.9999999999954525,-317.9999999999961,-1133.9999999999684,-941.9999999999984,-717.000000000013,653.9999999999964,100.00000000000009,,-2528.999999999981
2015.09.28,286.99999999999284,-371.00000000001023,-345.0000000000064,62.000000000006494,57.00000000000216,-426.9999999999996,-1166.0000000000005,-1113.9999999999927,-732.0000000000135,647.9999999999961,121.99999999999989,,-2979.0000000000255
2015.09.28,219.00000000000253,-405.0000000000109,-392.9999999999989,11.999999999989797,-37.9999999999967,-457.99999999999176,-1142.999999999983,-1126.0000000000048,-751.0000000000048,742.999999999995,126.99999999999933,,-3213.0000000000036
2015.09.28,241.99999999999778,-446.0000000000131,-394.00000000000546,51.000000000001044,-34.99999999999659,-459.99999999999375,-1127.9999999999734,-1088.0,-771.0000000000008,810.0000000000023,166.99999999999494,,-3051.9999999999873
2015.09.28,90.0000000000012,-551.0000000000126,-372.0000000000057,-28.000000000005798,-173.99999999999238,-395.99999999999636,-1107.9999999999757,-1133.0000000000061,-822.0000000000027,774.0000000000009,75.00000000000284,,-3644.9999999999927
2015.09.28,127.99999999999478,-589.0000000000173,-426.00000000000415,-21.00000000000435,-156.99999999999648,-446.00000000000193,-1166.9999999999625,-1222.9999999999964,-866.0000000000139,780.0000000000011,58.99999999999794,,-3928.000000000003
2015.09.28,109.00000000000354,-629.0000000000128,-435.0000000000076,-26.999999999999247,-110.99999999999,-444.9999999999954,-1186.9999999999602,-1215.9999999999948,-823.0000000000075,733.0000000000041,63.99999999999739,,-3966.9999999999623
2015.09.28,163.00000000000205,-615.00000000001,-463.9999999999977,-17.000000000000348,28.000000000005798,-456.9999999999963,-1270.9999999999777,-1286.0000000000093,-768.0000000000007,780.0000000000011,93.99999999999409,,-3812.9999999999895
2015.09.28,190.99999999999673,-648.0000000000041,-400.00000000000034,-24.000000000001798,81.00000000000307,-465.9999999999998,-1120.999999999972,-1394.0000000000064,-837.0000000000033,706.0000000000031,80.00000000000229,,-3831.9999999999827
2015.09.29,276.9999999999939,-665.0000000000044,-422.00000000000017,-8.999999999992347,67.00000000000728,-476.9999999999941,-1136.999999999988,-1421.0000000000057,-839.0000000000128,816.0000000000025,114.00000000000298,,-3695.9999999999905
2015.09.29,269.9999999999925,-653.0000000000147,-456.00000000000085,-4.999999999988347,52.00000000000671,-483.0000000000001,-1220.999999999961,-1417.0000000000016,-848.0000000000132,867.0000000000044,185.99999999999727,,-3707.999999999978
2015.09.29,203.99999999999307,-631.0000000000038,-491.0000000000081,-4.999999999988347,-3.0000000000001137,-461.99999999999574,-1284.9999999999807,-1336.9999999999882,-828.000000000003,831.0000000000031,180.99999999999784,,-3825.9999999999736
2015.09.29,182.99999999999983,-602.0000000000136,-499.000000000005,-11.999999999989797,-7.999999999995566,-464.9999999999932,-1302.9999999999652,-1278.0000000000014,-812.0000000000118,914.0000000000015,266.999999999995,,-3614.99999999998
