date,EURUSD,USDCAD,NZDUSD,GBPCHF,CADCHF,EURGBP,EURJPY,EURCAD,EURAUD,CADJPY,NZDJPY,empty,sum
2017.08.07,-24.000000000001798,69.9999999999923,12.000000000000899,-280.9999999999979,9.999999999998899,-24.000000000001798,-24.00000000000091,-17.000000000000348,5.999999999994898,64.99999999999773,48.00000000000182,,-159.0000000000162
2017.08.07,12.000000000012001,41.99999999998649,51.99999999999649,-310.0000000000103,25.999999999992696,29.000000000001247,74.00000000001228,-96.99999999999153,-38.0000000000047,128.0000000000001,116.99999999999022,,34.99999999998505
2017.08.07,117.99999999999588,136.00000000000279,97.9999999999981,-354.0000000000099,92.00000000000318,68.00000000000139,186.00000000000705,-100.0000000000112,19.999999999997797,221.9999999999942,173.99999999999238,,659.9999999999717
2017.08.07,129.00000000000134,205.99999999999508,134.99999999999625,-300.99999999999574,112.000000000001,92.00000000000318,219.99999999999886,-38.0000000000047,7.0000000000014495,287.9999999999967,230.99999999999454,,1080.9999999999882
2017.08.07,85.00000000000173,164.99999999999292,104.99999999999955,-368.00000000001273,126.99999999999933,56.0000000000005,228.00000000000864,-31.000000000003247,-83.00000000001084,298.0000000000018,228.9999999999992,,810.9999999999769
2017.08.07,38.0000000000047,114.99999999999844,58.000000000002494,-368.9999999999971,100.00000000000009,22.999999999995246,154.00000000002478,-28.000000000005798,1.999999999990898,246.9999999999999,165.99999999999682,,506.00000000001046
2017.08.07,107.00000000001265,164.99999999999292,60.99999999999994,-360.0000000000048,134.99999999999625,82.99999999999974,189.00000000002137,-55.000000000005045,-52.000000000007596,257.99999999999557,141.9999999999959,,672.9999999999968
2017.08.07,126.0000000000039,197.00000000000273,131.99999999999878,-380.00000000000256,141.99999999999767,70.0000000000034,197.00000000000273,-42.0000000000087,-110.99999999999443,268.99999999999125,210.99999999999852,,810.9999999999933
2017.08.07,153.00000000000313,178.99999999999582,93.99999999999409,-309.0000000000037,88.99999999999464,90.99999999999665,170.00000000001592,-100.0000000000112,-136.00000000000279,217.9999999999893,135.99999999999568,,584.9999999999676
2017.08.07,195.00000000001182,217.0000000000005,108.99999999999244,-249.99999999999466,78.00000000000028,126.0000000000039,200.00000000001705,-107.99999999999699,-96.00000000000719,237.99999999999955,143.99999999999125,,853.000000000018
2017.08.07,236.00000000001398,195.9999999999962,105.99999999999498,-290.00000000001245,58.99999999999794,121.00000000000443,233.0000000000041,-181.9999999999933,-56.000000000011596,211.9999999999891,129.99999999999545,,764.9999999999787
2017.08.07,202.00000000001327,195.9999999999962,31.999999999998696,-323.0000000000066,75.00000000000284,92.00000000000318,224.00000000001796,-141.99999999999767,32.999999999994145,231.99999999999932,60.99999999999284,,682.0000000000142
2017.08.07,249.00000000001032,208.99999999999253,26.999999999999247,-304.00000000001535,68.00000000000139,124.99999999999733,247.0000000000141,-187.00000000000384,-11.00000000000545,218.9999999999941,45.000000000001705,,686.999999999986
2017.08.07,253.00000000001432,226.99999999999943,30.999999999992145,-290.00000000001245,61.999999999995396,119.00000000000244,268.0000000000007,-170.00000000000347,-21.00000000000435,247.99999999999045,57.999999999992724,,784.9999999999674
2017.08.07,246.00000000001288,178.99999999999582,29.000000000001247,-344.00000000001097,61.999999999995396,107.99999999999699,233.0000000000041,-218.00000000000708,7.999999999985796,197.9999999999933,36.99999999999193,,537.9999999999594
2017.08.07,218.00000000000708,153.00000000000313,2.000000000002,-378.00000000001165,65.99999999999939,85.00000000000173,225.00000000002274,-211.00000000000563,7.999999999985796,190.9999999999883,24.00000000000091,,382.9999999999938
2017.08.07,209.9999999999991,146.99999999998602,-18.0000000000069,-365.0000000000153,68.99999999999685,99.00000000000463,231.99999999999932,-208.99999999999253,43.999999999999595,197.9999999999933,12.000000000000455,,418.99999999996453
2017.08.07,114.0000000000141,95.999999999985,-14.999999999998348,-387.000000000004,56.0000000000005,26.999999999999247,110.00000000001364,-141.00000000001333,-83.9999999999952,158.00000000000125,7.999999999995566,,-58.00000000000156
2017.08.07,171.99999999999437,65.99999999998829,-7.0000000000014495,-331.0000000000146,2.999999999997449,70.0000000000034,145.00000000001023,-256.99999999999613,31.000000000003247,110.99999999999,-6.000000000000227,,-3.000000000025466
2017.08.07,119.00000000000244,-80.00000000001339,-182.00000000000438,-348.9999999999993,-23.00000000000635,87.99999999999919,201.00000000002183,-361.0000000000113,191.99999999999218,87.99999999999386,-130.00000000000966,,-437.000000000035
2017.08.07,144.0000000000108,-119.00000000000244,-229.00000000000142,-577.0000000000052,46.999999999997044,56.0000000000005,205.0000000000125,-436.9999999999985,232.99999999999432,45.000000000001705,-193.00000000001205,,-825.0000000000028
2017.08.07,368.00000000001273,-94.00000000001629,-246.99999999999721,-429.99999999999704,-12.000000000000899,248.00000000000378,486.0000000000184,-693.0000000000102,438.9999999999894,87.99999999999386,-193.00000000001205,,-40.00000000001546
2017.08.07,310.9999999999946,-145.00000000001734,-309.0000000000037,-334.9999999999964,-80.99999999999774,229.99999999999687,425.00000000001137,-682.0000000000048,425.99999999999307,49.99999999999716,-260.0000000000051,,-370.00000000003195
2017.08.07,251.00000000000122,-222.00000000001108,-341.0000000000024,-297.0000000000139,-135.00000000000733,195.9999999999962,352.00000000000387,-700.0000000000117,540.9999999999915,-2.0000000000095497,-301.00000000000193,,-658.0000000000651
2017.08.07,249.00000000001032,-219.00000000001364,-360.0000000000048,-381.0000000000091,-140.0000000000068,133.00000000000534,400.0000000000057,-689.0000000000063,512.0000000000014,28.999999999996362,-290.00000000000625,,-756.0000000000277
2017.08.07,292.00000000000335,-269.00000000000813,-402.9999999999978,-475.0000000000032,-94.00000000000519,182.00000000000438,466.0000000000082,-802.9999999999982,666.9999999999953,10.99999999999568,-328.00000000000296,,-754.0000000000085
2017.08.07,295.0000000000008,-236.00000000001398,-374.0000000000077,-392.00000000001455,-141.99999999999767,165.00000000000404,473.0000000000132,-770.000000000004,648.9999999999885,33.999999999991815,-292.0000000000016,,-590.0000000000412
2017.08.07,246.00000000001288,-310.0000000000103,-407.99999999999727,-380.00000000000256,-197.00000000000273,129.9999999999968,432.00000000001637,-791.0000000000084,652.9999999999925,-9.000000000000341,-320.0000000000074,,-954.0000000000105
2017.08.07,277.00000000001614,-256.00000000001177,-370.9999999999991,-424.00000000000216,-133.00000000000534,156.00000000000057,374.00000000002365,-770.000000000004,597.9999999999874,-32.00000000001069,-338.0000000000081,,-919.0000000000132
2017.08.07,290.9999999999968,-257.0000000000183,-382.00000000000455,-409.99999999999926,-116.00000000000499,197.00000000000273,457.00000000002206,-788.9999999999952,609.9999999999994,9.999999999990905,-307.00000000000216,,-696.0000000000125
2017.08.07,225.00000000000853,-233.00000000001654,-409.0000000000038,-261.0000000000001,-104.00000000000409,249.99999999999466,384.00000000001455,-676.9999999999943,523.9999999999911,27.999999999991587,-337.0000000000033,,-610.0000000000217
2017.08.07,134.00000000001188,-451.0000000000014,-468.00000000000176,-131.99999999999878,-243.00000000000432,263.0000000000021,308.00000000002115,-819.9999999999985,560.9999999999893,-106.99999999999932,-389.00000000001,,-1343.99999999999
2017.08.07,127.00000000001043,-487.0000000000152,-468.00000000000176,-104.99999999999955,-248.00000000000378,295.99999999999625,360.00000000001364,-848.0000000000043,604.0000000000045,-90.00000000000341,-352.00000000000387,,-1211.0000000000073
2017.08.07,187.00000000000384,-272.00000000000557,-369.0000000000082,-153.00000000000313,-158.0000000000026,258.0000000000027,294.00000000001114,-679.0000000000074,479.99999999999153,-32.00000000001069,-323.0000000000075,,-767.0000000000357
2017.08.07,138.0000000000159,-263.99999999999756,-409.99999999999926,-199.00000000001583,-100.00000000000009,256.0000000000007,209.00000000000318,-602.0000000000136,496.99999999999187,-49.000000000006594,-388.00000000000523,,-912.0000000000266
2017.08.07,212.99999999999653,-329.00000000000153,-430.00000000000813,-126.0000000000039,-170.99999999999892,327.99999999999494,366.00000000001387,-774.000000000008,621.0000000000049,-42.00000000000159,-364.0000000000043,,-708.000000000016
