names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['GBPUSD', 'EURNZD', 'NZDUSD']",80.0,0.7922063492063492,S
EURUSD,20,"['GBPUSD', 'EURNZD', 'NZDUSD', 'EURJPY', 'CHFJPY']",100.0,-0.9132857142857144,B
USDCAD,10,"['CHFJPY', 'AUDUSD', 'EURAUD', 'AUDJPY', 'NZDJPY', 'EURJPY', 'AUDCAD', 'NZDCAD']",80.0,0.88,S
AUDUSD,10,"['CHFJPY', 'EURJPY']",80.0,-0.5675873015873018,B
NZDUSD,15,"['EURJPY', 'CHFJPY', 'USDCAD', 'GBPUSD', 'GBPJPY']",100.0,-1.0,B
EURCHF,10,"['EURNZD', 'NZDUSD']",100.0,-0.4068492063492063,B
CHFJPY,10,"['GBPJPY', 'CADJPY']",80.0,-0.4732857142857142,B
CADCHF,20,['GBPCAD'],100.0,0.28097122322122314,S
AUDCHF,20,['EURCAD'],100.0,-0.7765823065823063,B
NZDCHF,10,"['USDCHF', 'EURUSD', 'NZDJPY', 'AUDJPY', 'CHFJPY', 'EURJPY']",80.0,-0.86,B
EURGBP,50,"['GBPCHF', 'EURGBP']",80.0,0.6156450120338586,S
GBPJPY,10,"['USDCHF', 'EURJPY', 'CHFJPY', 'EURUSD']",80.0,-1.0,B
GBPCAD,10,['EURCHF'],100.0,1.0,S
GBPAUD,10,"['CHFJPY', 'NZDJPY', 'GBPCAD', 'AUDJPY', 'EURJPY']",100.0,0.26,S
EURJPY,30,"['GBPJPY', 'CADJPY', 'EURJPY', 'CHFJPY']",80.0,-0.32019047619047614,B
EURCAD,10,"['NZDUSD', 'EURNZD']",80.0,-0.09780952380952385,B
EURNZD,15,"['CHFJPY', 'AUDUSD', 'EURAUD', 'AUDJPY', 'NZDJPY', 'EURJPY', 'AUDCAD', 'NZDCAD', 'USDCAD']",100.0,0.9566666666666667,S
AUDJPY,10,"['AUDJPY', 'EURJPY', 'CHFJPY', 'NZDJPY', 'USDCAD']",80.0,-0.62,B
NZDJPY,10,"['CHFJPY', 'EURJPY', 'USDCAD', 'NZDUSD', 'GBPJPY', 'CADJPY', 'EURNZD']",100.0,-0.7,B
AUDCAD,10,"['CHFJPY', 'EURJPY']",80.0,-0.599166666666667,B
NZDCAD,10,"['CHFJPY', 'EURJPY']",80.0,-0.5811269841269844,B
AUDNZD,10,"['EURGBP', 'GBPCHF']",100.0,-0.7160873015873015,B
