,name,direction
0,USDCHF,B
1,EURUSD,S
2,USDJPY,B
3,USDCAD,S
4,NZDUSD,B
5,GBPCHF,B
6,EURCHF,B
7,CHFJPY,S
8,CADCHF,B
9,EURGBP,S
10,GBPJPY,B
11,GBPAUD,S
12,EURJPY,B
13,EURCAD,S
14,EURAUD,S
15,CADJPY,B
16,AUDJPY,B
17,NZDJPY,B
18,AUDNZD,B
