date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.08.19,-212.99999999999653,-141.00000000001333,-36.999999999998145,-78.00000000000296,-19.999999999997797,-87.99999999999919,-26.999999999999247,-112.000000000001,-226.99999999999943,-6.000000000000227,-231.99999999999886,-181.9999999999933,-28.000000000005798,-7.0000000000014495,-239.00000000000432,-121.99999999999989,-178.99999999999582,-239.99999999999488,-100.99999999999554,-95.00000000000064,-200.00000000000017,-175.00000000001137,-137.99999999999102,-25.99999999999625,-115.99999999999389,-80.00000000000229,-122.99999999998423,,-3231.9999999999773
2019.08.19,-343.9999999999999,-120.00000000000898,-39.999999999995595,-75.00000000000284,17.000000000000348,-97.9999999999981,-24.999999999997247,-278.9999999999848,-373.00000000000114,-10.99999999999568,-315.9999999999941,-240.99999999999122,-51.99999999999649,105.99999999999498,-210.00000000000796,-175.00000000001404,-225.00000000000853,-242.999999999995,-187.00000000000384,-85.00000000000173,-292.00000000000335,-176.00000000000193,-153.99999999999636,-52.00000000000671,-153.99999999999858,-217.0000000000005,-184.99999999999073,,-4206.0
2019.08.19,-219.00000000000253,-60.99999999999994,-86.99999999999264,-158.00000000000125,19.00000000001345,-86.99999999999264,-19.00000000000235,-66.99999999999484,-292.9999999999877,159.9999999999966,-231.0000000000034,-180.99999999999784,9.999999999998899,135.99999999999167,-218.9999999999941,-106.00000000000608,-109.00000000000354,-349.9999999999943,-156.00000000000057,-21.00000000000435,-310.0000000000103,-260.0000000000051,-204.9999999999983,-31.00000000000591,-122.99999999999534,-78.00000000000028,-181.9999999999933,,-3227.999999999986
2019.08.19,-239.0000000000003,-139.00000000000023,-82.99999999998863,-194.00000000000261,79.00000000000685,-103.99999999999298,12.999999999996348,-147.99999999999258,-299.00000000000483,286.9999999999919,-214.99999999999852,-207.99999999999707,105.99999999999498,110.99999999999443,-332.9999999999984,-242.00000000000887,-167.00000000000603,-387.00000000000045,-190.00000000000128,-27.999999999983594,-270.99999999999903,-252.00000000000955,-242.999999999995,64.99999999999773,-161.99999999999548,-117.00000000000044,-154.99999999999403,,-3514.9999999999877
2019.08.19,-265.99999999999955,-117.00000000001154,-29.999999999996696,-191.0000000000025,56.000000000011596,-95.99999999999609,-4.999999999999449,-176.99999999998272,-295.99999999998516,254.0000000000049,-251.99999999999667,-220.99999999999343,136.00000000000279,79.99999999999119,-326.9999999999982,-175.99999999999838,-185.99999999999727,-376.99999999999534,-114.0000000000141,-70.99999999999883,-255.00000000000523,-266.00000000000534,-247.99999999999045,73.99999999999807,-136.99999999999824,-95.00000000000064,-198.99999999999363,,-3501.999999999951
2019.08.19,-290.9999999999968,-131.99999999999878,-18.0000000000069,-170.0000000000017,58.000000000002494,-100.00000000000009,2.000000000002,-241.99999999998667,-309.99999999998806,225.9999999999991,-261.0000000000001,-248.99999999999923,148.99999999999915,61.999999999995396,-325.9999999999934,-226.00000000001506,-182.0000000000155,-344.99999999999886,-89.00000000000574,-103.99999999999298,-236.99999999999832,-248.00000000000466,-233.99999999999466,81.00000000000307,-139.99999999999568,-48.99999999999905,-211.99999999998997,,-3586.999999999981
2019.08.19,-287.0000000000039,-131.99999999999878,-1.999999999990898,-155.00000000000114,41.000000000002146,-109.99999999999899,-51.000000000001044,-230.9999999999812,-299.00000000000483,167.0000000000016,-270.0000000000036,-253.99999999999866,109.99999999999899,43.999999999999595,-308.9999999999975,-219.00000000001364,-174.00000000000747,-311.00000000000705,-76.99999999999375,-163.00000000000205,-314.99999999999864,-236.0000000000042,-224.99999999999432,-18.000000000000682,-146.99999999999713,-63.00000000000195,-234.99999999998522,,-3920.9999999999845
2019.08.19,-295.99999999999625,-46.0000000000127,5.000000000010552,-155.00000000000114,60.99999999999994,-63.99999999999739,-93.99999999999409,-159.99999999998238,-285.00000000000193,161.99999999999193,-270.99999999999903,-219.99999999999798,49.99999999999449,102.99999999999754,-218.9999999999941,-100.99999999999554,-141.00000000001333,-272.99999999999613,-117.00000000001154,-58.99999999998684,-467.0000000000174,-236.0000000000042,-186.9999999999976,-61.00000000000705,-93.99999999999409,14.999999999998348,-269.9999999999925,,-3420.0
2019.08.19,-290.9999999999968,29.999999999996696,12.999999999996348,-156.0000000000059,97.9999999999981,-46.00000000000159,-109.00000000000354,-80.99999999999774,-289.9999999999903,165.99999999999682,-237.99999999999378,-198.99999999999363,51.99999999999649,159.9999999999935,-123.99999999999523,-70.99999999999883,-77.00000000001594,-271.0000000000008,-117.99999999999588,-17.999999999984695,-466.00000000001086,-206.00000000000307,-161.00000000000136,-81.00000000000307,-108.99999999999244,36.999999999998145,-297.9999999999983,,-2854.0000000000073
2019.08.19,-282.99999999999994,2.999999999997449,-15.00000000000945,-87.0000000000033,117.99999999999588,-56.99999999999594,-134.99999999999625,-81.9999999999821,-278.9999999999848,99.99999999999432,-229.00000000000142,-201.99999999999108,9.00000000000345,153.99999999999858,-56.99999999998795,-106.00000000000608,-182.0000000000155,-197.9999999999933,-147.00000000000824,-31.999999999987594,-596.0000000000188,-153.0000000000058,-122.99999999999045,-168.00000000000637,-114.99999999999844,34.000000000000696,-297.9999999999983,,-3125.9999999999905
