date,GBPUSD,USDCAD,NZDUSD,GBPAUD,EURAUD,NZDJPY,empty,sum
2015.09.21,242.00000000000887,-2.999999999997449,-470.9999999999992,-1021.9999999999895,-1019.9999999999986,-527.9999999999916,,-2801.9999999999673
2015.09.21,-15.999999999993797,-64.99999999998174,-531.9999999999991,-1131.9999999999998,-1139.0000000000011,-597.999999999999,,-3481.9999999999745
2015.09.21,-184.99999999999073,17.000000000000348,-442.00000000000904,-798.9999999999942,-808.9999999999931,-399.0000000000009,,-2616.9999999999877
2015.09.21,-181.00000000000892,38.0000000000047,-459.0000000000094,-673.0000000000125,-668.9999999999862,-427.99999999999727,,-2372.0000000000095
2015.09.21,-177.00000000000495,133.00000000000534,-433.0000000000056,-609.9999999999994,-567.0000000000064,-424.99999999999716,,-2079.000000000008
2015.09.21,-141.99999999999767,148.99999999999915,-462.0000000000068,-896.000000000008,-689.0000000000063,-439.9999999999977,,-2480.0000000000173
2015.09.21,-46.999999999997044,187.00000000000384,-461.0000000000003,-1038.0000000000057,-591.9999999999925,-429.9999999999926,,-2380.999999999984
2015.09.21,-53.999999999998494,153.00000000000313,-475.0000000000032,-1066.9999999999736,-509.99999999998823,-334.99999999999375,,-2287.999999999954
2015.09.21,-25.00000000000835,103.00000000000864,-375.0000000000031,-1012.0000000000128,-45.000000000006146,-221.9999999999942,,-1576.000000000016
2015.09.21,60.99999999999994,-4.999999999988347,-460.00000000000483,-1108.9999999999823,-160.99999999998892,-346.9999999999942,,-2020.9999999999586
2015.09.21,-42.0000000000087,-141.99999999999767,-659.0000000000095,-1324.9999999999761,-517.9999999999962,-623.9999999999952,,-3309.9999999999836
2015.09.21,-46.999999999997044,-173.99999999998528,-709.0000000000041,-1338.999999999979,-476.9999999999941,-686.9999999999976,,-3432.9999999999573
2015.09.21,-164.99999999999292,-224.000000000002,-672.0000000000059,-1137.9999999999945,-461.0000000000003,-709.9999999999937,,-3369.9999999999895
2015.09.21,-418.9999999999916,-384.9999999999909,-830.0000000000085,-1194.0000000000061,-25.999999999992696,-750.9999999999906,,-3604.9999999999804
2015.09.21,-426.9999999999996,-381.99999999999346,-909.9999999999997,-1602.0000000000146,-82.99999999998863,-796.999999999997,,-4200.999999999993
2015.09.21,-253.99999999999866,-363.9999999999866,-880.000000000003,-1697.9999999999773,-327.99999999999494,-804.000000000002,,-4327.999999999963
2015.09.21,-251.00000000000122,-351.99999999999676,-845.0000000000068,-1679.9999999999927,-411.99999999999017,-852.9999999999944,,-4392.999999999982
2015.09.21,-228.99999999999034,-359.99999999998255,-802.0000000000027,-1601.000000000008,-367.0000000000062,-812.9999999999882,,-4171.999999999978
2015.09.21,-249.00000000001032,-359.99999999998255,-821.000000000005,-1621.0000000000057,-356.00000000000074,-807.9999999999927,,-4214.999999999997
2015.09.21,-297.9999999999983,-468.00000000000176,-812.0000000000016,-1547.0000000000095,-136.00000000000279,-777.000000000001,,-4038.0000000000146
2015.09.21,-310.9999999999946,-455.99999999998977,-809.9999999999997,-1357.0000000000082,-68.00000000000139,-737.9999999999995,,-3739.999999999993
2015.09.21,-289.9999999999903,-390.0000000000015,-763.0000000000026,-1300.9999999999966,0.0,-696.9999999999885,,-3440.9999999999795
2015.09.21,-209.9999999999991,-229.99999999999687,-796.0000000000078,-1400.9999999999857,31.000000000003247,-679.000000000002,,-3284.999999999988
2015.09.21,-215.00000000000963,-278.9999999999848,-758.0000000000031,-1516.9999999999907,-80.99999999999774,-679.000000000002,,-3528.999999999988
2015.09.21,-215.00000000000963,-337.99999999999386,-731.9999999999993,-1399.999999999979,-31.000000000003247,-631.0000000000002,,-3346.9999999999854
2015.09.21,-191.00000000000784,-357.99999999999164,-750.0000000000063,-1475.9999999999884,-17.000000000000348,-625.0,,-3416.999999999995
2015.09.22,-197.00000000000273,-377.9999999999894,-803.0000000000092,-1612.9999999999977,-72.0000000000054,-687.9999999999882,,-3750.9999999999927
2015.09.22,-191.99999999999218,-348.9999999999993,-777.0000000000055,-1697.9999999999773,-140.99999999999113,-687.9999999999882,,-3844.9999999999536
2015.09.22,-195.00000000001182,-329.00000000000153,-736.0000000000033,-1522.9999999999854,21.00000000000435,-625.9999999999906,,-3387.999999999988
2015.09.22,-151.9999999999966,-312.9999999999855,-713.0000000000081,-1600.0000000000014,21.00000000000435,-602.9999999999944,,-3359.999999999982
2015.09.22,-174.00000000000747,-306.9999999999906,-711.000000000006,-1539.0000000000014,58.000000000002494,-610.99999999999,,-3283.999999999993
2015.09.22,-184.00000000000637,-322.00000000000006,-655.0000000000056,-1522.9999999999854,2.0000000000131024,-539.999999999992,,-3221.9999999999764
2015.09.22,-184.00000000000637,-317.9999999999961,-637.0000000000098,-1566.0000000000007,-18.0000000000069,-527.000000000001,,-3250.0000000000205
2015.09.22,-167.00000000000603,-312.00000000000114,-659.0000000000095,-1480.0000000000146,46.999999999997044,-605.9999999999945,,-3177.000000000029
2015.09.22,-137.9999999999937,-302.9999999999866,-689.0000000000063,-1487.0000000000161,4.000000000004,-641.9999999999959,,-3254.9999999999945
2015.09.22,-95.00000000000064,-302.9999999999866,-697.0000000000032,-1655.0000000000064,-93.99999999999409,-696.9999999999885,,-3540.9999999999795
2015.09.22,-59.99999999999339,-226.99999999999943,-687.0000000000043,-1465.0000000000052,39.999999999995595,-661.9999999999919,,-3060.9999999999986
2015.09.22,-15.999999999993797,-268.0000000000016,-799.0000000000052,-1463.9999999999986,26.999999999999247,-702.9999999999887,,-3222.9999999999886
2015.09.22,-79.00000000000685,-211.99999999998997,-814.0000000000036,-1458.0000000000036,11.00000000000545,-819.9999999999932,,-3371.999999999992
2015.09.22,-80.99999999999774,-197.99999999998707,-787.0000000000043,-1492.0000000000045,-19.999999999997797,-753.0000000000001,,-3330.9999999999914
2015.09.22,-75.00000000000284,-193.99999999998306,-766.0,-1569.9999999999825,-72.0000000000054,-724.9999999999943,,-3401.999999999968
2015.09.22,-121.99999999999989,-192.99999999999872,-759.0000000000097,-1719.9999999999882,-177.00000000000495,-715.999999999994,,-3686.9999999999955
2015.09.22,-171.00000000001003,-214.99999999998744,-770.9999999999994,-1711.9999999999802,-171.99999999999437,-685.9999999999928,,-3726.9999999999645
2015.09.22,-170.00000000000347,-213.99999999998087,-773.0000000000015,-1644.9999999999854,-69.9999999999923,-674.9999999999972,,-3546.999999999961
2015.09.22,-383.0,-257.99999999998045,-706.0000000000066,-1259.9999999999945,205.00000000001074,-615.9999999999997,,-3017.9999999999704
2015.09.22,-317.0000000000117,-261.9999999999845,-659.0000000000095,-1092.000000000004,641.0000000000027,-607.9999999999899,,-2296.9999999999973
2015.09.22,-469.99999999999267,-135.9999999999806,-655.0000000000056,-717.9999999999964,565.9999999999999,-787.9999999999967,,-2200.9999999999723
2015.09.22,-548.9999999999995,-158.99999999999804,-691.0000000000083,-904.0000000000159,409.0000000000149,-828.9999999999935,,-2723.0000000000005
2015.09.22,-600.0000000000006,-331.999999999999,-790.0000000000018,-1505.0000000000007,-104.99999999999955,-1067.9999999999977,,-4399.999999999999
2015.09.22,-625.9999999999932,-364.9999999999931,-750.0000000000063,-1591.9999999999934,-522.0000000000002,-1051.9999999999925,,-4906.999999999979
2015.09.22,-590.0000000000016,-404.9999999999887,-726.9999999999999,-1752.9999999999823,-496.99999999999187,-1022.9999999999961,,-4994.99999999996
2015.09.22,-561.9999999999958,-329.99999999998585,-707.000000000002,-1591.9999999999934,-424.99999999998647,-1048.9999999999923,,-4664.999999999956
2015.09.22,-873.999999999997,-401.99999999999125,-730.0000000000084,-1600.0000000000014,-405.9999999999952,-1106.9999999999993,,-5118.999999999993
2015.09.22,-846.9999999999977,-409.99999999999926,-817.000000000001,-1928.9999999999807,-502.9999999999868,-1152.9999999999916,,-5658.999999999957
2015.09.22,-944.0000000000115,-578.9999999999961,-983.0000000000006,-1879.0000000000084,-628.0000000000064,-1289.999999999992,,-6303.000000000015
2015.09.22,-944.0000000000115,-489.99999999999045,-977.0000000000057,-1873.9999999999757,-608.9999999999928,-1266.999999999996,,-6160.999999999971
2015.09.22,-886.9999999999934,-648.9999999999885,-995.0000000000015,-2010.999999999985,-550.9999999999903,-1364.999999999995,,-6457.999999999953
2015.09.22,-931.9999999999995,-722.0000000000005,-1005.0000000000003,-2197.0000000000045,-754.9999999999945,-1400.9999999999964,,-7011.999999999996
2015.09.22,-1079.999999999992,-645.999999999991,-1053.9999999999993,-2048.0000000000055,-746.0000000000023,-1446.9999999999886,,-7020.99999999998
2015.09.22,-1331.9999999999998,-578.9999999999961,-1084.0000000000073,-1940.0000000000084,-722.0000000000005,-1421.999999999997,,-7079.00000000001
2015.09.22,-1523.999999999992,-680.9999999999983,-1164.0000000000095,-1786.999999999983,-791.9999999999927,-1459.9999999999936,,-7407.999999999969
2015.09.22,-1814.0000000000045,-795.9999999999967,-1160.0000000000055,-1676.000000000011,-838.0000000000055,-1519.999999999996,,-7804.00000000002
2015.09.22,-1831.0000000000048,-715.9999999999833,-1186.0000000000093,-1530.9999999999934,-831.9999999999883,-1490.9999999999995,,-7586.999999999978
2015.09.22,-1692.0000000000045,-661.0000000000005,-1063.0000000000027,-1412.0000000000132,-662.000000000007,-1368.9999999999998,,-6859.000000000028
2015.09.22,-1703.00000000001,-659.999999999994,-1078.0000000000011,-1295.0000000000018,-466.9999999999952,-1318.9999999999884,,-6521.999999999991
2015.09.22,-1645.0000000000075,-600.0000000000006,-1081.0000000000098,-1365.0000000000161,-373.99999999998545,-1368.9999999999998,,-6434.00000000002
2015.09.22,-1666.9999999999964,-649.999999999995,-1043.000000000005,-1319.999999999988,-320.9999999999935,-1394.999999999996,,-6395.9999999999745
2015.09.22,-1571.0000000000114,-626.9999999999998,-1014.9999999999992,-1344.999999999974,-279.99999999999136,-1375.9999999999905,,-6213.999999999965
2015.09.22,-1659.0000000000105,-566.9999999999842,-980.0000000000031,-1012.0000000000128,-150.99999999999002,-1268.0000000000007,,-5637.000000000002
2015.09.22,-1577.9999999999905,-458.9999999999872,-979.0000000000076,-1006.9999999999801,-184.00000000000637,-1229.9999999999898,,-5436.999999999962
2015.09.22,-1560.000000000006,-448.9999999999883,-988.0,-924.0000000000136,-126.0000000000039,-1226.9999999999895,,-5274.000000000002
2015.09.22,-1513.0000000000089,-405.9999999999952,-994.000000000006,-895.0000000000014,-106.99999999999044,-1213.9999999999986,,-5129.0
2015.09.22,-1590.0000000000025,-498.9999999999828,-1051.0000000000018,-958.9999999999766,-112.000000000001,-1265.9999999999911,,-5476.999999999955
2015.09.22,-1618.0000000000084,-536.9999999999875,-1053.9999999999993,-934.9999999999969,-129.99999999998568,-1262.999999999991,,-5536.999999999969
2015.09.23,-1652.9999999999934,-523.9999999999911,-1008.0000000000089,-740.0000000000073,-24.999999999986144,-1188.999999999993,,-5138.99999999998
2015.09.23,-1659.9999999999948,-567.9999999999907,-1088.0,-917.0000000000123,-188.9999999999947,-1315.9999999999882,,-5737.999999999981
2015.09.23,-1693.0000000000111,-543.999999999989,-1061.000000000001,-1088.9999999999845,-361.9999999999957,-1322.9999999999932,,-6071.9999999999745
2015.09.23,-1733.0000000000068,-540.9999999999915,-1085.0000000000027,-1099.0000000000055,-439.99999999999596,-1343.999999999994,,-6241.999999999996
2015.09.23,-1733.9999999999911,-577.9999999999897,-1064.0000000000093,-990.000000000002,-377.9999999999894,-1329.9999999999982,,-6073.999999999979
2015.09.23,-1729.0000000000027,-577.9999999999897,-1043.000000000005,-995.9999999999969,-309.0000000000037,-1278.9999999999964,,-5933.9999999999945
2015.09.23,-1801.9999999999925,-612.9999999999969,-1060.0000000000055,-995.9999999999969,-229.99999999999687,-1259.0000000000005,,-5959.999999999989
2015.09.23,-1805.000000000012,-638.9999999999895,-1055.000000000006,-985.0000000000136,-104.99999999999955,-1199.9999999999886,,-5789.000000000011
2015.09.23,-1771.0000000000114,-614.9999999999877,-961.0000000000008,-863.0000000000138,-31.999999999987594,-1072.9999999999932,,-5314.9999999999945
2015.09.23,-1819.9999999999993,-737.9999999999942,-1301.0000000000077,-2302.999999999988,-1299.99999999999,-1736.9999999999948,,-9198.999999999975
2015.09.23,-1845.999999999992,-757.999999999992,-1331.0000000000043,-2416.9999999999804,-1356.999999999986,-1762.999999999991,,-9471.999999999945
2015.09.23,-1785.9999999999986,-714.999999999999,-1328.000000000007,-2687.999999999979,-1611.0000000000068,-1857.99999999999,,-9985.999999999982
2015.09.23,-1784.999999999992,-712.0000000000015,-1343.0000000000052,-2614.9999999999895,-1658.9999999999882,-1862.9999999999995,,-9976.999999999976
2015.09.23,-1775.9999999999998,-746.0000000000023,-1294.0000000000064,-2469.00000000001,-1568.9999999999982,-1774.9999999999914,,-9629.000000000007
2015.09.23,-1761.9999999999968,-712.9999999999859,-1253.9999999999995,-2300.000000000013,-1424.9999999999875,-1745.999999999995,,-9199.999999999978
2015.09.23,-1774.0000000000089,-752.9999999999815,-1288.0000000000002,-2381.000000000011,-1490.999999999998,-1777.9999999999916,,-9464.99999999999
2015.09.23,-1849.0000000000118,-766.0,-1319.9999999999989,-2428.0000000000077,-1516.0000000000061,-1869.9999999999905,,-9749.000000000015
2015.09.23,-1869.9999999999939,-747.9999999999931,-1348.0000000000048,-2361.000000000013,-1429.999999999998,-1857.99999999999,,-9614.999999999993
2015.09.23,-1932.0000000000005,-729.9999999999862,-1350.0000000000068,-2330.999999999994,-1418.9999999999925,-1818.9999999999884,,-9580.999999999969
2015.09.23,-1885.0000000000034,-668.9999999999862,-1338.000000000006,-1969.999999999983,-1102.000000000003,-1679.000000000002,,-8642.999999999984
2015.09.23,-2258.0000000000045,-638.9999999999895,-1285.0000000000027,-2079.999999999993,-1519.999999999988,-1635.9999999999957,,-9417.999999999973
2015.09.23,-2029.9999999999984,-645.999999999991,-1296.0000000000082,-1963.999999999988,-1445.9999999999918,-1554.9999999999927,,-8936.99999999997
2015.09.23,-1910.9999999999961,-583.0000000000002,-1280.9999999999989,-2022.9999999999748,-1190.0000000000023,-1489.999999999995,,-8477.999999999967
2015.09.23,-1907.9999999999986,-563.0000000000024,-1258.999999999999,-2018.999999999993,-892.9999999999883,-1461.999999999989,,-8103.99999999997
2015.09.23,-2140.0000000000086,-483.99999999999557,-1211.0000000000066,-1662.000000000008,-1217.0000000000014,-1408.9999999999918,,-8123.000000000012
2015.09.23,-2237.0,-500.9999999999959,-1167.0000000000068,-1439.0000000000125,-1164.9999999999939,-1415.9999999999968,,-7925.0000000000055
2015.09.23,-2333.999999999992,-533.99999999999,-1145.000000000007,-1337.0000000000105,-1322.000000000001,-1375.0,,-8047.000000000001
2015.09.23,-2337.9999999999955,-505.99999999998425,-1139.0000000000011,-1270.0000000000155,-1540.9999999999923,-1343.999999999994,,-8137.999999999984
2015.09.23,-2310.000000000012,-461.99999999998465,-1021.0000000000052,-1231.9999999999886,-1444.000000000001,-1149.9999999999914,,-7618.999999999984
2015.09.23,-2278.0000000000023,-298.9999999999826,-947.000000000009,-923.0000000000072,-1370.0000000000045,-1096.999999999994,,-6914.0
2015.09.23,-2604.9999999999905,-541.9999999999981,-1004.0000000000049,-883.9999999999737,-1238.0000000000057,-1144.999999999996,,-7417.999999999969
2015.09.23,-2717.999999999998,-960.9999999999897,-1116.000000000006,-665.0000000000044,-1120.9999999999943,-1277.9999999999916,,-7858.9999999999845
2015.09.23,-2919.000000000005,-1014.9999999999882,-1158.0000000000034,-593.9999999999834,-1434.9999999999864,-1322.9999999999932,,-8443.99999999996
2015.09.23,-2814.0000000000055,-766.0,-1078.0000000000011,-766.0,-1851.0000000000027,-1218.999999999994,,-8494.000000000004
2015.09.23,-2876.000000000012,-839.9999999999964,-1228.0000000000068,-886.9999999999934,-1997.0000000000043,-1262.999999999991,,-9091.000000000004
2015.09.23,-2988.9999999999973,-747.9999999999931,-1303.0000000000098,-1124.9999999999982,-1943.000000000006,-1321.9999999999886,,-9429.999999999993
2015.09.23,-3028.9999999999927,-967.9999999999911,-1389.0000000000068,-1434.9999999999864,-2265.000000000006,-1504.9999999999955,,-10590.999999999978
2015.09.23,-2988.9999999999973,-1153.9999999999884,-1524.0000000000032,-1665.9999999999898,-2422.9999999999973,-1827.9999999999886,,-11583.999999999965
2015.09.23,-2846.9999999999995,-1391.9999999999932,-1538.0000000000061,-1785.9999999999766,-2605.9999999999973,-1872.0,,-12040.999999999973
2015.09.23,-2767.9999999999927,-1249.9999999999955,-1440.000000000008,-1678.9999999999861,-2622.9999999999977,-1730.9999999999945,,-11490.999999999975
2015.09.23,-2774.00000000001,-1247.9999999999825,-1370.0000000000045,-1650.9999999999802,-2591.999999999994,-1614.999999999995,,-11249.999999999965
2015.09.23,-2812.9999999999986,-1171.9999999999952,-1425.0000000000095,-1724.0000000000143,-2875.0000000000055,-1671.999999999997,,-11681.00000000002
2015.09.23,-2717.999999999998,-1205.999999999996,-1478.0000000000016,-1939.0000000000018,-2990.0000000000036,-1710.9999999999986,,-12041.999999999998
2015.09.23,-2700.9999999999977,-1212.9999999999975,-1486.0000000000095,-2099.999999999991,-3238.999999999992,-1744.9999999999905,,-12483.99999999998
2015.09.23,-2835.0000000000095,-1261.000000000001,-1501.000000000008,-2095.0000000000023,-3132.999999999986,-1777.9999999999916,,-12602.999999999998
2015.09.23,-2883.9999999999977,-1292.9999999999886,-1500.0000000000014,-2044.9999999999857,-3056.9999999999986,-1699.9999999999886,,-12478.99999999996
2015.09.23,-2889.9999999999927,-1295.0000000000018,-1494.0000000000064,-2043.000000000017,-3041.999999999989,-1700.9999999999934,,-12465.0
2015.09.23,-2827.000000000002,-1217.0000000000014,-1441.0000000000034,-1896.9999999999932,-2832.999999999997,-1647.9999999999961,,-11862.999999999993
2015.09.24,-2834.000000000003,-1117.9999999999968,-1187.0000000000048,-1665.9999999999898,-2737.999999999996,-1341.9999999999986,,-10884.999999999989
2015.09.24,-2777.999999999992,-1096.9999999999925,-1231.9999999999998,-1808.9999999999939,-2855.999999999992,-1423.0000000000018,,-11194.999999999973
2015.09.24,-2821.9999999999914,-1093.999999999995,-1250.0000000000066,-1785.9999999999766,-2814.0000000000055,-1427.9999999999973,,-11193.99999999997
2015.09.24,-2804.999999999991,-1107.999999999998,-1273.0000000000018,-2038.999999999991,-3029.9999999999995,-1450.9999999999934,,-11705.999999999975
2015.09.24,-2808.999999999995,-1093.999999999995,-1209.0000000000045,-1993.0000000000002,-2942.0,-1381.999999999991,,-11428.999999999985
2015.09.24,-2778.999999999998,-1092.9999999999884,-1152.0000000000086,-1917.9999999999975,-2922.999999999987,-1328.9999999999936,,-11193.99999999997
2015.09.24,-2794.999999999992,-1091.9999999999818,-1088.0,-1909.9999999999895,-2905.9999999999864,-1238.99999999999,,-11029.999999999938
2015.09.24,-2805.9999999999973,-1109.9999999999889,-1070.9999999999998,-1777.0000000000064,-2754.9999999999964,-1256.0000000000002,,-10774.999999999989
2015.09.24,-2800.0000000000023,-1082.9999999999895,-1067.0000000000068,-1778.000000000013,-2746.999999999988,-1277.000000000001,,-10752.0
2015.09.24,-2793.000000000001,-991.9999999999928,-985.0000000000025,-1439.9999999999745,-2285.0000000000036,-1140.0000000000005,,-9634.999999999975
2015.09.24,-2753.0000000000055,-979.9999999999809,-1069.0000000000089,-1921.000000000017,-2794.999999999992,-1424.9999999999973,,-10943.0
2015.09.24,-2724.9999999999995,-1015.9999999999947,-1119.0000000000034,-2132.999999999985,-2967.9999999999927,-1462.9999999999939,,-11423.999999999969
2015.09.24,-2696.9999999999936,-993.9999999999837,-1079.0000000000077,-2227.9999999999854,-3068.000000000004,-1441.9999999999932,,-11507.999999999967
2015.09.24,-2682.000000000007,-966.0000000000002,-1055.000000000006,-2124.0000000000146,-3021.000000000007,-1385.9999999999957,,-11234.000000000031
2015.09.24,-2686.0000000000105,-943.9999999999893,-951.0000000000018,-1939.0000000000018,-2859.999999999996,-1197.9999999999932,,-10577.999999999993
2015.09.24,-2692.0000000000055,-983.9999999999849,-1009.9999999999998,-2193.999999999985,-3092.000000000006,-1277.9999999999916,,-11249.99999999997
2015.09.24,-2648.9999999999905,-1000.0000000000009,-996.000000000008,-2219.9999999999777,-3119.9999999999895,-1262.0000000000005,,-11246.999999999965
2015.09.24,-2648.000000000006,-985.999999999998,-981.0000000000097,-2194.9999999999914,-3046.9999999999995,-1266.999999999996,,-11124.000000000002
2015.09.24,-2665.0000000000064,-1038.99999999999,-1034.0000000000016,-2202.9999999999995,-3055.9999999999923,-1366.9999999999902,,-11363.999999999982
2015.09.24,-2591.999999999994,-1040.999999999981,-1090.000000000002,-2817.9999999999873,-3542.000000000001,-1347.999999999999,,-12430.999999999964
2015.09.24,-2612.9999999999986,-1118.9999999999811,-1123.0000000000073,-3324.000000000016,-4032.9999999999977,-1448.9999999999982,,-13661.0
2015.09.24,-2617.0000000000027,-1129.9999999999866,-1082.0000000000052,-3419.9999999999786,-4190.999999999989,-1414.999999999992,,-13854.999999999955
2015.09.24,-2615.999999999996,-1190.0000000000023,-1018.0000000000077,-3397.0000000000055,-4078.999999999988,-1283.9999999999918,,-13583.999999999993
2015.09.24,-2635.999999999994,-1167.9999999999914,-1067.0000000000068,-3507.0000000000155,-4085.0000000000055,-1331.9999999999936,,-13795.000000000007
2015.09.24,-2723.999999999993,-1245.9999999999916,-1102.000000000003,-3765.9999999999804,-4471.999999999987,-1444.9999999999932,,-14754.999999999947
2015.09.24,-2632.0000000000123,-1246.9999999999982,-1124.0000000000027,-4007.000000000005,-4468.0000000000055,-1476.9999999999895,,-14955.000000000013
2015.09.24,-2631.0000000000055,-1286.9999999999936,-1083.0000000000007,-3928.9999999999827,-4349.000000000003,-1445.999999999998,,-14724.999999999984
2015.09.24,-2593.000000000001,-1658.9999999999882,-1221.0000000000055,-4085.9999999999895,-4925.999999999986,-1801.0000000000018,,-16285.999999999973
2015.09.24,-2943.999999999991,-1583.9999999999854,-1122.0000000000007,-3764.999999999974,-4845.9999999999945,-1656.9999999999964,,-15917.999999999942
2015.09.24,-2991.0000000000105,-1646.9999999999984,-1051.0000000000018,-3249.000000000013,-4922.999999999988,-1558.9999999999975,,-15420.00000000001
2015.09.24,-3187.999999999991,-1710.999999999996,-991.0000000000085,-2769.9999999999836,-4716.999999999994,-1554.9999999999927,,-14931.999999999964
2015.09.24,-3228.0000000000086,-1979.9999999999818,-1097.999999999999,-2789.9999999999814,-4810.000000000003,-1700.9999999999934,,-15606.999999999967
2015.09.24,-3109.0000000000064,-1957.9999999999932,-1009.0000000000043,-2659.0000000000114,-4932.999999999987,-1644.999999999996,,-15313.0
2015.09.24,-2910.999999999997,-1800.999999999986,-812.0000000000016,-2701.9999999999823,-4640.0,-1474.9999999999943,,-14340.999999999962
2015.09.24,-2817.0000000000027,-1620.9999999999836,-716.0000000000056,-2452.999999999994,-4415.999999999997,-1393.0000000000007,,-13415.999999999982
2015.09.24,-2743.0000000000064,-1423.999999999981,-582.0000000000048,-2565.0000000000173,-4584.9999999999945,-1149.000000000001,,-13048.000000000004
2015.09.24,-2688.0000000000014,-1546.9999999999873,-468.00000000000176,-2559.9999999999845,-4542.999999999986,-1088.9999999999986,,-12894.99999999996
2015.09.24,-2726.9999999999905,-1385.9999999999984,-550.000000000006,-2137.000000000011,-3993.0000000000023,-1070.999999999998,,-11864.000000000007
2015.09.24,-2854.000000000001,-1434.9999999999864,-606.0000000000065,-2099.999999999991,-3936.0000000000064,-1052.9999999999973,,-11983.999999999989
2015.09.24,-2801.000000000009,-1375.9999999999995,-551.0000000000015,-1865.0000000000055,-3698.9999999999854,-905.0000000000011,,-11197.000000000004
2015.09.24,-2751.999999999999,-1413.999999999982,-526.0000000000042,-1883.9999999999968,-3805.999999999998,-986.9999999999948,,-11368.999999999975
2015.09.24,-2811.0000000000077,-1290.9999999999977,-480.0000000000027,-1628.0000000000073,-3483.999999999998,-896.0000000000008,,-10590.000000000015
2015.09.24,-2946.000000000004,-1197.999999999988,-491.0000000000081,-1544.9999999999964,-3404.9999999999914,-830.9999999999889,,-10415.999999999976
2015.09.24,-2932.0000000000014,-1152.9999999999818,-429.0000000000016,-1051.0000000000018,-2993.9999999999854,-637.0000000000005,,-9195.99999999997
2015.09.24,-2893.9999999999964,-1095.0000000000016,-367.0000000000062,-987.9999999999889,-2810.0000000000014,-543.9999999999969,,-8697.99999999999
2015.09.24,-2882.999999999991,-1058.9999999999877,-363.0000000000022,-1012.0000000000128,-2872.9999999999923,-546.999999999997,,-8736.999999999982
2015.09.24,-2835.0000000000095,-1000.0000000000009,-380.00000000000256,-952.9999999999816,-2778.999999999998,-524.9999999999915,,-8471.999999999984
