names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,10,"['EURGBP', 'USDJPY', 'GBPCHF']",80.0,0.45395238095238083,S
USDJPY,50,['AUDCAD'],100.0,-0.2081330271362544,B
GBPCHF,50,"['CHFJPY', 'GBPJPY', 'NZDCHF']",80.0,-0.6896740089975383,B
CHFJPY,50,"['GBPCAD', 'AUDNZD', 'CHFJPY', 'GBPJPY', 'EURJPY', 'USDCHF']",100.0,0.1807142857142857,S
AUDCHF,10,['USDJPY'],80.0,-0.16892857142857143,B
EURGBP,50,"['GBPJPY', 'GBPUSD', 'NZDCHF']",80.0,-0.6841679137855607,B
GBPJPY,10,['EURAUD'],80.0,-0.18771428571428564,B
EURCAD,20,['USDCHF'],80.0,1.0,S
EURAUD,15,['AUDCAD'],80.0,-0.9866666666666667,B
CADJPY,50,"['EURCAD', 'AUDCAD', 'EURCHF', 'EURJPY', 'EURUSD', 'CHFJPY']",80.0,-0.25369264069264075,B
NZDCAD,50,"['AUDCHF', 'EURAUD', 'GBPCAD', 'EURCAD', 'CADCHF', 'USDJPY', 'NZDCAD']",80.0,-0.48088095238095235,B
AUDNZD,15,['NZDCHF'],80.0,-0.49496103896103916,B
