date,GBPUSD,USDJPY,AUDUSD,NZDUSD,NZDCHF,EURNZD,NZDJPY,AUDCAD,empty,sum
2018.08.06,-4.999999999988347,-39.00000000000148,-59.99999999999339,-23.00000000000635,-41.9999999999976,60.99999999999994,39.99999999999204,14.999999999998348,,-52.99999999999682
2018.08.06,-15.999999999993797,-4.9999999999954525,-70.99999999999883,-34.000000000000696,-60.99999999999994,144.99999999999514,3.9999999999906777,3.0000000000085514,,-34.99999999999437
2018.08.06,-4.999999999988347,25.000000000005684,-60.99999999999994,-21.00000000000435,-73.99999999999629,114.99999999999844,-1.0000000000047748,-163.00000000000205,,-184.99999999999162
2018.08.06,-7.999999999985796,28.999999999996362,-34.000000000000696,-1.0000000000065512,-60.99999999999994,120.99999999999334,19.99999999999602,-102.99999999999754,,-37.0000000000048
2018.08.06,-40.99999999997994,16.000000000005343,-39.999999999995595,-13.00000000000745,-73.00000000000084,119.99999999998678,15.999999999991132,-108.99999999999244,,-123.99999999999298
2018.08.06,-17.000000000000348,18.000000000000682,-29.000000000001247,-14.999999999998348,-73.00000000000084,100.99999999999554,12.999999999991019,-102.00000000000209,,-104.00000000001563
2018.08.06,-7.999999999985796,31.00000000000591,-40.99999999999105,-24.999999999997247,-87.00000000000374,93.99999999999409,-8.000000000009777,-73.00000000000084,,-116.99999999998845
2018.08.06,-5.999999999994898,-15.000000000000568,-46.00000000000159,-77.00000000000485,-139.99999999999568,-55.000000000005045,-32.00000000001069,-42.999999999993044,,-414.0000000000064
2018.08.06,-10.999999999983245,-12.000000000000455,-29.999999999996696,-35.00000000000725,-92.00000000000318,65.00000000000395,12.000000000000455,-30.999999999992145,,-133.99999999997857
2018.08.06,5.000000000010552,27.000000000001023,-100.00000000000009,-104.00000000000409,-151.9999999999966,-62.000000000006494,-91.99999999999875,-34.000000000000696,,-511.9999999999951
2018.08.06,55.000000000005045,115.99999999999966,-90.0000000000012,-65.00000000000395,-129.9999999999968,-24.000000000001798,-109.00000000000887,-29.999999999996696,,-277.00000000000455
2018.08.06,45.000000000006146,114.00000000000432,-64.99999999999284,-63.00000000000195,-146.00000000000168,-19.00000000001345,-106.99999999999932,-10.999999999994348,,-251.99999999999312
2018.08.06,15.00000000000945,120.00000000000455,-29.999999999996696,-21.999999999999797,-107.99999999999699,119.00000000000244,-63.00000000000239,25.00000000000835,,56.0000000000289
2018.08.06,24.000000000001798,111.0000000000042,-12.999999999996348,-21.999999999999797,-109.00000000000354,119.00000000000244,-55.00000000000682,28.000000000005798,,83.00000000000773
2018.08.06,82.00000000000429,125.0,6.0000000000060005,9.999999999998899,-102.00000000000209,117.99999999999588,-28.000000000005798,41.9999999999976,,252.99999999999477
2018.08.06,75.00000000000284,128.0000000000001,7.0000000000014495,31.000000000003247,-82.99999999999974,153.00000000000313,-10.000000000005116,17.000000000000348,,318.00000000000625
2018.08.06,92.00000000000318,105.00000000000398,26.000000000003798,46.00000000000159,-75.9999999999983,144.99999999999514,21.000000000000796,26.999999999999247,,386.0000000000095
2018.08.06,60.99999999999994,99.99999999999432,-1.999999999990898,8.999999999992347,-109.00000000000354,116.00000000000499,-13.00000000000523,2.000000000002,,163.99999999999392
