date,USDCHF,GBPUSD,EURUSD,AUDUSD,GBPCHF,EURCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.02.04,247.99999999999267,-131.99999999999878,4.000000000004,-107.00000000000153,-363.0000000000022,-116.00000000000499,21.999999999999797,192.99999999999872,-40.00000000000669,238.00000000002797,-154.99999999999403,-357.99999999999164,54.000000000002046,1.999999999990898,-258.0000000000027,76.99999999999818,-76.99999999999818,123.99999999999523,-138.00000000000477,78.99999999999574,167.00000000000603,,-535.9999999999944
2019.02.04,268.99999999999704,-156.00000000000057,24.999999999986144,-146.00000000000168,-415.0000000000098,-119.00000000000244,-2.000000000002,153.00000000000313,-13.00000000000745,321.0000000000264,-229.99999999999687,-482.00000000000466,84.00000000000318,15.999999999993797,-312.9999999999855,85.99999999999852,-87.0000000000033,93.00000000000352,-163.99999999999747,29.000000000001247,134.00000000001188,,-916.9999999999873
2019.02.04,278.9999999999959,-153.00000000000313,60.99999999999994,-208.99999999999253,-428.00000000000614,-97.9999999999981,-61.999999999995396,102.00000000000209,14.999999999998348,409.00000000002024,-290.9999999999968,-644.0000000000001,120.99999999999511,24.999999999986144,-407.0000000000018,106.99999999999932,-105.00000000000398,75.9999999999934,-214.00000000000307,-15.999999999993797,144.0000000000108,,-1287.9999999999936
2019.02.04,303.9999999999932,-99.99999999998899,85.00000000000173,-197.99999999999818,-404.0000000000044,-100.0000000000112,-29.999999999996696,136.99999999999824,0.999999999995449,458.00000000002683,-248.99999999998812,-540.0000000000072,185.99999999999284,17.000000000000348,-343.99999999998875,155.00000000000114,-37.00000000000614,152.00000000000102,-182.99999999999983,28.000000000005798,156.00000000000057,,-505.99999999997226
2019.02.04,271.9999999999945,-121.99999999999989,68.00000000000139,-144.99999999999514,-383.0,-80.99999999999774,1.0000000000065512,142.99999999999312,0.0,477.00000000000387,-289.9999999999903,-435.0000000000076,200.9999999999934,48.000000000003595,-251.99999999998556,147.99999999999613,18.999999999991246,179.00000000000205,-104.99999999999955,67.00000000000594,119.00000000000244,,-70.99999999998155
2019.02.04,278.00000000000045,-119.00000000000244,75.99999999998718,-123.99999999999079,-389.0000000000171,-80.00000000001339,26.999999999999247,163.00000000000205,4.999999999999449,459.0000000000032,-285.00000000000193,-374.999999999992,179.00000000000205,39.999999999995595,-191.99999999999218,137.99999999999102,33.999999999991815,188.0000000000024,-78.00000000000028,87.00000000000374,110.99999999999443,,142.99999999996248
2019.02.04,290.9999999999968,-122.99999999998423,89.99999999999008,-137.9999999999937,-408.00000000000836,-79.00000000000685,21.00000000000435,144.99999999999514,17.000000000000348,470.0000000000273,-280.9999999999979,-418.9999999999916,173.00000000000182,10.999999999983245,-207.99999999998596,144.99999999999602,21.99999999999136,164.99999999999204,-102.99999999999754,46.00000000000159,96.00000000000719,,-66.99999999997894
2019.02.04,278.00000000000045,-109.99999999998789,68.00000000000139,-112.99999999999643,-384.00000000000654,-86.99999999999264,36.999999999998145,153.00000000000313,-7.0000000000014495,484.00000000000887,-253.99999999999866,-337.99999999999386,218.9999999999941,31.999999999987594,-180.0000000000024,167.99999999999216,66.0000000000025,200.00000000000284,-75.00000000000284,63.99999999999739,85.00000000000173,,306.0000000000075
2019.02.04,282.99999999999994,-130.99999999999224,79.99999999999119,-107.99999999999699,-409.0000000000149,-79.00000000000685,45.000000000006146,197.00000000000273,17.000000000000348,490.0000000000091,-234.99999999998522,-354.9999999999942,189.99999999999773,-28.000000000005798,-151.9999999999966,179.9999999999926,61.99999999999761,231.99999999999932,-95.99999999999609,90.0000000000012,137.9999999999937,,411.0000000000028
2019.02.04,279.99999999999136,-222.99999999999542,85.99999999998609,-80.99999999999774,-493.0000000000101,-72.0000000000054,70.99999999999883,190.00000000000128,81.9999999999932,683.0000000000211,-307.99999999999716,-412.9999999999967,266.00000000000534,-75.00000000000284,-85.00000000000173,256.9999999999908,141.9999999999959,275.99999999999625,-84.0000000000063,60.00000000000449,93.00000000000975,,651.999999999981
2019.02.04,258.9999999999981,-185.99999999999727,62.000000000006494,-170.99999999999892,-432.0000000000102,-72.0000000000054,-34.000000000000696,102.99999999999754,37.99999999999359,698.0000000000075,-221.00000000000452,-587.0000000000042,343.0000000000035,-75.00000000000284,-315.99999999998295,308.9999999999975,75.9999999999934,227.00000000000387,-223.00000000000654,-53.999999999998494,109.00000000000354,,-147.00000000000693
2019.02.04,251.99999999999667,-115.99999999998278,1.999999999990898,-178.00000000000037,-351.0000000000124,-120.99999999999334,-46.999999999997044,119.00000000000244,-56.0000000000005,580.0000000000125,-120.99999999999334,-503.99999999999335,376.0000000000048,-5.000000000010552,-414.9999999999876,290.9999999999968,46.999999999997044,230.00000000000398,-236.00000000000287,-29.999999999996696,154.99999999999403,,-127.99999999997164
2019.02.04,309.99999999999915,63.99999999999739,59.99999999999339,-220.99999999999343,-243.00000000001543,-131.99999999999878,-48.000000000003595,136.00000000000279,-129.00000000000134,437.0000000000118,85.00000000000173,-361.0000000000113,355.99999999999454,-50.0000000000167,-436.9999999999985,301.9999999999925,25.99999999999625,228.9999999999992,-273.000000000001,-44.99999999999504,181.00000000000892,,246.99999999996248
2019.02.04,309.99999999999915,-11.999999999989797,56.99999999999594,-178.00000000000037,-325.0000000000197,-136.00000000000279,-4.999999999999449,151.9999999999966,-80.99999999999774,511.0000000000241,39.00000000001125,-357.99999999999164,350.9999999999991,-95.00000000000064,-336.00000000000296,325.00000000000284,69.00000000000261,241.99999999999022,-248.00000000000378,-53.00000000000304,141.99999999999767,,371.0000000000076
2019.02.04,330.9999999999924,107.00000000001265,85.00000000000173,-157.99999999999147,-236.00000000001398,-133.00000000000534,31.000000000003247,178.00000000000037,-141.00000000000225,403.00000000002,205.00000000001074,-153.00000000000313,340.0000000000034,-141.99999999999767,-254.999999999983,346.9999999999942,104.99999999998977,269.999999999996,-229.99999999999687,-43.00000000000415,131.99999999999878,,1043.0000000000252
2019.02.04,369.99999999999255,106.00000000000608,45.000000000006146,-186.99999999999272,-287.000000000015,-219.00000000001364,29.999999999996696,187.9999999999993,-172.00000000000549,383.0000000000098,160.00000000000458,-226.99999999999943,367.00000000000443,-50.0000000000167,-376.9999999999829,310.99999999999284,60.99999999999284,239.99999999999488,-243.99999999999977,-39.999999999995595,150.00000000000568,,607.9999999999847
2019.02.04,347.9999999999928,89.00000000000574,45.000000000006146,-185.99999999999727,-276.00000000000955,-192.00000000001438,14.999999999998348,153.00000000000313,-160.00000000000458,381.0000000000002,93.00000000000975,-242.00000000000887,349.00000000000375,-14.000000000002899,-367.99999999999056,277.9999999999916,51.00000000000193,206.00000000000307,-217.0000000000005,-44.99999999999504,113.00000000000753,,421.00000000000034
2019.02.04,307.99999999999716,0.0,-8.999999999992347,-197.99999999999818,-307.00000000001285,-198.00000000000927,-26.999999999999247,114.99999999999844,-141.99999999999767,484.00000000000887,-43.999999999999595,-394.00000000000546,411.00000000000136,75.00000000000284,-470.9999999999992,269.999999999996,39.99999999999204,195.99999999999795,-221.00000000000452,-46.999999999997044,116.00000000000499,,-43.000000000015675
2019.02.04,329.00000000000153,-17.999999999984695,18.999999999991246,-217.99999999999596,-357.00000000000733,-194.0000000000053,-29.999999999996696,95.99999999999609,-108.00000000000809,528.00000000002,-148.99999999999915,-470.9999999999992,402.000000000001,109.99999999998789,-478.0000000000006,245.9999999999951,33.00000000000125,173.00000000000182,-202.9999999999976,-49.99999999999449,95.00000000000064,,-244.9999999999925
2019.02.04,361.9999999999957,-36.999999999998145,32.999999999994145,-274.9999999999919,-417.0000000000007,-214.00000000000307,-64.99999999999284,85.00000000000173,-82.99999999999974,529.0000000000248,-282.9999999999888,-642.0000000000092,367.999999999995,187.00000000000384,-583.0000000000002,179.9999999999926,-42.00000000000159,125.0,-216.0000000000051,-36.0000000000027,127.00000000001043,,-896.9999999999759
2019.02.04,345.99999999999073,58.000000000002494,24.999999999986144,-227.99999999999488,-304.00000000001535,-207.00000000000162,-29.999999999996696,97.00000000000264,-153.00000000000313,488.00000000002797,-204.99999999998852,-395.99999999999636,433.9999999999975,238.0000000000049,-490.999999999997,194.99999999999318,45.000000000001705,183.9999999999975,-129.9999999999968,19.999999999997797,93.99999999999409,,80.0000000000063
2019.02.04,352.9999999999922,77.00000000001594,21.00000000000435,-247.99999999999267,-292.00000000000335,-219.00000000001364,-42.999999999993044,68.00000000000139,-170.00000000000347,564.0000000000214,-146.00000000000168,-415.99999999999415,522.9999999999961,214.00000000000307,-539.999999999985,266.9999999999959,76.99999999999818,198.99999999999807,-172.00000000000549,-41.000000000002146,72.0000000000054,,148.00000000003735
2019.02.04,440.9999999999914,144.0000000000108,123.00000000000644,-292.9999999999988,-341.99999999999784,-219.00000000001364,-24.999999999997247,104.99999999999955,-138.00000000000477,583.0000000000268,-276.9999999999939,-435.9999999999919,492.999999999995,275.9999999999874,-498.9999999999828,213.99999999999864,79.9999999999983,221.00000000000364,-109.99999999999899,41.000000000002146,96.00000000000719,,478.0000000000475
2019.02.04,514.9999999999987,46.0000000000127,245.0000000000063,-325.99999999999295,-534.0000000000123,-182.99999999999983,-4.999999999999449,115.99999999999389,24.999999999997247,762.0000000000005,-459.99999999999375,-641.0000000000027,421.99999999999704,160.99999999998892,-394.9999999999898,228.9999999999992,82.99999999999841,215.99999999999397,-123.00000000000644,17.999999999995797,90.99999999999665,,261.99999999998204
2019.02.04,403.99999999999324,-183.99999999998417,181.9999999999933,-345.99999999999073,-619.000000000014,-120.99999999999334,-105.99999999999498,39.999999999995595,129.9999999999968,906.0000000000059,-829.9999999999974,-1022.9999999999961,393.0000000000007,303.9999999999932,-532.9999999999835,131.9999999999908,-1.0000000000047748,158.99999999999181,-114.00000000000298,56.0000000000005,119.00000000000244,,-1051.9999999999975
2019.02.04,348.9999999999993,-215.99999999999397,222.99999999999542,-271.9999999999945,-575.9999999999987,-9.999999999998899,-70.99999999999883,103.99999999999298,180.0000000000024,951.0000000000218,-651.0000000000016,-883.9999999999959,356.9999999999993,55.000000000005045,-314.99999999999864,244.99999999999034,85.99999999999852,277.9999999999916,-138.00000000000477,73.99999999999629,164.99999999999292,,-65.99999999999986
2019.02.04,390.0000000000015,29.00000000001235,214.99999999998744,-307.0000000000017,-389.0000000000171,-69.00000000000794,-75.9999999999983,90.0000000000012,12.999999999996348,653.00000000002,-408.9999999999927,-631.0000000000038,340.0000000000034,136.00000000000279,-401.99999999999125,191.99999999999307,31.999999999996476,209.00000000000318,-143.00000000000423,53.00000000000304,147.99999999999258,,73.99999999999633
2019.02.04,341.99999999999784,-49.99999999999449,133.99999999998968,-283.99999999999534,-404.0000000000044,-93.00000000000975,-86.99999999999264,86.99999999999264,0.999999999995449,655.0000000000011,-514.9999999999987,-680.9999999999983,355.99999999999454,243.99999999999977,-462.9999999999912,140.00000000000057,9.999999999990905,201.99999999999818,-109.00000000000354,99.00000000000463,161.99999999999548,,-254.00000000002737
2019.02.04,362.99999999999113,100.0000000000112,171.99999999999437,-319.99999999999807,-279.00000000000705,-80.00000000001339,-109.00000000000354,73.00000000000084,-70.99999999999883,474.00000000001796,-360.0000000000048,-563.0000000000024,301.9999999999925,229.99999999999687,-489.99999999999045,109.99999999999943,-37.9999999999967,161.99999999999193,-134.0000000000008,82.99999999999974,173.00000000000094,,-202.00000000001907
2019.02.04,391.9999999999924,177.00000000000495,198.99999999999363,-292.9999999999988,-243.99999999999977,-86.0000000000083,-59.99999999999339,68.99999999999685,-102.00000000000209,335.00000000000796,-272.99999999998994,-385.99999999999744,225.9999999999991,208.99999999999253,-394.9999999999898,70.99999999999795,-37.9999999999967,106.99999999999932,-90.0000000000012,60.00000000000449,99.00000000000463,,-22.999999999983743
2019.02.04,380.999999999998,136.00000000000279,174.00000000000747,-282.99999999999994,-270.99999999999903,-100.0000000000112,-56.0000000000005,63.00000000000195,-92.99999999999864,381.0000000000002,-329.00000000000153,-418.0000000000073,250.0,241.00000000000233,-404.9999999999887,69.99999999999318,-26.00000000001046,111.99999999999477,-73.99999999999629,70.99999999999883,97.9999999999981,,-78.00000000001592
2019.02.04,407.99999999999727,171.00000000001003,188.9999999999947,-262.999999999991,-267.0000000000172,-113.00000000000753,-19.00000000000235,86.99999999999264,-104.00000000000409,287.00000000000614,-317.9999999999961,-320.9999999999935,188.0000000000024,251.99999999998556,-341.99999999999784,24.00000000000091,-34.99999999999659,88.99999999999864,-29.999999999996696,92.99999999999864,75.00000000000284,,50.99999999998687
2019.02.04,391.9999999999924,225.00000000000853,177.99999999998929,-217.0000000000005,-194.0000000000053,-107.99999999999699,16.0000000000049,129.00000000000134,-148.99999999999915,205.0000000000125,-122.99999999998423,-130.99999999999224,179.9999999999926,156.99999999998494,-253.99999999999866,70.99999999999795,3.9999999999906777,132.99999999999557,-39.00000000000014,95.00000000000064,85.00000000000173,,654.999999999996
2019.02.04,422.9999999999956,190.00000000000128,198.99999999999363,-223.99999999999088,-270.00000000001467,-124.00000000001299,31.000000000003247,168.00000000000148,-109.99999999999899,339.00000000002706,-134.99999999999625,-197.00000000000273,240.99999999999966,106.99999999999044,-243.99999999999977,140.99999999999113,48.00000000000182,204.9999999999983,-65.99999999999939,106.00000000000608,124.99999999999733,,952.9999999999914
2019.02.04,402.9999999999978,219.99999999999798,171.99999999999437,-229.99999999999687,-216.00000000001617,-129.00000000000134,11.00000000000545,151.9999999999966,-148.99999999999915,291.00000000002524,-78.00000000000028,-170.00000000000347,259.00000000000034,120.99999999999334,-292.00000000000335,141.9999999999959,33.999999999991815,194.00000000000261,-85.00000000000173,90.99999999999665,130.99999999999224,,871.9999999999682
2019.02.04,408.9999999999927,241.00000000000233,165.9999999999995,-215.99999999999397,-203.00000000001984,-137.9999999999937,29.000000000001247,175.00000000000293,-168.00000000000148,304.00000000000205,70.99999999999883,-107.99999999999699,292.99999999999216,22.999999999995246,-268.0000000000016,220.99999999998943,67.99999999999784,233.0000000000041,-134.0000000000008,51.99999999999649,140.0000000000068,,1189.9999999999734
2019.02.04,371.99999999999454,211.00000000000563,156.00000000000057,-191.99999999999218,-182.99999999999983,-107.99999999999699,26.000000000003798,147.99999999999258,-155.00000000000514,317.0000000000073,-9.999999999998899,-92.00000000000318,286.00000000000136,73.99999999999629,-231.0000000000034,188.0000000000024,81.99999999999363,221.9999999999942,-78.99999999999574,75.00000000000284,103.99999999999298,,1210.999999999993
2019.02.04,371.99999999999454,270.00000000001467,156.00000000000057,-214.99999999999852,-124.00000000001299,-109.00000000000354,-5.999999999994898,144.99999999999514,-174.00000000000747,215.0000000000034,148.00000000001478,-39.00000000001125,263.00000000000523,-5.000000000010552,-242.99999999999324,174.99999999999716,42.999999999992156,134.9999999999909,-151.9999999999966,29.000000000001247,124.99999999999733,,1008.9999999999782
2019.02.05,381.99999999999346,299.00000000000483,153.9999999999875,-230.99999999999233,-131.99999999999878,-99.00000000000463,4.000000000004,127.99999999999478,-175.99999999999838,176.00000000001614,154.0000000000097,-42.999999999993044,224.99999999999432,12.999999999996348,-278.9999999999848,152.9999999999916,-3.0000000000001137,146.0000000000008,-163.99999999999747,-9.999999999998899,134.99999999999625,,832.000000000021
2019.02.05,383.99999999999545,258.0000000000027,157.99999999999147,-265.99999999999955,-134.00000000001188,-109.00000000000354,-42.999999999993044,131.99999999999878,-153.99999999999858,237.0000000000232,12.999999999996348,-195.9999999999962,269.00000000000546,102.00000000000209,-371.99999999999454,143.00000000000068,-12.000000000000455,180.99999999999739,-156.99999999999602,51.000000000001044,171.99999999999437,,657.0000000000152
2019.02.05,393.9999999999944,253.00000000001432,164.99999999999292,-276.9999999999939,-171.00000000001003,-124.00000000001299,-43.999999999999595,108.99999999999244,-178.00000000000037,320.0000000000216,11.00000000000545,-245.0000000000063,319.0000000000026,86.99999999999264,-403.99999999998215,200.00000000000284,15.999999999991132,185.99999999999284,-175.00000000000293,12.000000000000899,134.99999999999625,,588.9999999999922
2019.02.05,388.9999999999949,353.0000000000033,160.99999999998892,-336.9999999999984,-65.00000000000395,-124.99999999999733,-104.99999999999955,68.99999999999685,-248.99999999999923,237.0000000000232,177.00000000000495,-256.00000000001177,350.9999999999991,65.00000000000395,-539.999999999985,232.99999999998988,-34.000000000006025,159.9999999999966,-270.0000000000036,-54.999999999993946,158.99999999999804,,318.00000000000085
2019.02.05,408.9999999999927,200.00000000000017,139.00000000000023,-345.99999999999073,-241.00000000000233,-164.00000000000858,-97.00000000000264,127.99999999999478,-161.00000000000003,423.0000000000018,12.999999999996348,-436.9999999999985,388.9999999999958,60.99999999999994,-549.9999999999839,262.00000000000045,-34.000000000006025,222.99999999999898,-300.0000000000003,-12.000000000000899,252.0000000000078,,156.99999999999517
2019.02.05,398.9999999999938,260.0000000000158,151.9999999999966,-495.9999999999964,-172.0000000000166,-140.0000000000068,-256.99999999999613,36.999999999998145,-192.00000000000327,364.0000000000043,34.000000000000696,-783.0000000000003,382.000000000005,97.9999999999981,-905.9999999999845,237.99999999999955,-195.0000000000074,128.99999999999068,-467.0000000000063,-95.00000000000064,330.9999999999924,,-1279.0000000000236
2019.02.05,397.99999999999835,246.99999999999721,134.99999999999625,-446.9999999999974,-184.00000000000637,-158.99999999999804,-209.00000000000364,141.00000000000225,-197.99999999999818,359.00000000000887,-2.999999999997449,-676.9999999999943,384.00000000000034,131.99999999999878,-820.9999999999828,219.99999999999886,-150.00000000000568,236.0000000000042,-392.00000000000347,53.999999999998494,422.00000000001125,,-511.9999999999725
2019.02.05,402.9999999999978,245.0000000000063,129.00000000000134,-444.9999999999954,-192.00000000001438,-171.99999999999437,-202.9999999999976,175.00000000000293,-199.00000000000472,415.00000000002046,2.999999999997449,-673.0000000000125,436.9999999999976,131.99999999999878,-825.9999999999934,256.9999999999908,-118.00000000000921,299.99999999999716,-394.00000000000546,89.00000000000574,468.00000000000176,,-169.00000000000892
2019.02.05,388.9999999999949,209.00000000001472,114.99999999999844,-409.99999999999926,-206.00000000001728,-167.00000000000603,-178.99999999999582,202.0000000000022,-185.00000000000182,416.00000000002524,-14.000000000002899,-641.0000000000027,417.0000000000016,126.99999999998823,-768.9999999999975,244.99999999999034,-103.9999999999992,317.99999999999784,-365.99999999999966,123.00000000000644,473.99999999999665,,-6.000000000005798
2019.02.05,395.99999999999636,199.00000000001583,119.99999999998678,-359.99999999999363,-231.0000000000034,-171.99999999999437,-122.99999999999534,232.99999999999432,-177.00000000000495,403.00000000002,-28.000000000005798,-530.0000000000082,391.9999999999959,121.99999999999989,-653.999999999999,229.99999999998977,-63.00000000000239,329.9999999999983,-297.00000000000284,155.00000000000514,434.000000000001,,378.9999999999934
2019.02.05,406.9999999999907,221.00000000000452,140.99999999999113,-340.9999999999913,-222.00000000001108,-161.99999999999548,-95.00000000000064,203.99999999999307,-174.00000000000747,360.00000000001364,11.00000000000545,-378.999999999996,350.9999999999991,82.99999999998863,-523.9999999999911,223.99999999998954,-58.9999999999975,280.9999999999917,-280.9999999999979,97.00000000000264,363.0000000000022,,505.99999999998374
2019.02.05,437.999999999994,242.00000000000887,180.99999999998673,56.0000000000005,-241.00000000000233,-158.99999999999804,322.00000000000006,324.00000000000205,-158.0000000000026,331.0000000000173,161.99999999999548,570.0000000000039,301.00000000000193,-77.00000000001594,345.0000000000175,280.00000000000114,382.99999999999557,390.00000000000057,171.99999999999437,168.00000000000148,-65.00000000000395,,3964.9999999999977
2019.02.05,436.9999999999985,260.0000000000158,180.0000000000024,120.00000000000898,-222.00000000001108,-158.99999999999804,385.000000000002,300.0000000000003,-173.00000000000094,284.00000000002024,200.00000000000017,750.9999999999906,278.99999999999636,-87.99999999999919,483.0000000000112,274.9999999999915,436.9999999999976,352.00000000000387,248.00000000000378,129.9999999999968,-195.9999999999962,,4283.000000000034
2019.02.05,442.9999999999934,250.00000000001688,188.9999999999947,129.00000000000134,-234.00000000000088,-153.00000000000313,397.0000000000029,337.99999999999386,-156.00000000000057,239.00000000000432,199.00000000001583,753.9999999999881,219.99999999999886,-107.99999999999699,507.000000000013,244.99999999999034,414.99999999999204,358.0000000000041,253.99999999999866,170.99999999999892,-154.99999999999403,,4302.000000000013
2019.02.05,426.9999999999996,253.00000000001432,173.00000000000094,175.99999999999838,-215.00000000000963,-151.9999999999966,433.0000000000056,336.9999999999984,-169.00000000000804,202.0000000000266,188.00000000001037,879.9999999999919,204.9999999999983,-79.00000000000685,594.0000000000057,217.9999999999893,447.00000000000273,349.00000000000375,322.00000000000006,187.9999999999993,-211.00000000000563,,4566.000000000018
2019.02.05,417.99999999999613,241.00000000000233,168.99999999999693,151.00000000000114,-214.00000000000307,-146.00000000000168,401.00000000000693,310.9999999999946,-165.00000000000404,155.00000000000114,161.00000000001114,804.0000000000047,158.00000000000125,-62.000000000006494,534.0000000000123,176.9999999999925,385.9999999999957,295.99999999999227,295.0000000000008,168.99999999999693,-204.99999999998852,,4034.0000000000023
2019.02.05,419.9999999999982,206.00000000001728,200.00000000000017,141.00000000000225,-249.00000000001032,-120.00000000000898,392.9999999999989,320.9999999999935,-121.00000000000443,287.00000000000614,113.00000000000753,730.0000000000084,209.00000000000318,-102.00000000000209,556.0000000000009,232.99999999998988,429.9999999999926,355.000000000004,282.99999999999994,180.0000000000024,-177.00000000000495,,4287.9999999999945
2019.02.05,429.99999999999704,189.00000000001694,181.9999999999933,107.00000000000153,-282.0000000000045,-147.00000000000824,365.99999999999966,308.9999999999926,-119.99999999999788,320.0000000000216,63.000000000013046,621.9999999999892,239.00000000000432,-50.0000000000167,459.0000000000094,224.99999999999432,399.9999999999915,343.0000000000035,256.99999999999613,173.00000000000094,-157.00000000000713,,3927.99999999999
2019.02.05,462.9999999999912,178.00000000001148,241.99999999998667,145.00000000000622,-335.00000000001864,-127.00000000001043,429.0000000000016,353.0000000000033,-68.00000000000139,269.00000000000546,38.0000000000047,697.9999999999986,117.999999999995,-120.00000000000898,619.9999999999983,182.99999999999272,405.9999999999917,329.9999999999983,312.9999999999966,204.99999999999963,-181.9999999999933,,4157.999999999949
2019.02.05,483.99999999999557,170.00000000000347,258.99999999998704,123.00000000000644,-371.00000000001023,-131.99999999999878,421.0000000000047,339.99999999999585,-50.0000000000056,281.0000000000059,-90.99999999999665,638.0000000000052,102.99999999999443,-36.0000000000138,595.9999999999966,131.00000000000023,382.99999999999557,302.99999999999727,348.9999999999993,229.00000000000142,-187.99999999998818,,3941.9999999999754
2019.02.05,578.0000000000007,275.000000000003,360.9999999999891,9.999999999998899,-384.00000000000654,-139.00000000000023,378.00000000000057,308.9999999999926,-45.000000000006146,242.00000000001864,53.999999999998494,503.000000000009,61.99999999999761,-175.00000000001404,487.99999999999955,176.00000000000193,302.99999999999727,239.99999999999488,198.99999999999363,104.99999999999955,-168.99999999999693,,3370.999999999972
2019.02.05,575.9999999999987,261.0000000000001,374.999999999992,-87.99999999999919,-397.0000000000029,-126.0000000000039,277.000000000005,290.00000000000136,-21.00000000000435,223.0000000000132,17.000000000000348,239.99999999999577,12.000000000000455,-181.00000000000892,299.00000000000483,147.99999999999613,176.00000000000193,200.00000000000284,80.00000000000229,90.0000000000012,-56.99999999999594,,2394.0000000000014
2019.02.05,584.9999999999911,139.00000000000023,313.00000000000773,-31.999999999998696,-531.0000000000148,-194.0000000000053,340.00000000000693,315.9999999999941,39.00000000000014,499.00000000002365,18.0000000000069,221.99999999998886,204.9999999999983,-232.00000000000998,333.0000000000055,302.99999999999727,314.9999999999977,298.0000000000018,70.0000000000034,34.99999999999615,-104.99999999999955,,2935.9999999999914
