date,EURUSD,EURCHF,NZDCAD,empty,sum
2017.11.07,-43.999999999999595,239.00000000001143,187.00000000000384,,382.0000000000157
2017.11.07,-59.99999999999339,228.00000000000597,181.9999999999933,,350.00000000000585
2017.11.07,8.000000000008,226.00000000001506,175.99999999999838,,410.0000000000215
2017.11.07,29.00000000001235,216.00000000001617,156.99999999999602,,402.00000000002456
2017.11.07,-39.999999999995595,185.99999999999727,139.99999999999568,,285.9999999999974
2017.11.07,-43.999999999999595,177.00000000000495,76.99999999999375,,209.9999999999991
2017.11.07,-55.000000000005045,167.00000000000603,48.99999999999905,,161.00000000000003
2017.11.07,-22.999999999995246,188.9999999999947,51.000000000001044,,217.0000000000005
2017.11.07,-4.000000000004,188.00000000001037,43.999999999999595,,228.00000000000597
2017.11.07,-7.0000000000014495,188.00000000001037,46.00000000000159,,227.00000000001052
2017.11.07,-4.000000000004,199.00000000001583,27.999999999994696,,223.0000000000065
2017.11.07,5.000000000010552,190.00000000000128,-12.999999999996348,,182.00000000001546
2017.11.07,9.000000000014552,184.00000000000637,-26.999999999999247,,166.00000000002166
2017.11.07,76.0000000000094,168.0000000000126,-7.9999999999968985,,236.0000000000251
2017.11.07,165.9999999999995,151.00000000001222,22.999999999995246,,340.00000000000693
2017.11.07,157.00000000000713,119.00000000000244,61.999999999995396,,338.00000000000495
2017.11.07,253.00000000001432,130.0000000000079,24.999999999997247,,408.0000000000195
2017.11.07,363.0000000000022,236.99999999999832,73.99999999999629,,673.9999999999968
2017.11.07,330.0000000000081,256.99999999999613,188.9999999999947,,775.9999999999989
2017.11.07,378.999999999996,307.99999999999716,153.99999999999858,,840.9999999999918
2017.11.07,409.99999999999926,356.00000000000074,153.00000000000313,,919.0000000000032
2017.11.07,425.0000000000087,442.00000000000904,197.00000000000273,,1064.0000000000205
2017.11.07,314.99999999999864,480.99999999999807,212.99999999999653,,1008.9999999999932
2017.11.07,395.99999999999636,544.9999999999955,178.99999999999582,,1119.9999999999877
2017.11.07,428.00000000000614,487.99999999999955,173.00000000000094,,1089.0000000000066
2017.11.07,415.0000000000098,487.0000000000152,173.00000000000094,,1075.000000000026
2017.11.07,429.00000000001273,537.0000000000097,117.00000000000044,,1083.0000000000227
2017.11.07,324.9999999999975,493.0000000000101,171.99999999999437,,990.000000000002
2017.11.07,280.9999999999979,432.0000000000102,132.99999999999423,,846.0000000000023
2017.11.07,309.0000000000037,364.00000000000875,151.00000000000114,,824.0000000000136
2017.11.07,192.99999999999872,357.00000000000733,170.00000000000347,,720.0000000000095
2017.11.07,320.00000000000915,422.00000000001125,131.00000000000333,,873.0000000000238
2017.11.07,307.99999999999716,361.0000000000113,126.0000000000039,,795.0000000000123
2017.11.07,217.0000000000005,317.9999999999961,139.00000000000023,,673.9999999999968
2017.11.07,252.0000000000078,319.0000000000026,26.999999999999247,,598.0000000000097
2017.11.07,253.99999999999866,322.00000000000006,70.99999999999883,,646.9999999999976
2017.11.07,289.0000000000059,277.00000000001614,90.0000000000012,,656.0000000000232
2017.11.07,246.00000000001288,218.00000000000708,112.000000000001,,576.0000000000209
2017.11.07,214.00000000000307,219.99999999999798,165.00000000000404,,599.000000000005
2017.11.07,171.00000000001003,236.99999999999832,131.99999999999878,,540.0000000000072
2017.11.07,178.99999999999582,222.00000000001108,114.99999999999844,,516.0000000000053
2017.11.07,187.00000000000384,194.0000000000053,131.99999999999878,,513.0000000000078
2017.11.07,209.00000000001472,172.0000000000166,19.999999999997797,,401.0000000000291
2017.11.08,202.9999999999976,178.00000000001148,-7.0000000000014495,,374.0000000000076
2017.11.08,165.00000000001512,194.0000000000053,51.99999999999649,,411.0000000000169
2017.11.08,36.999999999998145,205.99999999999508,151.00000000000114,,393.9999999999944
2017.11.08,39.00000000001125,236.99999999999832,95.00000000000064,,371.0000000000102
2017.11.08,60.000000000015596,239.00000000001143,90.99999999999665,,390.00000000002365
2017.11.08,106.00000000000608,246.00000000001288,56.99999999999594,,409.00000000001495
2017.11.08,116.00000000000499,248.00000000000378,58.99999999999794,,423.0000000000067
2017.11.08,116.00000000000499,253.00000000001432,176.99999999999383,,546.0000000000132
2017.11.08,111.00000000001664,258.0000000000027,192.00000000000327,,561.0000000000226
2017.11.08,111.00000000001664,249.99999999999466,165.9999999999995,,527.0000000000108
2017.11.08,112.000000000001,253.99999999999866,119.99999999999788,,485.99999999999756
2017.11.08,114.0000000000141,251.00000000000122,-11.00000000000545,,354.0000000000099
2017.11.08,113.00000000000753,262.00000000000665,0.999999999995449,,376.00000000000966
2017.11.08,96.00000000000719,258.0000000000027,48.99999999999905,,403.0000000000089
2017.11.08,92.00000000000318,261.0000000000001,59.99999999999339,,412.9999999999967
2017.11.08,113.00000000000753,265.0000000000041,117.99999999999588,,496.0000000000075
2017.11.08,127.99999999999478,273.0000000000121,68.99999999999685,,470.00000000000375
2017.11.08,147.00000000000824,266.999999999995,60.99999999999994,,475.0000000000032
2017.11.08,97.9999999999981,249.99999999999466,112.99999999999643,,460.99999999998914
2017.11.08,52.000000000007596,226.99999999999943,131.99999999999878,,411.0000000000058
2017.11.08,-12.999999999996348,139.00000000000023,54.999999999993946,,180.99999999999784
2017.11.08,9.000000000014552,168.0000000000126,41.9999999999976,,219.00000000002473
2017.11.08,63.000000000013046,201.00000000000674,17.000000000000348,,281.0000000000201
2017.11.08,62.000000000006494,218.00000000000708,19.00000000000235,,299.0000000000159
2017.11.08,106.00000000000608,252.0000000000078,24.000000000001798,,382.0000000000157
2017.11.08,53.00000000001415,221.00000000000452,36.0000000000027,,310.0000000000214
2017.11.08,31.000000000003247,202.00000000001327,114.99999999999844,,348.00000000001495
2017.11.08,73.00000000001194,229.00000000001253,195.00000000000074,,497.0000000000252
2017.11.08,119.00000000000244,266.0000000000107,153.00000000000313,,538.0000000000163
2017.11.08,168.99999999999693,272.00000000000557,119.99999999999788,,561.0000000000003
2017.11.08,171.00000000001003,211.00000000000563,100.00000000000009,,482.0000000000158
2017.11.08,154.0000000000097,151.9999999999966,78.99999999999574,,385.000000000002
2017.11.08,97.9999999999981,104.99999999999955,68.00000000000139,,270.99999999999903
2017.11.08,60.000000000015596,95.00000000000064,120.99999999999334,,276.00000000000955
2017.11.08,58.000000000002494,96.00000000000719,36.999999999998145,,191.00000000000784
2017.11.08,100.0000000000112,95.00000000000064,102.99999999999754,,298.0000000000094
2017.11.08,205.99999999999508,218.00000000000708,14.999999999998348,,439.0000000000005
2017.11.08,155.00000000001623,216.00000000001617,0.0,,371.0000000000324
2017.11.08,141.00000000001333,163.00000000000205,-73.99999999999629,,230.00000000001904
2017.11.08,151.00000000001222,148.00000000001478,-102.00000000000209,,197.0000000000249
2017.11.08,134.99999999999625,147.00000000000824,-68.00000000000139,,214.0000000000031
2017.11.08,141.00000000001333,120.00000000000898,14.999999999998348,,276.00000000002063
2017.11.08,150.00000000000568,123.00000000000644,9.999999999998899,,283.000000000011
2017.11.08,134.00000000001188,117.99999999999588,-7.9999999999968985,,244.00000000001086
2017.11.08,112.000000000001,114.99999999999844,-9.999999999998899,,217.00000000000054
2017.11.08,113.00000000000753,111.00000000001664,268.0000000000016,,492.00000000002575
2017.11.08,109.00000000000354,109.00000000000354,365.0000000000042,,583.0000000000113
2017.11.08,129.00000000000134,114.0000000000141,424.00000000000216,,667.0000000000176
2017.11.09,134.99999999999625,121.00000000001555,470.00000000000375,,726.0000000000156
2017.11.09,143.00000000000423,148.00000000001478,548.9999999999995,,840.0000000000185
2017.11.09,150.00000000000568,143.00000000000423,422.00000000000017,,715.00000000001
2017.11.09,131.99999999999878,163.00000000000205,407.0000000000018,,702.0000000000026
2017.11.09,138.0000000000159,148.99999999999915,442.9999999999934,,730.0000000000084
2017.11.09,175.99999999999838,150.00000000000568,400.00000000000034,,726.0000000000044
2017.11.09,201.00000000000674,167.00000000000603,383.0,,751.0000000000127
2017.11.09,146.00000000000168,165.00000000001512,385.99999999999744,,697.0000000000143
2017.11.09,106.00000000000608,175.00000000001404,412.9999999999967,,694.0000000000168
2017.11.09,96.00000000000719,154.0000000000097,493.99999999999443,,744.0000000000114
2017.11.09,103.00000000000864,150.00000000000568,490.00000000000153,,743.0000000000159
2017.11.09,137.00000000000932,165.9999999999995,481.9999999999935,,785.0000000000023
2017.11.09,158.99999999999804,171.00000000001003,465.9999999999998,,796.0000000000078
2017.11.09,121.00000000001555,185.99999999999727,454.9999999999943,,762.0000000000072
2017.11.09,56.99999999999594,226.99999999999943,422.9999999999956,,706.999999999991
2017.11.09,49.00000000001015,224.000000000002,441.0000000000025,,714.0000000000147
2017.11.09,24.000000000001798,209.00000000001472,385.000000000002,,618.0000000000185
2017.11.09,-24.000000000001798,262.00000000000665,371.99999999999454,,609.9999999999994
2017.11.09,-58.99999999998684,180.0000000000024,383.99999999999545,,505.000000000011
2017.11.09,-55.000000000005045,167.00000000000603,475.99999999999864,,587.9999999999997
2017.11.09,32.0000000000098,94.00000000001629,537.9999999999941,,664.0000000000202
2017.11.09,143.00000000000423,29.00000000001235,531.0000000000036,,703.0000000000202
2017.11.09,100.99999999999554,-55.99999999998939,458.9999999999983,,504.00000000000443
2017.11.09,46.0000000000127,-48.000000000003595,426.9999999999996,,425.0000000000087
2017.11.09,22.999999999995246,-97.9999999999981,398.9999999999938,,323.99999999999096
2017.11.09,-22.999999999995246,-85.99999999998609,412.00000000000125,,303.0000000000199
2017.11.09,-248.99999999998812,-38.0000000000047,392.00000000000347,,105.00000000001063
2017.11.09,-346.0000000000019,52.000000000007596,398.9999999999938,,104.99999999999955
2017.11.09,-303.9999999999932,167.00000000000603,341.0000000000024,,204.00000000001523
2017.11.09,-266.999999999995,151.9999999999966,302.0000000000023,,187.00000000000387
2017.11.09,-226.99999999999943,148.99999999999915,295.99999999999625,,217.99999999999596
2017.11.09,-188.9999999999947,147.00000000000824,187.9999999999993,,146.00000000001282
2017.11.09,16.000000000016,117.99999999999588,107.00000000000153,,241.00000000001342
2017.11.09,-224.000000000002,146.00000000000168,178.99999999999582,,100.99999999999551
2017.11.09,-263.99999999999756,46.0000000000127,126.99999999999933,,-90.99999999998552
2017.11.09,-226.99999999999943,56.000000000011596,56.99999999999594,,-113.9999999999919
2017.11.09,-326.0000000000041,34.000000000000696,24.000000000001798,,-268.0000000000016
2017.11.09,-446.9999999999974,83.00000000001084,65.00000000000395,,-298.9999999999826
2017.11.09,-385.99999999999744,97.00000000001374,136.00000000000279,,-152.9999999999809
2017.11.09,-451.0000000000014,292.00000000000335,141.00000000000225,,-17.999999999995822
2017.11.09,-390.9999999999858,388.0000000000106,100.00000000000009,,97.00000000002487
2017.11.09,-400.00000000000034,350.00000000000585,107.00000000000153,,57.00000000000705
2017.11.09,-394.9999999999898,354.0000000000099,109.99999999999899,,69.00000000001906
2017.11.09,-387.000000000004,402.0000000000135,70.0000000000034,,85.00000000001289
2017.11.09,-401.99999999999125,374.0000000000077,39.00000000000014,,11.00000000001657
2017.11.09,-371.99999999999454,326.0000000000041,53.00000000000304,,7.000000000012591
2017.11.09,-340.9999999999913,334.00000000001205,17.999999999995797,,11.000000000016545
2017.11.09,-327.99999999999494,340.00000000000693,-134.0000000000008,,-121.9999999999888
2017.11.10,-343.00000000000443,374.0000000000077,-78.00000000000028,,-46.999999999997044
2017.11.10,-353.0000000000033,323.0000000000066,-204.00000000000418,,-234.00000000000088
2017.11.10,-353.99999999998766,317.0000000000117,-156.00000000000057,,-192.99999999997652
2017.11.10,-383.0,314.99999999999864,-111.00000000000554,,-179.0000000000069
2017.11.10,-434.9999999999854,313.00000000000773,-90.99999999999665,,-212.9999999999743
2017.11.10,-432.9999999999945,303.0000000000088,-82.99999999999974,,-212.99999999998542
2017.11.10,-448.000000000004,261.0000000000001,2.000000000002,,-185.00000000000188
2017.11.10,-395.99999999999636,249.00000000001032,-185.99999999999727,,-332.9999999999833
2017.11.10,-388.9999999999949,256.00000000001177,-309.99999999999915,,-442.99999999998226
2017.11.10,-370.00000000000364,253.99999999999866,-321.0000000000046,,-437.00000000000955
2017.11.10,-390.0000000000015,251.00000000000122,-289.0000000000059,,-428.00000000000614
2017.11.10,-378.999999999996,260.0000000000158,-243.99999999999977,,-362.99999999998
2017.11.10,-400.00000000000034,253.00000000001432,-201.00000000000674,,-347.9999999999927
2017.11.10,-366.999999999984,248.00000000000378,-182.00000000000438,,-300.99999999998465
2017.11.10,-344.99999999999534,249.99999999999466,-182.00000000000438,,-277.00000000000506
2017.11.10,-367.99999999999056,243.00000000001543,-170.99999999999892,,-295.9999999999741
2017.11.10,-397.99999999998727,263.99999999999756,-139.00000000000023,,-272.99999999998994
2017.11.10,-410.99999999998363,275.000000000003,-134.0000000000008,,-269.9999999999814
2017.11.10,-392.9999999999989,253.00000000001432,-156.99999999999602,,-296.9999999999806
2017.11.10,-305.9999999999841,270.00000000001467,-175.99999999999838,,-211.9999999999678
2017.11.10,-306.9999999999906,347.0000000000084,-226.99999999999943,,-186.99999999998164
2017.11.10,-323.99999999999096,380.00000000000256,-156.99999999999602,,-100.99999999998442
2017.11.10,-343.00000000000443,363.0000000000022,-153.00000000000313,,-133.00000000000534
2017.11.10,-522.9999999999845,317.0000000000117,-119.00000000000244,,-324.9999999999753
2017.11.10,-502.9999999999868,280.0000000000136,-92.00000000000318,,-314.9999999999764
2017.11.10,-475.99999999998755,282.0000000000045,-131.00000000000333,,-324.99999999998636
2017.11.10,-409.99999999999926,347.0000000000084,-200.00000000000017,,-262.999999999991
2017.11.10,-349.99999999998363,322.00000000000006,-212.99999999999653,,-240.9999999999801
2017.11.10,-378.999999999996,283.99999999999534,-151.00000000000114,,-246.00000000000182
2017.11.10,-410.99999999998363,266.0000000000107,-180.0000000000024,,-324.99999999997533
2017.11.10,-451.0000000000014,127.00000000001043,-97.00000000000264,,-420.99999999999363
2017.11.10,-409.99999999999926,93.00000000000975,-87.00000000000374,,-403.9999999999933
2017.11.10,-495.000000000001,63.000000000013046,-53.00000000000304,,-484.999999999991
2017.11.10,-563.0000000000024,28.000000000005798,-7.9999999999968985,,-542.9999999999935
2017.11.10,-651.0000000000016,62.000000000006494,0.0,,-588.9999999999951
2017.11.10,-682.0000000000048,72.0000000000054,-26.999999999999247,,-636.9999999999985
2017.11.10,-526.9999999999886,-14.999999999987246,-151.00000000000114,,-692.999999999977
2017.11.10,-519.0000000000028,-88.99999999998354,-163.00000000000205,,-770.9999999999884
2017.11.10,-502.00000000000244,-51.000000000001044,-177.00000000000495,,-730.0000000000084
2017.11.10,-497.99999999999847,19.999999999997797,-241.00000000000233,,-719.000000000003
2017.11.10,-553.9999999999878,-19.999999999997797,-226.99999999999943,,-800.9999999999851
2017.11.10,-540.9999999999915,-51.000000000001044,-163.00000000000205,,-754.9999999999945
2017.11.10,-547.999999999993,-76.99999999999375,-182.00000000000438,,-806.9999999999911
2017.11.10,-590.999999999986,-79.99999999999119,-297.00000000000284,,-967.9999999999801
2017.11.10,-591.9999999999925,-82.99999999998863,-312.00000000000114,,-986.9999999999823
2017.11.10,-570.9999999999882,-76.99999999999375,-245.0000000000063,,-892.9999999999882
2017.11.10,-578.9999999999961,-99.00000000000463,-251.00000000000122,,-929.000000000002
2017.11.10,-587.0000000000042,-102.99999999998644,-289.0000000000059,,-978.9999999999966
