date,USDCHF,GBPUSD,EURUSD,USDCAD,GBPCHF,CHFJPY,NZDCHF,EURGBP,EURCAD,AUDNZD,empty,sum
2018.12.17,290.00000000000136,143.99999999998857,-69.00000000000794,48.000000000003595,-95.999999999985,24.00000000000091,297.9999999999983,107.99999999999699,106.00000000000608,-49.00000000001015,,803.9999999999928
2018.12.17,246.00000000000176,191.99999999999218,-56.99999999999594,31.000000000003247,-22.999999999995246,-82.99999999999841,241.99999999999778,164.99999999999292,72.99999999998974,-80.00000000001339,,705.9999999999748
2018.12.17,278.9999999999959,161.99999999999548,-78.00000000000028,51.000000000001044,-76.99999999999375,39.00000000000148,226.99999999999943,182.99999999999983,121.99999999999989,-141.99999999999767,,766.0000000000014
2018.12.17,275.99999999999847,154.99999999999403,-45.99999999999049,75.00000000000284,-69.9999999999923,126.00000000000477,223.00000000000654,161.00000000000003,102.00000000000209,-162.00000000001768,,840.0000000000082
2018.12.17,312.00000000000114,234.99999999998522,-73.99999999999629,-22.999999999995246,-37.99999999998249,112.99999999999955,289.0000000000059,246.99999999999721,31.000000000003247,-116.00000000000499,,976.0000000000132
2018.12.17,312.00000000000114,211.99999999998997,-45.99999999999049,34.000000000000696,-58.99999999998684,111.0000000000042,235.00000000000742,200.99999999999562,55.000000000005045,-129.00000000000134,,926.0000000000255
2018.12.17,278.00000000000045,204.99999999998852,-82.00000000000429,-3.999999999981796,-27.999999999983594,162.00000000000614,180.0000000000024,229.00000000000142,65.99999999998829,-188.00000000001037,,818.0000000000073
2018.12.17,275.99999999999847,218.99999999999142,-69.00000000000794,26.999999999999247,-8.999999999992347,188.0000000000024,192.99999999999872,229.00000000000142,82.00000000000429,-191.00000000000784,,944.9999999999878
2018.12.17,302.9999999999977,175.99999999999838,-96.99999999999153,42.0000000000087,-87.99999999999919,180.00000000000682,209.00000000000364,220.99999999999343,136.99999999998712,-207.00000000000162,,876.0000000000034
2018.12.17,280.9999999999979,173.99999999998528,-106.00000000000608,-34.000000000000696,-60.99999999999994,212.0000000000033,213.00000000000762,227.99999999999488,63.99999999999739,-231.0000000000034,,739.9999999999762
2018.12.17,258.0000000000027,157.99999999999147,-123.00000000000644,-17.999999999984695,-46.999999999997044,231.00000000000875,257.0000000000072,227.99999999999488,102.99999999998644,-170.00000000000347,,876.9999999999998
2018.12.17,285.00000000000193,197.00000000000273,-99.99999999998899,0.0,-41.99999999998649,192.99999999999784,258.0000000000027,239.0000000000003,92.99999999998754,-185.99999999999727,,937.0000000000202
2018.12.17,292.00000000000335,192.99999999999872,-112.000000000001,4.000000000004,-58.000000000002494,152.00000000000102,252.0000000000078,241.99999999999778,114.99999999999844,-133.00000000000534,,947.0000000000022
2018.12.17,317.0000000000006,200.00000000000017,-95.00000000000064,15.00000000000945,-81.9999999999821,171.99999999999704,248.99999999999923,239.0000000000003,102.00000000000209,-134.99999999999625,,982.0000000000299
2018.12.17,329.00000000000153,209.9999999999991,-75.00000000000284,39.00000000001125,-86.99999999999264,170.0000000000017,263.0000000000021,226.99999999999943,106.00000000000608,-134.00000000001188,,1048.0000000000139
2018.12.17,299.00000000000483,156.00000000000057,-79.99999999999119,31.000000000003247,-99.99999999998899,174.99999999999716,275.99999999999847,195.00000000000074,100.99999999999554,-55.000000000005045,,998.0000000000152
2018.12.17,273.9999999999965,150.99999999999002,-123.00000000000644,30.0000000000189,-75.00000000000284,192.00000000000728,286.00000000000847,222.99999999999542,157.99999999999147,-41.000000000002146,,1074.9999999999966
2018.12.17,265.0000000000041,161.99999999999548,-113.00000000000753,36.0000000000138,-51.99999999998539,192.99999999999784,277.000000000005,224.9999999999974,148.99999999999915,-40.0000000000178,,1102.000000000002
