date,AUDUSD,NZDUSD,NZDCHF,EURGBP,empty,sum
2016.08.29,-31.000000000003247,-70.99999999999883,-43.999999999999595,-33.000000000005244,,-179.00000000000693
2016.08.29,-53.999999999998494,-82.00000000000429,-43.999999999999595,-29.000000000001247,,-209.00000000000364
2016.08.29,-115.99999999999389,-46.00000000000159,-11.00000000000545,21.00000000000435,,-151.9999999999966
2016.08.29,-82.00000000000429,-26.999999999999247,-6.0000000000060005,24.999999999997247,,-90.00000000001229
2016.08.29,-68.00000000000139,14.999999999998348,30.999999999992145,12.000000000000899,,-10.000000000009997
2016.08.29,-182.00000000000438,-53.00000000000304,-41.000000000002146,15.999999999993797,,-260.00000000001575
2016.08.29,-326.0000000000041,-156.99999999999602,-116.00000000000499,75.9999999999983,,-523.0000000000068
2016.08.29,-285.00000000000193,-99.00000000000463,-86.0000000000083,92.00000000000318,,-378.0000000000117
2016.08.29,-231.0000000000034,-112.99999999999643,-119.99999999999788,102.00000000000209,,-361.9999999999956
2016.08.29,-275.99999999999847,-121.99999999999989,-106.00000000000608,97.9999999999981,,-406.00000000000637
2016.08.29,-248.00000000000378,-101.00000000000664,-78.00000000000028,90.99999999999665,,-336.00000000001404
2016.08.29,-192.99999999999872,-65.00000000000395,-73.00000000000084,104.00000000000409,,-226.99999999999943
2016.08.29,-161.99999999999548,-38.0000000000047,-74.00000000000739,112.99999999999643,,-161.00000000001114
2016.08.29,-112.000000000001,54.999999999993946,-1.0000000000065512,104.00000000000409,,45.99999999999049
2016.08.29,-112.99999999999643,43.999999999999595,-4.000000000004,102.00000000000209,,29.000000000001236
2016.08.29,-127.99999999999478,29.999999999996696,-13.00000000000745,136.00000000000279,,24.999999999997243
2016.08.29,-93.99999999999409,104.00000000000409,41.9999999999976,132.99999999999423,,185.00000000000182
2016.08.29,-80.99999999999774,159.9999999999935,68.99999999999685,102.00000000000209,,249.9999999999947
2016.08.29,-119.00000000000244,88.99999999999464,29.000000000001247,129.00000000000134,,127.99999999999478
2016.08.29,-127.99999999999478,58.000000000002494,24.999999999997247,192.00000000000327,,147.0000000000082
2016.08.29,-165.00000000000404,39.999999999995595,56.0000000000005,129.9999999999968,,60.999999999988844
2016.08.29,-171.99999999999437,19.00000000000235,-8.000000000008,139.00000000000023,,-21.999999999999773
2016.08.29,-161.99999999999548,17.999999999995797,-21.00000000000435,124.00000000000189,,-41.000000000002146
2016.08.29,-90.99999999999665,124.99999999999733,102.00000000000209,122.99999999999534,,258.9999999999981
2016.08.29,-43.999999999999595,126.0000000000039,54.999999999993946,121.99999999999989,,258.9999999999981
2016.08.29,-58.99999999999794,100.99999999999554,42.999999999993044,119.00000000000244,,203.9999999999931
2016.08.29,-44.99999999999504,129.00000000000134,113.99999999999189,126.0000000000039,,324.00000000000205
2016.08.29,-24.999999999997247,109.00000000000354,100.99999999999554,200.00000000000017,,385.000000000002
2016.08.29,-70.0000000000034,76.99999999999375,115.99999999999389,163.00000000000205,,285.9999999999863
2016.08.29,-144.99999999999514,21.999999999999797,107.00000000000153,200.00000000000017,,184.00000000000637
2016.08.29,-100.99999999999554,31.000000000003247,119.99999999999788,214.99999999999852,,265.0000000000041
2016.08.29,-139.00000000000023,14.999999999998348,112.000000000001,197.00000000000273,,185.00000000000185
2016.08.29,-100.99999999999554,-14.999999999998348,105.99999999999498,197.99999999999818,,187.99999999999926
2016.08.29,-92.00000000000318,-29.000000000001247,97.00000000000264,124.99999999999733,,100.99999999999554
2016.08.29,26.000000000003798,48.99999999999905,219.99999999999798,151.00000000000114,,446.00000000000193
2016.08.29,-4.999999999999449,80.00000000000229,229.00000000000142,117.00000000000044,,421.0000000000047
2016.08.29,78.00000000000028,158.99999999999804,278.9999999999959,175.00000000000293,,690.9999999999972
2016.08.29,104.99999999999955,204.99999999999963,256.0000000000007,158.99999999999804,,724.999999999998
2016.08.29,90.99999999999665,185.00000000000182,239.99999999999577,195.9999999999962,,711.9999999999905
2016.08.29,75.9999999999983,182.00000000000438,229.99999999999687,198.99999999999363,,686.9999999999932
2016.08.29,90.99999999999665,180.99999999999784,225.99999999999287,182.00000000000438,,679.9999999999918
2016.08.29,178.00000000000037,276.9999999999939,246.00000000000176,134.99999999999625,,835.9999999999924
2016.08.29,170.99999999999892,307.0000000000017,261.99999999999557,82.00000000000429,,822.0000000000005
2016.08.29,173.00000000000094,298.9999999999937,287.9999999999994,85.99999999999719,,845.9999999999912
2016.08.29,168.00000000000148,307.0000000000017,300.99999999999574,90.0000000000012,,866.0
2016.08.29,148.0000000000037,266.999999999995,282.99999999999994,117.00000000000044,,814.9999999999991
2016.08.29,121.99999999999989,263.0000000000021,275.99999999999847,119.99999999999788,,780.9999999999983
2016.08.29,95.99999999999609,221.99999999999997,234.99999999999633,143.9999999999997,,696.999999999992
2016.08.30,78.99999999999574,234.00000000000088,170.99999999999892,95.99999999999609,,579.9999999999916
2016.08.30,158.0000000000026,248.99999999999923,198.99999999999363,121.00000000000443,,726.9999999999999
2016.08.30,143.9999999999997,241.00000000000233,261.0000000000001,112.000000000001,,758.0000000000032
2016.08.30,129.9999999999968,205.99999999999508,207.99999999999707,115.99999999999389,,659.9999999999828
2016.08.30,153.00000000000313,270.99999999999903,263.0000000000021,109.00000000000354,,796.0000000000078
2016.08.30,156.00000000000057,287.9999999999994,290.00000000000136,78.99999999999574,,812.999999999997
2016.08.30,136.00000000000279,259.9999999999936,280.9999999999979,104.99999999999955,,781.9999999999939
