date,EURUSD,USDCAD,EURCHF,empty,sum
2019.09.17,-556.0000000000009,358.9999999999982,-194.99999999998963,,-391.9999999999924
2019.09.17,-506.9999999999908,380.00000000000256,-100.99999999999554,,-227.99999999998377
2019.09.17,-578.9999999999961,354.0000000000099,-122.99999999998423,,-347.99999999997044
2019.09.17,-591.9999999999925,360.9999999999891,-95.00000000000064,,-326.00000000000404
2019.09.17,-550.9999999999903,289.9999999999903,-14.999999999987246,,-275.9999999999873
2019.09.17,-601.000000000007,266.0000000000107,-11.999999999989797,,-346.99999999998613
2019.09.17,-475.99999999998755,289.9999999999903,18.0000000000069,,-167.99999999999037
2019.09.17,-509.00000000000387,299.99999999998914,26.999999999999247,,-182.00000000001546
2019.09.17,-485.99999999998647,279.99999999999136,48.000000000003595,,-157.99999999999153
2019.09.17,-497.99999999999847,249.00000000001032,87.99999999999919,,-160.99999999998897
2019.09.17,-451.99999999998573,197.00000000000273,147.00000000000824,,-107.99999999997476
2019.09.17,-397.99999999998727,144.0000000000108,275.000000000003,,21.000000000026546
2019.09.17,-392.9999999999989,11.999999999989797,270.00000000001467,,-110.99999999999443
2019.09.17,-363.0000000000022,-56.99999999999594,243.99999999999977,,-175.9999999999984
2019.09.17,-245.0000000000063,171.00000000001003,256.00000000001177,,182.0000000000155
2019.09.17,-157.99999999999147,295.0000000000008,204.00000000000418,,341.00000000001353
2019.09.17,-89.00000000000574,353.0000000000033,217.0000000000005,,480.99999999999807
2019.09.17,-92.00000000000318,408.9999999999927,212.00000000001216,,529.0000000000017
2019.09.17,-24.999999999986144,449.0000000000105,253.00000000001432,,677.0000000000387
2019.09.17,-9.999999999998899,470.9999999999992,281.0000000000201,,742.0000000000205
2019.09.17,-59.99999999999339,357.99999999999164,339.0000000000004,,636.9999999999986
2019.09.17,-31.000000000003247,344.99999999999534,342.00000000002007,,656.0000000000122
2019.09.17,-60.99999999999994,330.0000000000081,365.99999999999966,,635.0000000000077
2019.09.17,-4.000000000004,347.0000000000084,372.00000000001677,,715.0000000000211
2019.09.17,-9.999999999998899,398.00000000000944,361.0000000000113,,749.0000000000218
2019.09.17,11.00000000000545,428.00000000000614,361.0000000000113,,800.000000000023
2019.09.17,5.000000000010552,414.00000000000324,363.0000000000022,,782.000000000016
2019.09.18,-24.000000000001798,395.99999999999636,350.00000000000585,,722.0000000000005
2019.09.18,-8.999999999992347,394.00000000000546,342.00000000002007,,727.0000000000332
2019.09.18,-1.0000000000065512,392.9999999999989,326.0000000000041,,717.9999999999965
2019.09.18,-9.999999999998899,388.0000000000106,330.0000000000081,,708.0000000000198
2019.09.18,-1.999999999990898,394.9999999999898,316.0000000000052,,709.0000000000041
2019.09.18,17.000000000000348,419.9999999999982,340.00000000000693,,777.0000000000055
2019.09.18,-25.999999999992696,373.00000000000114,356.00000000000074,,703.0000000000091
2019.09.18,-21.999999999988695,347.0000000000084,378.00000000001165,,703.0000000000314
2019.09.18,-45.000000000006146,317.9999999999961,380.00000000000256,,652.9999999999925
2019.09.18,-25.999999999992696,339.0000000000004,374.0000000000077,,687.0000000000155
2019.09.18,-53.999999999998494,299.99999999998914,340.00000000000693,,585.9999999999976
2019.09.18,-53.999999999998494,313.00000000000773,345.0000000000175,,604.0000000000267
2019.09.18,-51.99999999998539,313.00000000000773,368.00000000001273,,629.000000000035
2019.09.18,-63.99999999999739,310.0000000000103,373.00000000000114,,619.0000000000141
2019.09.18,-69.9999999999923,303.0000000000088,364.00000000000875,,597.0000000000252
2019.09.18,-76.99999999999375,283.000000000011,356.00000000000074,,562.000000000018
2019.09.18,-76.99999999999375,279.00000000000705,368.00000000001273,,570.000000000026
2019.09.18,-63.99999999999739,290.9999999999968,364.00000000000875,,591.0000000000082
2019.09.18,-96.99999999999153,249.00000000001032,381.0000000000091,,533.0000000000279
2019.09.18,-144.99999999999514,191.99999999999218,315.0000000000208,,362.00000000001785
2019.09.18,-140.99999999999113,245.0000000000063,360.0000000000048,,464.00000000001995
2019.09.18,-174.99999999999181,235.00000000000742,380.00000000000256,,440.0000000000182
2019.09.18,-202.9999999999976,191.00000000000784,365.99999999999966,,354.0000000000099
2019.09.18,-302.9999999999866,140.0000000000068,340.00000000000693,,177.00000000002714
2019.09.18,-302.0000000000023,171.00000000001003,328.00000000001717,,197.00000000002493
2019.09.18,-231.99999999998778,228.00000000000597,391.000000000008,,387.0000000000262
2019.09.18,-248.99999999998812,204.00000000000418,398.00000000000944,,353.00000000002547
2019.09.18,-282.9999999999888,170.00000000000347,383.0,,270.00000000001467
2019.09.18,-285.00000000000193,217.0000000000005,355.0000000000164,,287.000000000015
2019.09.18,-205.99999999999508,316.99999999998954,378.00000000001165,,489.00000000000614
2019.09.18,-182.99999999999983,295.0000000000008,409.0000000000149,,521.0000000000159
2019.09.18,-156.00000000000057,341.99999999999784,387.000000000004,,573.0000000000013
2019.09.18,-170.99999999998784,341.99999999999784,489.0000000000061,,660.0000000000161
2019.09.18,-167.9999999999904,268.0000000000016,436.00000000001415,,536.0000000000254
2019.09.18,-124.99999999999733,251.00000000000122,415.0000000000098,,541.0000000000136
2019.09.18,-114.99999999999844,211.99999999998997,514.0000000000144,,611.0000000000059
2019.09.18,-96.99999999999153,133.99999999998968,430.00000000001927,,467.0000000000174
2019.09.18,-110.99999999999443,1.0000000000065512,470.9999999999992,,361.0000000000113
2019.09.18,-48.99999999998794,51.000000000001044,500.00000000001154,,502.00000000002467
2019.09.18,-87.99999999999919,69.00000000000794,443.0000000000156,,424.00000000002433
2019.09.18,-100.99999999999554,104.99999999999955,436.00000000001415,,440.0000000000182
2019.09.18,-85.00000000000173,100.99999999999554,450.00000000001705,,466.00000000001086
2019.09.18,-377.0000000000051,-127.99999999999478,395.000000000012,,-109.99999999998789
2019.09.18,-390.9999999999858,-96.99999999999153,401.00000000000693,,-86.99999999997038
2019.09.18,-520.9999999999936,-120.00000000000898,401.00000000000693,,-239.99999999999568
2019.09.18,-390.0000000000015,-7.0000000000014495,421.0000000000047,,24.000000000001762
2019.09.18,-414.9999999999876,-58.000000000002494,422.00000000001125,,-50.999999999978854
2019.09.18,-421.0000000000047,-34.000000000000696,409.0000000000149,,-45.99999999999051
2019.09.19,-421.99999999998903,-11.00000000000545,396.00000000001853,,-36.999999999975955
2019.09.19,-397.0000000000029,-2.999999999997449,382.0000000000157,,-17.999999999984652
2019.09.19,-414.00000000000324,-79.00000000000685,412.00000000001234,,-80.99999999999778
2019.09.19,-405.9999999999952,-82.00000000000429,374.0000000000077,,-113.99999999999187
2019.09.19,-415.99999999999415,-117.99999999999588,374.0000000000077,,-159.99999999998232
2019.09.19,-428.00000000000614,-144.99999999999514,376.00000000002075,,-196.9999999999805
2019.09.19,-459.99999999999375,-164.99999999999292,438.00000000000506,,-186.99999999998164
2019.09.19,-466.9999999999952,-214.00000000000307,420.00000000002035,,-260.99999999997794
2019.09.19,-436.9999999999985,-205.99999999999508,422.00000000001125,,-220.99999999998238
2019.09.19,-407.0000000000018,-211.99999999998997,423.0000000000178,,-195.99999999997402
2019.09.19,-377.0000000000051,-167.9999999999904,433.0000000000167,,-111.99999999997874
2019.09.19,-394.00000000000546,-103.99999999999298,387.000000000004,,-110.99999999999443
2019.09.19,-347.9999999999928,-72.99999999998974,413.00000000001893,,-7.999999999963563
2019.09.19,-363.9999999999866,-59.99999999999339,379.0000000000182,,-44.9999999999618
2019.09.19,-364.9999999999931,-60.99999999999994,373.00000000000114,,-52.99999999999193
2019.09.19,-329.00000000000153,-100.99999999999554,422.00000000001125,,-7.999999999985789
2019.09.19,-339.0000000000004,-82.00000000000429,407.0000000000018,,-14.000000000002842
2019.09.19,-309.0000000000037,11.00000000000545,402.0000000000135,,104.00000000001523
2019.09.19,-287.9999999999994,-1.999999999990898,443.99999999999994,,154.00000000000966
2019.09.19,-273.9999999999965,55.000000000005045,430.00000000001927,,211.00000000002785
2019.09.19,-317.9999999999961,-65.00000000000395,521.0000000000159,,138.00000000001592
2019.09.19,-209.9999999999991,-43.999999999999595,99.00000000000463,,-154.99999999999406
2019.09.19,-140.99999999999113,-15.999999999993797,134.00000000001188,,-22.999999999973056
2019.09.19,-133.99999999998968,-4.000000000004,35.00000000000725,,-102.99999999998644
2019.09.19,-112.99999999998533,-65.00000000000395,0.0,,-177.99999999998929
2019.09.19,-102.00000000000209,-29.999999999996696,77.00000000001594,,-54.99999999998283
2019.09.19,-103.99999999999298,-39.999999999995595,53.00000000001415,,-90.99999999997442
2019.09.19,-66.99999999999484,4.000000000004,86.0000000000083,,23.000000000017458
2019.09.19,2.0000000000131024,62.99999999999084,25.00000000000835,,90.0000000000123
2019.09.19,-45.000000000006146,86.0000000000083,110.00000000001009,,151.00000000001225
2019.09.19,-41.99999999998649,130.0000000000079,124.00000000001299,,212.0000000000344
2019.09.19,-51.000000000001044,148.99999999999915,147.00000000000824,,245.00000000000634
2019.09.19,-72.99999999998974,187.00000000000384,91.00000000001884,,205.00000000003294
2019.09.19,-110.99999999999443,215.00000000000963,185.00000000001293,,289.00000000002814
2019.09.19,-180.99999999998673,180.0000000000024,133.00000000000534,,132.000000000021
2019.09.19,-167.9999999999904,141.99999999999767,176.00000000002058,,150.00000000002785
2019.09.19,-211.99999999998997,309.0000000000037,147.00000000000824,,244.00000000002197
2019.09.19,-256.99999999999613,242.99999999999324,72.0000000000054,,58.0000000000025
2019.09.19,-324.9999999999975,337.99999999999386,39.00000000001125,,52.00000000000761
2019.09.19,-268.0000000000016,363.0000000000022,139.00000000000023,,234.00000000000085
2019.09.19,-146.99999999998602,377.0000000000051,135.00000000001845,,365.0000000000375
2019.09.19,-126.0000000000039,384.9999999999909,70.0000000000145,,329.00000000000153
2019.09.19,-174.99999999999181,334.9999999999964,57.00000000001815,,217.00000000002274
2019.09.19,-180.0000000000024,278.00000000000045,53.00000000001415,,151.00000000001222
2019.09.19,-289.9999999999903,272.00000000000557,51.000000000001044,,33.000000000016335
2019.09.19,-279.00000000000705,225.99999999999287,34.000000000000696,,-19.000000000013486
2019.09.19,-279.00000000000705,218.99999999999142,55.000000000005045,,-5.000000000010587
2019.09.19,-312.00000000000114,229.99999999999687,10.000000000021103,,-71.99999999998316
2019.09.20,-300.99999999999574,211.99999999998997,26.0000000000149,,-62.99999999999087
2019.09.20,-302.0000000000023,221.99999999998886,13.000000000018552,,-66.99999999999486
2019.09.20,-302.9999999999866,270.99999999999903,43.00000000001525,,11.000000000027697
2019.09.20,-272.00000000000557,278.00000000000045,64.0000000000196,,70.00000000001448
2019.09.20,-272.99999999998994,269.00000000000813,58.000000000002494,,54.000000000020684
2019.09.20,-275.000000000003,248.00000000000378,68.00000000000139,,41.00000000000216
2019.09.20,-217.0000000000005,249.99999999999466,99.00000000000463,,131.99999999999878
2019.09.20,-215.99999999999397,198.00000000000927,55.000000000005045,,37.000000000020336
2019.09.20,-188.9999999999947,197.00000000000273,17.000000000000348,,25.000000000008363
2019.09.20,-198.99999999999363,173.00000000000094,38.0000000000047,,12.000000000012001
2019.09.20,-190.99999999998562,156.00000000000057,8.000000000008,,-26.99999999997705
2019.09.20,-130.99999999999224,184.99999999999073,-12.999999999996348,,41.000000000002146
2019.09.20,-157.99999999999147,194.0000000000053,-9.999999999998899,,26.000000000014914
2019.09.20,-156.00000000000057,161.99999999999548,60.99999999999994,,66.99999999999486
2019.09.20,-133.99999999998968,171.00000000001003,38.0000000000047,,75.00000000002504
2019.09.20,-139.00000000000023,173.00000000000094,46.0000000000127,,80.00000000001342
2019.09.20,-157.00000000000713,177.00000000000495,13.000000000018552,,33.000000000016364
2019.09.20,-167.00000000000603,156.00000000000057,-5.999999999994898,,-17.000000000000355
2019.09.20,-146.00000000000168,228.00000000000597,-6.999999999979245,,75.00000000002504
2019.09.20,-116.99999999998934,180.0000000000024,20.000000000020002,,83.00000000003305
2019.09.20,-93.99999999999409,180.0000000000024,-75.99999999998718,,10.000000000021117
2019.09.20,-214.99999999998744,164.99999999999292,-46.999999999997044,,-96.99999999999156
2019.09.20,-182.99999999999983,154.0000000000097,6.000000000017103,,-22.999999999973035
2019.09.20,-246.99999999999721,96.00000000000719,-104.99999999999955,,-255.99999999998957
2019.09.20,-201.99999999999108,112.000000000001,-76.99999999999375,,-166.99999999998383
2019.09.20,-241.99999999998667,170.00000000000347,-87.99999999999919,,-159.99999999998238
2019.09.20,-235.99999999999176,205.99999999999508,-95.00000000000064,,-124.99999999999731
2019.09.20,-289.0000000000059,202.9999999999976,-121.99999999999989,,-208.00000000000819
2019.09.20,-356.00000000000074,192.99999999999872,-175.99999999999838,,-339.0000000000004
2019.09.20,-395.99999999999636,188.9999999999947,-194.99999999998963,,-401.99999999999125
2019.09.20,-465.99999999998863,133.99999999998968,-188.9999999999947,,-520.9999999999936
2019.09.20,-462.9999999999912,15.00000000000945,-229.99999999999687,,-677.9999999999786
2019.09.20,-553.9999999999878,-11.00000000000545,-320.9999999999935,,-885.9999999999868
2019.09.20,-522.0000000000002,-29.999999999996696,-270.99999999999903,,-822.9999999999959
2019.09.20,-600.0000000000006,-116.99999999998934,-196.99999999998053,,-913.9999999999704
2019.09.20,-611.000000000006,181.9999999999933,-290.9999999999968,,-720.0000000000095
2019.09.20,-702.9999999999869,225.00000000000853,-305.9999999999841,,-783.9999999999625
2019.09.20,-695.0000000000011,151.9999999999966,-328.9999999999793,,-871.9999999999839
2019.09.20,-634.9999999999856,86.0000000000083,-316.99999999998954,,-865.9999999999668
2019.09.20,-648.9999999999885,120.00000000000898,-320.9999999999935,,-849.999999999973
2019.09.20,-584.0000000000067,144.0000000000108,-387.99999999998835,,-827.9999999999843
2019.09.20,-533.99999999999,276.9999999999939,-410.99999999998363,,-667.9999999999798
2019.09.20,-601.000000000007,151.9999999999966,-394.9999999999898,,-844.0000000000002
2019.09.20,-570.0000000000039,72.0000000000054,-353.99999999998766,,-851.9999999999861
2019.09.20,-541.9999999999981,66.00000000001049,-387.99999999998835,,-863.9999999999759
2019.09.20,-529.999999999986,96.00000000000719,-381.99999999999346,,-815.9999999999723
2019.09.20,-514.9999999999987,123.99999999999079,-400.00000000000034,,-791.0000000000083
2019.09.20,-533.0000000000057,197.00000000000273,-389.99999999997925,,-725.9999999999823
