date,EURUSD,USDCAD,EURCHF,empty,sum
2019.09.16,-24.999999999986144,0.0,-263.99999999999756,,-288.9999999999837
2019.09.16,-19.999999999997797,417.0000000000007,-274.9999999999808,,122.00000000002211
2019.09.16,-24.999999999986144,367.0000000000062,-248.99999999998812,,93.00000000003195
2019.09.16,39.999999999995595,571.0000000000103,-196.99999999998053,,414.00000000002535
2019.09.16,68.00000000000139,652.9999999999925,-211.99999999998997,,509.00000000000387
2019.09.16,100.99999999999554,635.0000000000077,-219.99999999999798,,516.0000000000053
2019.09.16,36.999999999998145,558.9999999999984,-318.9999999999804,,277.0000000000162
2019.09.16,9.000000000014552,550.9999999999903,-313.99999999999204,,246.00000000001285
2019.09.16,31.000000000003247,580.0000000000027,-269.9999999999925,,341.00000000001353
2019.09.16,39.00000000001125,527.9999999999951,-251.99999999998556,,315.0000000000208
2019.09.16,12.000000000012001,541.9999999999981,-234.00000000000088,,320.0000000000092
2019.09.16,22.0000000000109,493.0000000000101,-212.99999999999653,,302.0000000000245
2019.09.16,-5.999999999994898,507.9999999999973,-188.9999999999947,,313.00000000000773
2019.09.16,-19.999999999997797,520.9999999999936,-158.99999999999804,,341.99999999999784
2019.09.16,-18.0000000000069,502.00000000000244,-164.99999999999292,,319.0000000000026
2019.09.16,9.000000000014552,493.0000000000101,-158.99999999999804,,343.0000000000266
2019.09.16,-22.999999999995246,485.0000000000021,-173.00000000000094,,289.0000000000059
2019.09.16,-42.999999999993044,489.0000000000061,-176.99999999998272,,269.0000000000303
2019.09.16,-38.99999999998904,455.0000000000054,-178.99999999999582,,237.00000000002055
2019.09.16,-52.99999999999194,361.9999999999957,-214.99999999998744,,94.00000000001631
2019.09.16,-45.99999999999049,232.99999999999432,-190.99999999998562,,-3.99999999998181
2019.09.16,0.0,236.99999999999832,-49.99999999999449,,187.00000000000384
2019.09.16,-120.99999999999334,217.0000000000005,-63.99999999999739,,32.000000000009784
2019.09.16,-139.00000000000023,252.0000000000078,-88.99999999998354,,24.000000000024016
2019.09.16,-137.9999999999937,243.99999999999977,-114.99999999999844,,-8.999999999992355
2019.09.16,-143.00000000000423,235.00000000000742,-119.99999999998678,,-27.9999999999836
2019.09.16,-245.0000000000063,207.00000000000162,-142.99999999998204,,-180.99999999998673
2019.09.16,-334.9999999999964,181.9999999999933,-169.99999999998127,,-322.9999999999844
2019.09.16,-348.9999999999993,201.00000000000674,-285.99999999998624,,-433.99999999997885
2019.09.16,-439.99999999999596,253.99999999999866,-301.99999999998005,,-487.9999999999774
2019.09.16,-434.9999999999854,245.99999999999068,-309.99999999998806,,-498.9999999999828
2019.09.16,-472.9999999999901,297.9999999999983,-290.9999999999968,,-465.99999999998863
2019.09.16,-540.0000000000072,261.0000000000001,-262.999999999991,,-541.9999999999981
2019.09.16,-604.9999999999889,236.99999999999832,-231.99999999998778,,-599.9999999999784
2019.09.16,-690.9999999999972,174.99999999999181,-296.9999999999917,,-812.999999999997
2019.09.16,-784.0000000000069,133.00000000000534,-441.99999999998687,,-1092.9999999999884
2019.09.16,-787.9999999999887,249.00000000001032,-421.99999999998903,,-960.9999999999675
2019.09.16,-750.0000000000063,320.9999999999935,-421.99999999998903,,-851.0000000000018
2019.09.16,-746.0000000000023,373.00000000000114,-437.99999999998283,,-810.999999999984
2019.09.16,-739.9999999999851,360.0000000000048,-442.9999999999934,,-822.9999999999737
2019.09.16,-730.9999999999927,374.999999999992,-469.99999999999267,,-825.9999999999934
2019.09.16,-777.0000000000055,336.00000000000296,-452.99999999999227,,-893.9999999999948
2019.09.16,-767.0000000000066,330.9999999999924,-405.9999999999952,,-842.0000000000094
2019.09.16,-736.9999999999877,370.00000000000364,-424.99999999998647,,-791.9999999999706
2019.09.16,-668.0000000000019,387.000000000004,-396.9999999999807,,-677.9999999999786
2019.09.16,-659.999999999994,354.0000000000099,-390.9999999999858,,-696.9999999999699
2019.09.16,-736.0000000000033,347.0000000000084,-337.99999999999386,,-726.9999999999887
2019.09.16,-716.9999999999899,360.0000000000048,-380.9999999999869,,-737.999999999972
2019.09.17,-739.0000000000008,367.0000000000062,-510.99999999999477,,-882.9999999999893
2019.09.17,-750.0000000000063,402.9999999999978,-385.99999999999744,,-733.0000000000059
2019.09.17,-733.9999999999902,449.9999999999948,-379.99999999998033,,-663.9999999999757
2019.09.17,-686.9999999999932,462.9999999999912,-339.0000000000004,,-563.0000000000024
2019.09.17,-689.9999999999907,435.0000000000076,-337.99999999999386,,-592.9999999999769
2019.09.17,-710.999999999995,418.9999999999916,-366.999999999984,,-658.9999999999875
2019.09.17,-709.9999999999884,408.00000000000836,-378.999999999996,,-680.9999999999761
2019.09.17,-682.0000000000048,378.999999999996,-400.9999999999847,,-703.9999999999934
2019.09.17,-693.9999999999947,326.0000000000041,-408.9999999999927,,-776.9999999999833
2019.09.17,-707.9999999999975,299.99999999998914,-411.99999999999017,,-819.9999999999985
2019.09.17,-662.9999999999914,300.99999999999574,-412.9999999999967,,-774.9999999999923
2019.09.17,-622.9999999999958,329.00000000000153,-428.9999999999905,,-722.9999999999848
2019.09.17,-612.9999999999969,313.99999999999204,-421.99999999998903,,-720.9999999999939
2019.09.17,-665.0000000000044,300.99999999999574,-434.9999999999854,,-798.9999999999941
2019.09.17,-628.9999999999907,323.99999999999096,-407.99999999998613,,-712.9999999999859
2019.09.17,-621.0000000000049,340.9999999999913,-379.99999999998033,,-659.9999999999939
2019.09.17,-608.9999999999928,317.9999999999961,-377.9999999999894,,-668.9999999999861
2019.09.17,-648.9999999999885,320.00000000000915,-408.9999999999927,,-737.999999999972
2019.09.17,-690.9999999999972,272.00000000000557,-450.9999999999792,,-869.9999999999708
2019.09.17,-817.9999999999854,251.00000000000122,-436.9999999999985,,-1003.9999999999827
2019.09.17,-763.9999999999869,292.00000000000335,-340.9999999999913,,-812.9999999999749
2019.09.17,-639.9999999999961,354.0000000000099,-218.99999999999142,,-504.99999999997766
2019.09.17,-580.999999999987,351.99999999999676,-208.99999999999253,,-437.99999999998283
2019.09.17,-597.0000000000031,312.00000000000114,-143.99999999998857,,-428.9999999999905
2019.09.17,-652.9999999999925,334.9999999999964,-141.99999999999767,,-459.99999999999375
2019.09.17,-612.9999999999969,268.0000000000016,-101.99999999997988,,-446.9999999999752
2019.09.17,-632.9999999999947,252.0000000000078,-20.999999999982144,,-401.999999999969
2019.09.17,-607.9999999999864,253.99999999999866,-18.999999999991246,,-372.99999999997897
2019.09.17,-550.9999999999903,242.00000000000887,-34.000000000000696,,-342.99999999998215
2019.09.17,-557.9999999999918,246.99999999999721,-6.999999999979245,,-317.99999999997385
2019.09.17,-516.0000000000053,209.9999999999991,33.00000000001635,,-272.9999999999899
2019.09.17,-502.9999999999868,63.99999999999739,83.00000000001084,,-355.99999999997857
2019.09.17,-512.0000000000014,89.99999999999008,119.00000000000244,,-303.0000000000088
2019.09.17,-509.99999999998823,-154.0000000000097,237.00000000002052,,-426.99999999997743
2019.09.17,-422.9999999999956,-62.99999999999084,208.00000000000819,,-277.9999999999783
2019.09.17,-371.99999999999454,-78.00000000000028,235.00000000000742,,-214.9999999999874
2019.09.17,-246.99999999999721,156.00000000000057,193.00000000002092,,102.00000000002427
2019.09.17,-204.00000000000418,251.00000000000122,152.0000000000188,,199.00000000001583
2019.09.17,-150.99999999999002,350.9999999999902,168.0000000000126,,368.0000000000128
2019.09.17,-107.99999999999699,368.9999999999971,188.00000000001037,,449.00000000001046
2019.09.17,-45.99999999999049,408.00000000000836,252.0000000000078,,614.0000000000257
2019.09.17,-65.00000000000395,283.99999999999534,278.00000000000045,,496.9999999999918
2019.09.17,-62.000000000006494,330.0000000000081,331.999999999999,,600.0000000000006
2019.09.17,-60.99999999999994,320.00000000000915,339.0000000000004,,598.0000000000095
2019.09.17,-72.0000000000054,304.9999999999997,350.00000000000585,,583.0000000000002
2019.09.17,-42.999999999993044,337.0000000000095,359.0000000000204,,653.0000000000368
2019.09.17,-14.999999999987246,391.000000000008,323.0000000000066,,699.0000000000273
2019.09.17,-15.999999999993797,371.00000000001023,338.0000000000161,,693.0000000000325
2019.09.18,-31.999999999987594,364.9999999999931,347.0000000000084,,680.0000000000139
2019.09.18,-26.999999999999247,360.0000000000048,329.00000000000153,,662.000000000007
2019.09.18,-14.000000000002899,371.00000000001023,320.00000000000915,,677.0000000000165
2019.09.18,-14.999999999987246,371.00000000001023,324.0000000000132,,680.0000000000362
2019.09.18,-19.999999999997797,368.9999999999971,304.9999999999997,,653.9999999999991
2019.09.18,-15.999999999993797,377.9999999999894,309.0000000000037,,670.9999999999993
2019.09.18,-32.999999999994145,367.99999999999056,333.0000000000055,,668.0000000000019
2019.09.18,-36.999999999998145,326.0000000000041,355.0000000000164,,644.0000000000224
2019.09.18,-53.999999999998494,316.0000000000052,362.00000000001785,,624.0000000000246
2019.09.18,-56.99999999999594,313.00000000000773,352.000000000019,,608.0000000000307
2019.09.18,-55.99999999998939,286.00000000000847,314.00000000001427,,544.0000000000333
