date,USDCHF,EURUSD,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,NZDCAD,empty,sum
2015.02.23,-68.00000000000139,-12.000000000012001,-76.0000000000094,-28.000000000005798,-164.99999999999292,-74.0000000000185,0.0,-58.99999999999794,-48.000000000003595,-113.99999999999189,-13.00000000000745,-25.00000000000835,0.0,-9.000000000000341,-28.000000000005798,-95.00000000000064,-129.00000000000134,,-943.0000000000575
2015.02.23,-124.00000000000189,66.99999999999484,-49.99999999999449,19.00000000000235,-266.999999999995,-230.00000000001907,-48.99999999999238,-124.99999999999733,-154.99999999999403,-141.99999999999767,5.999999999994898,-26.999999999999247,67.00000000001705,3.0000000000001137,40.99999999999682,-121.00000000000443,-87.00000000000374,,-1173.9999999999932
2015.02.23,-213.00000000000762,99.00000000000463,-25.00000000000835,10.999999999994348,-406.9999999999796,-361.0000000000113,-167.0000000000016,-216.0000000000051,-215.99999999999397,-171.99999999999437,20.999999999993246,-5.000000000010552,68.00000000000139,26.00000000001046,33.999999999991815,-82.00000000000429,-48.99999999999905,,-1654.00000000002
2015.02.23,-135.00000000000733,99.99999999998899,19.999999999997797,10.999999999994348,-324.9999999999975,-302.0000000000023,-123.00000000000466,-149.99999999999457,-173.9999999999964,-151.9999999999966,10.999999999994348,-7.0000000000014495,77.00000000001594,25.000000000005684,15.999999999991132,-76.0000000000094,-31.000000000003247,,-1215.000000000025
2015.02.23,-21.999999999999797,141.99999999999767,31.000000000003247,12.999999999996348,-249.99999999999466,-331.0000000000146,-24.00000000000091,-117.99999999999588,-110.99999999999443,-149.99999999999457,29.999999999996696,116.00000000000499,108.00000000001918,17.000000000010118,1.9999999999953388,-41.000000000002146,-74.00000000000739,,-661.9999999999808
2015.02.23,-77.00000000000485,158.99999999999804,82.99999999998863,88.99999999999464,-347.9999999999928,-306.00000000000625,-7.999999999995566,-151.00000000000114,-156.99999999999602,-195.9999999999962,-29.000000000001247,-46.999999999997044,-78.00000000000028,114.00000000000432,87.99999999999386,-63.00000000000195,-81.00000000000884,,-1008.0000000000229
2015.02.23,-54.00000000000959,147.99999999999258,89.99999999999008,83.9999999999952,-268.9999999999859,-238.0000000000049,-27.000000000001023,-163.00000000000205,-187.00000000000384,-192.99999999999872,-3.0000000000085514,-136.00000000000279,-90.99999999999665,97.00000000000841,134.00000000000034,-143.00000000000423,-117.00000000000044,,-1068.000000000032
2015.02.23,-39.00000000000014,153.9999999999875,158.99999999999804,32.999999999994145,-241.99999999998667,-212.00000000001216,-4.0000000000048885,-156.00000000000057,-117.99999999999588,-139.00000000000023,-26.000000000003798,-43.999999999999595,-3.999999999981796,130.00000000000966,43.99999999999693,1.999999999990898,12.999999999996348,,-449.00000000001216
2015.02.23,9.999999999998899,42.999999999993044,177.99999999998929,5.999999999994898,-251.99999999998556,-158.0000000000137,67.99999999999784,-129.00000000000134,-38.0000000000047,-71.99999999999429,-64.0000000000085,-113.99999999999189,-71.99999999998319,148.00000000001035,9.000000000000341,87.99999999999919,57.99999999999139,,-291.00000000000796
2015.02.23,105.99999999999498,11.999999999989797,198.99999999999363,36.999999999998145,14.000000000002899,45.99999999999049,222.0000000000084,-58.99999999999794,28.000000000005798,14.000000000002899,-57.00000000000705,-147.00000000000824,-132.99999999998312,193.00000000001205,79.9999999999983,43.999999999999595,59.99999999999339,,658.999999999994
2015.02.23,253.99999999999866,72.0000000000054,235.99999999999176,85.99999999999719,245.0000000000063,201.99999999999108,433.00000000000693,34.000000000000696,104.99999999999955,106.00000000000608,-50.0000000000056,-184.99999999999073,-141.99999999999767,213.99999999999864,116.99999999999022,21.999999999999797,35.999999999991594,,1784.9999999999898
2015.02.23,212.99999999999653,92.99999999998754,245.99999999999068,97.9999999999981,127.00000000001043,141.99999999999767,424.0000000000066,0.999999999995449,53.999999999998494,51.000000000001044,-55.000000000005045,-188.9999999999947,-162.99999999997982,218.00000000000352,152.9999999999916,23.999999999990695,31.999999999998696,,1468.9999999999873
2015.02.23,232.99999999999432,99.99999999998899,251.00000000000122,103.99999999999298,181.00000000000892,158.99999999999804,465.0000000000034,5.999999999994898,70.99999999999883,64.0000000000085,-33.000000000005244,-157.99999999999147,-103.99999999999298,279.0000000000106,215.0000000000034,44.99999999999504,60.99999999999994,,1939.0000000000093
2015.02.23,218.99999999999142,96.99999999999153,248.99999999998812,92.99999999999864,186.0000000000195,131.99999999999878,466.0000000000082,-0.999999999995449,77.00000000000485,91.00000000000774,-20.0000000000089,-120.99999999999334,-26.999999999999247,293.00000000000637,212.99999999999386,34.000000000000696,106.99999999999044,,2088.000000000003
2015.02.23,234.99999999999633,120.99999999999334,242.99999999999324,102.99999999999754,201.00000000000674,151.9999999999966,546.0000000000065,14.000000000002899,82.99999999999974,113.00000000000753,-14.000000000002899,-117.99999999999588,19.00000000001345,318.00000000001205,254.99999999999545,41.9999999999976,108.99999999999244,,2422.0000000000123
2015.02.23,274.9999999999919,147.99999999999258,218.99999999999142,100.99999999999554,300.00000000001137,149.9999999999835,507.000000000005,33.000000000005244,116.00000000000499,103.00000000000864,26.999999999999247,-62.99999999999084,-8.999999999992347,265.00000000000057,191.99999999999307,30.999999999992145,45.99999999999049,,2440.9999999999827
2015.02.23,246.99999999999721,130.99999999999224,228.99999999999034,46.00000000000159,267.0000000000172,130.99999999999224,486.99999999999477,17.000000000000348,109.00000000000354,79.00000000000685,20.999999999993246,-39.999999999995595,-54.99999999998284,252.00000000000955,129.99999999999545,61.999999999995396,41.9999999999976,,2155.0000000000095
2015.02.23,251.00000000000122,150.00000000000568,192.99999999999872,63.00000000000195,282.0000000000045,114.99999999999844,507.000000000005,46.00000000000159,56.99999999999594,84.0000000000063,42.999999999993044,-188.00000000001037,-56.99999999999594,234.00000000000887,164.99999999999204,-38.0000000000047,24.999999999997247,,1931.9999999999993
2015.02.23,308.9999999999926,178.99999999999582,238.99999999998923,165.9999999999995,299.00000000000483,92.99999999998754,503.0000000000001,65.00000000000395,-10.999999999994348,52.000000000007596,58.99999999999794,-239.99999999999577,-93.99999999999409,158.00000000000125,260.9999999999957,-197.00000000000273,-94.00000000000519,,1746.9999999999836
