date,USDCHF,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,GBPCAD,EURAUD,EURNZD,NZDJPY,NZDCAD,AUDNZD,empty,sum
2015.03.30,-14.999999999998348,-113.99999999999189,-65.99999999998829,-15.999999999993797,0.0,-57.00000000000705,-133.99999999998968,-84.99999999997954,-170.99999999998784,-66.0000000000025,-167.00000000000603,-62.000000000006494,,-952.9999999999515
2015.03.30,-14.999999999998348,-119.99999999998678,-89.99999999999008,6.0000000000060005,95.00000000000064,-46.999999999997044,-184.99999999999073,-67.9999999999792,-158.99999999999804,-84.99999999999375,-226.00000000000398,-123.99999999999079,,-1017.9999999999221
2015.03.30,-29.000000000001247,-132.99999999998312,-51.000000000001044,-10.999999999994348,66.99999999999484,-63.99999999999739,-231.99999999998778,-108.99999999998133,-73.99999999999629,-111.0000000000042,-173.9999999999964,-120.99999999999334,,-1041.9999999999416
2015.03.30,12.999999999996348,-118.99999999998023,-82.99999999998863,14.000000000002899,130.99999999999224,-19.999999999997797,-201.99999999999108,-46.999999999997044,-36.999999999998145,-93.99999999999409,-138.00000000000477,-123.00000000000644,,-704.9999999999667
2015.03.30,-7.0000000000014495,-185.99999999999727,-88.99999999998354,-25.999999999992696,53.999999999998494,-95.00000000000064,-181.9999999999933,-157.99999999999147,-143.99999999998857,-155.00000000000114,-182.00000000000438,-141.99999999999767,,-1311.9999999999536
2015.03.30,7.9999999999968985,-80.99999999999774,-129.99999999998568,21.00000000000435,117.99999999999588,7.0000000000014495,-186.99999999998164,-114.99999999999844,-21.00000000000435,-103.9999999999992,-107.00000000000153,-194.99999999998963,,-785.9999999999596
2015.03.30,-199.00000000000472,-88.99999999998354,-130.99999999999224,-13.999999999991797,100.99999999999554,29.999999999996696,-123.99999999999079,-166.99999999998383,56.99999999999594,39.00000000000148,-53.999999999998494,-270.99999999999903,,-821.999999999955
2015.03.30,-121.00000000000443,-72.99999999998974,-129.00000000000134,2.000000000002,126.99999999999933,56.99999999999594,-103.99999999999298,-110.99999999999443,70.99999999999883,121.99999999999989,-9.00000000000345,-322.00000000000006,,-489.99999999999045
2015.03.30,-78.99999999999574,-7.0000000000014495,-139.00000000000023,0.0,173.9999999999964,90.99999999999665,-38.99999999998904,-32.999999999994145,114.0000000000141,146.0000000000008,17.999999999995797,-185.99999999999727,,60.000000000025864
2015.03.30,-107.00000000000153,-10.999999999983245,-124.99999999999733,-39.999999999995595,188.9999999999947,100.99999999999554,60.99999999999994,38.0000000000047,160.00000000000458,161.00000000000136,68.99999999999685,-214.00000000000307,,282.0000000000168
2015.03.30,-85.00000000000173,11.00000000000545,-82.99999999998863,2.000000000002,205.99999999999508,119.00000000000244,-76.99999999999375,110.00000000001009,242.00000000000887,143.00000000000068,2.999999999997449,-212.99999999999653,,378.00000000004144
2015.03.30,-48.99999999999905,48.000000000003595,-139.00000000000023,43.00000000000415,202.9999999999976,98.99999999999353,-59.99999999999339,18.0000000000069,141.99999999999767,118.99999999999977,-19.999999999997797,-177.99999999998929,,226.0000000000235
2015.03.30,-109.00000000000354,17.000000000000348,-127.99999999999478,15.00000000000945,151.00000000000114,87.99999999999919,-48.99999999998794,-59.99999999999339,129.00000000000134,118.99999999999977,-29.000000000001247,-228.00000000000597,,-83.99999999997564
2015.03.30,-107.00000000000153,60.99999999999994,-121.99999999999989,8.000000000008,103.99999999999298,51.99999999999649,47.00000000001925,-156.99999999998494,32.999999999994145,138.9999999999958,-34.99999999999615,-235.99999999999176,,-212.99999999996766
2015.03.30,-104.99999999999955,62.000000000006494,-190.99999999998562,-12.999999999996348,44.99999999999504,0.999999999995449,50.0000000000167,-326.9999999999884,-35.999999999991594,103.9999999999992,-67.00000000000594,-333.0000000000055,,-809.99999999996
2015.03.30,-100.00000000000009,131.99999999999878,-194.99999999998963,39.00000000000014,102.00000000000209,92.99999999999864,58.000000000002494,-270.99999999999903,43.999999999999595,171.00000000000648,-36.999999999998145,-293.0000000000099,,-256.9999999999886
2015.03.30,-100.99999999999554,124.00000000001299,-215.99999999999397,38.0000000000047,230.99999999999233,105.99999999999498,62.000000000006494,-23.999999999979593,29.999999999996696,140.00000000000057,-31.999999999998696,-137.00000000000932,,221.0000000000316
2015.03.30,-60.00000000000449,181.00000000000892,-241.99999999998667,60.99999999999994,180.0000000000024,95.00000000000064,89.00000000000574,-113.99999999999189,42.999999999993044,120.99999999999511,-34.000000000000696,-187.99999999998818,,132.00000000003388
2015.03.30,-134.99999999999625,197.00000000000273,-229.99999999999687,-27.999999999994696,168.99999999999693,58.99999999999794,104.00000000001519,1.0000000000065512,78.00000000000028,134.00000000000034,-23.00000000000635,-174.99999999999181,,151.000000000034
2015.03.30,-243.00000000000432,216.00000000001617,-132.99999999998312,-12.999999999996348,220.99999999999343,124.00000000000189,255.00000000000523,86.0000000000083,222.99999999999542,213.99999999999864,58.99999999999794,-201.00000000000674,,808.0000000000266
2015.03.30,-582.0000000000048,-221.99999999998886,-113.99999999999189,-182.99999999999983,48.99999999999905,-68.99999999999685,41.000000000002146,-132.99999999998312,-38.99999999998904,82.00000000000784,9.999999999998899,-208.99999999999253,,-1368.999999999939
2015.03.30,-505.99999999999534,-341.99999999999784,-148.99999999999915,-170.99999999999892,121.99999999999989,-31.999999999998696,-30.999999999981043,-75.99999999998718,-110.99999999999443,22.00000000000557,49.99999999999449,-103.99999999999298,,-1327.9999999999457
2015.03.30,-458.00000000000284,-279.99999999999136,-134.99999999999625,-150.99999999999002,244.99999999999523,-19.00000000000235,-122.99999999998423,158.0000000000137,-45.000000000006146,-96.00000000000364,21.999999999999797,15.00000000000945,,-866.9999999999587
2015.03.30,-353.99999999999875,-266.999999999995,-92.99999999998754,-161.99999999999548,282.99999999999994,0.999999999995449,-24.000000000001798,270.00000000001467,52.000000000007596,-155.9999999999917,80.99999999999774,80.99999999999774,,-287.99999999995714
2015.03.30,-348.9999999999993,-202.9999999999976,-130.99999999999224,-189.99999999999017,263.99999999999756,-39.00000000000014,43.00000000001525,276.00000000000955,-1.999999999990898,-179.00000000000205,43.999999999999595,121.99999999999989,,-343.9999999999506
2015.03.30,-358.0000000000028,-201.99999999999108,-129.99999999998568,-176.99999999999383,295.99999999999625,-23.00000000000635,136.00000000000279,304.00000000001535,-12.999999999996348,-100.99999999999909,27.999999999994696,137.9999999999937,,-101.99999999997246
2015.03.30,-339.99999999999585,-71.99999999998319,-103.99999999999298,-130.99999999999224,378.999999999996,0.0,213.00000000001873,377.0000000000051,-25.999999999992696,-96.00000000000364,22.999999999995246,214.00000000000307,,437.0000000000575
