date,USDCHF,USDJPY,EURCHF,NZDCHF,EURGBP,AUDJPY,empty,sum
2020.12.14,-2.000000000002,-123.99999999999523,-25.999999999992696,0.0,0.0,-78.00000000000296,,-229.9999999999929
2020.12.14,-29.000000000001247,-93.99999999999409,-73.99999999999629,-56.0000000000005,187.9999999999993,-67.99999999999784,,-132.9999999999907
2020.12.14,4.999999999999449,-33.999999999991815,-75.99999999998718,-35.00000000000725,282.99999999999994,-118.99999999999977,,24.000000000013358
2020.12.14,27.999999999994696,-54.000000000002046,-39.999999999995595,39.999999999995595,331.999999999999,-81.00000000000307,,224.99999999998857
2020.12.14,36.0000000000027,-66.99999999999307,-75.00000000000284,3.999999999992898,317.0000000000006,-46.00000000000648,,168.99999999999383
2020.12.14,63.00000000000195,-13.00000000000523,-66.99999999999484,-60.00000000000449,299.00000000000483,1.9999999999953388,,223.99999999999756
2020.12.14,105.99999999999498,40.99999999999682,-64.99999999998174,-50.0000000000056,314.0000000000032,54.000000000002046,,400.0000000000097
2020.12.14,100.99999999999554,-7.000000000005002,-18.999999999991246,17.999999999995797,326.9999999999995,51.00000000000193,,470.9999999999965
2020.12.14,47.9999999999925,31.00000000000591,-34.99999999998504,-17.000000000000348,329.00000000000153,51.9999999999925,,408.00000000000705
2020.12.14,51.99999999999649,-4.0000000000048885,-31.999999999987594,-28.000000000005798,239.0000000000003,48.99999999999238,,275.9999999999909
2020.12.14,76.99999999999375,-1.9999999999953388,2.0000000000131024,7.9999999999968985,265.99999999999955,42.999999999992156,,394.0000000000001
2020.12.14,75.9999999999983,19.000000000005457,-2.999999999997449,18.999999999991246,300.99999999999574,46.999999999997044,,458.99999999999034
2020.12.14,80.99999999999774,27.000000000001023,5.000000000010552,-20.0000000000089,290.9999999999968,61.99999999999761,,445.9999999999949
2020.12.14,93.99999999999409,45.000000000001705,19.00000000001345,-28.000000000005798,317.9999999999961,-6.000000000000227,,441.9999999999993
2020.12.14,98.99999999999353,73.99999999999807,25.00000000000835,-50.0000000000056,387.99999999999943,-16.999999999995907,,518.9999999999978
2020.12.14,53.999999999998494,60.000000000002274,35.00000000000725,-35.00000000000725,390.0000000000015,-48.00000000000182,,456.00000000000045
2020.12.14,48.99999999999905,43.00000000000637,50.0000000000167,-16.0000000000049,370.9999999999991,-103.9999999999992,,393.0000000000171
2020.12.14,31.999999999998696,16.000000000005343,40.0000000000178,1.999999999990898,219.00000000000253,-120.99999999999511,,188.00000000002012
2020.12.14,22.999999999995246,-7.000000000005002,41.000000000002146,8.999999999992347,141.00000000000225,-150.00000000000568,,56.9999999999813
2020.12.14,-89.00000000000574,-42.999999999992156,-4.999999999988347,-17.000000000000348,46.00000000000159,-200.00000000000284,,-307.99999999998784
2020.12.14,-94.00000000000519,-72.99999999999329,-19.999999999997797,-15.00000000000945,-94.00000000000519,-250.0,,-546.0000000000109
2020.12.14,-89.00000000000574,-120.99999999999511,-89.99999999999008,-18.0000000000069,-141.99999999999767,-156.99999999999648,,-616.9999999999919
2020.12.14,-219.99999999999798,-167.0000000000016,-204.99999999998852,-63.00000000000195,-119.00000000000244,-144.00000000000546,,-917.999999999998
2020.12.14,-265.0000000000041,-207.9999999999984,-195.9999999999962,-60.00000000000449,-78.00000000000028,-40.00000000000625,,-847.0000000000097
2020.12.14,-265.99999999999955,-260.9999999999957,-204.99999999998852,-39.00000000000014,-248.99999999999923,-21.000000000000796,,-1040.9999999999839
2020.12.14,-219.00000000000253,-253.0000000000001,-159.99999999998238,-36.0000000000027,-268.99999999999704,-27.000000000001023,,-963.9999999999858
2020.12.14,-270.0000000000036,-239.99999999999488,-197.99999999998707,-68.00000000000139,-268.0000000000016,-96.00000000000364,,-1139.9999999999923
2020.12.14,-248.99999999999923,-228.9999999999992,-190.00000000000128,-52.000000000007596,-267.00000000000614,-103.00000000000864,,-1090.000000000022
2020.12.14,-285.9999999999974,-257.99999999999557,-201.99999999999108,-73.00000000000084,-236.99999999999832,-99.00000000000375,,-1154.9999999999868
2020.12.14,-306.00000000000625,-346.00000000000364,-158.99999999999804,-54.00000000000959,-229.00000000000142,-126.99999999999534,,-1221.000000000014
2020.12.14,-239.0000000000003,-287.9999999999967,-114.99999999999844,-21.00000000000435,-78.99999999999574,-109.00000000000887,,-851.0000000000043
2020.12.14,-296.0000000000074,-409.9999999999966,-85.00000000000173,-44.0000000000107,-41.000000000002146,-88.00000000000807,,-964.0000000000266
2020.12.14,-255.00000000000523,-445.99999999999795,-90.99999999999665,-30.000000000007798,46.00000000000159,-55.00000000000682,,-831.0000000000128
2020.12.14,-256.0000000000007,-388.00000000000523,-112.000000000001,-8.000000000008,105.99999999999498,-60.000000000002274,,-718.0000000000222
2020.12.14,-239.0000000000003,-259.00000000000034,-139.9999999999846,-10.000000000010001,146.00000000000168,-61.99999999999761,,-563.9999999999911
2020.12.14,-48.000000000003595,-21.99999999999136,-132.99999999998312,-90.0000000000012,185.00000000000182,-49.99999999999716,,-157.9999999999746
2020.12.14,-53.999999999998494,61.00000000000705,-121.99999999999989,-168.00000000000148,221.00000000000452,-1.0000000000047748,,-62.99999999999309
2020.12.14,-121.99999999999989,79.00000000000773,-139.9999999999846,-227.00000000001052,375.9999999999986,4.9999999999954525,,-28.999999999993236
2020.12.14,-206.00000000000617,66.0000000000025,-112.000000000001,-224.000000000002,295.99999999999625,-28.999999999996362,,-209.00000000000676
2020.12.14,-231.99999999999886,49.99999999999716,-141.99999999999767,-241.00000000000233,353.0000000000033,-46.00000000000648,,-258.0000000000049
2020.12.14,-201.00000000000674,52.00000000000671,-115.99999999998278,-225.00000000000853,407.0000000000018,-67.00000000000728,,-149.99999999999682
2020.12.14,-170.99999999999892,90.00000000000341,-119.00000000000244,-224.000000000002,426.00000000000415,-67.99999999999784,,-65.99999999999363
2020.12.14,-160.00000000000458,90.00000000000341,-117.99999999999588,-210.00000000001017,393.9999999999944,-69.00000000000261,,-73.00000000001546
2020.12.14,-146.99999999999713,94.0000000000083,-116.99999999998934,-187.00000000000384,424.9999999999976,-55.00000000000682,,13.000000000008754
2020.12.14,-150.00000000000568,84.00000000000318,-143.99999999998857,-190.00000000000128,404.0000000000044,-43.99999999999693,,-39.99999999998494
2020.12.14,-133.00000000000534,72.00000000000273,-147.99999999999258,-223.00000000000654,385.99999999999744,4.0000000000048885,,-41.999999999999375
2020.12.14,-151.00000000000114,33.00000000000125,-129.99999999998568,-227.00000000001052,414.9999999999987,51.9999999999925,,-8.000000000004889
2020.12.14,-143.9999999999997,37.9999999999967,-154.99999999999403,-317.0000000000006,356.9999999999962,79.9999999999983,,-141.00000000000324
2020.12.15,-241.99999999999778,24.00000000000091,-224.000000000002,-360.0000000000048,348.9999999999993,63.99999999999295,,-389.00000000001137
2020.12.15,-185.00000000000182,34.000000000006025,-186.99999999998164,-314.0000000000032,319.99999999999807,91.99999999999875,,-239.99999999998386
2020.12.15,-170.99999999999892,52.00000000000671,-173.00000000000094,-254.00000000000978,370.9999999999991,39.99999999999204,,-135.00000000001182
2020.12.15,-141.99999999999767,45.000000000001705,-126.99999999998823,-219.00000000000253,400.9999999999958,42.999999999992156,,1.0000000000012506
2020.12.15,-153.00000000000313,31.999999999996476,-124.99999999999733,-205.00000000001074,385.000000000002,-3.0000000000001137,,-69.00000000001285
2020.12.15,-180.99999999999784,33.00000000000125,-109.99999999998789,-250.00000000000577,343.00000000000443,-91.00000000000819,,-255.99999999999397
2020.12.15,-196.00000000000728,87.0000000000033,-88.99999999998354,-254.00000000000978,397.99999999999835,-75.00000000000284,,-129.00000000000176
2020.12.15,-187.00000000000384,81.00000000000307,-113.99999999999189,-347.0000000000084,380.00000000000256,-72.00000000000273,,-259.0000000000013
2020.12.15,-197.99999999999818,75.00000000000284,-70.99999999999883,-287.0000000000039,397.0000000000029,4.9999999999954525,,-78.99999999999972
2020.12.15,-239.0000000000003,97.00000000000841,-120.99999999999334,-295.0000000000008,400.9999999999958,39.99999999999204,,-116.99999999999818
2020.12.15,-199.00000000000472,102.00000000000387,-96.99999999999153,-252.0000000000078,375.9999999999986,46.999999999997044,,-23.000000000004547
2020.12.15,-175.00000000000293,132.99999999999557,-104.99999999999955,-292.00000000000335,375.9999999999986,123.99999999999523,,60.99999999998357
2020.12.15,-141.99999999999767,167.0000000000016,-99.99999999998899,-288.00000000001046,375.9999999999986,173.99999999999238,,186.99999999999545
2020.12.15,-128.00000000000588,150.99999999999625,-102.00000000000209,-292.00000000000335,395.99999999999636,218.9999999999941,,243.9999999999754
2020.12.15,-141.00000000000225,147.99999999999613,-109.99999999998789,-293.0000000000099,380.999999999998,197.00000000000273,,181.99999999999687
2020.12.15,-167.00000000000603,105.00000000000398,-109.99999999998789,-282.99999999999994,341.0000000000024,146.99999999999136,,33.000000000003865
2020.12.15,-163.99999999999747,103.9999999999992,-99.99999999998899,-279.00000000000705,353.0000000000033,144.99999999999602,,59.000000000005
2020.12.15,-108.00000000000809,76.99999999999818,-68.99999999998573,-231.0000000000034,305.99999999999517,138.00000000000523,,113.00000000000136
2020.12.15,-87.00000000000374,75.00000000000284,-31.999999999987594,-198.00000000000927,280.9999999999979,81.99999999999363,,120.99999999999378
2020.12.15,-131.99999999999878,81.00000000000307,-184.99999999999073,-281.00000000000904,329.999999999997,100.99999999999909,,-85.99999999999937
2020.12.15,-162.0000000000066,82.00000000000784,-239.99999999999577,-349.0000000000104,300.99999999999574,161.00000000000136,,-207.0000000000079
2020.12.15,-177.00000000000495,118.99999999999977,-243.99999999999977,-384.00000000000654,348.00000000000387,129.99999999999545,,-208.00000000001216
2020.12.15,-289.0000000000059,105.99999999999454,-246.99999999999721,-511.0000000000059,468.00000000000176,137.00000000000045,,-336.00000000001234
2020.12.15,-302.9999999999977,64.99999999999773,-218.99999999999142,-478.0000000000006,480.0000000000027,114.00000000000432,,-340.99999999998505
2020.12.15,-241.99999999999778,42.00000000000159,-144.99999999999514,-417.0000000000007,521.0000000000048,103.9999999999992,,-136.99999999998806
2020.12.15,-194.0000000000053,15.000000000000568,-99.99999999998899,-373.00000000000114,490.999999999997,120.99999999999511,,-40.00000000000267
2020.12.15,-221.00000000000452,-9.000000000000341,-93.99999999999409,-349.0000000000104,305.99999999999517,155.9999999999917,,-211.00000000002245
2020.12.15,-241.00000000000233,-43.99999999999693,-142.99999999998204,-422.00000000000017,124.00000000000189,203.00000000000296,,-522.9999999999766
2020.12.15,-280.00000000000244,-54.99999999999261,-185.99999999999727,-433.0000000000056,122.99999999999534,183.9999999999975,,-647.0000000000051
2020.12.15,-263.0000000000021,-78.99999999999352,-200.99999999998454,-418.0000000000073,-14.999999999998348,152.00000000000102,,-823.9999999999848
