date,CHFJPY,empty,sum
2020.11.16,-80.99999999998886,,-80.99999999998886
2020.11.16,-66.0000000000025,,-66.0000000000025
2020.11.16,-149.0000000000009,,-149.0000000000009
2020.11.16,-152.9999999999916,,-152.9999999999916
2020.11.16,-146.0000000000008,,-146.0000000000008
2020.11.16,-164.00000000000148,,-164.00000000000148
2020.11.16,-137.00000000000045,,-137.00000000000045
2020.11.16,-143.00000000000068,,-143.00000000000068
2020.11.16,-86.99999999998909,,-86.99999999998909
2020.11.16,-34.99999999999659,,-34.99999999999659
2020.11.16,-64.99999999999773,,-64.99999999999773
2020.11.16,-42.00000000000159,,-42.00000000000159
2020.11.16,-27.000000000001023,,-27.000000000001023
2020.11.16,-51.9999999999925,,-51.9999999999925
2020.11.16,-76.99999999999818,,-76.99999999999818
2020.11.16,-51.9999999999925,,-51.9999999999925
2020.11.16,-33.999999999991815,,-33.999999999991815
2020.11.16,-48.99999999999238,,-48.99999999999238
2020.11.16,-82.99999999999841,,-82.99999999999841
2020.11.16,-69.99999999999318,,-69.99999999999318
2020.11.16,-128.0000000000001,,-128.0000000000001
2020.11.16,-170.0000000000017,,-170.0000000000017
2020.11.16,-125.0,,-125.0
2020.11.16,-146.0000000000008,,-146.0000000000008
2020.11.16,-140.99999999999113,,-140.99999999999113
2020.11.16,-204.9999999999983,,-204.9999999999983
2020.11.16,-170.0000000000017,,-170.0000000000017
2020.11.16,-411.00000000000136,,-411.00000000000136
2020.11.16,-304.9999999999926,,-304.9999999999926
2020.11.16,-286.00000000000136,,-286.00000000000136
2020.11.16,-222.99999999999898,,-222.99999999999898
2020.11.16,-155.9999999999917,,-155.9999999999917
2020.11.16,-70.99999999999795,,-70.99999999999795
2020.11.16,-39.99999999999204,,-39.99999999999204
2020.11.16,-4.9999999999954525,,-4.9999999999954525
2020.11.16,-81.99999999999363,,-81.99999999999363
2020.11.16,-55.999999999997385,,-55.999999999997385
2020.11.16,-36.99999999999193,,-36.99999999999193
2020.11.16,-16.999999999995907,,-16.999999999995907
2020.11.16,-6.000000000000227,,-6.000000000000227
2020.11.16,6.000000000000227,,6.000000000000227
2020.11.16,1.0000000000047748,,1.0000000000047748
2020.11.16,11.00000000000989,,11.00000000000989
2020.11.16,15.000000000000568,,15.000000000000568
2020.11.16,19.000000000005457,,19.000000000005457
2020.11.16,13.00000000000523,,13.00000000000523
2020.11.16,1.0000000000047748,,1.0000000000047748
2020.11.16,2.0000000000095497,,2.0000000000095497
2020.11.17,9.000000000000341,,9.000000000000341
2020.11.17,18.000000000000682,,18.000000000000682
2020.11.17,5.000000000009663,,5.000000000009663
2020.11.17,21.000000000000796,,21.000000000000796
2020.11.17,42.00000000000159,,42.00000000000159
