date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,CHFJPY,CADCHF,GBPCAD,EURJPY,NZDJPY,NZDCAD,empty,sum
2020.10.12,40.00000000000669,7.0000000000014495,36.99999999999193,28.999999999990145,18.0000000000069,19.999999999997797,76.99999999999818,6.999999999990347,-12.000000000012001,-7.999999999995566,-67.00000000000728,16.0000000000049,,163.9999999999735
2020.10.12,-9.999999999998899,-48.000000000003595,31.999999999996476,7.0000000000014495,12.000000000000899,92.00000000000318,-13.999999999995794,46.999999999997044,-48.000000000003595,-36.99999999999193,-34.000000000006025,15.00000000000945,,14.000000000008669
2020.10.12,-29.999999999996696,-24.999999999986144,100.99999999999909,-4.000000000004,53.999999999998494,121.99999999999989,-69.99999999999318,44.99999999999504,-129.00000000000134,-117.00000000000443,-121.00000000000932,-165.9999999999995,,-340.00000000000205
2020.10.12,0.0,-9.999999999998899,125.0,-28.999999999990145,34.000000000000696,83.9999999999952,-55.999999999997385,8.999999999992347,-163.00000000000205,-126.00000000000477,-82.00000000000784,-151.9999999999966,,-366.00000000000944
2020.10.12,21.00000000000435,12.000000000012001,149.99999999999147,-24.000000000001798,14.000000000002899,29.00000000001235,-49.99999999999716,0.0,-115.00000000002063,-126.00000000000477,-73.0000000000075,-157.99999999999147,,-320.0000000000003
2020.10.12,-7.0000000000014495,-15.999999999993797,146.0000000000008,-45.99999999999049,-15.999999999993797,72.0000000000054,-88.99999999999864,11.999999999989797,-143.00000000000423,-155.00000000000114,-62.00000000001182,-155.99999999998948,,-459.99999999998886
2020.10.12,-12.999999999996348,-17.000000000000348,164.99999999999204,-68.00000000000139,-69.9999999999923,87.99999999999919,-114.99999999999488,2.999999999997449,-189.00000000001694,-177.99999999999727,-4.0000000000048885,-115.99999999999389,,-514.0000000000095
2020.10.12,-27.999999999994696,-43.999999999999595,152.00000000000102,-82.00000000000429,-68.99999999999685,82.00000000000429,-114.99999999999488,8.999999999992347,-171.00000000001003,-192.99999999999784,11.999999999986244,-91.99999999999208,,-539.0000000000064
2020.10.12,24.000000000001798,-14.999999999987246,188.99999999999295,-89.00000000000574,-42.999999999993044,-11.00000000000545,-90.99999999999397,-38.0000000000047,-146.00000000000168,-197.00000000000273,-1.0000000000047748,-144.99999999999514,,-562.9999999999997
2020.10.12,17.000000000000348,1.0000000000065512,147.99999999999613,-2.999999999997449,24.999999999997247,19.00000000001345,-55.999999999997385,15.999999999993797,-60.99999999999994,-141.00000000000534,-56.000000000011596,-120.99999999999334,,-211.9999999999975
2020.10.12,-14.999999999998348,-24.999999999986144,203.99999999999352,-42.999999999993044,-15.999999999993797,22.0000000000109,-155.9999999999917,15.999999999993797,-65.00000000000395,-233.99999999999466,3.0000000000001137,-120.99999999999334,,-429.99999999995663
2020.10.12,-10.999999999994348,2.0000000000131024,235.99999999999,-42.999999999993044,-22.999999999995246,48.000000000003595,-182.99999999999272,12.999999999996348,-104.99999999999955,-242.999999999995,17.99999999998647,-124.99999999999733,,-415.9999999999777
2020.10.12,1.0000000000065512,29.999999999996696,236.99999999999477,-32.999999999994145,-8.999999999992347,65.00000000000395,-173.00000000000182,15.999999999993797,-143.00000000000423,-215.99999999999397,-6.000000000000227,-151.9999999999966,,-382.9999999999876
2020.10.12,-31.000000000003247,-5.999999999994898,280.00000000000114,-49.99999999999449,19.999999999997797,110.00000000001009,-259.00000000000034,24.999999999997247,-165.9999999999995,-301.00000000000193,33.999999999991815,-148.99999999999915,,-492.9999999999955
2020.10.12,-7.0000000000014495,19.999999999997797,322.9999999999933,-45.000000000006146,50.0000000000056,140.0000000000068,-274.0000000000009,11.999999999989797,-249.00000000001032,-326.9999999999982,41.99999999998738,-172.99999999998983,,-488.00000000002615
2020.10.12,-12.999999999996348,9.999999999998899,280.9999999999917,-46.999999999997044,19.00000000000235,167.00000000000603,-239.00000000000432,10.999999999994348,-273.0000000000121,-286.00000000000136,20.999999999986585,-163.99999999999747,,-513.0000000000288
2020.10.12,9.00000000000345,42.0000000000087,310.99999999999284,18.999999999991246,79.00000000000685,154.99999999999403,-242.999999999995,31.999999999998696,-217.0000000000005,-287.9999999999967,0.999999999990564,-168.99999999999693,,-269.00000000000284
2020.10.12,9.00000000000345,33.00000000001635,290.9999999999968,9.999999999998899,36.999999999998145,164.99999999999292,-222.99999999999898,28.999999999990145,-246.00000000001288,-274.9999999999915,7.999999999995566,-151.9999999999966,,-314.0000000000076
2020.10.12,-36.0000000000027,-43.999999999999595,271.99999999999136,-26.999999999999247,2.000000000002,259.9999999999936,-259.00000000000034,44.99999999999504,-340.00000000000693,-332.9999999999984,41.99999999998738,-122.99999999999534,,-541.0000000000332
2020.10.12,-7.0000000000014495,-19.999999999997797,310.99999999999284,38.0000000000047,6.0000000000060005,243.99999999999977,-263.9999999999958,56.99999999999594,-296.0000000000074,-352.99999999999443,69.99999999999318,-73.99999999999629,,-288.0000000000007
2020.10.12,-59.99999999999339,-90.99999999999665,235.99999999999,-18.0000000000069,-34.000000000000696,232.99999999999432,-248.00000000000466,66.99999999999484,-249.00000000001032,-340.999999999994,86.99999999998909,-31.999999999998696,,-450.00000000003706
2020.10.12,-49.99999999999449,26.0000000000149,220.99999999998943,53.999999999998494,45.000000000006146,124.00000000001299,-215.99999999999397,98.99999999999353,-25.00000000000835,-198.99999999999807,1.9999999999953388,-76.99999999999375,,4.000000000022226
2020.10.12,-93.99999999999409,-62.99999999999084,188.99999999999295,-4.000000000004,7.0000000000014495,177.00000000000495,-236.99999999999477,100.00000000000009,-87.99999999999919,-254.99999999999545,-1.0000000000047748,-87.99999999999919,,-356.9999999999829
2020.10.12,-41.9999999999976,-62.99999999999084,168.99999999999693,-95.00000000000064,-73.00000000000084,-36.999999999998145,-149.99999999999147,13.999999999991797,3.999999999981796,-233.99999999999466,70.99999999999795,-43.999999999999595,,-480.0000000000053
2020.10.12,-148.99999999999915,-184.99999999999073,223.99999999998954,-52.000000000007596,-105.99999999999498,124.00000000001299,-349.9999999999943,117.99999999999588,23.999999999979593,-426.00000000000193,131.9999999999908,11.00000000000545,,-635.0000000000144
2020.10.12,-105.99999999999498,-147.99999999999258,265.99999999999113,-56.99999999999594,-156.00000000000057,164.00000000000858,-340.999999999994,82.99999999999974,-120.00000000000898,-438.99999999999295,134.9999999999909,-21.999999999999797,,-740.9999999999893
2020.10.12,-51.000000000001044,-133.99999999998968,290.9999999999968,1.999999999990898,-132.99999999999423,56.99999999999594,-299.99999999999716,70.99999999999883,12.999999999996348,-450.9999999999934,68.9999999999884,-85.99999999999719,,-652.0000000000055
2020.10.12,-85.99999999999719,-209.9999999999991,271.0000000000008,-52.99999999999194,-151.00000000000114,2.0000000000131024,-322.00000000000273,67.9999999999903,79.99999999999119,-507.99999999999557,141.9999999999959,-17.000000000000348,,-783.9999999999967
2020.10.12,-36.0000000000027,-224.99999999998633,302.99999999999727,-35.00000000000725,-153.99999999999858,17.000000000000348,-290.9999999999968,39.999999999995595,-7.0000000000014495,-560.9999999999928,192.99999999999784,34.000000000000696,,-721.9999999999943
2020.10.12,-51.000000000001044,-232.99999999999432,313.99999999999295,-24.000000000001798,-149.99999999999457,34.000000000000696,-325.00000000000284,57.99999999999139,6.999999999979245,-582.9999999999984,229.99999999998977,78.00000000000028,,-645.0000000000387
2020.10.12,21.00000000000435,-143.00000000000423,343.9999999999941,1.999999999990898,-119.00000000000244,58.000000000002494,-262.00000000000045,17.000000000000348,-126.0000000000039,-524.9999999999915,221.9999999999942,60.99999999999994,,-450.0000000000162
2020.10.12,67.00000000000594,-78.00000000000028,397.99999999999613,18.0000000000069,-112.99999999999643,75.00000000000284,-266.00000000000534,-9.00000000000345,-213.00000000001873,-518.0000000000007,270.9999999999866,88.00000000001029,,-280.0000000000162
2020.10.12,87.00000000000374,-114.99999999999844,432.9999999999927,147.99999999999258,-124.99999999999733,9.999999999998899,-277.9999999999916,43.999999999999595,18.999999999991246,-596.0000000000036,290.9999999999968,172.00000000000549,,89.99999999999008
2020.10.12,133.00000000000534,-21.999999999988695,445.99999999999795,121.99999999999989,-131.99999999999878,-1.0000000000065512,-233.0000000000041,-4.999999999999449,-93.00000000000975,-518.0000000000007,301.9999999999925,156.00000000000057,,154.99999999998818
2020.10.12,116.00000000000499,-59.99999999999339,433.9999999999975,127.99999999999478,-130.99999999999224,19.999999999997797,-240.99999999999966,9.999999999998899,-85.00000000000173,-542.0000000000016,303.99999999998784,174.00000000000747,,127.00000000000065
