date,GBPUSD,NZDUSD,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURNZD,CADJPY,NZDJPY,empty,sum
2019.05.27,65.99999999998829,-16.0000000000049,11.00000000000545,31.000000000003247,38.99999999998727,63.99999999999739,78.00000000000028,17.999999999984695,-65.00000000000395,-37.00000000000614,-40.00000000000625,,148.9999999999454
2019.05.27,52.99999999999194,-2.000000000002,20.0000000000089,39.00000000000014,46.999999999997044,10.999999999983245,-58.000000000002494,32.999999999994145,-17.000000000000348,-16.000000000005343,3.9999999999906777,,113.99999999995589
2019.05.27,56.99999999999594,-46.00000000000159,-32.999999999994145,50.0000000000056,15.999999999991132,27.999999999983594,0.0,18.999999999991246,-106.99999999999044,-43.99999999999693,-60.000000000002274,,-120.00000000001786
2019.05.27,1.0000000000065512,-58.000000000002494,-41.9999999999976,12.000000000000899,-127.00000000000955,-26.0000000000149,-78.00000000000028,4.999999999988347,-104.99999999999955,-102.00000000000387,-103.00000000000864,,-623.0000000000412
2019.05.27,11.00000000000545,-57.00000000000705,-48.99999999999905,21.999999999999797,-96.00000000000364,21.999999999988695,36.999999999998145,-21.00000000000435,-126.99999999998823,-106.99999999999932,-106.99999999999932,,-472.00000000000887
2019.05.27,42.999999999993044,-31.000000000003247,-35.999999999991594,21.999999999999797,-73.0000000000075,35.999999999991594,-53.999999999998494,-39.00000000001125,-102.00000000000209,-100.00000000000853,-82.99999999999841,,-417.00000000003666
2019.05.27,62.000000000006494,2.999999999997449,-17.999999999995797,18.0000000000069,-110.00000000001364,45.99999999999049,-69.00000000000794,-51.000000000001044,-42.999999999993044,-126.00000000000477,-73.99999999999807,,-362.00000000001296
2019.05.27,0.0,-4.000000000004,-25.999999999992696,-7.0000000000014495,-223.0000000000132,-29.00000000001235,-52.000000000007596,-32.0000000000098,-24.000000000001798,-159.00000000000603,-106.99999999999932,,-663.0000000000482
2019.05.27,-52.000000000007596,-16.0000000000049,-10.999999999994348,-14.999999999998348,-218.00000000001774,-75.00000000000284,-86.0000000000083,-9.000000000014552,-7.999999999985796,-132.000000000005,-85.99999999999852,,-708.0000000000379
2019.05.27,-49.00000000001015,-18.0000000000069,-9.999999999998899,-1.999999999990898,-206.00000000001728,-72.0000000000054,-73.99999999999629,15.999999999993797,18.0000000000069,-127.00000000000955,-85.99999999999852,,-610.0000000000332
2019.05.27,-62.000000000006494,-17.000000000000348,-39.00000000000014,-7.9999999999968985,-266.9999999999959,-135.00000000001845,-79.00000000000685,58.99999999998684,15.999999999993797,-132.99999999999557,-109.00000000000887,,-774.0000000000489
