date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDNZD,empty,sum
2021.08.23,-126.0000000000039,-15.999999999993797,0.0,-102.99999999999443,-292.00000000000335,-2.000000000002,-9.00000000000345,-43.999999999999595,0.0,0.0,-69.9999999999923,-58.99999999999794,0.0,-424.99999999998647,-756.0000000000011,-109.99999999998522,-309.0000000000037,-96.00000000000364,0.0,-93.99999999999409,-133.99999999998968,,-2644.9999999999545
2021.08.23,-92.99999999999864,11.00000000000545,31.000000000003247,-92.99999999998931,-268.0000000000016,31.999999999998696,81.9999999999932,-39.999999999995595,-8.999999999992347,70.99999999999795,-12.999999999996348,97.9999999999981,55.999999999983174,-380.00000000000256,-712.0000000000015,13.00000000000523,-366.999999999984,-33.00000000000125,54.000000000002046,65.00000000001194,-120.99999999999334,,-1615.9999999999575
2021.08.23,-155.00000000000514,38.0000000000047,48.000000000003595,-144.99999999999602,-269.00000000000813,58.99999999999794,80.99999999999774,7.0000000000014495,33.00000000001635,78.00000000000296,21.999999999999797,119.00000000000244,78.99999999997931,-489.99999999999045,-611.9999999999903,129.0000000000191,-404.0000000000044,-57.00000000000216,88.99999999999864,140.00000000000057,-93.99999999999409,,-1303.999999999966
2021.08.23,-168.99999999999693,103.00000000000864,31.999999999987594,-164.99999999999204,-228.00000000000597,146.00000000000168,73.00000000000084,186.0000000000195,85.00000000000173,143.00000000000068,231.0000000000034,164.99999999999292,304.00000000000205,-448.9999999999883,-453.99999999999886,218.00000000001774,-116.99999999998934,146.99999999999136,262.00000000000045,169.00000000001114,114.99999999999844,,797.0000000000667
2021.08.23,-180.99999999999784,106.00000000000608,31.000000000003247,-194.99999999999318,-200.00000000000017,175.00000000000293,86.99999999999264,229.00000000001253,104.99999999999955,146.0000000000008,268.0000000000016,190.99999999999673,342.9999999999893,-417.0000000000007,-392.9999999999989,221.00000000000364,-54.99999999998284,173.99999999999238,307.00000000000216,194.00000000000261,150.00000000000568,,1286.0000000000382
2021.08.23,-161.00000000000003,125.00000000001954,49.99999999999449,-166.99999999998738,-184.00000000000637,173.9999999999964,58.000000000002494,200.00000000000017,86.0000000000083,150.99999999999625,249.00000000001032,146.00000000000168,346.99999999998,-424.00000000000216,-422.9999999999956,233.0000000000041,-82.00000000000429,182.99999999999272,302.0000000000067,161.00000000000136,144.0000000000108,,1168.0000000000296
2021.08.23,-135.00000000000733,150.00000000000568,58.99999999998684,-218.9999999999941,-171.00000000001003,187.9999999999993,86.99999999999264,215.00000000000963,87.99999999999919,197.00000000000273,255.00000000000523,163.99999999999747,371.9999999999857,-453.99999999999886,-411.99999999999017,263.00000000000523,-78.00000000000028,192.99999999999784,316.0000000000025,193.00000000001205,146.00000000000168,,1417.0000000000027
2021.08.23,-141.00000000000225,248.00000000000378,54.99999999998284,-247.99999999999045,-96.99999999999153,246.00000000000176,112.99999999999643,311.0000000000168,93.00000000000975,206.99999999999363,307.0000000000017,195.9999999999962,546.999999999997,-456.9999999999963,-404.0000000000044,296.0000000000207,68.00000000000139,272.99999999999613,406.0000000000059,253.0000000000001,160.00000000000458,,2432.0000000000437
2021.08.23,-146.00000000000168,321.0000000000157,89.99999999999008,-197.9999999999933,48.000000000003595,290.9999999999968,130.99999999999224,358.00000000001387,117.00000000001154,212.99999999999386,339.0000000000004,176.99999999999383,564.9999999999977,-360.9999999999891,-388.9999999999949,316.0000000000025,87.99999999999919,361.99999999999477,430.0000000000068,246.00000000000932,209.00000000001472,,3207.0000000000573
2021.08.23,-109.00000000000354,324.0000000000132,146.00000000000168,-179.9999999999926,150.99999999999002,324.00000000000205,87.99999999999919,259.0000000000092,89.00000000000574,246.9999999999999,339.0000000000004,141.99999999999767,582.9999999999984,-217.0000000000005,-310.9999999999946,371.0000000000093,104.00000000001519,417.0000000000016,472.0000000000084,206.00000000000307,221.00000000000452,,3666.0000000000687
2021.08.23,-14.999999999998348,354.0000000000099,227.99999999998377,-174.99999999999716,286.00000000000847,365.0000000000042,170.99999999999892,226.99999999999943,90.00000000001229,337.0000000000033,329.00000000000153,151.00000000000114,578.9999999999793,-89.99999999999008,-252.99999999999213,418.00000000000637,102.00000000000209,489.0000000000043,500.0,272.00000000000557,229.99999999999687,,4595.00000000004
2021.08.23,-7.9999999999968985,333.0000000000055,252.99999999999213,-157.99999999998704,283.99999999999534,368.00000000000165,241.99999999999778,200.00000000000017,107.00000000001265,346.9999999999942,324.00000000000205,221.99999999999997,554.9999999999784,-96.99999999999153,-221.00000000000452,457.00000000002206,69.00000000000794,490.99999999999966,504.0000000000049,360.00000000001364,113.00000000000753,,4745.000000000055
2021.08.23,-16.0000000000049,304.00000000001535,253.99999999999866,-169.9999999999875,279.00000000000705,368.00000000000165,288.9999999999948,179.00000000001802,113.00000000000753,331.00000000000307,325.00000000000864,259.9999999999936,518.999999999977,-21.00000000000435,-168.99999999999693,432.00000000001637,75.00000000000284,474.00000000000375,495.00000000000455,395.00000000001023,121.99999999999989,,4838.000000000068
2021.08.23,-26.000000000003798,343.00000000000443,299.99999999998914,-186.9999999999976,337.99999999999386,407.99999999999727,219.99999999999798,212.00000000001216,156.00000000000057,371.9999999999999,372.0000000000057,207.00000000000162,606.9999999999993,-17.999999999984695,-158.99999999999804,532.0000000000107,95.00000000000064,548.0000000000018,573.9999999999981,354.0000000000134,192.99999999999872,,5441.000000000042
2021.08.23,-52.000000000007596,358.9999999999982,268.9999999999859,-200.9999999999934,306.9999999999906,368.9999999999971,156.99999999999602,278.00000000000045,175.99999999999838,346.9999999999942,361.0000000000002,156.99999999999602,656.9999999999823,-25.999999999992696,-228.99999999999034,527.0000000000152,62.000000000006494,546.999999999997,540.9999999999968,293.00000000000637,270.99999999999903,,5169.999999999976
2021.08.23,-60.00000000000449,338.0000000000161,265.0000000000041,-201.99999999999818,314.99999999999864,373.99999999999653,168.00000000000148,276.00000000000955,182.99999999999983,319.0000000000026,361.0000000000002,185.00000000000182,633.9999999999861,-31.999999999987594,-221.00000000000452,507.000000000005,48.000000000003595,536.9999999999919,543.0000000000064,292.0000000000016,300.00000000001137,,5130.000000000042
2021.08.23,-60.99999999999994,387.000000000004,283.99999999999534,-210.99999999999852,336.00000000000296,383.99999999999545,185.99999999999727,319.0000000000026,198.00000000000927,319.0000000000026,376.00000000000966,195.9999999999962,655.0000000000011,-55.000000000005045,-246.99999999999721,512.0000000000005,66.00000000001049,545.9999999999923,540.9999999999968,304.00000000000205,290.00000000001245,,5325.000000000031
2021.08.23,-85.00000000000173,426.9999999999996,265.99999999998846,-264.99999999998636,407.0000000000018,397.99999999999835,209.9999999999991,359.0000000000204,209.00000000001472,361.99999999999477,406.00000000000637,236.99999999999832,764.9999999999864,-8.999999999992347,-265.0000000000041,579.0000000000077,123.00000000000644,632.9999999999956,614.0000000000043,381.0000000000002,282.0000000000045,,6034.000000000043
2021.08.23,-97.00000000000264,428.00000000000614,232.99999999999432,-297.9999999999876,404.9999999999887,377.0000000000051,208.99999999999253,392.00000000001455,169.00000000001913,361.0000000000042,387.000000000004,234.99999999999633,814.9999999999977,-34.000000000000696,-370.00000000000364,568.000000000012,99.00000000000463,661.9999999999919,596.0000000000036,390.00000000000057,236.99999999999832,,5764.000000000039
2021.08.23,-101.00000000000664,353.0000000000033,182.99999999999983,-286.9999999999919,337.0000000000095,322.9999999999955,173.9999999999964,322.00000000000006,140.0000000000068,349.9999999999943,337.0000000000095,203.99999999999307,744.9999999999761,15.00000000000945,-351.99999999999676,493.9999999999998,39.999999999995595,623.9999999999952,540.0000000000063,355.000000000004,206.00000000001728,,5002.000000000016
2021.08.23,-73.00000000000084,276.00000000000955,175.99999999999838,-303.99999999998784,310.9999999999946,288.9999999999948,119.00000000000244,113.00000000000753,34.000000000000696,396.99999999999136,246.00000000000176,82.99999999999974,635.9999999999957,34.000000000000696,-312.00000000000114,487.99999999999955,-9.999999999998899,579.9999999999983,504.99999999999545,306.0000000000116,216.00000000001617,,4110.00000000003
2021.08.23,-4.999999999999449,232.00000000000998,163.9999999999864,-272.99999999999613,314.99999999999864,292.00000000000335,107.00000000000153,5.000000000010552,-37.99999999998249,489.9999999999949,196.00000000000728,37.99999999999359,622.9999999999905,75.00000000000284,-310.9999999999946,502.00000000000955,-51.000000000001044,587.9999999999939,498.9999999999952,288.0000000000109,260.0000000000158,,3996.0000000000514
2021.08.23,48.99999999999905,385.00000000001313,309.0000000000037,-299.99999999999716,479.99999999999153,407.0000000000018,226.99999999999943,69.00000000000794,8.000000000008,564.9999999999977,263.0000000000021,105.99999999999498,717.9999999999893,107.99999999999699,-255.00000000000523,603.0000000000086,11.00000000000545,691.0000000000025,599.9999999999943,389.00000000001,251.00000000000122,,5684.0000000000255
2021.08.23,110.99999999999443,352.000000000019,339.0000000000004,-283.9999999999918,553.0000000000035,429.99999999999704,229.00000000000142,29.00000000001235,32.0000000000098,629.9999999999955,296.0000000000074,124.99999999999733,746.9999999999857,248.00000000000378,-106.99999999999044,683.9999999999975,96.00000000000719,765.9999999999911,656.9999999999965,423.0000000000018,252.0000000000078,,6608.000000000047
2021.08.23,34.000000000000696,425.0000000000087,337.99999999999386,-391.9999999999959,649.999999999995,490.00000000000153,305.99999999999517,45.000000000006146,31.000000000003247,658.9999999999918,302.0000000000023,161.00000000000003,817.9999999999836,283.000000000011,-22.999999999995246,743.0000000000234,139.00000000000023,831.0000000000031,725.9999999999991,514.00000000001,240.00000000001796,,7320.0000000000555
2021.08.23,-107.00000000000153,495.000000000001,319.0000000000026,-411.9999999999919,662.9999999999914,529.9999999999972,359.99999999999363,297.0000000000139,143.00000000000423,483.0000000000041,461.0000000000003,313.99999999999204,1052.9999999999973,205.00000000001074,-42.999999999993044,804.000000000002,350.00000000000585,930.9999999999974,865.9999999999997,651.0000000000105,241.00000000000233,,8604.00000000004
2021.08.23,-148.0000000000037,516.0000000000053,279.99999999999136,-389.99999999998636,621.9999999999892,514.0000000000033,329.999999999997,525.0000000000199,267.0000000000172,394.999999999996,538.0000000000051,373.00000000000114,1033.9999999999918,151.9999999999966,-119.00000000000244,713.9999999999986,341.99999999999784,868.9999999999998,811.9999999999976,590.0000000000034,273.0000000000121,,8489.000000000031
2021.08.23,-187.9999999999993,556.0000000000009,255.99999999998957,-409.9999999999966,628.0000000000064,539.0000000000006,346.0000000000019,554.00000000001,243.00000000001543,396.0000000000008,570.0000000000039,402.00000000000233,1112.9999999999995,90.99999999999665,-65.99999999998829,736.0000000000184,434.000000000001,899.0000000000009,852.9999999999944,623.0000000000047,275.000000000003,,8850.000000000067
2021.08.23,-80.00000000000229,615.00000000001,299.99999999998914,-406.9999999999965,639.9999999999961,568.9999999999973,402.9999999999978,526.0000000000042,218.00000000000708,513.9999999999958,534.0000000000011,386.9999999999929,1206.9999999999936,69.00000000000794,-102.99999999998644,777.0000000000152,426.00000000001523,926.0000000000019,899.0000000000009,702.0000000000124,240.00000000001796,,9362.000000000073
2021.08.23,-107.99999999999699,645.0000000000067,282.0000000000045,-460.9999999999985,713.0000000000081,600.999999999996,441.99999999999795,600.0000000000006,252.0000000000078,506.0000000000002,592.0000000000036,452.99999999999227,1237.9999999999995,143.00000000000423,-48.000000000003595,790.9999999999968,531.0000000000148,971.0000000000036,936.000000000007,742.0000000000044,204.00000000000418,,10025.000000000053
2021.08.23,-165.9999999999995,707.0000000000132,263.99999999999756,-453.9999999999935,770.000000000004,617.0000000000009,449.9999999999948,695.0000000000011,233.00000000001654,406.9999999999965,623.0000000000069,463.0000000000023,1302.9999999999973,92.00000000000318,-85.00000000000173,794.0000000000111,588.0000000000107,1004.9999999999955,980.000000000004,758.0000000000098,233.00000000001654,,10277.000000000084
2021.08.23,-131.99999999999878,765.0000000000157,359.99999999998255,-400.99999999999625,805.9999999999956,658.9999999999985,480.0000000000027,726.0000000000044,280.9999999999979,453.00000000000296,641.0000000000027,490.999999999997,1369.9999999999761,-11.00000000000545,-133.00000000000534,847.0000000000084,555.0000000000166,1015.0000000000006,990.9999999999997,775.0000000000057,229.99999999999687,,10767.999999999998
2021.08.23,-33.000000000005244,764.0000000000091,409.99999999999926,-353.9999999999992,795.9999999999967,633.0000000000058,456.00000000000085,373.00000000000114,96.00000000000719,423.0000000000018,447.0000000000085,297.9999999999983,949.9999999999886,66.00000000001049,-129.00000000000134,579.0000000000077,390.0000000000015,768.0000000000007,733.0000000000041,530.0000000000011,241.00000000000233,,8437.000000000042
2021.08.23,46.00000000000159,801.0000000000073,387.000000000004,-219.99999999999886,807.0000000000022,665.9999999999999,492.999999999999,409.0000000000149,108.00000000001918,490.99999999999966,474.00000000000773,324.9999999999975,994.9999999999761,-5.999999999994898,-121.99999999999989,632.000000000005,414.00000000000324,799.9999999999972,784.9999999999966,578.000000000003,209.00000000001472,,9072.000000000056
2021.08.23,86.99999999999264,806.0000000000178,343.99999999998875,-202.99999999998875,784.0000000000069,646.0000000000022,461.99999999999574,474.0000000000189,29.00000000001235,515.0000000000006,486.00000000000864,317.9999999999961,1091.9999999999845,-9.999999999998899,-228.00000000000597,576.0000000000218,544.9999999999955,826.9999999999982,819.0000000000026,600.0000000000085,228.00000000000597,,9197.000000000064
2021.08.23,158.99999999999804,958.9999999999987,404.9999999999887,-144.99999999999602,876.9999999999944,688.9999999999952,500.9999999999959,412.00000000001234,-31.999999999987594,569.0000000000026,427.0000000000107,265.99999999999955,1179.000000000002,-56.99999999999594,-231.99999999998778,574.0000000000123,541.0000000000136,840.0000000000034,819.0000000000026,598.0000000000132,265.0000000000041,,9614.000000000078
2021.08.23,183.99999999999528,1002.9999999999983,400.00000000000034,-153.99999999999636,1160.9999999999898,778.0000000000009,578.0000000000007,513.0000000000078,-2.999999999997449,599.9999999999943,522.0000000000002,342.9999999999933,1256.9999999999766,246.99999999999721,-126.0000000000039,600.0000000000227,704.0000000000157,1039.0000000000014,912.9999999999967,667.0000000000016,221.00000000000452,,11447.0
2021.08.23,190.99999999999673,1032.0000000000107,397.0000000000029,-132.99999999999557,1249.9999999999955,797.9999999999987,609.9999999999994,526.0000000000042,1.0000000000065512,575.9999999999934,568.0000000000018,412.9999999999967,1275.999999999982,358.00000000001387,-31.000000000003247,569.0000000000168,855.0000000000058,1120.0000000000045,963.9999999999986,752.0000000000095,219.00000000001364,,12311.000000000051
2021.08.23,212.00000000000108,1061.000000000001,412.9999999999967,-122.99999999999045,1364.999999999994,873.0000000000016,702.0000000000026,552.0000000000191,-5.999999999994898,587.9999999999939,620.0000000000094,469.99999999999267,1301.9999999999925,456.00000000001194,109.00000000000354,570.999999999998,984.000000000007,1200.9999999999934,1028.9999999999964,828.000000000003,231.0000000000034,,13438.000000000036
2021.08.23,251.00000000000122,1076.0000000000102,471.9999999999835,-114.99999999999488,1408.9999999999936,885.0000000000025,708.999999999993,512.0000000000014,-1.999999999990898,653.9999999999964,603.0000000000091,456.9999999999963,1310.0000000000023,507.000000000013,109.00000000000354,639.00000000001,931.0000000000151,1230.9999999999945,1034.9999999999966,836.0000000000127,207.00000000000162,,13716.00000000005
2021.08.23,276.9999999999939,1104.0000000000161,486.999999999993,-86.99999999998909,1453.9999999999998,893.9999999999948,746.9999999999976,475.0000000000032,-32.999999999994145,638.0000000000052,595.0000000000011,465.9999999999998,1306.999999999988,544.0000000000111,109.00000000000354,617.0000000000186,934.9999999999969,1233.000000000004,1040.9999999999968,861.0000000000042,201.00000000000674,,13865.00000000005
2021.08.23,285.00000000000193,1145.0000000000182,495.99999999998533,-64.99999999999773,1500.9999999999968,909.9999999999997,746.9999999999976,513.0000000000078,-25.999999999992696,649.9999999999915,603.0000000000091,463.0000000000023,1336.999999999989,595.0000000000122,112.000000000001,612.0000000000232,968.9999999999976,1248.9999999999952,1034.000000000006,847.0000000000084,224.000000000002,,14201.000000000056
