date,USDCHF,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,GBPCAD,GBPAUD,EURAUD,EURNZD,NZDJPY,NZDCAD,AUDNZD,empty,sum
2015.03.30,-73.00000000000084,-45.000000000006146,-11.00000000000545,-100.00000000000009,-212.00000000000108,-57.00000000000705,-95.00000000000064,-50.0000000000167,-104.99999999999955,-51.000000000001044,-66.0000000000025,-36.0000000000027,-42.999999999993044,,-944.000000000037
2015.03.30,-82.99999999999974,-41.000000000002146,9.999999999998899,-108.00000000000809,-195.9999999999962,-46.999999999997044,64.99999999998174,-41.000000000002146,-63.000000000013046,-129.00000000000134,-64.00000000000716,82.99999999999974,-28.000000000005798,,-642.0000000000523
2015.03.30,-48.000000000003595,42.999999999993044,12.999999999996348,-69.00000000000794,-149.99999999999457,-63.99999999999739,45.99999999999049,-41.000000000002146,-56.000000000011596,-66.00000000001049,-42.00000000000159,77.00000000000485,42.0000000000087,,-315.0000000000359
2015.03.30,-51.99999999999649,58.99999999998684,7.999999999985796,-57.00000000000705,-178.00000000000037,-19.999999999997797,12.999999999996348,-107.00000000001265,-79.00000000000685,-96.00000000000719,4.0000000000048885,33.000000000005244,31.000000000003247,,-441.000000000046
2015.03.30,-83.9999999999952,48.99999999998794,24.999999999986144,-48.000000000003595,-153.99999999999858,-95.00000000000064,91.99999999998099,-74.0000000000185,-3.0000000000196536,-58.000000000002494,24.999999999991473,77.00000000000485,43.999999999999595,,-204.0000000000877
2015.03.30,-94.00000000000519,-75.00000000000284,66.99999999999484,-89.00000000000574,-263.0000000000021,7.0000000000014495,24.999999999986144,-137.00000000000932,-110.00000000001009,-214.00000000000307,-81.00000000000307,-10.999999999994348,55.000000000005045,,-920.0000000000483
2015.03.30,-9.999999999998899,-1.0000000000065512,38.99999999998904,-51.000000000001044,-219.99999999999798,29.999999999996696,7.999999999985796,-182.0000000000155,-86.0000000000083,-279.00000000000705,-308.00000000000693,-112.000000000001,147.00000000000824,,-1025.0000000000634
2015.03.30,2.000000000002,-100.0000000000112,66.99999999999484,-69.00000000000794,-237.99999999999378,56.99999999999594,-85.00000000000173,-72.0000000000054,-58.000000000002494,-397.0000000000029,-310.0000000000023,-153.99999999999858,140.99999999999113,,-1216.0000000000425
2015.03.30,-38.0000000000047,-130.0000000000079,99.00000000000463,-65.99999999999939,-331.999999999999,90.99999999999665,-90.00000000001229,-297.9999999999983,-256.00000000001177,-312.00000000000114,-256.0000000000002,-131.99999999999878,59.99999999999339,,-1660.0000000000389
2015.03.30,41.000000000002146,-82.00000000000429,28.999999999990145,-19.00000000000235,-254.99999999999412,100.99999999999554,-119.00000000000244,-129.00000000000134,-165.00000000001512,-363.0000000000022,-253.0000000000001,-173.9999999999964,123.00000000000644,,-1265.000000000024
