date,USDCHF,GBPUSD,USDJPY,AUDUSD,CHFJPY,CADCHF,AUDCHF,GBPAUD,EURJPY,EURAUD,CADJPY,AUDJPY,AUDNZD,empty,sum
2021.08.30,-170.99999999999892,-31.000000000003247,-7.999999999995566,-9.999999999998899,-124.00000000000944,-236.00000000000287,-78.00000000000028,-146.00000000000168,-36.000000000001364,-29.999999999996696,-1.9999999999953388,-23.000000000010346,-75.00000000000284,,-970.0000000000174
2021.08.30,-85.00000000000173,-28.000000000005798,-4.9999999999954525,-7.9999999999968985,21.000000000000796,-114.00000000000298,-2.000000000002,-35.999999999991594,0.9999999999763531,-24.000000000001798,17.000000000010118,-27.000000000001023,-76.99999999999375,,-367.0000000000058
2021.08.30,-58.000000000002494,5.000000000010552,-6.000000000000227,57.00000000000705,36.000000000001364,-207.00000000000162,52.99999999999194,-35.999999999991594,6.000000000000227,4.000000000004,39.00000000000148,46.999999999997044,-25.00000000000835,,-84.99999999999065
2021.08.30,-53.00000000000304,86.99999999999264,-9.000000000000341,53.999999999998494,125.0,-139.00000000000023,39.00000000000014,-148.99999999999915,40.99999999999682,-45.000000000006146,117.00000000000443,48.00000000000182,0.0,,115.99999999998545
2021.08.30,-63.99999999999739,109.00000000000354,-13.999999999995794,63.00000000000195,125.99999999999056,-170.00000000000347,60.99999999999994,-154.99999999999403,57.999999999992724,-34.000000000000696,125.0,63.00000000000239,0.0,,167.99999999999972
2021.08.30,-68.99999999999685,96.00000000000719,-27.000000000001023,75.00000000000284,137.99999999999102,-184.00000000000637,103.99999999999298,-119.00000000000244,69.99999999999318,-5.999999999994898,148.00000000001035,82.99999999999841,-1.999999999990898,,307.00000000000347
2021.08.30,-77.00000000000485,46.999999999997044,-27.999999999991587,58.99999999999794,78.99999999999352,-167.00000000000603,86.99999999999264,-88.99999999998354,-3.0000000000143245,-45.99999999999049,48.00000000000182,40.99999999999682,38.99999999998904,,-10.000000000021984
2021.08.30,-46.00000000000159,100.0000000000112,60.000000000002274,78.00000000000028,60.000000000002274,-128.00000000000588,59.99999999999339,-100.99999999999554,-13.00000000000523,-85.99999999998609,-13.999999999995794,-2.0000000000095497,49.00000000001015,,17.00000000001988
2021.08.30,12.999999999996348,70.99999999999883,90.00000000000341,60.99999999999994,95.99999999998943,-89.00000000000574,29.000000000001247,-120.99999999999334,-25.000000000005684,-133.00000000000534,-40.99999999999682,-42.00000000000159,68.00000000000139,,-23.000000000017934
2021.08.30,27.999999999994696,112.000000000001,82.00000000000784,31.000000000003247,112.99999999999955,-97.00000000000264,-3.0000000000085514,-256.99999999999613,6.000000000000227,-225.99999999999287,-48.99999999999238,-36.000000000001364,42.0000000000087,,-253.99999999997868
2021.08.30,29.999999999996696,139.00000000000023,52.00000000000671,33.000000000005244,137.99999999999102,-51.99999999999649,-2.000000000002,-264.9999999999819,30.99999999997749,-221.00000000000452,-15.999999999991132,-46.999999999997044,35.999999999991594,,-144.00000000000412
2021.08.30,29.000000000001247,173.00000000000094,51.00000000000193,-24.000000000001798,190.9999999999883,-53.999999999998494,-53.999999999998494,-456.9999999999963,92.99999999998931,-348.9999999999993,12.000000000000455,-70.00000000000739,69.9999999999923,,-389.0000000000273
2021.08.30,-2.000000000002,140.99999999999113,46.999999999997044,-68.00000000000139,144.99999999999602,-43.00000000000415,-75.9999999999983,-527.9999999999951,60.99999999997863,-409.99999999999926,-21.99999999999136,-118.00000000000921,51.000000000001044,,-822.000000000037
2021.08.30,-14.999999999998348,175.99999999999838,66.0000000000025,-17.999999999995797,116.99999999999022,-51.000000000001044,-20.0000000000089,-439.99999999999596,49.99999999998295,-312.00000000000114,-19.99999999999602,-79.9999999999983,59.000000000009045,,-488.00000000001245
2021.08.30,-21.00000000000435,144.99999999999514,72.00000000000273,-32.999999999994145,103.9999999999992,-67.00000000000594,-28.000000000005798,-453.99999999999886,40.99999999999682,-326.9999999999884,-20.999999999986585,-97.00000000000841,32.0000000000098,,-653.9999999999889
2021.08.30,-21.00000000000435,170.00000000000347,94.99999999999886,-2.000000000002,73.99999999999807,-70.99999999999883,2.000000000002,-407.0000000000018,14.999999999986358,-275.9999999999874,-31.999999999996476,-75.00000000000284,28.999999999990145,,-499.0000000000147
2021.08.30,-24.999999999997247,140.0000000000068,84.00000000000318,-47.9999999999925,79.9999999999983,-60.99999999999994,-43.00000000000415,-476.9999999999941,10.99999999999568,-365.99999999999966,-49.99999999999716,-131.00000000000023,52.99999999999194,,-832.9999999999891
2021.08.30,-63.99999999999739,124.99999999999733,85.99999999999852,-78.99999999999574,31.999999999996476,-85.00000000000173,-39.00000000000014,-541.9999999999981,-16.999999999995907,-400.00000000000034,-51.9999999999925,-160.0000000000108,35.00000000000725,,-1159.9999999999932
2021.08.30,-96.00000000000719,143.00000000000423,73.99999999999807,-109.99999999999899,0.999999999990564,-119.99999999999788,-52.000000000007596,-699.9999999999895,-12.000000000000455,-448.000000000004,-43.99999999999693,-183.00000000000693,-1.999999999990898,,-1549.0000000000073
2021.08.30,-163.00000000000205,79.99999999999119,51.00000000000193,-187.9999999999993,-51.00000000000193,-138.00000000000477,-67.00000000000594,-749.999999999984,-26.00000000001046,-556.9999999999853,-46.999999999997044,-252.00000000000955,-26.999999999999247,,-2135.0000000000064
2021.08.30,-167.00000000000603,5.000000000010552,2.0000000000095497,-129.00000000000134,-24.00000000000091,-190.00000000000128,-65.99999999999939,-737.9999999999942,-3.0000000000143245,-504.9999999999999,1.0000000000047748,-197.00000000000273,-32.999999999994145,,-2043.9999999999893
2021.08.30,-290.9999999999968,-2.999999999997449,2.0000000000095497,-93.99999999999409,-207.00000000000784,-331.999999999999,29.999999999996696,-488.9999999999839,18.000000000000682,-387.99999999998835,48.00000000000182,-123.00000000000466,12.999999999996348,,-1815.9999999999668
2021.08.30,-394.00000000000546,87.99999999999919,-6.000000000000227,-57.99999999999139,-303.0000000000115,-453.0000000000034,181.9999999999933,-431.99999999998795,27.999999999991587,-296.0000000000074,82.00000000000784,-79.00000000000773,15.999999999993797,,-1625.0000000000293
2021.08.30,-494.00000000000557,53.999999999998494,-19.99999999999602,-87.99999999999919,-425.00000000001137,-492.0000000000035,202.0000000000022,-490.999999999997,50.99999999998772,-385.99999999999744,110.00000000001364,-97.00000000000841,-66.99999999999484,,-2143.0000000000114
2021.08.30,-502.00000000000244,46.999999999997044,-1.9999999999953388,-107.00000000000153,-439.00000000000716,-507.9999999999973,179.99999999999127,-550.9999999999903,36.99999999997772,-441.99999999998687,87.0000000000033,-134.00000000000034,-78.00000000000028,,-2412.0000000000127
2021.08.30,-426.9999999999996,-31.000000000003247,7.000000000005002,-157.99999999999147,-361.0000000000042,-412.9999999999967,137.9999999999937,-550.9999999999903,18.000000000000682,-500.9999999999959,54.000000000002046,-185.00000000000227,-35.00000000000725,,-2444.9999999999895
2021.08.30,-434.9999999999965,-21.999999999988695,12.000000000000455,-129.00000000000134,-365.0000000000091,-456.9999999999963,153.99999999999858,-519.0000000000028,46.999999999997044,-497.99999999999847,93.00000000000352,-163.0000000000109,-117.00000000001154,,-2399.0000000000155
2021.08.30,-429.0000000000016,-4.999999999988347,1.0000000000047748,-126.99999999999933,-350.9999999999991,-463.9999999999977,159.9999999999935,-505.99999999998425,33.999999999991815,-483.99999999999557,128.0000000000001,-148.00000000001035,-103.99999999999298,,-2294.9999999999795
