date,AUDUSD,GBPCHF,EURCHF,EURJPY,AUDJPY,empty,sum
2018.06.11,-31.000000000003247,-11.999999999989797,-4.999999999988347,-14.000000000010004,0.0,,-61.999999999991395
2018.06.11,-131.00000000000333,19.999999999997797,8.000000000008,6.000000000000227,72.00000000000273,,-24.99999999999457
2018.06.11,-88.00000000001029,39.00000000001125,14.000000000002899,18.000000000000682,67.99999999999784,,51.00000000000238
2018.06.11,-82.00000000000429,66.99999999999484,29.999999999996696,97.00000000000841,137.00000000000045,,248.9999999999961
2018.06.11,-93.00000000000975,69.9999999999923,29.999999999996696,88.99999999999864,141.00000000000534,,236.99999999998323
2018.06.11,-156.00000000000057,130.99999999999224,76.0000000000094,103.00000000000864,146.0000000000008,,300.0000000000105
2018.06.11,-152.00000000000767,148.99999999999915,161.99999999999548,201.99999999999818,159.00000000000603,,519.9999999999911
2018.06.11,-193.00000000000983,114.99999999999844,205.00000000001074,224.99999999999432,174.0000000000066,,526.0000000000002
2018.06.11,-237.00000000000944,137.9999999999937,236.00000000001398,383.0000000000098,272.99999999999613,,793.0000000000041
2018.06.11,-243.00000000000432,126.0000000000039,235.00000000000742,379.99999999999545,269.999999999996,,767.9999999999984
2018.06.11,-255.00000000000523,144.99999999999514,273.0000000000121,426.9999999999925,304.00000000000205,,893.9999999999966
2018.06.11,-217.0000000000005,177.99999999998929,310.0000000000103,449.0000000000123,325.00000000000284,,1045.000000000014
2018.06.11,-206.00000000000617,201.00000000000674,324.9999999999975,628.0000000000143,453.00000000000296,,1401.0000000000155
2018.06.11,-203.00000000000873,190.00000000000128,309.0000000000037,681.0000000000116,506.0000000000002,,1483.0000000000082
2018.06.11,-194.0000000000053,157.99999999999147,282.0000000000045,687.9999999999882,503.0000000000001,,1436.999999999979
2018.06.11,-212.00000000000108,157.99999999999147,283.99999999999534,734.0000000000089,519.999999999996,,1483.9999999999905
2018.06.11,-193.00000000000983,171.00000000001003,341.00000000001353,780.0000000000011,527.000000000001,,1626.000000000016
2018.06.11,-194.0000000000053,161.00000000001114,327.00000000001063,763.0000000000052,516.0000000000053,,1573.0000000000273
2018.06.11,-235.00000000000742,163.00000000000205,321.0000000000157,704.0000000000077,492.00000000000443,,1445.0000000000225
2018.06.11,-237.00000000000944,417.0000000000007,524.9999999999977,1088.9999999999986,701.0000000000076,,2494.9999999999955
2018.06.11,-278.00000000000045,303.9999999999932,394.00000000000546,1174.0000000000066,759.0000000000003,,2353.000000000005
2018.06.11,-259.0000000000092,350.00000000000585,409.99999999999926,1068.000000000012,736.0000000000042,,2305.0000000000123
2018.06.11,-277.000000000005,201.99999999999108,361.0000000000113,1088.9999999999986,746.9999999999999,,2121.999999999996
2018.06.11,-240.00000000000688,-222.99999999999542,310.0000000000103,875.0,664.0000000000015,,1386.0000000000095
2018.06.11,-207.00000000000162,-200.00000000000017,283.99999999999534,859.0000000000089,647.9999999999961,,1383.9999999999986
2018.06.11,-204.00000000000418,-137.9999999999937,317.9999999999961,878.9999999999907,680.9999999999974,,1535.9999999999864
2018.06.11,-206.00000000000617,-214.00000000000307,357.00000000000733,973.0000000000132,719.9999999999989,,1630.0000000000102
2018.06.11,-180.0000000000024,-231.0000000000034,371.99999999999454,907.0000000000107,695.0000000000074,,1563.0000000000068
2018.06.11,-182.00000000000438,-241.00000000000233,347.0000000000084,896.000000000015,668.9999999999969,,1489.0000000000136
2018.06.11,-199.00000000000472,-234.00000000000088,347.0000000000084,850.9999999999991,685.0000000000023,,1450.000000000004
2018.06.11,-228.00000000000597,-129.00000000000134,290.00000000001245,731.9999999999993,594.0000000000083,,1259.0000000000127
2018.06.11,-273.000000000001,-235.99999999999176,222.99999999999542,844.9999999999989,692.0000000000073,,1251.0000000000086
2018.06.11,-273.000000000001,-221.99999999998886,278.00000000000045,915.9999999999968,682.0000000000022,,1381.0000000000095
2018.06.11,-298.0000000000094,-144.0000000000108,303.0000000000088,911.0000000000014,647.0000000000056,,1418.9999999999955
2018.06.11,-337.0000000000095,-175.99999999999838,317.9999999999961,1043.0000000000064,727.0000000000039,,1574.9999999999984
2018.06.11,-333.0000000000055,-133.99999999998968,282.0000000000045,998.9999999999952,662.0000000000061,,1476.0000000000107
2018.06.11,-286.00000000000847,-208.99999999999253,306.00000000000625,1030.0000000000011,703.000000000003,,1544.0000000000093
2018.06.11,-290.00000000000136,-202.9999999999976,334.00000000001205,1027.9999999999916,746.9999999999999,,1616.0000000000045
2018.06.11,-285.00000000000193,-198.99999999999363,256.99999999999613,997.9999999999905,765.0000000000006,,1535.9999999999916
2018.06.11,-266.0000000000107,-127.00000000001043,202.9999999999976,936.000000000007,780.0000000000011,,1525.9999999999845
2018.06.11,-248.00000000000378,-157.99999999999147,236.99999999999832,991.9999999999902,786.0000000000014,,1608.9999999999945
2018.06.11,-237.00000000000944,-181.9999999999933,219.99999999999798,1009.9999999999909,811.000000000007,,1621.9999999999932
2018.06.11,-217.0000000000005,-226.99999999999943,195.00000000001182,979.9999999999898,740.0000000000091,,1471.0000000000107
2018.06.11,-178.00000000000037,-188.00000000001037,195.9999999999962,965.0000000000034,716.0000000000082,,1510.999999999997
2018.06.11,-227.00000000001052,-151.9999999999966,202.00000000001327,954.0000000000077,739.0000000000043,,1516.0000000000182
2018.06.11,-238.0000000000049,-127.00000000001043,192.00000000001438,971.0000000000036,778.9999999999964,,1576.999999999999
2018.06.11,-218.00000000000708,-127.99999999999478,195.00000000001182,966.0000000000082,772.9999999999961,,1588.0000000000143
2018.06.11,-230.000000000008,-198.00000000000927,204.00000000000418,959.0000000000032,750.0,,1484.99999999999
2018.06.12,-225.00000000000853,-228.99999999999034,180.0000000000024,878.9999999999907,710.000000000008,,1315.0000000000023
2018.06.12,-224.000000000002,-174.00000000000747,175.99999999999838,878.0000000000143,731.9999999999993,,1388.0000000000027
2018.06.12,-223.00000000000654,-154.99999999999403,157.00000000000713,937.9999999999882,768.0000000000007,,1484.9999999999955
2018.06.12,-210.00000000001017,-109.00000000000354,141.00000000001333,967.9999999999893,841.9999999999987,,1631.9999999999877
2018.06.12,-231.0000000000034,-66.99999999999484,163.00000000000205,1008.0000000000098,876.0000000000048,,1749.0000000000184
2018.06.12,-205.00000000001074,-45.000000000006146,234.00000000000088,1251.0000000000048,996.0000000000093,,2230.999999999998
2018.06.12,-167.00000000000603,-161.99999999999548,48.000000000003595,905.0000000000011,826.0000000000076,,1450.000000000011
2018.06.12,-68.00000000000139,-211.00000000000563,28.000000000005798,902.9999999999916,790.0000000000063,,1441.9999999999966
2018.06.12,-109.00000000000354,-205.99999999999508,24.000000000001798,828.000000000003,707.9999999999984,,1245.0000000000045
2018.06.12,-222.00000000001108,-140.99999999999113,150.00000000000568,1033.9999999999918,891.0000000000053,,1712.0000000000005
2018.06.12,-213.00000000000762,-130.0000000000079,136.00000000000279,808.9999999999975,817.9999999999978,,1419.9999999999827
2018.06.12,-311.00000000000574,-103.99999999999298,180.0000000000024,905.0000000000011,891.9999999999959,,1562.0000000000007
2018.06.12,-336.00000000000296,-95.00000000000064,222.00000000001108,1009.9999999999909,1007.000000000005,,1808.0000000000034
2018.06.12,-298.0000000000094,-99.99999999998899,219.99999999999798,996.0000000000093,996.0000000000093,,1814.0000000000182
2018.06.12,-301.0000000000068,-79.99999999999119,231.0000000000034,1034.9999999999966,1016.9999999999959,,1901.999999999998
2018.06.12,-337.0000000000095,-60.99999999999994,238.0000000000049,1100.999999999999,1078.000000000003,,2018.9999999999975
2018.06.12,-326.0000000000041,-32.0000000000098,275.000000000003,992.999999999995,965.0000000000034,,1874.9999999999875
2018.06.12,-326.0000000000041,-19.999999999997797,275.000000000003,1093.999999999994,1031.9999999999964,,2054.999999999992
2018.06.12,-283.000000000011,-121.99999999999989,243.00000000001543,1045.000000000016,1007.9999999999956,,1891.000000000016
2018.06.12,-214.00000000000307,-205.99999999999508,182.99999999999983,1076.9999999999982,972.0000000000084,,1812.0000000000082
2018.06.12,-332.00000000001006,-259.9999999999936,195.9999999999962,1104.0000000000134,1003.0000000000001,,1711.000000000006
2018.06.12,-357.00000000000733,-215.99999999999397,235.00000000000742,1346.0000000000036,1070.999999999998,,2079.0000000000077
2018.06.12,-332.00000000001006,-113.00000000000753,201.00000000000674,1322.0000000000027,1006.0000000000002,,2083.999999999992
2018.06.12,-323.0000000000066,-228.00000000000597,120.00000000000898,1195.999999999998,930.0000000000068,,1695.0000000000014
2018.06.12,-302.0000000000023,-195.9999999999962,43.00000000001525,1200.9999999999934,957.0000000000078,,1703.0000000000182
2018.06.12,-312.00000000000114,-164.99999999999292,92.00000000000318,1158.0000000000155,879.9999999999955,,1653.00000000002
2018.06.12,-241.00000000000233,-221.99999999998886,120.00000000000898,1183.9999999999975,853.0000000000086,,1694.0000000000239
2018.06.12,-218.00000000000708,-270.99999999999903,83.00000000001084,1152.9999999999916,871.9999999999999,,1618.9999999999964
2018.06.12,-232.00000000000998,-165.9999999999995,66.00000000001049,1189.9999999999977,926.0000000000019,,1784.0000000000007
2018.06.12,-226.00000000000398,-198.99999999999363,97.00000000001374,1158.0000000000155,923.0000000000018,,1753.0000000000334
2018.06.12,-223.00000000000654,-374.999999999992,100.99999999999554,1289.999999999992,899.0000000000009,,1691.99999999999
2018.06.12,-290.00000000000136,-439.99999999999596,110.99999999999443,1286.0000000000014,914.0000000000015,,1581.0
2018.06.12,-274.00000000000756,-495.000000000001,144.99999999999514,1295.000000000016,968.0000000000035,,1639.000000000006
2018.06.12,-252.0000000000078,-533.0000000000057,130.0000000000079,1225.999999999999,921.999999999997,,1492.9999999999907
2018.06.12,-228.00000000000597,-472.9999999999901,123.00000000000644,1219.9999999999989,871.0000000000093,,1513.0000000000186
2018.06.12,-271.0000000000101,-503.000000000009,80.99999999999774,1209.0000000000032,871.0000000000093,,1386.9999999999911
2018.06.12,-262.00000000000665,-517.9999999999962,85.00000000000173,1169.0000000000111,876.0000000000048,,1350.0000000000146
2018.06.12,-199.00000000000472,-140.0000000000068,92.00000000000318,1183.9999999999975,835.9999999999985,,1772.9999999999877
2018.06.12,-176.0000000000095,55.000000000005045,55.000000000005045,1161.0000000000014,822.0000000000027,,1917.0000000000048
2018.06.12,-109.00000000000354,-52.99999999999194,43.00000000001525,1111.9999999999948,784.9999999999966,,1778.0000000000111
2018.06.12,-64.0000000000085,-59.99999999999339,-80.99999999999774,887.0000000000005,700.0000000000028,,1382.0000000000036
2018.06.12,43.999999999999595,-18.0000000000069,-44.99999999998394,953.000000000003,691.0000000000025,,1625.000000000014
2018.06.12,73.99999999999629,-39.999999999995595,-65.00000000000395,913.0000000000109,629.0000000000049,,1511.0000000000125
2018.06.12,140.99999999999113,-79.99999999999119,-85.00000000000173,872.0000000000141,591.9999999999987,,1440.000000000011
2018.06.12,121.99999999999989,-80.99999999999774,-45.99999999999049,920.9999999999923,579.0000000000077,,1495.0000000000116
2018.06.12,118.99999999999133,-89.00000000000574,-34.000000000000696,920.9999999999923,599.0000000000038,,1515.999999999981
2018.06.12,147.99999999999258,-55.000000000005045,-32.999999999994145,937.9999999999882,597.0000000000084,,1594.99999999999
2018.06.12,134.99999999999625,-36.999999999998145,-15.999999999993797,923.0000000000018,623.0000000000047,,1628.000000000011
2018.06.13,131.99999999999878,-15.00000000000945,-31.999999999987594,920.9999999999923,618.9999999999998,,1624.9999999999936
2018.06.13,123.99999999999079,14.000000000002899,-12.999999999996348,926.9999999999925,638.0000000000052,,1689.999999999995
2018.06.13,124.99999999999733,31.000000000003247,21.00000000000435,937.0000000000118,649.0000000000009,,1763.0000000000177
2018.06.13,145.9999999999906,1.999999999990898,22.0000000000109,1027.0000000000152,695.0000000000074,,1892.000000000015
2018.06.13,147.99999999999258,4.000000000004,15.00000000000945,997.0000000000141,653.0000000000058,,1817.000000000026
2018.06.13,128.99999999999022,31.000000000003247,38.0000000000047,1021.9999999999914,686.9999999999976,,1906.9999999999873
2018.06.13,109.99999999999899,17.000000000000348,53.00000000001415,969.9999999999989,656.0000000000059,,1806.0000000000182
2018.06.13,134.99999999999625,12.999999999996348,68.00000000000139,1010.9999999999957,605.000000000004,,1831.9999999999936
2018.06.13,201.99999999999108,9.999999999998899,65.00000000000395,1057.0000000000164,615.9999999999997,,1950.00000000001
2018.06.13,212.99999999999653,22.999999999995246,76.0000000000094,1108.000000000004,632.9999999999956,,2053.000000000001
2018.06.13,212.99999999999653,18.999999999991246,76.0000000000094,1132.000000000005,662.0000000000061,,2102.000000000008
2018.06.13,213.99999999999199,12.999999999996348,100.99999999999554,1176.9999999999925,683.0000000000069,,2187.999999999983
2018.06.13,227.99999999999488,-4.000000000004,82.00000000000429,1230.9999999999945,677.9999999999973,,2214.9999999999873
2018.06.13,218.99999999999142,2.999999999997449,72.0000000000054,1235.99999999999,710.9999999999985,,2240.9999999999827
2018.06.13,188.9999999999947,-18.0000000000069,51.000000000001044,1235.99999999999,748.0000000000047,,2205.9999999999836
2018.06.13,187.9999999999993,-31.000000000003247,60.99999999999994,1195.999999999998,751.9999999999953,,2165.999999999989
2018.06.13,131.99999999999878,-31.000000000003247,58.000000000002494,1195.999999999998,787.9999999999967,,2142.9999999999927
2018.06.13,129.9999999999968,9.999999999998899,90.99999999999665,1206.9999999999936,786.0000000000014,,2223.9999999999873
2018.06.13,141.99999999999767,-21.00000000000435,-8.999999999992347,1010.9999999999957,689.9999999999977,,1812.9999999999943
2018.06.13,193.99999999999417,5.000000000010552,34.000000000000696,1045.9999999999923,664.0000000000015,,1942.999999999999
2018.06.13,148.99999999999915,-127.99999999999478,72.0000000000054,1129.9999999999955,730.000000000004,,1953.000000000009
2018.06.13,198.99999999999363,-171.00000000001003,106.00000000000608,1206.9999999999936,730.000000000004,,2070.9999999999873
2018.06.13,170.99999999999892,-205.00000000001074,170.00000000000347,1106.9999999999993,733.0000000000041,,1975.999999999995
2018.06.13,112.99999999999643,-309.0000000000037,163.00000000000205,1183.9999999999975,775.9999999999962,,1926.9999999999886
2018.06.13,58.99999999999794,-354.9999999999942,188.9999999999947,1179.000000000002,853.0000000000086,,1925.000000000009
2018.06.13,21.999999999999797,-296.0000000000074,185.00000000001293,1227.0000000000039,850.0000000000085,,1988.0000000000177
2018.06.13,6.999999999990347,-261.0000000000001,178.99999999999582,1280.0000000000011,876.9999999999953,,2081.9999999999827
2018.06.13,18.999999999991246,-282.9999999999888,260.0000000000158,1316.0000000000025,834.0000000000032,,2146.0000000000236
2018.06.13,16.999999999989246,-323.99999999999096,231.0000000000034,1247.9999999999905,855.000000000004,,2026.9999999999964
2018.06.13,39.999999999995595,-293.99999999999426,232.00000000000998,1237.9999999999995,852.0000000000039,,2068.0000000000146
2018.06.13,0.999999999995449,-398.00000000000944,144.0000000000108,1236.9999999999948,864.0000000000043,,1847.999999999996
