names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,30,"['EURUSD', 'NZDCAD', 'EURJPY', 'AUDUSD', 'CHFJPY']",100.0,-0.4952279942279945,B
GBPUSD,30,"['AUDNZD', 'NZDUSD', 'AUDUSD', 'EURNZD']",80.0,-0.029645077145077147,B
EURUSD,50,"['EURUSD', 'AUDUSD', 'NZDUSD', 'USDCHF']",80.0,0.428458906992411,S
USDCAD,15,['USDCHF'],80.0,-0.4325699855699858,B
AUDUSD,10,"['NZDCHF', 'USDCAD', 'EURNZD']",80.0,-0.32,B
GBPCHF,10,['EURCAD'],80.0,0.972,S
EURCHF,10,['EURCAD'],80.0,1.0,S
CHFJPY,10,['GBPAUD'],80.0,-0.982,B
EURGBP,10,"['EURGBP', 'GBPJPY']",80.0,-0.061444444444444454,B
GBPCAD,10,['EURCAD'],100.0,0.982,S
GBPAUD,10,['CHFJPY'],80.0,-1.0,B
EURCAD,50,['EURCAD'],80.0,0.3852707233052737,S
NZDCAD,10,"['NZDCHF', 'USDCAD', 'EURNZD']",80.0,-0.34,B
AUDNZD,50,['EURUSD'],80.0,-0.21777995995064425,B
