date,USDCHF,NZDUSD,GBPCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2015.10.19,210.99999999999451,-34.99999999999615,73.99999999999629,73.00000000000084,88.00000000001029,34.000000000000696,-34.99999999999615,40.99999999999682,79.9999999999983,-43.99999999999693,66.99999999999484,-58.000000000002494,,496.0000000000009
2015.10.19,247.99999999999267,-114.00000000000298,120.99999999999334,51.99999999999649,139.00000000000023,-53.00000000000304,-56.0000000000005,-36.000000000001364,40.00000000000625,-85.99999999999852,139.00000000000023,-175.99999999999838,,217.9999999999844
2015.10.19,259.9999999999936,-58.99999999999794,102.00000000000209,41.9999999999976,150.00000000000568,-24.000000000001798,-66.99999999999484,37.9999999999967,117.999999999995,-69.00000000000261,151.9999999999966,-94.00000000000519,,548.9999999999849
2015.10.19,249.99999999999466,-63.99999999999739,103.00000000000864,66.99999999999484,143.00000000000423,-21.999999999999797,-38.0000000000047,-7.000000000005002,88.99999999999864,-52.99999999999727,156.99999999999602,-119.99999999999788,,504.99999999999494
2015.10.19,240.99999999999122,-21.00000000000435,103.00000000000864,93.99999999999409,106.00000000000608,21.999999999999797,-56.0000000000005,-57.00000000000216,27.000000000001023,25.000000000005684,149.99999999999457,-96.00000000000719,,537.9999999999869
2015.10.19,234.00000000000088,48.000000000003595,55.000000000005045,90.0000000000012,94.00000000000519,97.00000000000264,-80.00000000000229,-82.99999999999841,-22.00000000000557,141.00000000000534,123.99999999999079,12.999999999996348,,711.0000000000048
2015.10.19,226.99999999999943,139.99999999999568,0.0,134.99999999999625,-65.99999999999939,185.99999999999727,-151.00000000000114,-150.99999999999625,-227.99999999999443,266.00000000000534,-29.000000000001247,78.00000000000028,,407.0000000000019
2015.10.19,196.99999999999162,129.9999999999968,-4.000000000004,165.9999999999995,-22.999999999995246,197.00000000000273,-165.9999999999995,-138.00000000000523,-132.99999999999557,234.99999999999943,59.99999999999339,51.99999999999649,,572.9999999999803
2015.10.19,203.99999999999307,80.99999999999774,-7.0000000000014495,225.99999999999287,-20.999999999993246,144.99999999999514,-175.99999999999838,-281.9999999999965,-188.0000000000024,228.00000000000864,143.9999999999997,-87.00000000000374,,266.99999999999136
2015.10.19,266.999999999995,163.00000000000205,46.999999999997044,231.0000000000034,-39.999999999995595,178.99999999999582,-210.99999999999451,-373.00000000000466,-293.00000000000637,329.9999999999983,113.99999999999189,-56.0000000000005,,357.9999999999818
2015.10.19,343.9999999999999,48.99999999999905,242.00000000000887,59.99999999999339,260.00000000000466,19.999999999997797,-112.99999999999643,-93.00000000000352,147.00000000000557,85.99999999999852,314.99999999999864,-60.99999999999994,,1256.0000000000064
2015.10.19,361.9999999999957,-46.00000000000159,266.0000000000107,3.999999999992898,391.000000000008,-82.99999999999974,-100.00000000000009,39.00000000000148,367.00000000000443,-94.99999999999886,420.9999999999936,-129.00000000000134,,1397.0000000000052
2015.10.19,385.99999999999744,-78.00000000000028,340.00000000000693,7.0000000000014495,365.99999999999966,-129.00000000000134,-46.999999999997044,18.000000000000682,323.0000000000075,-137.99999999999102,391.9999999999924,-197.99999999999818,,1242.0000000000182
2015.10.19,348.9999999999993,7.0000000000014495,290.9999999999968,34.99999999999615,313.00000000000773,-21.999999999999797,-66.99999999999484,-25.000000000005684,243.99999999999977,1.0000000000047748,352.9999999999922,-92.00000000000318,,1386.9999999999948
2015.10.19,347.9999999999928,-9.999999999998899,307.99999999999716,24.999999999997247,349.0000000000104,-38.0000000000047,-68.99999999999685,-27.000000000001023,275.99999999999625,-4.9999999999954525,391.9999999999924,-94.00000000000519,,1454.9999999999839
2015.10.19,349.99999999999477,11.00000000000545,295.0000000000008,46.00000000000159,324.00000000000205,-21.999999999999797,-78.99999999999574,-33.00000000000125,262.00000000000045,2.0000000000095497,380.999999999998,-100.00000000000009,,1437.0000000000157
2015.10.19,320.9999999999935,0.999999999995449,280.0000000000136,90.0000000000012,278.00000000000045,-2.999999999997449,-109.00000000000354,-159.00000000000603,141.00000000000534,79.00000000000773,375.9999999999986,-135.00000000000733,,1160.0000000000014
2015.10.19,365.99999999999966,22.999999999995246,344.99999999999534,75.00000000000284,308.00000000000824,-21.00000000000435,-97.00000000000264,-185.00000000000227,135.00000000000512,105.00000000000398,399.99999999998926,-129.9999999999968,,1323.9999999999939
2015.10.19,310.9999999999946,63.99999999999739,303.9999999999932,122.99999999999534,241.00000000000233,55.000000000005045,-112.000000000001,-234.00000000000887,61.00000000000705,188.0000000000024,369.99999999999255,-87.99999999999919,,1282.999999999981
2015.10.19,288.9999999999948,-107.99999999999699,357.00000000000733,90.99999999999665,407.0000000000018,-95.00000000000064,-73.99999999999629,-140.00000000000057,323.99999999999807,-46.999999999997044,552.9999999999924,-251.00000000000122,,1305.9999999999984
