date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,CHFJPY,AUDCHF,EURGBP,GBPJPY,empty,sum
2015.08.03,-82.99999999999974,-121.99999999999989,32.999999999994145,-206.00000000000307,-383.0,-235.00000000000742,-161.00000000000003,-501.99999999999534,-278.9999999999959,61.999999999995396,-176.00000000001614,,-2052.000000000028
2015.08.03,-76.99999999999375,-109.99999999998789,31.999999999987594,-201.99999999999818,-448.9999999999883,-234.00000000000088,-193.99999999999417,-524.9999999999915,-295.99999999999625,47.9999999999925,-266.9999999999959,,-2273.9999999999663
2015.08.03,-159.9999999999935,-88.99999999998354,-39.00000000001125,-218.00000000000352,-536.9999999999875,-238.0000000000049,-222.99999999999542,-504.0000000000049,-291.99999999999227,3.999999999992898,-294.00000000001114,,-2589.9999999999955
2015.08.03,-158.99999999999804,-86.99999999999264,-49.99999999999449,-209.99999999999375,-509.99999999998823,-245.0000000000063,-151.9999999999966,-557.0000000000022,-281.99999999999335,-4.999999999999449,-399.0000000000009,,-2655.999999999966
2015.08.03,-185.99999999999727,44.0000000000218,72.99999999998974,-242.00000000000443,-461.0000000000003,-304.00000000000426,-142.99999999999312,-547.0000000000113,-324.00000000000205,0.0,-504.0000000000191,,-2594.00000000002
2015.08.03,-288.9999999999948,52.000000000007596,-38.0000000000047,-320.99999999999795,-557.9999999999918,-278.00000000000045,-127.99999999999478,-376.99999999999534,-215.99999999999397,-77.00000000000485,-611.9999999999948,,-2841.9999999999663
2015.08.03,-349.99999999999477,-174.99999999999181,-141.99999999999767,-331.99999999999363,-768.9999999999975,-329.00000000000153,-180.99999999999784,-347.999999999999,-202.0000000000022,-84.0000000000063,-616.0000000000139,,-3527.9999999999964
2015.08.03,-300.99999999999574,-177.99999999998929,-99.00000000000463,-326.9999999999982,-889.9999999999908,-284.0000000000065,-175.99999999999838,-406.9999999999965,-178.00000000000037,-46.00000000000159,-442.0000000000073,,-3327.999999999989
2015.08.03,-288.9999999999948,-146.99999999998602,-69.00000000000794,-332.9999999999984,-720.9999999999939,-242.00000000000887,-127.99999999999478,-471.9999999999942,-235.99999999999176,-30.000000000007798,-407.0000000000107,,-3073.999999999989
2015.08.03,-151.9999999999966,-446.9999999999974,-29.00000000001235,-284.000000000006,-726.9999999999887,-266.0000000000107,-97.9999999999981,-553.9999999999878,-280.00000000000244,52.99999999999194,-266.9999999999959,,-3051.000000000004
2015.08.03,-193.99999999999417,-456.9999999999963,-144.0000000000108,-326.9999999999982,-767.9999999999909,-319.0000000000026,-90.99999999999665,-535.9999999999872,-297.9999999999983,108.99999999999244,-70.99999999999795,,-3095.999999999981
2015.08.03,-258.9999999999981,-459.99999999999375,-188.9999999999947,-362.99999999999955,-862.9999999999916,-445.0000000000065,-163.99999999999747,-498.00000000000466,-346.0000000000019,48.99999999999905,-164.0000000000157,,-3702.0000000000045
2015.08.03,-280.00000000000244,-474.999999999981,-157.00000000000713,-368.9999999999998,-838.9999999999898,-501.000000000007,-154.99999999999403,-458.999999999989,-392.9999999999989,59.99999999999339,-139.00000000001,,-3706.999999999986
2015.08.03,-347.9999999999928,-628.9999999999907,-283.000000000011,-400.99999999999625,-834.9999999999858,-515.0000000000099,-186.99999999999272,-426.00000000000193,-409.99999999999926,82.99999999999974,33.999999999991815,,-3916.999999999989
2015.08.03,-353.99999999999875,-639.9999999999961,-269.00000000000813,-400.99999999999625,-763.0000000000026,-510.00000000001046,-143.9999999999997,-462.0000000000033,-380.999999999998,61.999999999995396,-73.0000000000075,,-3935.0000000000255
2015.08.03,-356.9999999999962,-568.9999999999973,-300.99999999999574,-400.0000000000057,-814.0000000000036,-534.0000000000011,-197.99999999999818,-466.99999999999875,-420.9999999999936,52.99999999999194,38.99999999998727,,-3969.0000000000105
2015.08.03,-290.00000000000136,-499.9999999999893,-197.00000000000273,-361.0000000000042,-681.9999999999826,-480.0000000000027,-125.99999999999278,-458.0000000000126,-368.9999999999971,80.99999999999774,-34.99999999999659,,-3416.9999999999845
2015.08.03,-281.99999999999335,-389.99999999997925,-60.99999999999994,-266.00000000000534,-670.9999999999993,-408.00000000000836,-24.999999999997247,-362.000000000009,-361.9999999999957,51.99999999999649,-128.00000000001432,,-2903.0000000000055
2015.08.03,-270.99999999999903,-205.99999999999508,-39.999999999995595,-189.99999999999773,-527.9999999999951,-433.0000000000056,-5.999999999994898,-305.9999999999974,-366.9999999999951,46.999999999997044,-118.99999999999977,,-2418.999999999978
2015.08.03,-271.9999999999945,-158.99999999999804,-1.0000000000065512,-168.99999999999693,-478.0000000000006,-425.0000000000087,13.00000000000745,-345.0000000000131,-349.99999999999477,49.99999999999449,-87.99999999999386,,-2224.0000000000045
2015.08.03,-326.9999999999995,-357.99999999999164,-121.99999999999989,-138.9999999999958,-519.0000000000028,-443.0000000000045,-29.999999999996696,-131.9999999999908,-312.00000000000114,23.999999999990695,26.999999999986812,,-2331.000000000005
2015.08.03,-404.99999999999983,-356.9999999999851,-137.00000000000932,-170.0000000000017,-580.0000000000027,-434.000000000001,-36.999999999998145,-140.00000000000057,-303.9999999999932,31.999999999998696,126.00000000000477,,-2405.999999999988
2015.08.03,-409.99999999999926,-443.99999999999994,-212.00000000001216,-112.99999999999955,-675.0000000000034,-507.0000000000019,-79.99999999999119,-65.00000000001194,-309.99999999999915,27.999999999994696,168.99999999998272,,-2619.0000000000414
2015.08.03,-413.99999999999216,-495.99999999998533,-259.0000000000092,-87.0000000000033,-743.9999999999891,-561.0000000000003,-115.99999999999389,-35.99999999998715,-395.99999999999636,25.999999999992696,405.00000000000114,,-2677.9999999999636
2015.08.03,-364.9999999999931,-449.9999999999948,-212.99999999999653,-54.000000000002046,-706.999999999991,-545.0000000000066,-83.9999999999952,-21.000000000000796,-390.0000000000015,40.99999999999105,415.9999999999968,,-2371.999999999994
2015.08.03,-359.99999999999363,-443.99999999999994,-252.99999999999213,-64.00000000000716,-593.9999999999834,-525.0000000000088,-74.99999999999174,-69.00000000000261,-391.9999999999924,28.999999999990145,439.9999999999977,,-2306.999999999984
2015.08.03,-488.999999999995,-446.9999999999974,-279.00000000000705,-60.000000000002274,-665.0000000000044,-530.0000000000082,-100.00000000000009,-27.000000000001023,-371.99999999999454,17.000000000000348,411.00000000000136,,-2541.000000000008
2015.08.03,-531.9999999999991,-492.9999999999879,-269.00000000000813,-91.99999999999875,-672.9999999999902,-504.00000000000443,-101.99999999999099,108.00000000000409,-252.99999999999213,36.999999999998145,429.00000000000205,,-2343.999999999968
2015.08.03,-493.99999999999443,-482.999999999989,-259.9999999999936,-114.99999999999488,-726.0000000000044,-504.00000000000443,-170.99999999999892,138.9999999999958,-232.99999999999432,40.99999999999105,442.99999999998363,,-2363.0000000000036
2015.08.03,-476.9999999999941,-479.99999999999153,-252.99999999999213,-138.00000000000523,-726.0000000000044,-480.0000000000027,-283.99999999999534,117.999999999995,-213.99999999999199,41.9999999999976,362.99999999999955,,-2528.999999999985
2015.08.03,-488.999999999995,-483.99999999999557,-208.99999999999253,-138.9999999999958,-761.999999999996,-422.00000000000017,-396.9999999999918,97.99999999999898,-164.99999999999292,67.9999999999903,370.00000000000455,,-2530.9999999999654
2015.08.03,-451.9999999999969,-465.99999999998863,-219.00000000001364,-159.9999999999966,-783.9999999999848,-366.00000000001074,-444.9999999999954,30.000000000001137,-135.99999999999167,42.999999999993044,316.0000000000025,,-2638.999999999982
2015.08.04,-419.00000000000273,-463.9999999999977,-219.99999999999798,-162.00000000000614,-722.9999999999848,-362.00000000000676,-522.9999999999957,10.99999999999568,-156.99999999999602,27.999999999994696,299.0000000000066,,-2691.999999999991
2015.08.04,-461.99999999999574,-477.99999999997846,-208.99999999999253,-152.00000000000102,-736.0000000000033,-415.0000000000098,-462.9999999999912,22.999999999996135,-191.99999999999218,51.99999999999649,313.99999999999295,,-2717.999999999979
2015.08.04,-451.0000000000014,-448.9999999999883,-191.99999999999218,-132.99999999999557,-705.0000000000001,-419.00000000000273,-395.99999999999636,64.99999999999773,-198.99999999999363,56.99999999999594,326.9999999999982,,-2494.9999999999786
2015.08.04,-427.99999999999505,-440.9999999999803,-198.99999999999363,-132.99999999999557,-658.0000000000031,-431.0000000000036,-370.9999999999991,69.00000000000261,-207.00000000000162,47.9999999999925,323.99999999998386,,-2426.9999999999936
2015.08.04,-437.999999999994,-436.9999999999985,-191.00000000000784,-117.999999999995,-710.999999999995,-459.0000000000094,-395.0000000000009,85.99999999999852,-224.000000000002,56.99999999999594,344.99999999999886,,-2485.000000000009
2015.08.04,-446.00000000000193,-437.99999999998283,-211.00000000000563,-99.99999999999432,-734.9999999999968,-468.00000000000176,-398.9999999999938,117.999999999995,-226.99999999999943,39.00000000000014,376.9999999999811,,-2490.0
2015.08.04,-500.9999999999959,-497.99999999999847,-360.0000000000048,-121.99999999999989,-853.9999999999992,-529.0000000000017,-437.999999999994,115.99999999999966,-241.99999999999778,-21.999999999999797,382.99999999998136,,-3067.000000000011
2015.08.04,-552.9999999999924,-582.999999999978,-391.000000000008,-218.9999999999941,-892.0000000000039,-528.0000000000063,-426.9999999999996,128.0000000000001,-224.000000000002,-34.000000000000696,379.99999999999545,,-3342.9999999999895
2015.08.04,-530.9999999999926,-558.9999999999984,-388.9999999999949,-186.9999999999976,-889.9999999999908,-520.0000000000093,-489.99999999999045,118.99999999999977,-222.99999999999542,-20.0000000000089,379.99999999999545,,-3309.9999999999836
2015.08.04,-519.0000000000028,-519.9999999999872,-360.0000000000048,-222.99999999999898,-882.9999999999893,-499.000000000005,-457.99999999999176,87.99999999999386,-203.99999999999307,-54.00000000000959,126.00000000000477,,-3505.9999999999836
2015.08.04,-512.9999999999968,-375.9999999999986,-334.9999999999964,-225.9999999999991,-827.9999999999843,-270.0000000000036,-417.99999999999613,18.000000000000682,12.000000000000899,-54.00000000000959,114.99999999998067,,-2875.0000000000027
2015.08.04,-465.9999999999998,-385.99999999999744,-293.99999999999426,-233.0000000000041,-848.0000000000043,-287.0000000000039,-447.99999999999284,-7.999999999995566,-30.999999999992145,-20.0000000000089,79.99999999998408,,-2941.0000000000095
2015.08.04,-461.0000000000003,-393.99999999998323,-293.99999999999426,-231.99999999999932,-869.999999999993,-270.0000000000036,-439.99999999999596,-10.000000000005116,-35.999999999991594,-32.0000000000098,73.99999999998386,,-2964.9999999999927
2015.08.04,-466.9999999999952,-435.9999999999919,-319.0000000000026,-239.99999999999488,-848.0000000000043,-265.0000000000041,-418.9999999999916,-6.999999999990791,-19.00000000000235,-31.000000000003247,85.99999999998431,,-2964.9999999999964
2015.08.04,-536.9999999999986,-402.9999999999978,-317.9999999999961,-206.99999999999363,-868.000000000002,-274.00000000000756,-444.9999999999954,40.00000000000625,1.0000000000065512,-34.000000000000696,156.0000000000059,,-2888.9999999999736
2015.08.04,-493.99999999999443,-367.99999999999056,-344.00000000001097,-200.9999999999934,-855.9999999999901,-268.0000000000016,-446.9999999999974,49.99999999999716,-41.9999999999976,-71.00000000000995,156.0000000000059,,-2884.9999999999827
2015.08.04,-468.9999999999972,-366.999999999984,-302.0000000000023,-168.99999999999693,-753.0000000000036,279.99999999999136,-430.9999999999925,54.000000000002046,508.00000000000847,-46.00000000000159,194.99999999999318,,-1499.9999999999836
2015.08.04,-478.9999999999961,-351.99999999999676,-279.00000000000705,-146.0000000000008,-695.9999999999856,305.99999999999517,-392.9999999999989,28.000000000005798,540.0000000000072,-33.000000000005244,205.99999999998886,,-1297.9999999999932
2015.08.04,-391.9999999999924,-273.9999999999965,-181.00000000000892,-99.00000000000375,-590.999999999986,518.9999999999917,-208.99999999999253,-69.00000000000261,660.000000000005,-42.0000000000087,73.99999999998386,,-604.0000000000107
2015.08.04,-317.0000000000006,-329.99999999998585,-170.00000000000347,-155.00000000000114,-509.00000000000387,574.9999999999922,-154.99999999999403,-154.99999999998693,672.0000000000059,-30.000000000007798,74.99999999998863,,-498.99999999999693
2015.08.04,-329.999999999997,-419.9999999999982,-201.00000000000674,-197.00000000000273,-556.9999999999853,519.9999999999983,-197.99999999999818,-226.99999999998965,596.0000000000076,4.999999999999449,100.99999999999909,,-907.9999999999734
2015.08.04,-354.9999999999942,-304.9999999999997,-127.99999999999478,-61.99999999999761,-400.9999999999847,624.9999999999977,-62.99999999999084,-91.99999999999875,675.0000000000034,31.999999999998696,176.9999999999925,,103.00000000003189
2015.08.04,-300.0000000000003,-543.999999999989,-69.9999999999923,-176.00000000000193,-350.9999999999902,628.9999999999907,-65.99999999999939,-189.00000000000716,692.0000000000038,72.99999999998974,55.999999999983174,,-246.00000000001307
2015.08.04,-380.999999999998,-592.9999999999991,-99.00000000000463,-185.00000000000227,-304.9999999999997,614.9999999999989,-67.9999999999903,-156.99999999999648,724.9999999999978,112.99999999999643,149.0000000000009,,-185.99999999999642
2015.08.04,-314.99999999999864,-476.9999999999941,-127.99999999999478,-171.99999999999704,-424.00000000000216,584.9999999999911,-86.99999999999264,-189.00000000000716,677.0000000000053,84.99999999999064,237.99999999999955,,-206.99999999999994
2015.08.04,-332.99999999999443,-495.99999999998533,-100.99999999999554,-156.0000000000059,-458.9999999999872,644.9999999999956,-58.99999999999794,-220.99999999998943,702.9999999999981,139.99999999999568,216.00000000000819,,-120.9999999999585
2015.08.04,-286.99999999999284,-467.99999999997954,52.000000000007596,-123.99999999999523,-558.9999999999984,678.9999999999962,-35.999999999991594,-206.00000000000307,748.0000000000042,190.99999999999673,275.0000000000057,,265.0000000000498
2015.08.04,-397.99999999999835,-414.9999999999876,12.999999999996348,-120.00000000000455,-583.0000000000002,689.9999999999907,-36.999999999998145,-106.00000000000875,779.0000000000075,152.99999999999204,231.99999999999932,,207.9999999999883
2015.08.04,-492.999999999999,-350.9999999999902,21.999999999988695,-78.00000000000296,-580.999999999987,753.9999999999991,32.0000000000098,-43.99999999999693,870.0000000000041,118.99999999999133,200.9999999999934,,451.00000000001035
2015.08.04,-476.9999999999941,-334.9999999999964,92.99999999998754,-90.00000000000341,-429.99999999999704,793.9999999999947,7.0000000000014495,75.9999999999934,983.0000000000006,95.99999999999609,-38.000000000010914,,678.9999999999719
2015.08.04,-509.9999999999993,-193.99999999998306,-42.999999999993044,-156.99999999999648,-498.9999999999828,759.999999999994,-78.99999999999574,87.99999999999386,988.0,23.999999999990695,-58.9999999999975,,319.00000000003047
2015.08.04,-525.9999999999932,-238.99999999998923,-70.99999999999883,-144.99999999999602,-495.000000000001,784.9999999999912,-164.99999999999292,140.00000000000057,1006.0000000000069,31.999999999998696,-16.999999999995907,,305.0000000000304
2015.08.04,-632.9999999999947,-283.99999999999534,-99.00000000000463,-144.00000000000546,-532.9999999999835,759.999999999994,-182.99999999999983,164.00000000000148,1026.0000000000048,25.999999999992696,55.00000000000682,,155.00000000001623
2015.08.04,-620.9999999999937,-305.9999999999841,-104.99999999999955,-219.99999999999886,-542.9999999999824,776.9999999999943,-200.00000000000017,158.00000000000125,1089.0000000000066,20.999999999993246,-27.000000000015234,,23.000000000021444
2015.08.04,-739.0000000000008,-668.9999999999862,-185.00000000001293,-203.00000000000296,-600.0000000000006,793.9999999999947,-204.99999999999963,212.99999999999386,1119.0000000000034,37.99999999999359,-6.000000000000227,,-443.000000000018
2015.08.04,-954.9999999999948,-690.9999999999972,-252.0000000000078,-203.99999999999352,-612.9999999999969,799.9999999999897,-256.99999999999613,337.99999999999386,1219.0000000000034,63.99999999999739,329.00000000000773,,-221.99999999999397
2015.08.04,-873.0000000000016,-326.9999999999884,-130.0000000000079,-81.00000000000307,-420.9999999999825,998.9999999999943,-214.99999999999852,546.999999999997,1445.0000000000073,-47.00000000000814,-24.00000000000091,,873.0000000000075
2015.08.04,-839.9999999999964,-209.9999999999991,-188.9999999999947,-153.99999999999636,-383.0,979.999999999992,-156.00000000000057,536.0000000000014,1414.9999999999995,-51.000000000001044,-4.000000000019099,,943.9999999999857
2015.08.04,-897.9999999999987,-240.9999999999801,-217.0000000000005,-183.00000000000693,-412.9999999999967,954.9999999999948,-214.99999999999852,524.0000000000009,1466.0000000000007,-63.00000000000195,-63.99999999999295,,651.0000000000199
2015.08.04,-902.9999999999983,-186.99999999998164,-224.000000000002,-180.99999999999739,-436.9999999999985,951.9999999999973,-245.99999999999068,507.99999999999557,1443.0000000000055,-99.00000000000463,-201.99999999999818,,424.0000000000266
2015.08.04,-881.9999999999939,-226.99999999999943,-280.9999999999979,-188.0000000000024,-549.9999999999839,927.0,-372.99999999999,510.9999999999957,1412.000000000002,-94.00000000000519,-159.9999999999966,,95.0000000000287
2015.08.04,-1029.9999999999975,-539.999999999985,-598.0000000000097,-316.0000000000025,-832.9999999999949,739.9999999999962,-527.9999999999951,597.999999999999,1358.999999999999,-157.00000000000713,15.999999999991132,,-1289.000000000006
2015.08.04,-1183.0000000000007,-598.999999999994,-832.9999999999949,-399.0000000000009,-1146.9999999999868,625.9999999999932,-709.9999999999995,638.9999999999958,1356.0000000000016,-282.99999999999994,64.99999999999773,,-2467.9999999999886
2015.08.04,-1401.999999999992,-694.999999999979,-812.999999999997,-462.0000000000033,-1119.9999999999877,620.9999999999937,-767.9999999999909,736.9999999999948,1419.999999999999,-247.00000000000833,73.0000000000075,,-2655.9999999999636
2015.08.04,-1403.999999999994,-716.9999999999899,-885.0000000000025,-531.9999999999965,-1042.9999999999939,603.9999999999934,-754.9999999999945,900.9999999999962,1497.9999999999993,-272.00000000000557,-25.000000000005684,,-2629.9999999999927
2015.08.04,-1347.9999999999936,-628.9999999999907,-863.0000000000138,-481.9999999999993,-953.0000000000039,614.9999999999989,-733.9999999999902,879.0000000000049,1465.0000000000052,-291.0000000000079,20.999999999986585,,-2320.0000000000027
2015.08.04,-1312.9999999999975,-653.999999999999,-859.9999999999941,-456.00000000000307,-983.0000000000006,630.9999999999927,-666.9999999999953,822.0000000000027,1443.0000000000055,-287.9999999999994,51.9999999999925,,-2272.9999999999964
2015.08.04,-1378.0000000000014,-685.9999999999866,-924.9999999999981,-504.99999999999545,-1034.0000000000016,575.9999999999987,-656.9999999999965,828.9999999999935,1443.0000000000055,-301.0000000000068,45.99999999999227,,-2591.9999999999973
2015.08.05,-1335.9999999999927,-699.9999999999895,-927.9999999999955,-510.9999999999957,-1076.9999999999945,584.9999999999911,-652.9999999999925,846.0000000000036,1451.0000000000023,-308.00000000000824,46.999999999997044,,-2583.9999999999754
2015.08.05,-1318.9999999999925,-663.999999999998,-859.0000000000098,-531.0000000000059,-1024.999999999987,611.9999999999903,-628.9999999999907,798.0000000000018,1445.0000000000073,-271.0000000000101,31.999999999982265,,-2411.0000000000114
2015.08.05,-1322.9999999999964,-685.9999999999866,-836.9999999999989,-528.9999999999964,-1025.9999999999936,602.999999999998,-619.9999999999983,793.0000000000064,1448.0000000000048,-252.0000000000078,8.99999999998613,,-2419.9999999999827
2015.08.05,-1329.0000000000025,-684.9999999999801,-842.9999999999937,-513.0000000000052,-1066.9999999999957,578.9999999999961,-775.9999999999989,840.999999999994,1432.0,-254.00000000000978,40.99999999999682,,-2573.9999999999986
2015.08.05,-1298.9999999999945,-639.9999999999961,-824.0000000000025,-498.00000000000466,-1058.0000000000034,615.9999999999943,-692.9999999999992,834.0000000000032,1457.0000000000082,-254.00000000000978,20.999999999986585,,-2338.0000000000173
2015.08.05,-1317.0000000000016,-659.999999999994,-876.0000000000101,-453.9999999999935,-1069.9999999999932,569.9999999999927,-709.9999999999995,881.0000000000002,1423.0000000000075,-275.000000000003,79.00000000000773,,-2408.999999999988
2015.08.05,-1366.999999999996,-705.0000000000001,-951.9999999999973,-492.00000000000443,-1089.999999999991,521.9999999999891,-693.9999999999947,890.0000000000006,1411.0000000000066,-321.0000000000046,55.00000000000682,,-2742.999999999985
2015.08.05,-1344.9999999999961,-684.9999999999801,-997.0000000000034,-469.99999999999886,-1083.9999999999961,542.9999999999935,-656.9999999999965,876.0000000000048,1402.9999999999986,-359.0000000000093,66.0000000000025,,-2708.999999999982
2015.08.05,-1337.9999999999948,-702.9999999999869,-1089.0000000000066,-507.000000000005,-1099.9999999999898,519.9999999999983,-714.999999999999,852.9999999999944,1375.000000000004,-394.00000000000546,46.999999999997044,,-3050.9999999999936
2015.08.05,-1410.9999999999957,-932.9999999999839,-1156.0000000000014,-575.9999999999934,-1170.9999999999886,410.9999999999947,-772.9999999999903,870.9999999999951,1338.000000000006,-383.0,135.99999999999568,,-3646.999999999962
2015.08.05,-1410.9999999999957,-1035.9999999999925,-1234.0000000000018,-606.9999999999993,-1262.9999999999918,386.9999999999929,-835.9999999999923,813.0000000000024,1300.0000000000011,-338.00000000000495,250.0,,-3974.999999999981
2015.08.05,-1393.9999999999952,-965.999999999978,-1147.000000000009,-578.000000000003,-1132.999999999984,440.9999999999914,-783.9999999999958,802.9999999999973,1344.0000000000007,-330.0000000000081,281.99999999998226,,-3462.0000000000005
2015.08.05,-1373.000000000002,-920.9999999999941,-1143.0000000000052,-572.0000000000027,-1079.999999999992,407.99999999999727,-750.9999999999906,786.0000000000014,1277.000000000006,-329.00000000000153,236.99999999999477,,-3460.99999999999
2015.08.05,-1324.000000000003,-926.999999999989,-1096.9999999999925,-581.0000000000031,-1099.9999999999898,368.9999999999971,-790.9999999999973,757.000000000005,1224.000000000003,-309.0000000000037,222.99999999998477,,-3555.999999999989
2015.08.05,-1313.999999999993,-919.9999999999875,-1086.9999999999936,-584.9999999999937,-1078.0000000000011,377.9999999999894,-811.9999999999905,745.0000000000045,1229.0000000000023,-294.00000000000534,237.99999999999955,,-3499.99999999997
2015.08.05,-1300.9999999999966,-912.999999999986,-1076.9999999999945,-555.9999999999974,-1092.000000000004,340.9999999999913,-783.0000000000003,768.0000000000007,1175.9999999999993,-301.0000000000068,248.99999999999523,,-3488.999999999999
2015.08.05,-1344.9999999999961,-943.9999999999893,-1113.9999999999927,-531.9999999999965,-1149.9999999999843,350.9999999999902,-801.9999999999916,783.0000000000013,1201.0000000000077,-306.00000000000625,265.99999999999113,,-3591.9999999999673
2015.08.05,-1341.9999999999986,-927.9999999999955,-1110.000000000011,-519.0000000000055,-1136.0000000000036,332.99999999999443,-797.9999999999987,816.9999999999931,1204.000000000005,-311.00000000000574,325.9999999999934,,-3464.0000000000337
2015.08.05,-1436.9999999999993,-943.9999999999893,-1195.999999999997,-552.9999999999973,-1197.999999999988,249.99999999999466,-827.9999999999955,891.9999999999959,1178.0000000000014,-352.00000000000784,262.00000000000045,,-3925.9999999999823
2015.08.05,-1449.9999999999957,-897.9999999999987,-1136.0000000000036,-561.9999999999976,-1208.9999999999934,179.99999999999127,-834.9999999999968,829.9999999999983,1112.0000000000018,-420.00000000000927,-3.0000000000143245,,-4391.000000000018
2015.08.05,-1490.0000000000025,-732.9999999999836,-1124.9999999999982,-545.0000000000017,-1177.9999999999902,311.99999999999005,-767.9999999999909,733.9999999999947,1187.0000000000048,-495.000000000001,-236.99999999999477,,-4337.999999999974
2015.08.05,-1495.0000000000018,-607.9999999999864,-1195.0000000000127,-548.0000000000018,-1068.0000000000023,393.9999999999944,-698.9999999999941,899.0000000000009,1307.0000000000025,-504.00000000000443,-280.00000000000114,,-3797.0000000000073
2015.08.05,-1488.0000000000005,-528.9999999999795,-1140.999999999992,-549.9999999999972,-1080.9999999999986,457.99999999999176,-713.9999999999924,974.9999999999943,1427.0000000000005,-553.0000000000035,-477.00000000000387,,-3672.999999999981
2015.08.05,-1502.9999999999989,-559.9999999999827,-1194.0000000000061,-528.0000000000058,-1085.0000000000027,409.99999999999926,-745.9999999999911,1018.0000000000007,1405.0000000000007,-553.0000000000035,-388.00000000000523,,-3723.9999999999955
2015.08.05,-1529.0000000000025,-603.9999999999824,-1174.0000000000084,-525.0000000000057,-1051.0000000000018,488.999999999995,-689.9999999999907,1022.0000000000056,1478.0000000000016,-544.0,-215.0000000000034,,-3342.9999999999927
2015.08.05,-1542.9999999999943,-597.9999999999874,-1156.0000000000014,-563.0000000000024,-1103.9999999999939,430.9999999999925,-759.999999999994,1003.0000000000001,1443.0000000000055,-523.0000000000068,-262.00000000000045,,-3631.999999999982
