date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,CHFJPY,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.11.09,-165.00000000000404,-56.99999999999594,-19.00000000001345,-44.999999999987494,-21.999999999999797,-8.999999999992347,-241.99999999998667,0.0,0.0,-123.99999999999523,-49.99999999999449,-356.00000000000074,-29.999999999996696,-151.00000000001222,-25.000000000005684,-40.00000000000625,-49.000000000006594,-14.999999999998348,-14.000000000002899,-24.000000000001798,,-1437.0000000000007
2020.11.09,-243.00000000000432,-34.99999999998504,-19.00000000001345,6.000000000000227,-9.999999999998899,-21.999999999999797,-343.99999999998875,-28.000000000005798,0.999999999995449,-156.0000000000059,-56.99999999999594,-369.99999999998147,-12.999999999996348,-198.00000000000927,-79.9999999999983,-63.00000000000239,-93.00000000000352,9.999999999998899,-31.999999999998696,89.00000000000574,,-1656.9999999999877
2020.11.09,-184.00000000000637,41.000000000002146,-36.999999999998145,-6.999999999990791,-36.999999999998145,1.0000000000065512,-359.99999999998255,96.9999999999942,86.99999999999264,-12.000000000000455,39.999999999995595,-434.000000000001,-143.00000000000423,-168.99999999999693,-40.00000000000625,-52.00000000000671,-33.00000000000125,-27.999999999994696,-12.999999999996348,60.99999999999994,,-1221.999999999993
2020.11.09,-170.00000000000347,188.00000000001037,21.00000000000435,-6.000000000000227,80.00000000000229,102.00000000000209,-412.9999999999967,177.99999999999727,180.99999999999784,175.99999999998772,63.99999999999739,-349.99999999998363,-150.00000000000568,2.999999999997449,144.00000000000546,81.99999999999363,72.00000000000273,45.000000000006146,30.000000000007798,73.99999999999629,,351.0000000000191
2020.11.09,-226.00000000000398,129.00000000000134,-85.00000000000173,-34.99999999999659,12.000000000000899,52.000000000007596,-436.9999999999985,165.00000000000625,174.99999999999181,155.9999999999775,29.00000000001235,-502.9999999999868,-182.99999999999983,-58.000000000002494,155.00000000000114,19.99999999999602,57.999999999992724,-56.0000000000005,-12.000000000000899,18.999999999991246,,-625.0000000000125
2020.11.09,-251.00000000000122,158.99999999999804,-46.0000000000127,-68.9999999999884,-68.99999999999685,42.0000000000087,-471.9999999999835,147.99999999999613,184.99999999999073,186.9999999999834,45.000000000006146,-678.0000000000008,-184.00000000000637,-45.000000000006146,161.00000000000136,-46.00000000000648,51.00000000000193,-141.99999999999767,-12.999999999996348,-63.99999999999739,,-1101.0000000000075
2020.11.09,-256.0000000000007,185.99999999999727,-50.0000000000167,-113.99999999999011,-50.99999999998994,74.00000000000739,-559.9999999999827,177.0000000000067,202.9999999999976,243.99999999999977,41.000000000002146,-703.9999999999935,-306.9999999999906,17.000000000000348,195.99999999999795,-19.99999999999602,95.99999999998943,-182.99999999999983,-17.999999999995797,-133.00000000000534,,-1161.9999999999627
2020.11.09,-252.0000000000078,243.99999999999977,-14.000000000002899,-43.99999999999693,1.0000000000065512,141.00000000000225,-554.9999999999944,168.99999999999693,245.99999999999068,289.99999999999204,42.0000000000087,-632.9999999999947,-290.9999999999968,148.99999999999915,228.9999999999992,25.99999999999625,149.0000000000009,-114.99999999999844,51.000000000001044,-103.00000000000864,,-270.0000000000071
2020.11.09,-223.00000000000654,242.00000000000887,-4.000000000004,-59.99999999998806,42.0000000000087,184.00000000000637,-503.99999999999335,206.99999999999363,297.9999999999983,305.9999999999832,24.000000000001798,-523.9999999999911,-279.00000000000705,283.99999999999534,233.99999999999466,81.00000000000307,209.00000000000318,-74.99999999999174,82.00000000000429,-158.99999999999804,,365.0000000000214
2020.11.09,-214.00000000000307,242.00000000000887,17.999999999984695,-110.99999999999,59.000000000009045,241.00000000000233,-514.9999999999987,233.0000000000041,337.99999999999386,338.99999999999864,-31.000000000003247,-499.9999999999893,-283.99999999999534,374.999999999992,272.00000000000557,109.99999999999943,274.0000000000009,-66.99999999999484,141.99999999999767,-177.00000000000495,,744.0000000000175
2020.11.09,-224.000000000002,219.00000000001364,1.999999999990898,-101.99999999998965,56.0000000000005,231.0000000000034,-489.99999999999045,256.0000000000002,339.99999999999585,334.0000000000032,-48.99999999998794,-478.999999999985,-300.99999999999574,374.999999999992,305.9999999999974,126.99999999999534,286.00000000000136,-90.99999999999665,126.0000000000039,-170.00000000000347,,752.0000000000468
2020.11.09,-223.00000000000654,232.00000000000998,0.9999999999843467,-95.99999999998943,102.00000000000209,238.0000000000049,-485.99999999998647,259.00000000000034,344.99999999999534,347.99999999998477,-70.99999999999883,-347.9999999999928,-337.99999999999386,411.99999999999017,317.0000000000073,171.00000000000648,292.99999999999216,-58.99999999999794,124.00000000000189,-137.00000000000932,,1084.0000000000045
2020.11.09,-194.0000000000053,275.000000000003,26.999999999999247,-100.99999999999909,132.0000000000099,276.00000000000955,-498.9999999999828,265.00000000000057,358.9999999999982,360.99999999999,-31.999999999987594,-319.0000000000026,-316.0000000000052,456.9999999999963,317.99999999999784,192.99999999999784,317.99999999999784,-23.999999999990695,151.00000000000114,-114.0000000000141,,1533.000000000014
2020.11.09,-201.00000000000674,224.000000000002,-8.000000000008,-181.99999999998795,155.00000000000514,234.00000000000088,-464.9999999999821,328.00000000000296,325.99999999999295,419.9999999999875,-48.99999999998794,-229.99999999999687,-316.0000000000052,393.99999999998323,355.000000000004,290.9999999999968,343.9999999999941,31.999999999998696,121.99999999999989,-39.999999999995595,,1733.9999999999975
2020.11.09,-204.99999999999963,194.0000000000053,-8.000000000008,-202.99999999998875,151.00000000000114,235.00000000000742,-461.99999999998465,375.0,319.99999999999807,425.9999999999877,-85.99999999998609,-212.99999999999653,-317.9999999999961,385.99999999999744,359.99999999999943,284.9999999999966,341.99999999999875,28.000000000005798,126.0000000000039,-16.000000000016,,1717.0000000000257
2020.11.09,-219.00000000000253,232.00000000000998,-73.99999999999629,-253.99999999999068,191.00000000000784,241.00000000000233,-517.9999999999962,417.0000000000016,324.9999999999975,555.9999999999832,-58.99999999998684,-205.99999999999508,-419.9999999999982,366.999999999984,400.0000000000057,349.9999999999943,384.9999999999909,77.00000000000485,124.00000000000189,14.000000000002899,,1929.000000000021
2020.11.09,-214.00000000000307,167.00000000000603,-69.00000000000794,-247.99999999999045,146.00000000000168,199.00000000000472,-470.9999999999992,439.00000000000716,287.9999999999994,485.99999999999,-90.99999999999665,-164.99999999999292,-412.00000000001234,329.99999999998585,396.0000000000008,325.00000000000284,351.99999999998965,38.0000000000047,90.0000000000012,0.9999999999843467,,1586.9999999999757
2020.11.09,-199.00000000000472,114.99999999999844,-39.00000000001125,-265.99999999999113,97.00000000000264,199.00000000000472,-400.9999999999847,456.00000000000307,292.9999999999988,443.9999999999884,-102.99999999998644,-283.99999999999534,-278.00000000000045,322.00000000000006,385.0000000000051,284.9999999999966,360.99999999999,-2.999999999997449,121.99999999999989,-66.00000000001049,,1440.000000000006
2020.11.09,-162.0000000000066,272.00000000000557,0.0,-241.99999999999022,131.00000000000333,229.00000000000142,-527.9999999999951,496.9999999999999,280.9999999999979,579.9999999999841,39.999999999995595,-485.99999999998647,-323.99999999999096,348.9999999999993,396.0000000000008,295.0000000000017,376.99999999999534,-12.000000000000899,102.99999999999754,-62.000000000006494,,1734.000000000006
2020.11.09,-185.99999999999727,204.00000000000418,-60.99999999999994,-253.0000000000001,37.00000000000925,161.00000000000003,-558.9999999999984,468.0000000000035,233.99999999998977,485.99999999999,-82.99999999998863,-547.999999999993,-388.0000000000106,281.99999999998226,405.00000000000114,218.00000000000352,317.99999999999784,-101.99999999999099,46.999999999997044,-104.99999999999955,,575.0000000000001
2020.11.09,-163.99999999999747,18.0000000000069,-52.000000000007596,-218.9999999999941,97.00000000000264,216.0000000000051,-442.9999999999934,465.0000000000034,258.9999999999981,287.9999999999825,-270.99999999999903,-357.99999999999164,-391.000000000008,322.9999999999844,384.00000000000034,248.00000000000466,349.9999999999943,-44.99999999999504,92.00000000000318,-100.99999999999554,,696.0000000000038
2020.11.09,-318.00000000000716,-154.99999999999403,-225.00000000000853,-302.99999999999727,-27.999999999994696,102.00000000000209,-315.99999999998295,361.0000000000042,275.99999999999847,212.99999999999386,-431.99999999998795,-202.9999999999976,-462.0000000000068,381.99999999999346,367.999999999995,191.0000000000025,295.0000000000017,-122.99999999999534,38.0000000000047,-146.00000000000168,,-484.9999999999783
2020.11.09,-272.00000000000557,-247.99999999998158,-187.00000000000384,-314.9999999999977,-9.999999999998899,170.00000000000347,-276.9999999999939,412.00000000000614,295.99999999999625,157.99999999998704,-611.000000000006,-212.99999999999653,-452.00000000000796,478.999999999985,394.00000000000546,194.00000000000261,350.9999999999991,-102.99999999999754,121.00000000000443,-178.99999999999582,,-291.99999999999613
2020.11.09,-302.0000000000023,-312.9999999999855,-209.00000000001472,-457.9999999999984,-67.9999999999903,139.00000000000023,-144.99999999999514,567.0000000000073,278.00000000000045,212.99999999999386,-641.999999999987,-55.99999999998939,-469.0000000000083,377.9999999999894,469.99999999999886,248.99999999999523,426.00000000000193,-180.99999999999784,73.00000000000084,-222.00000000001108,,-271.99999999999204
2020.11.09,-304.9999999999997,-299.99999999998914,-173.00000000000094,-434.99999999998806,-79.99999999999119,131.00000000000333,-241.00000000000233,516.9999999999959,283.99999999999534,262.9999999999768,-546.9999999999864,-139.00000000000023,-398.00000000000944,349.99999999998363,471.9999999999942,230.99999999999454,412.9999999999967,-173.00000000000094,79.00000000000685,-209.9999999999991,,-261.00000000002
2020.11.09,-275.99999999999847,-177.99999999998929,-173.00000000000094,-402.9999999999916,2.000000000002,198.00000000000927,-230.9999999999812,525.9999999999962,326.9999999999995,328.9999999999793,-514.9999999999987,-109.99999999998789,-445.99999999999085,516.9999999999897,487.99999999999955,290.00000000000625,457.9999999999984,-119.99999999999788,113.00000000000753,-192.99999999999872,,603.0000000000523
