date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCAD,EURJPY,NZDJPY,empty,sum
2015.09.28,-199.00000000000472,-25.999999999992696,-6.000000000000227,-26.0000000000149,-34.000000000000696,-65.99999999998829,0.0,-42.999999999992156,,-399.9999999999937
2015.09.28,-217.0000000000005,-69.9999999999923,-30.000000000001137,21.999999999988695,-63.00000000000195,-121.99999999999989,-17.00000000002433,-15.999999999991132,,-513.0000000000225
2015.09.28,-345.0000000000064,-35.00000000000725,-90.00000000000341,17.000000000000348,-143.9999999999997,-192.99999999997652,-4.000000000019099,34.000000000006025,,-760.000000000006
2015.09.28,-307.0000000000017,-17.000000000000348,-91.99999999999875,31.999999999987594,-143.9999999999997,-48.000000000003595,96.99999999997999,120.00000000000455,,-359.00000000003195
2015.09.28,-322.00000000000006,-38.99999999998904,-75.00000000000284,-29.00000000001235,-185.99999999999727,-42.0000000000087,-21.000000000015007,3.0000000000001137,,-711.0000000000251
2015.09.28,-317.0000000000006,15.00000000000945,-1.0000000000047748,-96.00000000000719,-111.00000000000554,-242.99999999999324,-27.000000000015234,-75.00000000000284,,-855.0000000000201
2015.09.28,-300.0000000000003,21.00000000000435,71.99999999998852,-53.00000000001415,-157.00000000000713,-185.00000000001293,-45.000000000015916,-182.00000000000216,,-829.0000000000597
2015.09.28,-295.0000000000008,32.999999999994145,42.00000000000159,-15.00000000000945,-117.00000000000044,-141.99999999999767,-41.00000000002524,-152.9999999999916,,-688.0000000000294
2015.09.28,-258.9999999999981,1.0000000000065512,30.9999999999917,-4.000000000004,-34.000000000000696,-84.0000000000174,-33.00000000001546,93.00000000000352,,-289.00000000003394
2015.09.28,-317.0000000000006,-73.99999999999629,80.99999999998886,-116.00000000000499,-72.0000000000054,-206.99999999997942,-183.00000000002115,40.00000000000625,,-848.0000000000128
2015.09.28,-338.00000000000495,-75.00000000000284,93.99999999999409,-57.00000000001815,0.999999999995449,-166.99999999998383,-171.99999999999704,137.00000000000045,,-577.0000000000168
2015.09.28,-285.00000000000193,7.0000000000014495,152.9999999999916,2.999999999997449,4.999999999999449,-57.00000000001815,-137.00000000000045,174.99999999999716,,-136.00000000003342
2015.09.28,-302.9999999999977,14.000000000002899,149.99999999999147,46.999999999997044,2.999999999997449,-92.99999999998754,-124.00000000002365,216.00000000000819,,-90.00000000001188
2015.09.28,-345.0000000000064,-34.000000000000696,123.99999999999523,62.99999999999084,-13.00000000000745,-65.99999999998829,-162.00000000000614,201.00000000000762,,-232.0000000000153
2015.09.28,-362.00000000000676,-103.99999999999298,71.99999999998852,34.000000000000696,-95.00000000000064,-69.00000000000794,-288.0000000000109,141.9999999999959,,-670.0000000000341
2015.09.28,-346.0000000000019,-87.99999999999919,183.9999999999975,54.99999999998284,-70.99999999999883,-65.99999999998829,-310.0000000000023,126.99999999999534,,-515.0000000000148
2015.09.28,-368.9999999999971,-174.99999999999181,164.99999999999204,42.999999999993044,-146.00000000000168,44.0000000000218,-457.00000000002206,55.00000000000682,,-839.9999999999989
2015.09.28,-370.00000000000364,-150.99999999999002,203.99999999999352,17.999999999984695,-158.99999999999804,-12.999999999996348,-485.00000000001364,16.999999999995907,,-939.0000000000275
2015.09.28,-448.9999999999994,-249.99999999999466,171.99999999999704,0.0,-117.00000000000044,-97.99999999997588,-457.00000000002206,115.99999999999966,,-1082.999999999996
2015.09.28,-460.00000000000483,-238.99999999998923,146.0000000000008,-22.0000000000109,-40.00000000000669,53.999999999998494,-496.0000000000093,91.00000000000819,,-966.0000000000136
2015.09.28,-429.0000000000016,-268.0000000000016,110.99999999999,-57.00000000001815,-62.000000000006494,-56.000000000011596,-598.0000000000132,42.00000000000159,,-1317.0000000000612
2015.09.28,-518.0000000000074,-248.00000000000378,54.000000000002046,18.999999999991246,-36.999999999998145,-182.99999999999983,-377.00000000000955,-10.99999999999568,,-1301.0000000000211
2015.09.28,-292.9999999999988,-117.99999999999588,122.99999999999045,-76.0000000000094,-100.00000000000009,-497.99999999997624,-266.00000000001955,-114.99999999999488,,-1343.0000000000045
2015.09.28,-319.0000000000026,-150.00000000000568,211.9999999999891,-70.99999999999883,-90.0000000000012,-621.9999999999892,-380.0000000000239,-90.99999999999397,,-1511.0000000000264
2015.09.28,-302.0000000000023,-121.99999999999989,223.99999999998954,-15.00000000000945,-24.999999999997247,-626.9999999999776,-397.0000000000198,-126.99999999999534,,-1391.0000000000123
2015.09.28,-268.0000000000016,-73.99999999999629,362.99999999999955,3.999999999981796,4.999999999999449,-430.9999999999814,-481.00000000002296,-138.9999999999958,,-1021.0000000000173
2015.09.28,-328.0000000000061,-127.99999999999478,321.9999999999885,-126.0000000000039,-170.00000000000347,-526.9999999999886,-588.0000000000223,-382.99999999999557,,-1928.0000000000264
2015.09.28,-399.0000000000049,-184.00000000000637,388.9999999999958,-241.00000000000233,-226.99999999999943,-537.0000000000097,-654.0000000000248,-423.9999999999924,,-2277.000000000044
2015.09.28,-458.00000000000284,-255.99999999998957,333.999999999989,-307.99999999999716,-235.00000000000742,-522.0000000000002,-688.0000000000166,-376.99999999999534,,-2510.00000000002
2015.09.28,-451.9999999999969,-255.00000000000523,344.99999999999886,-470.9999999999992,-414.00000000000324,-595.9999999999966,-734.0000000000089,-561.9999999999976,,-3139.0000000000086
2015.09.28,-370.9999999999991,-310.9999999999946,375.0,-435.0000000000076,-416.00000000000523,-605.0000000000111,-767.0000000000243,-540.9999999999968,,-3071.0000000000387
2015.09.28,-465.9999999999998,-408.00000000000836,161.99999999999193,-422.00000000001125,-443.99999999999994,-557.0000000000075,-697.0000000000027,-551.9999999999925,,-3384.00000000003
2015.09.28,-494.00000000000557,-446.9999999999974,173.99999999999238,-344.00000000001097,-470.00000000000375,-384.9999999999909,-756.0000000000002,-655.9999999999917,,-3378.000000000008
2015.09.28,-390.99999999999693,-401.99999999999125,262.00000000000045,-258.0000000000027,-383.0,-2.0000000000131024,-859.0000000000089,-727.0000000000039,,-2760.0000000000164
2015.09.28,-265.99999999999955,-248.00000000000378,527.9999999999916,-128.000000000017,-395.0000000000009,-133.99999999998968,-859.0000000000089,-858.9999999999947,,-2361.0000000000227
2015.09.28,-19.999999999997797,-28.999999999990145,548.0000000000018,-422.00000000001125,-338.00000000000495,-449.0000000000105,-681.0000000000116,-769.999999999996,,-2161.0000000000205
2015.09.28,7.0000000000014495,56.99999999999594,542.9999999999922,-436.00000000001415,-324.00000000000205,-558.9999999999761,-543.0000000000064,-790.9999999999968,,-2046.000000000006
2015.09.28,182.99999999999983,323.99999999999096,649.0000000000009,-387.000000000004,-270.0000000000036,-726.0000000000044,-334.0000000000032,-733.0000000000041,,-1294.0000000000275
2015.09.28,243.99999999999977,337.0000000000095,652.000000000001,-358.9999999999982,-302.0000000000023,-670.9999999999993,-312.0000000000118,-792.9999999999922,,-1203.9999999999932
2015.09.28,319.0000000000026,425.0000000000087,628.9999999999907,-316.0000000000052,-280.9999999999979,-523.0000000000068,-272.0000000000198,-766.9999999999959,,-786.0000000000236
2015.09.28,286.99999999999284,405.9999999999952,572.9999999999933,-371.00000000001023,-345.0000000000064,-435.0000000000076,-188.0000000000166,-783.9999999999918,,-857.0000000000513
2015.09.28,219.00000000000253,432.0000000000102,632.9999999999956,-405.0000000000109,-392.9999999999989,-495.000000000001,-200.00000000001705,-837.9999999999939,,-1047.0000000000136
2015.09.28,241.99999999999778,384.9999999999909,652.000000000001,-446.0000000000131,-394.00000000000546,-408.00000000000836,-243.99999999999977,-923.9999999999924,,-1137.0000000000296
2015.09.28,90.0000000000012,327.00000000001063,599.9999999999943,-551.0000000000126,-372.0000000000057,-640.9999999999804,-280.00000000000114,-887.0000000000005,,-1713.999999999994
2015.09.28,127.99999999999478,378.00000000001165,638.9999999999958,-589.0000000000173,-426.00000000000415,-640.9999999999804,-260.0000000000193,-876.9999999999953,,-1648.000000000014
2015.09.28,109.00000000000354,333.0000000000055,470.9999999999894,-629.0000000000128,-435.0000000000076,-639.0000000000118,-209.00000000000318,-897.9999999999961,,-1897.0000000000332
2015.09.28,163.00000000000205,385.99999999999744,518.0000000000007,-615.00000000001,-463.9999999999977,-639.0000000000118,-112.00000000002319,-855.000000000004,,-1618.0000000000464
2015.09.28,190.99999999999673,441.0000000000025,494.99999999999034,-648.0000000000041,-400.00000000000034,-736.9999999999877,0.0,-870.0000000000045,,-1528.0000000000073
2015.09.29,276.9999999999939,507.9999999999973,548.0000000000018,-665.0000000000044,-422.00000000000017,-726.0000000000044,-15.00000000001478,-969.9999999999989,,-1465.0000000000296
2015.09.29,269.9999999999925,486.999999999993,555.9999999999974,-653.0000000000147,-456.00000000000085,-690.9999999999972,-50.00000000001137,-971.9999999999942,,-1509.0000000000355
2015.09.29,203.99999999999307,425.0000000000087,491.9999999999902,-631.0000000000038,-491.0000000000081,-660.0000000000161,-81.00000000001728,-944.9999999999932,,-1687.0000000000464
2015.09.29,182.99999999999983,424.00000000000216,565.9999999999883,-602.0000000000136,-499.000000000005,-564.000000000009,-118.99999999999977,-1013.9999999999958,,-1625.0000000000327
2015.09.29,175.99999999999838,425.0000000000087,524.9999999999915,-653.999999999999,-512.0000000000014,-654.9999999999834,-82.99999999999841,-1042.0000000000016,,-1819.999999999985
2015.09.29,147.99999999999258,360.0000000000048,554.9999999999926,-673.0000000000125,-563.9999999999978,-668.9999999999862,-243.99999999999977,-1165.9999999999968,,-2253.000000000003
2015.09.29,161.99999999999548,385.99999999999744,673.0000000000018,-704.0000000000157,-653.0000000000035,-726.0000000000044,-257.000000000005,-1384.0000000000005,,-2503.0000000000346
2015.09.29,246.00000000000176,465.0000000000043,730.9999999999945,-716.0000000000056,-685.9999999999977,-769.0000000000197,-273.00000000002456,-1384.999999999991,,-2387.0000000000377
2015.09.29,303.9999999999932,510.00000000001046,774.0000000000009,-804.0000000000047,-801.0000000000073,-804.9999999999891,-268.0000000000007,-1480.000000000004,,-2570.0000000000014
2015.09.29,358.9999999999982,618.0000000000074,787.9999999999967,-795.0000000000124,-804.0000000000047,-802.0000000000139,-163.0000000000109,-1412.9999999999968,,-2212.0000000000364
2015.09.29,358.0000000000028,585.9999999999976,732.9999999999899,-775.0000000000146,-723.0000000000069,-807.0000000000022,-112.99999999999955,-1296.999999999997,,-2038.0000000000298
2015.09.29,361.0000000000002,587.0000000000042,734.9999999999994,-757.0000000000076,-753.0000000000036,-789.0000000000175,-140.00000000001478,-1310.0000000000023,,-2066.000000000042
2015.09.29,397.0000000000029,567.9999999999907,787.9999999999967,-755.0000000000168,-789.0000000000064,-775.9999999999767,-182.00000000001637,-1326.9999999999982,,-2076.000000000024
2015.09.29,376.99999999999403,590.0000000000016,805.9999999999974,-755.0000000000168,-784.0000000000069,-744.9999999999957,-210.00000000000796,-1346.0000000000036,,-2067.0000000000377
2015.09.29,378.999999999996,608.0000000000085,864.9999999999949,-753.0000000000036,-731.9999999999993,-789.9999999999797,-250.0,-1323.9999999999982,,-1996.9999999999814
2015.09.29,424.9999999999976,689.0000000000063,940.9999999999883,-746.0000000000023,-768.9999999999975,-748.0000000000153,-230.0000000000182,-1375.0,,-1813.000000000041
