date,AUDUSD,NZDUSD,GBPCHF,CADCHF,EURJPY,EURNZD,NZDJPY,empty,sum
2019.05.06,-34.000000000000696,-36.999999999998145,-238.99999999998923,-78.00000000000028,-200.00000000000284,-211.99999999998997,-60.000000000002274,,-859.9999999999834
2019.05.06,77.00000000000485,70.0000000000034,-330.9999999999924,-98.0000000000092,-186.00000000000705,-151.9999999999966,40.99999999999682,,-579.0000000000002
2019.05.06,136.00000000000279,93.00000000000975,-333.9999999999899,-86.0000000000083,-338.99999999999864,-181.9999999999933,96.00000000000364,,-615.999999999974
2019.05.06,195.00000000000074,121.99999999999989,-331.999999999999,-74.00000000000739,-522.0000000000056,-190.00000000000128,194.99999999999318,,-606.0000000000194
2019.05.06,267.00000000000614,160.00000000000458,-326.0000000000041,-79.00000000000685,-530.0000000000011,-164.99999999999292,286.00000000000136,,-386.99999999999295
2019.05.06,46.999999999997044,12.000000000000899,-290.9999999999968,-81.00000000000884,-510.9999999999957,-407.0000000000018,12.000000000000455,,-1219.0000000000048
2019.05.06,-21.00000000000435,-36.999999999998145,-178.99999999999582,4.999999999999449,-290.00000000000625,-549.9999999999839,-91.00000000000819,,-1162.9999999999973
2019.05.06,-31.000000000003247,-34.000000000000696,-150.00000000000568,25.999999999992696,-94.0000000000083,-497.99999999999847,-240.0000000000091,,-1021.0000000000327
2019.05.06,-46.00000000000159,-25.999999999992696,-89.00000000000574,61.999999999995396,-13.00000000000523,-509.00000000000387,-251.00000000000477,,-872.0000000000185
2019.05.06,53.999999999998494,42.0000000000087,-114.99999999999844,34.99999999999615,-183.9999999999975,-388.9999999999949,-88.99999999999864,,-645.9999999999861
2019.05.06,26.000000000003798,-13.999999999991797,-116.99999999998934,31.999999999998696,-129.0000000000049,-500.9999999999959,-103.00000000000864,,-805.9999999999881
2019.05.06,48.000000000003595,13.00000000000745,-1.999999999990898,61.999999999995396,-141.00000000000534,-456.9999999999963,-61.00000000000705,,-537.9999999999932
2019.05.06,45.000000000006146,43.999999999999595,52.000000000007596,47.9999999999925,-219.99999999999886,-373.00000000000114,9.999999999990905,,-394.0000000000033
2019.05.06,51.000000000001044,56.0000000000005,182.99999999999983,78.00000000000028,-268.0000000000007,-391.9999999999924,28.999999999996362,,-262.99999999999505
2019.05.06,82.99999999999974,94.00000000000519,242.99999999999324,100.99999999999554,-243.0000000000092,-330.9999999999924,69.00000000000261,,15.99999999999477
2019.05.06,99.00000000000463,114.00000000000298,201.00000000000674,35.999999999991594,-478.9999999999992,-261.9999999999845,111.99999999999477,,-178.999999999983
2019.05.06,155.00000000000514,134.0000000000008,194.0000000000053,34.000000000000696,-490.99999999999966,-148.99999999999915,224.00000000000375,,101.00000000001688
2019.05.06,165.00000000000404,134.0000000000008,133.99999999998968,56.99999999999594,-430.9999999999974,-126.0000000000039,251.99999999999534,,184.99999999998457
2019.05.06,187.00000000000384,181.00000000000892,136.00000000000279,64.99999999999284,-451.9999999999982,-95.00000000000064,286.00000000000136,,308.00000000001097
2019.05.06,180.0000000000024,175.00000000000293,109.00000000000354,78.99999999999574,-368.9999999999998,-58.99999999998684,233.99999999999466,,349.0000000000126
2019.05.06,158.0000000000026,134.0000000000008,79.00000000000685,-23.00000000000635,-451.0000000000076,-123.99999999999079,182.00000000000216,,-44.99999999999238
2019.05.06,195.9999999999962,143.00000000000423,80.99999999999774,-9.00000000000345,-448.0000000000075,-126.0000000000039,206.99999999999363,,43.99999999997695
2019.05.06,221.00000000000452,170.00000000000347,38.99999999998904,-43.00000000000415,-394.999999999996,-82.99999999998863,246.9999999999999,,156.00000000000807
2019.05.06,207.00000000000162,125.00000000000844,49.00000000001015,-68.00000000000139,-334.0000000000032,-102.00000000000209,194.00000000000261,,71.00000000001621
2019.05.06,195.9999999999962,112.000000000001,31.000000000003247,-59.000000000009045,-334.0000000000032,-147.99999999999258,186.9999999999976,,-15.000000000006793
2019.05.06,224.9999999999974,135.00000000000733,42.999999999993044,-96.00000000000719,-424.0000000000066,-236.99999999999832,230.99999999999454,,-123.00000000001967
2019.05.06,187.9999999999993,94.00000000000519,-1.0000000000065512,-130.0000000000079,-418.99999999999693,-290.9999999999968,192.99999999999784,,-366.0000000000058
2019.05.06,187.9999999999993,90.0000000000012,-83.9999999999952,-172.00000000000549,-504.0000000000049,-330.9999999999924,189.99999999999773,,-622.9999999999998
2019.05.06,211.00000000000563,87.00000000000374,-29.999999999996696,-171.00000000001003,-558.0000000000069,-471.9999999999835,197.9999999999933,,-734.9999999999945
2019.05.06,209.9999999999991,69.00000000000794,79.99999999999119,-165.00000000000404,-579.0000000000077,-468.00000000000176,198.99999999999807,,-654.0000000000172
2019.05.06,216.0000000000051,53.00000000000304,79.00000000000685,-139.00000000000023,-641.0000000000053,-487.99999999999955,215.99999999999397,,-703.9999999999961
2019.05.06,148.0000000000037,-21.999999999999797,35.00000000000725,-155.00000000000514,-612.000000000009,-470.9999999999992,161.00000000000136,,-916.0000000000009
2019.05.06,139.00000000000023,-24.999999999997247,38.0000000000047,-150.00000000000568,-493.9999999999998,-483.99999999999557,134.00000000000034,,-841.9999999999931
2019.05.06,163.99999999999747,-8.999999999992347,5.000000000010552,-209.00000000000364,-572.0000000000027,-502.00000000000244,134.00000000000034,,-988.9999999999928
2019.05.06,204.99999999999963,-2.999999999997449,7.0000000000014495,-221.00000000000452,-549.9999999999972,-519.0000000000028,150.99999999999625,,-930.0000000000047
2019.05.06,209.9999999999991,-13.999999999991797,55.000000000005045,-233.00000000000543,-576.0000000000076,-539.999999999985,149.0000000000009,,-948.9999999999848
2019.05.06,245.0000000000063,-15.999999999993797,158.99999999999804,-281.00000000000904,-653.9999999999964,-597.9999999999874,174.99999999999716,,-969.9999999999851
2019.05.06,248.00000000000378,-8.999999999992347,205.00000000001074,-272.00000000000557,-641.9999999999959,-620.9999999999827,146.99999999999136,,-943.9999999999707
2019.05.06,239.0000000000003,-21.999999999999797,208.00000000000819,-258.0000000000027,-606.0000000000088,-714.999999999999,91.99999999999875,,-1062.0000000000032
2019.05.06,236.00000000000287,-17.999999999995797,272.00000000000557,-199.00000000000472,-599.0000000000038,-730.9999999999927,103.9999999999992,,-934.9999999999894
2019.05.06,256.99999999999613,7.0000000000014495,245.0000000000063,-193.00000000000983,-606.0000000000088,-715.9999999999833,121.99999999999989,,-883.9999999999981
2019.05.06,294.00000000000534,20.0000000000089,217.0000000000005,-235.00000000000742,-632.000000000005,-686.9999999999932,140.99999999999113,,-881.9999999999997
2019.05.06,297.9999999999983,9.00000000000345,232.99999999999432,-199.00000000000472,-637.0000000000005,-695.0000000000011,149.99999999999147,,-841.0000000000188
2019.05.06,282.0000000000045,4.000000000004,214.00000000000307,-273.000000000001,-727.0000000000039,-685.0000000000023,167.99999999999216,,-1017.0000000000035
2019.05.06,317.0000000000006,37.00000000000925,181.9999999999933,-280.00000000000244,-698.9999999999981,-636.9999999999986,212.99999999999386,,-867.000000000002
2019.05.06,309.0000000000037,32.0000000000098,181.9999999999933,-275.000000000003,-701.0000000000076,-636.9999999999986,194.00000000000261,,-895.9999999999999
2019.05.06,294.00000000000534,4.999999999999449,188.00000000001037,-273.000000000001,-646.0000000000008,-689.9999999999907,149.99999999999147,,-971.9999999999858
2019.05.06,222.99999999999542,6.0000000000060005,191.00000000000784,-245.0000000000063,-621.0000000000093,-681.9999999999826,58.9999999999975,,-1068.9999999999916
2019.05.07,109.99999999999899,-57.99999999999139,218.99999999999142,-229.00000000000142,-581.0000000000031,-709.0000000000041,-88.99999999999864,,-1337.0000000000082
2019.05.07,151.00000000000114,-65.99999999999939,218.99999999999142,-194.0000000000053,-350.0000000000085,-698.999999999983,-52.99999999999727,,-992.0000000000009
2019.05.07,170.00000000000347,-25.999999999992696,217.0000000000005,-181.00000000000892,-435.0000000000023,-672.9999999999902,6.000000000000227,,-921.99999999999
2019.05.07,197.00000000000273,6.0000000000060005,262.00000000000665,-177.00000000000495,-498.00000000000466,-614.9999999999877,85.99999999999852,,-738.9999999999835
2019.05.07,219.00000000000253,30.000000000007798,262.999999999991,-190.00000000000128,-519.0000000000055,-605.9999999999955,115.99999999999966,,-687.0000000000011
