date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,CHFJPY,CADCHF,EURGBP,EURCAD,EURAUD,AUDCAD,AUDNZD,empty,sum
2021.10.04,0.0,-28.999999999990145,0.0,0.0,-63.99999999999739,0.0,-262.00000000000045,-24.999999999997247,-127.99999999999478,-36.0000000000138,-167.00000000000603,-25.00000000000835,-55.99999999998939,,-791.9999999999976
2021.10.04,31.999999999998696,-34.000000000000696,14.000000000002899,79.00000000000773,-49.00000000001015,114.99999999999844,-171.99999999999704,-43.00000000000415,-23.999999999990695,-41.000000000002146,-133.99999999998968,32.999999999994145,-18.999999999991246,,-242.9999999999839
2021.10.04,31.999999999998696,-11.999999999989797,2.999999999997449,37.00000000000614,-309.0000000000037,95.00000000000064,-88.99999999999864,-151.00000000000114,-12.999999999996348,-163.00000000000205,-137.9999999999937,0.0,18.0000000000069,,-689.9999999999756
2021.10.04,58.99999999999794,236.00000000001398,139.00000000000023,44.00000000001114,-312.00000000000114,241.00000000000233,25.99999999999625,-152.00000000000767,-31.999999999998696,-143.00000000000423,15.00000000000945,65.99999999999939,92.00000000000318,,279.00000000002217
2021.10.04,51.99999999999649,266.0000000000107,146.00000000000168,51.00000000000193,-239.99999999999577,239.99999999999577,4.0000000000048885,-151.00000000000114,-28.999999999990145,-92.00000000000318,-28.999999999990145,76.99999999999375,137.00000000000932,,432.0000000000341
2021.10.04,73.00000000000084,270.99999999999903,145.00000000001734,73.0000000000075,-241.00000000000233,219.99999999999798,6.000000000000227,-141.99999999999767,-32.999999999994145,-68.00000000000139,-55.000000000005045,100.99999999999554,164.99999999999292,,515.0000000000109
2021.10.04,65.99999999999939,266.0000000000107,139.00000000000023,55.00000000000682,-259.9999999999936,190.99999999999673,-10.000000000005116,-119.00000000000244,-30.999999999992145,-59.99999999999339,-87.99999999999919,89.99999999999008,188.9999999999947,,428.00000000001273
2021.10.04,12.999999999996348,157.00000000000713,97.9999999999981,79.00000000000773,-147.00000000000824,114.00000000000298,-82.99999999999841,-102.00000000000209,-23.999999999990695,4.000000000004,-205.00000000001074,101.99999999999099,178.00000000001148,,184.0000000000086
2021.10.04,11.00000000000545,87.99999999999919,86.0000000000083,55.00000000000682,-103.00000000000864,115.99999999999389,-55.999999999997385,-92.00000000000318,20.0000000000089,12.999999999996348,-293.0000000000099,42.999999999993044,114.99999999999844,,2.999999999991246
2021.10.04,-31.000000000003247,-70.99999999999883,18.0000000000069,6.000000000000227,-103.00000000000864,78.00000000000028,-82.99999999999841,-106.00000000000608,62.000000000006494,8.999999999992347,-371.00000000001023,7.9999999999968985,80.99999999999774,,-503.00000000002456
2021.10.04,-9.999999999998899,-82.00000000000429,22.0000000000109,5.000000000009663,-63.99999999999739,87.00000000000374,-63.99999999999295,-102.99999999999754,86.0000000000083,-14.000000000002899,-364.9999999999931,-24.000000000001798,53.999999999998494,,-471.9999999999578
2021.10.04,-31.999999999998696,-48.000000000003595,25.00000000000835,-45.99999999999227,-140.0000000000068,159.9999999999935,-4.0000000000048885,-158.99999999999804,86.0000000000083,-113.00000000000753,-262.00000000000665,-28.000000000005798,48.000000000003595,,-513.0000000000106
2021.10.04,-43.999999999999595,-68.00000000000139,-10.999999999983245,-59.99999999998806,-131.99999999999878,144.99999999999514,-24.00000000000091,-165.00000000000404,64.0000000000085,-157.00000000000713,-211.99999999998997,-58.000000000002494,53.999999999998494,,-667.9999999999735
2021.10.04,-70.99999999999883,-82.99999999998863,-45.99999999999049,-27.999999999991587,-137.9999999999937,144.99999999999514,-48.00000000000182,-175.00000000000293,51.000000000001044,-198.99999999999363,-123.99999999999079,-20.0000000000089,92.00000000000318,,-643.9999999999619
2021.10.04,-41.000000000002146,-80.99999999999774,-29.999999999996696,-14.999999999986358,-208.00000000000819,158.99999999999804,-48.99999999999238,-207.99999999999707,54.00000000000959,-229.99999999999687,-113.00000000000753,-31.000000000003247,34.000000000000696,,-758.9999999999799
2021.10.04,-48.000000000003595,-7.0000000000014495,16.000000000016,-12.999999999991019,-263.99999999999756,243.99999999999977,-52.99999999999727,-251.00000000000122,31.000000000003247,-278.00000000000045,-8.999999999992347,-4.000000000004,66.00000000001049,,-569.9999999999595
2021.10.04,-63.99999999999739,59.000000000009045,36.0000000000138,-24.999999999991473,-295.0000000000008,251.99999999999667,-48.00000000000182,-284.0000000000065,19.00000000000235,-300.00000000001137,22.0000000000109,-4.999999999999449,86.0000000000083,,-546.9999999999677
2021.10.04,-41.9999999999976,-29.999999999996696,35.00000000000725,-20.999999999986585,-251.00000000000122,207.99999999999707,-45.000000000001705,-234.00000000000088,37.00000000000925,-236.00000000001398,-82.00000000000429,0.0,89.00000000000574,,-571.9999999999836
2021.10.04,-36.999999999998145,-36.999999999998145,40.0000000000178,-26.999999999986812,-178.00000000001148,146.99999999999713,-49.99999999999716,-182.00000000000438,56.0000000000005,-134.99999999999625,-248.00000000000378,9.999999999998899,79.00000000000685,,-561.999999999975
2021.10.04,-10.999999999994348,46.999999999997044,66.00000000001049,-3.9999999999906777,-204.00000000000418,197.00000000000273,-18.000000000000682,-177.00000000000495,54.00000000000959,-107.99999999999699,-327.99999999999494,-3.0000000000085514,29.999999999996696,,-458.99999999997874
2021.10.04,-39.999999999995595,-102.00000000000209,76.0000000000094,-119.99999999999034,-161.99999999999548,126.99999999999933,-27.999999999991587,-165.9999999999995,15.00000000000945,-22.999999999995246,-422.9999999999956,-43.00000000000415,15.00000000000945,,-873.9999999999419
2021.10.04,-34.99999999999615,-12.999999999996348,75.00000000000284,-141.9999999999959,-195.9999999999962,131.00000000000333,70.00000000000739,-156.00000000000057,25.00000000000835,-46.0000000000127,-449.0000000000105,-55.000000000005045,-45.99999999999049,,-836.9999999999818
2021.10.04,29.999999999996696,63.000000000013046,167.00000000000603,-148.9999999999867,-279.00000000000705,219.99999999999798,177.99999999999727,-180.0000000000024,31.000000000003247,-73.00000000001194,-523.0000000000068,-118.00000000000699,-89.00000000000574,,-722.0000000000132
2021.10.04,14.999999999998348,15.00000000000945,133.00000000000534,-191.99999999999307,-246.99999999999721,190.99999999999673,231.00000000000875,-121.00000000000443,86.0000000000083,-38.0000000000047,-588.0000000000107,-159.00000000000912,-103.00000000000864,,-777.0000000000009
2021.10.04,129.00000000000134,151.9999999999966,198.00000000000927,-202.99999999998875,-394.00000000000546,304.00000000000426,356.9999999999993,-156.00000000000057,10.000000000010001,-164.99999999999292,-377.0000000000051,-91.00000000000774,-123.99999999999079,,-359.99999999997056
2021.10.04,129.9999999999968,185.99999999999727,163.00000000000205,-203.99999999999352,-358.9999999999982,348.9999999999993,394.999999999996,-155.00000000000514,-108.99999999999244,-190.00000000000128,-320.00000000000915,-102.00000000000209,-165.9999999999995,,-382.0000000000098
2021.10.04,121.00000000000443,317.0000000000117,157.00000000000713,-228.9999999999992,-319.0000000000026,393.9999999999944,393.0000000000007,-136.99999999999824,-108.99999999999244,-140.0000000000068,-249.00000000001032,-60.99999999999994,-226.99999999999943,,-88.99999999999059
