date,USDCHF,EURUSD,USDJPY,AUDUSD,NZDUSD,CHFJPY,CADCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURCAD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2020.07.27,-227.99999999999488,-18.999999999991246,-13.999999999995794,0.0,-17.999999999995797,-60.000000000002274,-130.0000000000079,-1.999999999990898,-269.9999999999818,-87.99999999999919,-97.99999999999898,-34.000000000000696,-43.99999999999693,-45.000000000001705,-44.99999999999504,-84.0000000000063,,-1178.9999999999595
2020.07.27,-173.00000000000094,-2.999999999997449,9.000000000000341,100.99999999999554,70.0000000000034,80.99999999998886,-165.9999999999995,14.000000000002899,-102.00000000000387,49.00000000001015,44.999999999987494,-102.00000000000209,64.99999999999773,51.9999999999925,73.00000000000084,64.99999999999284,,77.99999999996878
2020.07.27,-193.99999999999417,-1.999999999990898,-88.99999999999864,21.999999999999797,109.99999999999899,43.99999999999693,-200.00000000000017,37.00000000000925,-195.99999999999795,-106.00000000000608,-48.00000000000182,-97.9999999999981,-69.00000000000261,18.000000000000682,16.0000000000049,65.99999999999939,,-688.9999999999804
2020.07.27,-151.9999999999966,83.00000000001084,-141.00000000000534,71.99999999999429,143.00000000000423,55.999999999997385,-170.00000000000347,88.00000000001029,-180.99999999998317,-52.99999999999194,-28.000000000005798,39.999999999995595,-24.00000000000091,28.999999999996362,43.999999999999595,131.99999999999878,,-61.99999999997979
2020.07.27,-203.99999999999307,-8.999999999992347,-45.000000000001705,46.00000000000159,112.000000000001,94.99999999999886,-168.99999999999693,64.0000000000085,-103.00000000000864,-76.99999999999375,21.000000000000796,39.999999999995595,-9.000000000000341,46.999999999997044,70.0000000000034,132.99999999999423,,12.000000000014197
2020.07.27,-165.9999999999995,48.000000000003595,-48.00000000000182,119.99999999999788,168.00000000000148,125.0,-195.00000000000074,52.000000000007596,-28.999999999996362,11.00000000000545,61.99999999999761,-4.999999999988347,72.00000000000273,123.99999999999523,109.00000000000354,176.99999999999383,,625.0000000000222
2020.07.27,-136.00000000000279,63.000000000013046,-88.99999999999864,119.99999999999788,185.00000000000182,140.00000000000057,-192.99999999999872,52.000000000007596,-37.00000000000614,-76.0000000000094,50.99999999998772,32.0000000000098,49.99999999999716,120.99999999999511,104.99999999999955,165.9999999999995,,553.9999999999941
2020.07.27,-69.9999999999923,232.99999999999432,-218.9999999999941,185.99999999999727,228.00000000000597,146.0000000000008,-192.99999999999872,115.00000000000954,-30.000000000001137,-5.999999999994898,256.9999999999908,69.9999999999923,153.99999999999636,153.99999999999636,109.99999999999899,163.99999999999747,,1298.999999999999
2020.07.27,1.0000000000065512,421.0000000000047,-246.9999999999999,271.9999999999945,278.9999999999959,123.99999999999523,-179.00000000000693,165.00000000000404,-52.99999999999727,86.99999999999264,227.99999999999443,229.99999999999687,123.00000000000466,125.0,182.99999999999983,180.99999999999784,,1939.9999999999832
2020.07.27,21.999999999999797,439.0000000000116,-367.999999999995,361.9999999999957,397.0000000000029,47.99999999998761,-175.00000000000293,137.00000000000932,-78.00000000000296,158.99999999999804,126.99999999999534,225.00000000000853,121.99999999999989,171.99999999999704,246.00000000000176,289.9999999999903,,2124.9999999999973
