date,USDCHF,GBPUSD,EURUSD,USDCAD,NZDUSD,EURCHF,CADCHF,AUDCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.09.03,-115.00000000000954,-19.00000000001345,-24.000000000001798,-2.0000000000131024,-25.999999999992696,-95.999999999985,-109.99999999999899,-34.000000000000696,-34.99999999999615,-187.00000000001182,-28.000000000005798,-36.999999999998145,-133.00000000000534,-34.99999999998504,-180.99999999998673,-108.00000000000409,-2.000000000002,-127.99999999999478,-83.9999999999952,,-1384.0000000000005
2018.09.03,-77.00000000000485,17.000000000000348,-21.999999999988695,78.99999999998464,-26.999999999999247,-55.99999999998939,-129.9999999999968,7.9999999999968985,-0.999999999995449,-170.00000000001592,-9.999999999998899,-45.000000000006146,-140.0000000000068,-8.999999999992347,-174.99999999999181,-114.00000000000432,65.99999999999939,-14.000000000002899,-90.00000000001229,,-910.0000000000246
2018.09.03,-65.00000000000395,58.99999999998684,-81.9999999999821,95.999999999985,7.0000000000014495,-58.000000000002494,-188.9999999999947,-4.999999999999449,-24.000000000001798,-293.00000000000637,-123.00000000000644,-14.000000000002899,-282.0000000000045,11.00000000000545,-108.99999999998133,-206.00000000000307,92.00000000000318,-48.99999999999905,-35.00000000000725,,-1269.0000000000136
2018.09.03,-63.00000000000195,83.9999999999952,-61.99999999998429,129.99999999998568,-41.9999999999976,-43.999999999999595,-198.99999999999363,-2.999999999997449,-17.000000000000348,-316.0000000000025,-56.99999999999594,65.99999999998829,-205.99999999999508,65.00000000000395,-268.0000000000016,-210.99999999999852,137.9999999999937,-75.9999999999983,-83.00000000001084,,-1164.000000000011
2018.09.03,-65.99999999999939,87.99999999999919,-30.999999999981043,102.99999999998644,-135.99999999999167,-34.99999999998504,-179.99999999999127,16.0000000000049,50.0000000000056,-320.99999999999795,25.999999999992696,156.00000000000057,-165.9999999999995,119.00000000000244,-480.99999999999807,-206.99999999999363,131.00000000000333,-178.99999999999582,-201.00000000000674,,-1313.9999999999452
2018.09.03,-63.00000000000195,46.999999999997044,-34.99999999998504,89.99999999999008,-115.99999999999389,-34.000000000000696,-166.99999999999494,1.0000000000065512,92.99999999999864,-281.0000000000059,8.999999999992347,42.999999999993044,-160.00000000000458,82.00000000000429,-424.00000000000216,-177.99999999999727,100.99999999999554,-148.99999999999915,-182.0000000000155,,-1323.0000000000236
2018.09.03,-70.99999999999883,59.99999999999339,-60.99999999999994,102.00000000000209,-120.99999999999334,-72.0000000000054,-182.99999999999983,14.000000000002899,104.99999999999955,-235.00000000001364,17.000000000000348,85.99999999998609,-130.0000000000079,117.00000000001154,-462.9999999999912,-158.99999999999181,124.00000000000189,-151.9999999999966,-188.00000000001037,,-1210.0000000000111
2018.09.03,-87.99999999999919,55.99999999998939,-73.99999999999629,62.99999999999084,-161.00000000000003,-85.99999999998609,-188.9999999999947,-9.00000000000345,97.9999999999981,-218.00000000001774,44.99999999998394,112.99999999998533,-147.00000000000824,117.00000000001154,-569.9999999999816,-129.0000000000049,114.00000000000298,-199.00000000000472,-256.99999999999613,,-1521.0000000000312
2018.09.03,-93.00000000000975,31.000000000003247,-8.999999999992347,29.999999999996696,-184.99999999999073,-41.99999999998649,-157.99999999999147,-0.999999999995449,131.00000000000333,-68.00000000001205,72.0000000000054,82.99999999998863,-104.99999999999955,87.00000000001484,-569.9999999999816,-30.000000000001137,80.99999999999774,-192.99999999999872,-252.0000000000078,,-1190.9999999999573
2018.09.03,-108.00000000000809,19.999999999997797,-42.999999999993044,-7.0000000000014495,-207.99999999999707,-85.99999999998609,-192.99999999999872,34.000000000000696,126.0000000000039,-111.99999999999477,51.99999999998539,129.99999999998568,-112.000000000001,114.99999999999844,-693.9999999999947,-72.00000000000273,119.00000000000244,-253.0000000000032,-231.0000000000034,,-1523.0000000000098
2018.09.03,-118.00000000000699,58.000000000002494,-51.99999999998539,70.99999999999883,-190.99999999999673,-78.00000000000028,-190.99999999999673,60.99999999999994,138.00000000000477,-93.00000000001774,62.99999999999084,323.99999999999096,-119.00000000000244,280.9999999999979,-634.9999999999856,-57.00000000000216,207.99999999999707,-236.00000000000287,-219.00000000001364,,-785.0000000000276
2018.09.03,-101.00000000000664,90.99999999999665,-61.99999999998429,110.99999999999443,-169.99999999999238,-86.99999999999264,-207.99999999999707,21.999999999999797,111.00000000000554,-6.000000000000227,21.999999999988695,243.99999999999977,-143.00000000000423,219.00000000001364,-612.9999999999969,-1.9999999999953388,192.99999999999872,-219.99999999999798,-178.99999999999582,,-777.9999999999662
2018.09.03,-128.00000000000588,76.99999999999375,-35.999999999991594,122.99999999998423,-164.99999999999292,-99.00000000000463,-221.99999999999997,-17.000000000000348,106.00000000000608,13.999999999981583,0.9999999999843467,143.99999999998857,-147.99999999999258,127.99999999999478,-590.999999999986,-10.99999999999568,142.99999999999312,-226.99999999999943,-242.00000000000887,,-1150.0000000000514
2018.09.03,-121.99999999999989,80.99999999999774,-70.99999999999883,126.99999999998823,-141.99999999999767,-106.00000000000608,-215.99999999999397,-39.00000000000014,91.00000000000774,32.99999999998704,14.000000000002899,104.99999999999955,-140.0000000000068,97.9999999999981,-525.999999999982,12.000000000000455,109.99999999999899,-200.99999999999562,-246.99999999999721,,-1138.9999999999975
2018.09.03,-118.00000000000699,92.00000000000318,-75.99999999998718,137.9999999999937,-110.99999999999443,-124.99999999999733,-220.99999999999343,-68.99999999999685,57.00000000000705,24.00000000000091,8.999999999992347,17.999999999984695,-144.99999999999514,46.999999999997044,-485.0000000000021,1.9999999999953388,70.0000000000034,-170.00000000000347,-280.0000000000136,,-1343.000000000013
2018.09.03,-107.00000000000153,123.99999999999079,-103.99999999999298,146.00000000000168,-90.99999999999665,-137.9999999999937,-238.99999999998923,-65.00000000000395,69.00000000000794,-32.00000000001069,-4.000000000004,41.000000000002146,-140.0000000000068,70.99999999999883,-512.9999999999857,-43.99999999999693,75.9999999999983,-173.00000000000094,-256.00000000001177,,-1378.9999999999952
2018.09.03,-89.00000000000574,140.99999999999113,-159.99999999998238,182.99999999999983,-86.99999999999264,-154.99999999999403,-233.99999999998977,-65.00000000000395,72.0000000000054,-123.99999999999523,-1.0000000000065512,35.999999999991594,-107.99999999999699,111.00000000001664,-522.0000000000002,-90.99999999999397,78.00000000000028,-168.99999999999693,-260.0000000000158,,-1443.99999999997
2018.09.03,-56.0000000000005,129.99999999998568,-194.99999999998963,187.99999999998818,-47.9999999999925,-175.99999999999838,-219.99999999999798,-78.99999999999574,41.9999999999976,-51.00000000001614,-33.00000000001635,-73.00000000001194,-49.99999999999449,102.00000000000209,-496.99999999999187,-55.999999999997385,54.999999999993946,-117.00000000000044,-239.00000000001143,,-1373.0000000000473
2018.09.03,-114.00000000000298,-107.99999999999699,-195.9999999999962,127.99999999999478,-70.99999999999883,-187.99999999998818,-214.99999999999852,-83.9999999999952,31.000000000003247,2.0000000000095497,-243.00000000001543,-276.00000000000955,-42.999999999993044,83.00000000001084,-520.9999999999936,-48.00000000000182,25.999999999992696,-114.00000000000298,-252.0000000000078,,-2202.99999999999
2018.09.03,-114.00000000000298,-113.00000000000753,-146.00000000000168,127.99999999999478,-58.99999999999794,-160.99999999998892,-214.99999999999852,-73.99999999999629,21.999999999999797,129.99999999999545,-236.99999999999832,-279.00000000000705,-127.00000000001043,75.00000000000284,-444.9999999999843,-43.99999999999693,63.99999999999739,-102.99999999999754,-205.00000000001074,,-1903.0000000000089
2018.09.03,-119.00000000000244,-80.00000000001339,-112.99999999998533,109.00000000000354,-95.99999999999609,-126.0000000000039,-220.99999999999343,-34.99999999999615,40.00000000000669,49.99999999998295,-202.9999999999976,-90.00000000001229,-208.99999999999253,48.000000000003595,-404.9999999999887,-51.9999999999925,102.99999999999754,-122.99999999999534,-191.00000000000784,,-1712.9999999999832
2018.09.03,-90.0000000000012,-72.0000000000054,-302.0000000000023,109.99999999998789,-95.99999999999609,-190.99999999998562,-239.99999999999577,-139.99999999999568,1.0000000000065512,9.999999999990905,-209.9999999999991,-358.00000000001387,-110.99999999999443,-26.999999999999247,-558.9999999999984,-93.99999999999409,-43.999999999999595,-122.99999999999534,-283.99999999999534,,-2819.9999999999864
2018.09.03,-126.0000000000039,-117.99999999999588,-268.0000000000016,217.99999999998488,-1.999999999990898,-292.9999999999877,-279.99999999999136,-287.9999999999994,-53.999999999998494,-40.99999999999682,-368.9999999999971,-683.0000000000114,-116.00000000000499,-244.9999999999841,-414.9999999999876,-156.99999999999648,-150.00000000000568,-78.99999999999574,-385.00000000001313,,-3850.9999999999773
2018.09.03,-169.00000000000804,-283.99999999999534,-214.99999999998744,190.00000000000128,-27.999999999994696,-276.9999999999939,-289.9999999999903,-292.00000000000335,-41.9999999999976,72.00000000000273,-578.9999999999961,-931.0000000000151,-76.99999999999375,-248.00000000000378,-414.9999999999876,-156.99999999999648,-145.00000000000622,-90.99999999999665,-429.00000000001273,,-4406.999999999975
2018.09.03,-163.00000000000205,-370.00000000000364,-184.99999999999073,204.00000000000418,-21.999999999999797,-289.9999999999903,-314.99999999999864,-324.9999999999975,-49.99999999999449,260.9999999999957,-716.0000000000056,-1137.0000000000102,-170.00000000000347,-346.0000000000019,-442.9999999999934,-158.00000000000125,-165.00000000000404,-112.000000000001,-473.99999999999665,,-4975.999999999994
2018.09.03,-155.00000000000514,-428.00000000000614,-96.99999999999153,202.9999999999976,-76.99999999999375,-190.00000000000128,-301.9999999999912,-276.9999999999939,-29.000000000001247,346.00000000000364,-738.0000000000164,-1110.9999999999952,-201.99999999999108,-333.9999999999899,-418.9999999999916,-144.00000000000546,-104.00000000000409,-163.00000000000205,-439.99999999999596,,-4660.999999999975
2018.09.03,-143.9999999999997,-510.99999999999477,-124.99999999999733,160.00000000000458,-86.99999999999264,-173.00000000000094,-281.99999999999335,-210.99999999999451,35.00000000000725,308.9999999999975,-824.0000000000025,-1106.000000000007,-202.9999999999976,-258.0000000000027,-446.9999999999974,-191.99999999999307,-67.00000000000594,-165.9999999999995,-424.00000000000216,,-4715.999999999972
2018.09.03,-121.00000000000443,-363.0000000000022,-220.99999999998232,164.99999999999292,-53.999999999998494,-224.99999999998633,-280.9999999999979,-229.00000000000142,24.000000000001798,186.00000000000705,-646.0000000000132,-980.0000000000031,-150.00000000000568,-204.99999999998852,-552.9999999999812,-200.9999999999934,-112.99999999999643,-158.99999999999804,-422.00000000001125,,-4547.999999999963
