date,EURUSD,USDCAD,EURJPY,AUDJPY,NZDCAD,empty,sum
2015.12.07,-82.99999999998863,-39.00000000001125,-75.00000000001705,-75.00000000000284,-4.000000000004,,-276.00000000002376
2015.12.07,-69.9999999999923,27.999999999983594,-76.99999999999818,-6.999999999990791,-160.00000000000458,,-286.0000000000023
2015.12.07,-166.99999999998383,93.99999999999409,-146.99999999999136,-3.9999999999906777,-54.00000000000959,,-277.99999999998136
2015.12.07,-126.99999999998823,211.99999999998997,-141.9999999999959,-51.9999999999925,-20.0000000000089,,-128.99999999999557
2015.12.07,-76.99999999999375,214.99999999998744,-56.000000000011596,40.00000000000625,-120.00000000000898,,1.9999999999793658
2015.12.07,-17.999999999984695,234.99999999998522,-27.000000000015234,115.99999999999966,-240.00000000000688,,65.99999999997806
2015.12.07,12.999999999996348,212.99999999999653,2.0000000000095497,15.000000000000568,-190.00000000000128,,53.000000000001734
2015.12.07,5.999999999994898,178.99999999999582,-28.999999999996362,-36.99999999999193,-220.00000000000907,,-101.00000000000662
2015.12.07,124.00000000001299,217.99999999998488,75.9999999999934,7.000000000005002,-380.00000000000256,,44.99999999999369
2015.12.07,85.00000000000173,279.99999999999136,0.0,-15.999999999991132,-300.0000000000003,,49.00000000000165
2015.12.07,70.0000000000145,246.99999999999721,20.999999999986585,-96.9999999999942,-380.00000000000256,,-138.99999999999847
2015.12.07,93.00000000000975,289.9999999999903,26.00000000001046,-36.99999999999193,-440.00000000000705,,-67.99999999998852
2015.12.07,76.0000000000094,289.9999999999903,22.999999999996135,-6.000000000000227,-420.00000000000927,,-37.0000000000137
2015.12.07,56.000000000011596,270.99999999999903,-22.999999999996135,-48.99999999999238,-415.0000000000098,,-159.99999999998766
2015.12.07,42.0000000000087,296.9999999999917,-49.000000000006594,-24.00000000000091,-440.00000000000705,,-174.00000000001415
2015.12.07,70.0000000000145,275.9999999999874,14.999999999986358,5.000000000009663,-409.99999999999926,,-44.000000000001364
2015.12.07,11.00000000000545,288.99999999998374,-69.99999999999318,-43.99999999999693,-409.99999999999926,,-224.00000000000017
2015.12.07,5.999999999994898,229.99999999999687,-70.99999999999795,-54.99999999999261,-390.0000000000015,,-280.0000000000003
2015.12.07,33.00000000001635,274.9999999999808,-27.999999999991587,-58.9999999999975,-350.00000000000585,,-128.99999999999778
2015.12.07,110.99999999999443,270.99999999999903,55.00000000000682,-39.00000000000148,-380.00000000000256,,17.99999999999625
2015.12.07,317.9999999999961,456.9999999999963,205.99999999998886,153.0000000000058,-490.00000000000153,,643.9999999999854
2015.12.07,536.0000000000032,504.9999999999999,415.9999999999968,194.00000000000261,-509.9999999999993,,1141.0000000000034
2015.12.07,499.000000000005,533.99999999999,387.00000000000045,222.0000000000084,-530.0000000000082,,1111.9999999999957
2015.12.07,514.9999999999987,573.0000000000013,406.99999999998226,249.00000000000944,-508.00000000000847,,1235.9999999999834
2015.12.07,622.9999999999958,625.9999999999932,508.99999999998613,204.9999999999983,-538.0000000000051,,1424.9999999999686
2015.12.07,541.9999999999981,567.9999999999907,474.9999999999943,234.99999999999943,-550.000000000006,,1269.9999999999764
2015.12.07,432.9999999999945,613.9999999999812,370.00000000000455,277.000000000001,-453.0000000000034,,1240.999999999978
2015.12.07,602.999999999998,745.99999999998,484.00000000000887,317.99999999999784,-500.00000000000045,,1650.999999999984
2015.12.07,680.9999999999983,746.9999999999866,584.0000000000032,347.0000000000084,-470.00000000000375,,1888.9999999999927
2015.12.07,592.9999999999991,829.9999999999974,486.99999999999477,426.00000000000193,-480.0000000000027,,1855.9999999999905
2015.12.07,543.0000000000045,1051.9999999999864,420.99999999999227,572.0000000000027,-550.000000000006,,2037.99999999998
2015.12.07,510.99999999999477,1162.9999999999807,389.00000000001,507.000000000005,-430.00000000000813,,2139.9999999999823
2015.12.07,591.0000000000082,1212.9999999999975,487.99999999999955,499.00000000000944,-361.0000000000002,,2430.0000000000146
2015.12.07,482.00000000000466,1276.9999999999948,430.0000000000068,620.0000000000045,-360.0000000000048,,2449.0000000000064
2015.12.07,419.9999999999982,1352.999999999982,399.0000000000009,766.0000000000053,-409.99999999999926,,2527.9999999999873
2015.12.07,181.00000000000892,1160.9999999999898,156.0000000000059,668.0000000000064,-430.00000000000813,,1736.0000000000027
2015.12.07,242.00000000000887,1490.999999999998,231.99999999999932,838.9999999999986,-370.00000000000364,,2434.000000000001
2015.12.07,287.9999999999994,1387.9999999999893,234.00000000000887,721.0000000000036,-350.00000000000585,,2280.999999999995
2015.12.07,161.00000000001114,1456.9999999999973,161.00000000000136,804.000000000002,-340.00000000000693,,2243.000000000005
2015.12.07,171.00000000001003,1516.9999999999907,170.99999999999227,802.9999999999973,-290.00000000000136,,2371.9999999999886
2015.12.07,211.00000000000563,1478.0000000000016,204.99999999998408,739.0000000000043,-240.00000000000688,,2392.9999999999886
2015.12.07,287.9999999999994,1485.9999999999873,228.00000000000864,753.0000000000001,-290.00000000000136,,2464.999999999994
2015.12.07,253.99999999999866,1400.9999999999857,187.99999999998818,740.9999999999997,-340.00000000000693,,2243.9999999999654
2015.12.07,228.00000000000597,1447.9999999999827,168.00000000000637,787.9999999999967,-320.00000000000915,,2311.9999999999827
2015.12.07,204.00000000000418,1462.999999999992,118.99999999999977,751.0000000000048,-309.99999999999915,,2227.000000000002
2015.12.07,219.00000000001364,1435.9999999999927,128.99999999999068,749.0000000000094,-441.0000000000025,,2092.0000000000036
2015.12.07,340.00000000000693,1391.9999999999932,268.0000000000007,739.0000000000043,-430.00000000000813,,2308.999999999997
2015.12.07,314.99999999999864,1285.9999999999873,230.99999999999454,692.0000000000073,-445.0000000000065,,2078.9999999999814
2015.12.08,344.00000000001097,1305.999999999985,278.99999999999636,713.0000000000081,-420.00000000000927,,2221.9999999999914
2015.12.08,363.0000000000022,1408.9999999999936,276.9999999999868,805.0000000000068,-480.0000000000027,,2373.999999999987
2015.12.08,302.0000000000023,1381.9999999999943,211.9999999999891,784.000000000006,-391.000000000008,,2288.9999999999836
2015.12.08,350.00000000000585,1401.999999999992,334.0000000000032,894.0000000000055,-520.0000000000093,,2459.9999999999973
2015.12.08,339.0000000000004,1428.9999999999914,308.9999999999975,765.0000000000006,-400.00000000000034,,2441.999999999989
2015.12.08,351.0000000000124,1444.9999999999852,359.9999999999852,790.0000000000063,-400.00000000000034,,2545.9999999999886
2015.12.08,330.0000000000081,1423.999999999981,335.9999999999843,853.9999999999992,-380.00000000000256,,2563.99999999997
2015.12.08,218.00000000000708,1367.9999999999914,281.99999999998226,832.9999999999984,-440.00000000000705,,2260.999999999972
2015.12.08,150.00000000000568,1407.999999999987,231.99999999999932,941.0000000000025,-351.0000000000013,,2379.999999999993
2015.12.08,171.00000000001003,1446.9999999999982,290.9999999999968,1009.0000000000003,-390.0000000000015,,2528.000000000004
2015.12.08,124.00000000001299,1450.99999999998,254.99999999999545,1179.000000000002,-357.00000000000733,,2651.999999999983
2015.12.08,173.00000000000094,1494.9999999999798,280.00000000000114,1206.0000000000032,-430.00000000000813,,2723.999999999977
2015.12.08,191.00000000000784,1476.999999999995,304.00000000000205,1251.0000000000048,-470.00000000000375,,2753.000000000006
2015.12.08,231.0000000000034,1492.9999999999889,376.0000000000048,1350.0000000000086,-469.0000000000083,,2980.9999999999977
2015.12.08,201.00000000000674,1472.999999999991,325.9999999999934,1358.000000000004,-414.00000000000324,,2943.9999999999923
2015.12.08,77.00000000001594,1501.9999999999811,229.99999999998977,1417.0000000000016,-409.99999999999926,,2815.999999999989
2015.12.08,141.00000000001333,1478.0000000000016,275.0000000000057,1251.0000000000048,-237.00000000000944,,2908.000000000016
2015.12.08,129.00000000000134,1454.999999999984,252.00000000000955,1290.0000000000064,-290.00000000000136,,2836.0
2015.12.08,73.00000000001194,1370.9999999999889,233.0000000000041,1253.0,-290.00000000000136,,2640.0000000000036
2015.12.08,8.000000000008,1495.9999999999861,127.00000000000955,1271.000000000001,-170.00000000000347,,2732.000000000001
2015.12.08,-39.999999999995595,1540.9999999999923,115.0000000000091,1427.0000000000068,-260.00000000000466,,2783.000000000008
2015.12.08,-17.000000000000348,1676.9999999999952,183.9999999999975,1659.9999999999966,-250.00000000000577,,3253.999999999983
2015.12.08,107.99999999999699,1851.999999999987,277.9999999999916,1701.9999999999982,-230.000000000008,,3709.9999999999654
2015.12.08,147.00000000000824,1610.9999999999848,312.9999999999882,1591.9999999999986,-360.0000000000048,,3302.9999999999745
2015.12.08,251.00000000000122,1759.9999999999839,364.0000000000043,1597.0000000000084,-380.00000000000256,,3591.9999999999945
2015.12.08,232.00000000000998,1690.999999999998,324.99999999998863,1430.9999999999973,-390.0000000000015,,3288.9999999999923
2015.12.08,161.99999999999548,1776.999999999984,251.00000000000477,1493.000000000009,-360.0000000000048,,3322.999999999989
2015.12.08,90.99999999999665,1769.9999999999827,217.9999999999893,1499.0000000000095,-375.0000000000031,,3202.999999999975
2015.12.08,14.000000000002899,2065.99999999999,272.99999999999613,1721.0000000000036,-300.0000000000003,,3773.9999999999923
2015.12.08,35.00000000000725,2248.99999999999,336.9999999999891,1850.0000000000086,-230.000000000008,,4240.999999999986
2015.12.08,-72.99999999998974,2478.999999999987,248.99999999999523,1903.9999999999964,0.0,,4558.999999999989
2015.12.08,-255.99999999998957,2481.999999999984,103.00000000000864,2017.00000000001,39.999999999995595,,4386.000000000008
2015.12.08,-182.99999999999983,2225.9999999999945,227.00000000000387,1927.9999999999973,59.99999999999339,,4257.99999999999
2015.12.08,-89.99999999999008,2196.9999999999823,308.9999999999975,1852.0000000000039,9.999999999998899,,4277.999999999993
2015.12.08,-241.00000000000233,2200.9999999999864,180.00000000000682,1888.0000000000052,-50.0000000000056,,3977.999999999991
2015.12.08,-28.999999999990145,1859.999999999995,276.00000000001046,1540.9999999999968,-80.00000000000229,,3568.00000000001
2015.12.08,-82.00000000000429,2185.999999999999,216.99999999998454,1652.000000000001,69.9999999999923,,4042.9999999999727
2015.12.08,-63.99999999999739,2257.9999999999823,140.99999999999113,1661.0000000000014,79.99999999999119,,4075.999999999969
2015.12.08,-85.00000000000173,2181.999999999995,145.00000000001023,1652.000000000001,69.9999999999923,,3963.999999999997
2015.12.08,-209.9999999999991,2193.0000000000005,24.00000000000091,1635.000000000005,100.00000000000009,,3742.0000000000073
2015.12.08,-288.99999999998374,2274.9999999999827,2.0000000000095497,1706.0000000000032,219.99999999999798,,3914.00000000001
2015.12.08,-279.99999999999136,2234.999999999987,-45.99999999999227,1709.0000000000032,79.99999999999119,,3697.9999999999977
2015.12.08,-232.99999999999432,2183.000000000002,-72.00000000000273,1697.0000000000027,-30.000000000007798,,3544.9999999999995
2015.12.08,-197.00000000000273,2222.9999999999973,-74.00000000001228,1713.0000000000082,-60.00000000000449,,3604.999999999986
2015.12.08,-234.99999999998522,2185.999999999999,-88.99999999999864,1691.0000000000025,-10.000000000010001,,3543.0000000000077
2015.12.08,-261.0000000000001,2183.999999999986,-96.00000000000364,1686.000000000007,39.999999999995595,,3552.9999999999845
2015.12.08,-251.99999999998556,2095.999999999987,-49.000000000006594,1656.9999999999964,39.999999999995595,,3491.9999999999864
2015.12.08,-238.99999999998923,2159.999999999984,8.000000000009777,1648.0000000000105,129.9999999999968,,3707.000000000012
2015.12.09,-261.9999999999845,2115.9999999999845,20.999999999986585,1581.0000000000032,300.0000000000003,,3755.9999999999905
2015.12.09,-251.99999999998556,2122.000000000002,32.99999999998704,1630.0000000000095,229.99999999999687,,3763.0000000000095
2015.12.09,-248.99999999998812,2125.9999999999836,39.99999999999204,1621.0000000000093,129.9999999999968,,3667.9999999999936
2015.12.09,-238.99999999998923,2106.9999999999923,8.99999999998613,1561.9999999999977,47.9999999999925,,3486.999999999979
2015.12.09,-200.99999999998454,2108.999999999983,37.00000000000614,1501.0000000000048,82.99999999999974,,3529.000000000009
2015.12.09,-150.99999999999002,2161.9999999999973,55.999999999983174,1420.0000000000018,19.999999999997797,,3506.99999999999
2015.12.09,-200.99999999998454,2095.999999999987,24.00000000000091,1457.0000000000077,29.999999999996696,,3406.0000000000077
2015.12.09,-303.9999999999932,2065.99999999999,-19.000000000005457,1528.9999999999964,-40.00000000000669,,3231.999999999981
2015.12.09,-357.99999999999164,2069.999999999994,-10.99999999999568,1662.0000000000061,-80.00000000000229,,3283.0000000000105
2015.12.09,-411.99999999999017,2124.999999999999,-36.000000000001364,1792.0000000000016,-150.00000000000568,,3319.0000000000036
2015.12.09,-387.99999999998835,2056.9999999999977,-49.000000000006594,1710.9999999999986,-129.00000000000134,,3202.0
2015.12.09,-380.00000000000256,2090.9999999999986,-21.000000000015007,1688.0000000000023,-120.00000000000898,,3257.9999999999745
2015.12.09,-390.0000000000015,2048.9999999999895,8.99999999998613,1740.9999999999995,-117.00000000000044,,3291.999999999973
2015.12.09,-432.9999999999945,2028.9999999999918,20.999999999986585,1770.0000000000102,-119.00000000000244,,3267.999999999992
2015.12.09,-459.99999999999375,1994.9999999999911,14.999999999986358,1789.0000000000014,-168.00000000000148,,3170.9999999999836
2015.12.09,-390.0000000000015,2014.999999999989,31.999999999982265,1786.0000000000014,-180.0000000000024,,3262.999999999969
