date,USDCHF,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPAUD,EURCAD,EURAUD,AUDCAD,NZDCAD,AUDNZD,empty,sum
2021.07.05,0.0,-48.00000000000182,-69.9999999999923,-19.00000000000235,0.0,0.0,0.0,-438.0000000000024,-2.999999999997449,0.0,-14.000000000002899,-272.00000000000557,0.0,-117.99999999999588,-20.999999999993246,0.0,-7.0000000000014495,,-1009.9999999999956
2021.07.05,51.000000000001044,-87.0000000000033,89.00000000000574,51.99999999999649,24.999999999997247,103.00000000000864,48.000000000003595,-87.0000000000033,195.9999999999962,148.0000000000037,-0.999999999995449,-229.99999999999687,297.9999999999983,-96.00000000000719,131.99999999999878,120.99999999999334,152.0000000000188,,914.0000000000157
2021.07.05,53.00000000000304,-140.00000000000057,103.00000000000864,69.9999999999923,65.99999999999939,134.00000000001188,32.0000000000098,-207.00000000000784,184.00000000000637,156.00000000000057,-0.999999999995449,-319.999999999987,344.00000000001097,-141.00000000001333,147.00000000000824,131.99999999999878,126.0000000000039,,738.0000000000497
2021.07.05,123.00000000000644,-201.00000000000762,153.00000000000313,20.999999999993246,59.99999999999339,205.99999999999508,85.00000000000173,-210.00000000000796,258.0000000000027,280.00000000000244,2.999999999997449,-421.0000000000047,400.00000000000034,-146.00000000000168,208.00000000000819,264.999999999993,163.00000000000205,,1246.9999999999773
2021.07.05,134.0000000000008,-212.0000000000033,157.00000000000713,26.999999999999247,56.99999999999594,246.99999999999721,83.00000000001084,-221.00000000000364,262.00000000000665,267.00000000000614,2.999999999997449,-418.9999999999916,384.00000000000654,-140.0000000000068,201.00000000000674,261.0000000000001,161.00000000001114,,1252.0000000000407
2021.07.05,156.00000000000057,-210.99999999999852,180.0000000000024,3.999999999992898,40.99999999999105,260.0000000000158,86.99999999999264,-197.00000000000273,253.99999999999866,273.000000000001,-7.0000000000014495,-465.0000000000043,398.00000000000944,-156.00000000000057,202.0000000000022,256.0000000000007,174.00000000000747,,1249.000000000007
2021.07.05,173.00000000000094,-239.00000000000432,218.00000000000708,-40.00000000000669,2.999999999997449,253.99999999999866,87.99999999999919,-201.99999999999818,233.00000000000543,263.0000000000021,-2.000000000002,-523.9999999999911,409.99999999999926,-263.00000000001324,182.00000000000438,229.00000000000142,143.00000000000423,,926.0000000000044
2021.07.05,182.99999999999983,-243.99999999999977,279.00000000000705,-52.000000000007596,8.999999999992347,195.00000000001182,117.99999999999588,-207.9999999999984,217.0000000000005,258.9999999999981,48.99999999999905,-466.9999999999952,527.0000000000108,-307.00000000001285,213.00000000000762,285.00000000000193,143.00000000000423,,1199.0000000000155
2021.07.05,153.00000000000313,-210.99999999999852,236.00000000001398,-81.00000000000884,-10.000000000010001,209.9999999999991,96.99999999999153,-165.00000000000625,195.9999999999962,248.99999999999923,31.999999999998696,-526.9999999999886,497.99999999999847,-304.9999999999997,178.00000000000037,258.9999999999981,118.00000000001809,,927.0000000000051
2021.07.05,156.00000000000057,-165.00000000000625,236.00000000001398,-33.000000000005244,28.999999999990145,205.99999999999508,109.00000000000354,-157.0000000000107,219.99999999999798,256.0000000000007,38.0000000000047,-485.0000000000021,499.000000000005,-273.0000000000121,209.9999999999991,266.999999999995,145.00000000001734,,1257.9999999999866
2021.07.05,170.99999999999892,-150.99999999999625,243.00000000001543,-44.0000000000107,-22.0000000000109,256.99999999999613,114.99999999999844,-99.00000000000375,236.99999999999832,243.00000000000432,10.999999999994348,-499.9999999999893,490.999999999997,-246.99999999999721,213.00000000000762,242.99999999999324,199.00000000001583,,1360.0000000000114
2021.07.05,228.00000000000597,-182.00000000000216,322.00000000000006,-42.0000000000087,-25.00000000000835,295.0000000000008,130.99999999999224,-82.00000000000784,256.0000000000007,245.0000000000063,9.00000000000345,-492.9999999999879,503.99999999999335,-219.99999999999798,242.00000000000887,261.99999999999557,209.00000000001472,,1659.0000000000093
2021.07.05,199.00000000000472,-147.99999999999613,297.9999999999983,5.999999999994898,9.999999999998899,273.0000000000121,130.99999999999224,-88.00000000000807,297.00000000000284,267.00000000000614,16.0000000000049,-370.00000000000364,503.99999999999335,-124.99999999999733,292.00000000000335,273.000000000001,231.0000000000034,,2066.000000000011
2021.07.05,211.00000000000563,-177.99999999999727,317.0000000000117,-59.000000000009045,-50.0000000000056,270.99999999999903,130.99999999999224,-90.00000000000341,248.00000000000378,231.99999999999886,10.999999999994348,-489.99999999999045,529.0000000000017,-245.0000000000063,242.00000000000887,241.99999999999778,230.00000000001907,,1552.0000000000207
2021.07.05,236.99999999999832,-197.00000000000273,360.0000000000048,-83.00000000001084,-60.00000000000449,278.00000000000045,130.99999999999224,-87.0000000000033,233.00000000000543,234.99999999999633,17.000000000000348,-514.9999999999987,534.9999999999966,-276.00000000000955,224.000000000002,244.99999999999523,219.00000000001364,,1495.999999999976
2021.07.05,219.99999999999798,-197.00000000000273,323.0000000000066,-36.0000000000027,-30.000000000007798,282.0000000000045,141.99999999999767,-112.99999999999955,270.99999999999903,245.0000000000063,29.000000000001247,-429.99999999999704,544.9999999999955,-200.00000000000017,268.0000000000016,265.99999999999955,236.00000000001398,,1821.0000000000136
2021.07.05,187.00000000000384,-195.0000000000074,316.0000000000052,-18.0000000000069,-30.000000000007798,229.99999999999687,130.0000000000079,-134.00000000000034,270.99999999999903,236.99999999999832,34.000000000000696,-411.99999999999017,547.0000000000086,-188.9999999999947,273.000000000001,259.9999999999936,250.00000000001688,,1757.0000000000246
2021.07.05,174.00000000000747,-197.00000000000273,324.0000000000132,-67.00000000000594,-57.00000000000705,218.00000000000708,114.99999999999844,-139.00000000001,223.00000000000654,209.9999999999991,34.99999999999615,-486.999999999993,550.000000000006,-276.9999999999939,236.99999999999832,234.99999999999633,233.00000000001654,,1330.0000000000325
2021.07.05,204.99999999999963,-198.99999999999807,317.9999999999961,-74.00000000000739,-67.00000000000594,269.00000000000813,130.99999999999224,-106.99999999999932,238.0000000000049,221.99999999999997,-31.000000000003247,-544.9999999999955,536.0000000000032,-259.0000000000092,240.00000000000688,239.99999999999577,225.00000000000853,,1341.9999999999964
2021.07.05,156.00000000000057,-144.00000000000546,246.00000000001288,6.999999999990347,15.999999999993797,358.9999999999982,154.0000000000097,-85.99999999999852,289.0000000000059,258.0000000000027,-41.000000000002146,-519.9999999999872,540.0000000000072,-195.00000000001182,287.9999999999994,297.00000000000284,217.0000000000005,,1841.0000000000186
2021.07.05,204.00000000000418,-114.00000000000432,327.99999999999494,-10.000000000010001,-3.0000000000085514,416.00000000001637,177.99999999998929,9.000000000000341,324.9999999999975,304.00000000000426,-44.99999999999504,-523.0000000000068,598.0000000000097,-173.00000000000094,347.0000000000084,341.99999999999784,226.99999999999943,,2409.999999999997
2021.07.05,143.00000000000423,-93.00000000000352,339.0000000000004,21.999999999999797,18.999999999991246,391.000000000008,207.00000000000162,-8.000000000009777,309.0000000000037,263.99999999999756,-39.00000000000014,-520.9999999999936,629.9999999999973,-235.00000000000742,391.000000000008,346.9999999999973,247.00000000001944,,2413.000000000014
2021.07.05,148.0000000000037,33.999999999991815,252.0000000000078,99.99999999998899,50.99999999998994,418.0000000000073,191.00000000000784,51.00000000000193,343.9999999999999,277.000000000005,-53.00000000000304,-475.99999999998755,626.9999999999998,-130.0000000000079,403.0000000000089,305.99999999999517,289.0000000000059,,2832.0000000000155
2021.07.05,146.99999999999713,21.000000000000796,280.0000000000136,108.99999999999244,14.999999999998348,456.00000000001194,201.00000000000674,57.00000000000216,365.99999999999966,261.0000000000001,-58.99999999999794,-495.000000000001,615.9999999999943,-124.99999999999733,400.00000000000034,285.00000000000193,329.00000000000153,,2864.000000000024
2021.07.05,95.00000000000064,31.999999999996476,319.0000000000026,125.99999999999278,30.999999999992145,368.00000000001273,184.00000000000637,15.000000000000568,333.0000000000055,234.00000000000088,-41.000000000002146,-453.99999999999886,707.9999999999975,-123.00000000000644,447.0000000000085,331.999999999999,342.00000000002007,,2948.000000000028
2021.07.05,41.000000000002146,79.9999999999983,277.00000000001614,138.99999999998914,37.99999999999359,356.00000000000074,151.9999999999966,10.99999999999568,317.9999999999961,221.00000000000452,-34.000000000000696,-441.99999999998687,774.9999999999924,-130.0000000000079,477.0000000000052,351.99999999999676,342.00000000002007,,2973.000000000012
2021.07.05,87.00000000000374,88.99999999999864,361.9999999999957,87.99999999999919,-33.000000000005244,375.0000000000142,171.00000000001003,48.99999999999238,314.99999999999864,184.00000000000637,-19.00000000000235,-465.99999999998863,797.0000000000033,-156.00000000000057,460.00000000000483,297.00000000000284,375.0000000000142,,2975.0000000000473
2021.07.05,52.000000000007596,99.99999999999432,347.0000000000084,101.99999999999099,-20.0000000000089,351.99999999999676,154.0000000000097,15.000000000000568,297.00000000000284,180.99999999999784,-39.999999999995595,-513.9999999999923,827.0,-171.99999999999437,467.0000000000063,303.9999999999932,375.9999999999986,,2828.000000000016
2021.07.05,46.00000000000159,120.99999999999511,354.9999999999942,145.9999999999906,37.99999999999359,367.0000000000062,147.99999999999258,18.000000000000682,307.99999999999716,209.9999999999991,-41.000000000002146,-504.9999999999999,839.0000000000119,-133.00000000000534,497.000000000003,378.999999999996,373.00000000000114,,3165.9999999999754
2021.07.05,102.00000000000209,63.00000000000239,409.0000000000149,118.99999999999133,-6.0000000000060005,421.0000000000047,160.99999999998892,52.99999999999727,336.00000000000296,206.00000000000617,-72.0000000000054,-519.9999999999872,848.0000000000043,-107.00000000001265,535.0000000000077,371.99999999999454,403.00000000002,,3323.000000000026
2021.07.05,131.99999999999878,15.000000000000568,456.9999999999963,92.99999999999864,-14.000000000002899,445.0000000000065,133.99999999998968,51.9999999999925,334.9999999999964,214.00000000000307,-105.99999999999498,-523.9999999999911,784.0000000000069,-109.00000000000354,541.9999999999981,381.99999999999346,392.9999999999989,,3224.9999999999877
2021.07.05,117.00000000000044,9.000000000000341,452.00000000000796,70.99999999999883,-18.0000000000069,374.0000000000077,120.99999999999334,1.9999999999953388,294.00000000000534,204.00000000000418,-104.99999999999955,-513.0000000000078,785.9999999999978,-130.99999999999224,533.0000000000057,402.00000000000233,365.99999999999966,,2964.0000000000127
2021.07.05,152.00000000000767,-30.000000000001137,439.99999999999596,55.99999999998939,-30.000000000007798,394.00000000000546,133.00000000000534,30.000000000001137,302.0000000000023,209.9999999999991,-65.99999999999939,-499.9999999999893,734.9999999999968,-120.99999999999334,457.0000000000074,331.999999999999,370.00000000000364,,2864.0000000000223
2021.07.05,185.00000000000182,-27.000000000001023,436.00000000001415,62.99999999999084,-38.0000000000047,436.9999999999985,178.99999999999582,52.99999999999727,329.999999999997,239.99999999999577,-73.99999999999629,-516.0000000000053,731.9999999999993,-113.99999999999189,448.9999999999994,326.9999999999995,335.00000000001864,,2997.0000000000086
2021.07.05,207.99999999999707,-33.00000000000125,490.999999999997,0.999999999995449,-60.99999999999994,450.00000000001705,170.00000000000347,66.0000000000025,333.0000000000055,243.99999999999977,-72.0000000000054,-570.0000000000039,798.9999999999942,-154.99999999999403,491.0000000000081,386.9999999999929,335.00000000001864,,3084.000000000027
