date,USDJPY,EURGBP,GBPJPY,GBPCAD,GBPAUD,CADJPY,AUDJPY,NZDJPY,empty,sum
2015.05.05,-131.00000000000023,146.99999999999713,-442.99999999998363,1146.0000000000025,354.0000000000099,418.99999999999693,10.000000000005116,36.000000000001364,,1538.000000000029
2015.05.05,-114.00000000000432,151.00000000000114,-432.9999999999927,1004.9999999999892,293.99999999999426,369.99999999999034,7.000000000005002,66.0000000000025,,1345.9999999999852
2015.05.05,-102.00000000000387,147.99999999999258,-377.00000000000955,970.9999999999885,239.00000000001143,370.9999999999951,1.9999999999953388,57.00000000000216,,1308.9999999999718
2015.05.05,-85.99999999999852,171.99999999999437,-364.0000000000043,960.0000000000053,144.0000000000108,372.99999999999045,-49.000000000006594,24.00000000000091,,1173.9999999999925
2015.05.05,-87.0000000000033,181.9999999999933,-407.0000000000107,913.9999999999926,384.00000000000654,332.9999999999984,75.00000000000284,0.0,,1393.9999999999795
2015.05.05,-94.99999999999886,178.00000000000037,-407.0000000000107,924.9999999999981,480.99999999999807,329.9999999999983,96.00000000000364,88.00000000000807,,1595.9999999999968
2015.05.05,-100.99999999999909,190.00000000000128,-433.9999999999975,919.0000000000032,526.0000000000042,301.00000000000193,94.99999999999886,118.99999999999977,,1615.0000000000127
2015.05.05,-123.00000000000466,203.99999999999307,-486.99999999999477,924.9999999999981,541.9999999999981,275.99999999999625,93.99999999999409,132.000000000005,,1562.999999999985
2015.05.05,-120.99999999999511,207.99999999999707,-495.00000000000455,919.9999999999875,665.0000000000044,304.00000000000205,94.99999999999886,84.00000000000318,,1659.9999999999934
2015.05.05,-171.99999999999704,222.99999999999542,-567.9999999999836,822.9999999999959,-686.9999999999932,240.99999999999966,-412.00000000000614,-120.99999999999511,,-672.9999999999841
2015.05.05,-201.99999999999818,239.99999999999577,-566.0000000000025,844.0000000000003,1730.0000000000093,247.99999999999045,668.0000000000064,66.0000000000025,,3028.0000000000045
2015.05.05,-192.99999999999784,248.99999999999923,-502.00000000000955,766.0,1601.000000000008,233.0000000000041,634.0000000000003,-106.99999999999932,,2681.0000000000045
2015.05.05,-180.99999999999739,235.99999999999176,-591.9999999999845,665.9999999999889,1435.9999999999927,213.99999999999864,513.0000000000052,-111.0000000000042,,2180.9999999999914
2015.05.05,-123.99999999999523,340.9999999999913,-597.9999999999848,774.000000000008,1096.0000000000082,191.99999999999307,317.99999999999784,-215.99999999999397,,1783.000000000024
2015.05.05,-162.9999999999967,387.99999999999943,-588.9999999999986,724.9999999999978,1106.000000000007,200.9999999999934,378.0000000000001,-215.99999999999397,,1830.0000000000086
2015.05.05,-123.99999999999523,448.9999999999994,-473.99999999998954,689.0000000000063,961.0000000000118,262.999999999991,352.00000000000387,-203.99999999999352,,1912.0000000000337
2015.05.05,-123.00000000000466,580.9999999999982,-289.99999999999204,513.9999999999923,1012.9999999999973,296.99999999999704,462.99999999999386,-167.99999999999216,,2286.9999999999895
2015.05.05,25.99999999999625,496.99999999999187,-533.9999999999918,740.9999999999917,1119.0000000000034,361.99999999999477,503.0000000000001,-209.99999999999375,,2503.9999999999927
2015.05.05,28.000000000005798,441.99999999999795,-299.0000000000066,815.9999999999945,1021.0000000000052,408.9999999999918,481.9999999999993,-218.00000000000352,,2680.9999999999845
2015.05.05,19.000000000005457,328.9999999999904,-270.9999999999866,878.000000000001,1014.0000000000038,521.0000000000008,510.0000000000051,-271.0000000000008,,2729.000000000019
2015.05.05,31.999999999996476,315.9999999999941,-254.99999999999545,1116.000000000006,1083.9999999999961,590.999999999994,518.0000000000007,-286.00000000000136,,3115.9999999999905
2015.05.05,138.00000000000523,310.9999999999946,-110.99999999999,1028.9999999999911,997.0000000000034,676.9999999999925,531.9999999999965,-250.0,,3322.9999999999936
2015.05.05,114.99999999999488,246.99999999999721,2.0000000000095497,991.9999999999928,973.0000000000016,643.0000000000007,623.0000000000047,-164.00000000000148,,3431.0000000000005
2015.05.05,125.0,228.99999999999034,-8.000000000009777,1027.0000000000002,1117.0000000000125,679.9999999999926,685.0000000000023,-218.00000000000352,,3636.999999999985
2015.05.05,177.0000000000067,312.00000000000114,37.00000000000614,1140.0000000000077,1046.999999999998,748.9999999999952,673.0000000000018,-250.0,,3885.0000000000173
2015.05.05,-165.00000000000625,227.99999999999488,-16.999999999995907,622.9999999999958,1154.0000000000105,522.9999999999961,709.0000000000032,-179.00000000000205,,2875.9999999999964
2015.05.05,-155.00000000000114,229.99999999999687,-82.99999999999841,1231.9999999999886,1462.0000000000077,743.9999999999998,793.0000000000064,-191.99999999999307,,4031.000000000007
2015.05.05,-66.0000000000025,282.99999999999994,1.0000000000047748,1259.9999999999945,1252.999999999993,871.9999999999999,810.0000000000023,-161.99999999999193,,4251.000000000001
2015.05.05,-131.00000000000023,329.999999999997,424.0000000000066,1129.0000000000023,983.0000000000006,953.000000000003,868.9999999999998,-233.99999999999466,,4323.000000000015
2015.05.05,-284.000000000006,190.00000000000128,217.00000000001296,1207.9999999999868,1554.000000000011,953.9999999999935,1076.9999999999982,88.00000000000807,,5004.000000000006
2015.05.05,-509.00000000000034,135.99999999999167,-116.99999999999022,1248.999999999989,1797.000000000004,724.0000000000038,944.0000000000026,69.00000000000261,,4293.000000000004
2015.05.05,-493.9999999999998,134.0000000000008,-205.99999999998886,1210.0,1927.9999999999964,640.0000000000006,971.9999999999942,82.00000000000784,,4266.000000000012
2015.05.05,-450.9999999999934,186.99999999999272,-218.9999999999941,1245.0000000000073,2011.0000000000073,689.9999999999977,1028.000000000006,147.00000000000557,,4638.000000000029
2015.05.05,-414.0000000000015,164.99999999999292,26.00000000001046,1015.9999999999947,1920.999999999995,707.9999999999984,1090.0000000000034,146.0000000000008,,4657.9999999999945
2015.05.05,-471.9999999999942,139.99999999999568,66.0000000000025,899.9999999999897,1839.9999999999973,637.999999999991,1058.9999999999975,168.00000000000637,,4338.999999999985
2015.05.05,-349.9999999999943,173.9999999999964,76.99999999999818,897.9999999999987,2008.999999999994,628.0000000000001,1123.0000000000045,189.99999999999773,,4748.999999999996
2015.05.05,-340.999999999994,88.99999999999464,-115.99999999998545,879.9999999999919,2115.0,486.0000000000042,1122.0,200.00000000000284,,4435.000000000014
2015.05.05,-432.9999999999927,80.99999999999774,-219.99999999999886,893.9999999999948,2164.9999999999945,417.0000000000016,1040.0000000000064,159.9999999999966,,4104.0
2015.05.05,-420.0000000000017,39.00000000000014,-322.00000000000273,868.9999999999865,2193.0000000000005,372.99999999999045,989.9999999999949,97.99999999999898,,3819.9999999999673
2015.05.05,-426.9999999999925,73.00000000000084,-318.9999999999884,919.0000000000032,2224.0000000000036,396.0000000000008,1019.999999999996,85.00000000000796,,3971.000000000032
2015.05.05,-403.99999999999636,107.99999999999699,-262.00000000000045,790.9999999999861,1981.0000000000105,371.9999999999999,950.0000000000028,34.000000000006025,,3570.0000000000055
2015.05.05,-391.9999999999959,174.99999999999181,-167.0000000000016,791.9999999999927,2106.0000000000077,368.9999999999998,1021.0000000000008,73.0000000000075,,3977.0000000000027
2015.05.06,-417.0000000000016,183.99999999999528,-201.99999999999818,912.999999999986,2099.0000000000064,399.9999999999915,1001.0000000000048,82.99999999999841,,4060.999999999982
2015.05.06,-393.0000000000007,164.99999999999292,-223.99999999998954,845.0000000000068,2126.0000000000055,402.9999999999916,1028.9999999999964,158.00000000000125,,4109.000000000004
2015.05.06,-376.99999999999534,168.99999999999693,-145.99999999998658,838.9999999999898,2022.0000000000127,414.0000000000015,995.0000000000045,105.99999999999454,,4022.0000000000177
2015.05.06,-355.000000000004,163.99999999999747,-167.0000000000016,758.9999999999985,1761.0000000000125,369.99999999999034,873.9999999999952,-625.0,,2780.999999999988
2015.05.06,-326.9999999999982,154.99999999999403,-157.99999999998704,784.9999999999912,1733.0000000000068,385.9999999999957,852.9999999999944,-766.9999999999959,,2660.0000000000014
2015.05.06,-319.0000000000026,147.99999999999258,-133.00000000000978,828.0000000000065,1825.9999999999943,408.9999999999918,896.0000000000008,-680.9999999999974,,2973.9999999999764
2015.05.06,-340.999999999994,146.99999999999713,-174.0000000000066,829.9999999999974,1978.0000000000132,415.9999999999968,975.9999999999991,-656.0000000000059,,3175.9999999999973
2015.05.06,-293.00000000000637,148.99999999999915,-109.00000000000887,757.0000000000076,2080.9999999999995,396.99999999999136,1060.0000000000023,-852.0000000000039,,3189.999999999981
2015.05.06,-268.0000000000007,161.00000000000003,-76.99999999999818,741.9999999999982,1923.9999999999923,406.9999999999965,980.9999999999945,-926.0000000000019,,2943.999999999981
2015.05.06,-325.9999999999934,134.0000000000008,-82.99999999999841,736.0000000000033,1949.0000000000007,399.9999999999915,965.999999999994,-981.9999999999993,,2793.999999999999
2015.05.06,-304.00000000000205,134.99999999999625,-38.99999999998727,839.9999999999964,2164.9999999999945,503.9999999999907,1126.0000000000048,-823.9999999999981,,3602.9999999999945
2015.05.06,-319.9999999999932,63.99999999999739,38.000000000010914,869.999999999993,2234.0000000000027,537.9999999999967,1197.0000000000027,-777.000000000001,,3844.00000000001
2015.05.06,-343.0000000000035,-36.0000000000027,158.00000000001546,992.9999999999994,2361.9999999999973,664.0000000000015,1361.000000000004,-728.9999999999992,,4430.000000000012
2015.05.06,-334.0000000000032,13.999999999991797,206.00000000001728,1041.9999999999873,2353.000000000005,722.999999999999,1350.999999999999,-739.0000000000043,,4615.999999999992
2015.05.06,-310.0000000000023,12.000000000000899,301.00000000001614,994.000000000006,2232.000000000012,769.999999999996,1337.0000000000032,-816.9999999999931,,4519.000000000039
2015.05.06,-350.9999999999991,17.000000000000348,242.999999999995,971.9999999999951,2288.0000000000014,736.0000000000042,1352.9999999999945,-890.0000000000006,,4367.99999999999
2015.05.06,-350.9999999999991,-7.0000000000014495,325.00000000001705,936.0000000000035,2171.9999999999964,756.0000000000002,1317.9999999999977,-835.9999999999985,,4313.000000000016
2015.05.06,-409.9999999999966,-4.000000000004,182.99999999999272,920.9999999999941,2079.0000000000086,665.9999999999968,1207.9999999999984,-957.9999999999984,,3684.999999999992
2015.05.06,-451.9999999999982,-54.00000000000959,145.00000000001023,756.0000000000011,2106.0000000000077,632.9999999999956,1197.0000000000027,-897.9999999999961,,3433.0000000000127
2015.05.06,-584.0000000000032,-65.00000000000395,211.00000000001273,641.0000000000027,2072.9999999999914,585.9999999999985,1263.0000000000052,-751.0000000000048,,3373.999999999999
2015.05.06,-564.9999999999977,-36.0000000000027,-21.99999999999136,585.9999999999976,2076.0000000000114,500.99999999999056,1183.0000000000068,-804.000000000002,,2919.0000000000127
2015.05.06,-587.9999999999939,-197.00000000000273,-299.99999999998295,716.9999999999899,2455.9999999999914,533.0000000000013,1322.0000000000027,-650.0000000000057,,3293.0
2015.05.06,-525.0000000000057,-313.00000000000773,-590.0000000000034,1310.9999999999955,2957.0000000000095,634.9999999999909,1337.9999999999939,-712.9999999999939,,4099.999999999979
2015.05.06,-498.00000000000466,-231.99999999999886,-371.9999999999857,1124.9999999999982,2866.9999999999973,640.9999999999911,1400.9999999999964,-774.0000000000009,,4157.999999999993
2015.05.06,-527.000000000001,-111.00000000000554,-395.00000000001023,1370.0000000000045,2829.999999999999,667.0000000000016,1352.0000000000039,-846.9999999999942,,4338.999999999997
2015.05.06,-423.0000000000018,-47.00000000000814,-245.00000000000455,1340.9999999999923,2793.000000000001,704.9999999999983,1353.999999999999,-868.9999999999998,,4608.999999999976
2015.05.06,-460.9999999999985,-82.00000000000429,-162.00000000000614,1231.0000000000043,2673.9999999999986,689.9999999999977,1378.0,-846.0000000000036,,4421.999999999988
2015.05.06,-462.99999999999386,-65.00000000000395,-21.99999999999136,821.000000000005,2631.0000000000055,641.9999999999959,1439.0000000000073,-838.9999999999986,,4144.0000000000255
2015.05.06,-490.99999999999966,80.99999999999774,246.00000000000932,873.999999999997,2662.0000000000086,724.9999999999943,1597.999999999999,-728.9999999999992,,4966.000000000007
2015.05.06,-438.0000000000024,60.99999999999994,110.99999999999,1051.9999999999864,2869.0000000000105,730.000000000004,1641.999999999996,-727.9999999999944,,5298.999999999989
2015.05.06,-709.0000000000032,-96.00000000000719,57.00000000001637,929.9999999999864,2817.0000000000027,668.9999999999969,1623.0000000000045,-876.9999999999953,,4414.000000000001
2015.05.06,-694.0000000000026,-237.00000000000944,-60.000000000002274,1238.99999999999,3032.0000000000123,745.9999999999951,1634.0000000000005,-710.9999999999985,,4948.999999999985
2015.05.06,-691.0000000000025,-309.99999999999915,-152.9999999999916,1224.000000000003,3188.000000000013,722.999999999999,1638.999999999996,-605.9999999999945,,5014.000000000024
2015.05.06,-885.0000000000051,-435.0000000000076,51.00000000001614,1039.9999999999966,2798.999999999996,661.0000000000014,1513.999999999996,-667.9999999999922,,4077.0000000000005
2015.05.06,-1019.999999999996,-499.000000000005,21.99999999999136,1068.0000000000023,2662.999999999993,661.9999999999919,1522.0000000000055,-623.9999999999952,,3793.999999999988
2015.05.06,-962.9999999999939,-587.0000000000042,-36.000000000001364,1191.9999999999932,2737.000000000012,855.9999999999945,1558.0000000000068,-587.9999999999939,,4169.000000000014
2015.05.06,-879.9999999999955,-603.0000000000091,-93.99999999999409,1302.9999999999875,2876.000000000012,795.9999999999923,1516.0000000000055,-587.9999999999939,,4326.000000000005
2015.05.06,-823.9999999999981,-592.9999999999991,-12.000000000000455,973.999999999986,2699.9999999999914,608.0000000000041,1456.0000000000032,-789.0000000000015,,3519.999999999986
2015.05.06,-820.999999999998,-592.0000000000036,-145.99999999998658,690.9999999999972,2638.000000000007,394.999999999996,1329.9999999999982,-906.9999999999965,,2588.0000000000136
2015.05.06,-710.9999999999985,-561.0000000000003,-27.999999999991587,702.0000000000026,2231.000000000005,460.9999999999985,1233.9999999999945,-879.9999999999955,,2448.000000000015
2015.05.06,-710.9999999999985,-522.0000000000002,42.00000000000159,570.9999999999882,2042.0000000000105,468.0000000000035,1134.0000000000005,-871.9999999999999,,2152.0000000000055
2015.05.06,-837.9999999999939,-514.0000000000033,-27.999999999991587,408.9999999999927,1971.0000000000116,301.9999999999925,1063.0000000000023,-861.9999999999948,,1503.0000000000152
2015.05.06,-906.9999999999965,-591.0000000000082,-25.000000000005684,313.00000000000773,1997.0000000000043,251.99999999999534,1090.999999999994,-878.0000000000001,,1251.9999999999914
2015.05.06,-984.9999999999994,-621.0000000000049,-193.9999999999884,278.00000000000045,1778.000000000013,102.00000000000387,882.9999999999956,-1055.9999999999973,,185.00000000002274
2015.05.06,-941.9999999999931,-609.9999999999994,-174.99999999998295,395.99999999999636,1841.0000000000036,173.00000000000182,893.0000000000007,-1076.9999999999982,,499.0000000000289
2015.05.06,-855.9999999999945,-597.0000000000031,-45.99999999999227,411.0000000000058,1886.9999999999943,263.9999999999958,974.0000000000038,-1013.0000000000052,,1024.0000000000043
2015.05.06,-828.000000000003,-551.0000000000015,27.000000000015234,415.99999999999415,1801.0000000000082,314.9999999999977,990.9999999999997,-870.0000000000045,,1301.000000000006
2015.05.06,-823.9999999999981,-559.0000000000094,-16.999999999995907,458.00000000000284,1858.000000000004,322.9999999999933,984.9999999999994,-978.9999999999992,,1244.9999999999973
2015.05.07,-828.000000000003,-573.0000000000013,-32.00000000001069,485.99999999998647,2076.9999999999955,274.9999999999915,1039.0000000000014,-971.9999999999942,,1471.999999999966
2015.05.07,-828.9999999999935,-559.0000000000094,3.0000000000143245,470.9999999999992,1994.9999999999911,278.99999999999636,1058.0000000000068,-926.0000000000019,,1492.0000000000032
2015.05.07,-810.9999999999928,-539.0000000000006,18.000000000000682,452.00000000000796,1964.0000000000102,284.9999999999966,1060.0000000000023,-974.0000000000038,,1455.000000000021
2015.05.07,-807.9999999999927,-551.0000000000015,-26.999999999986812,540.9999999999915,1991.0000000000093,310.99999999999284,1046.999999999997,-1031.000000000006,,1473.000000000004
2015.05.07,-891.0000000000053,-564.000000000009,-126.00000000000477,553.0000000000035,1900.0000000000127,280.9999999999917,959.0000000000032,-1069.9999999999932,,1041.999999999999
2015.05.07,-861.0000000000042,-556.0000000000009,-94.99999999999886,563.9999999999867,1656.9999999999973,286.00000000000136,831.9999999999936,-1123.0000000000045,,703.9999999999704
2015.05.07,-858.0000000000041,-548.0000000000041,-127.9999999999859,548.9999999999995,1587.000000000005,265.99999999999113,825.9999999999934,-1123.0000000000045,,570.9999999999905
2015.05.07,-905.0000000000011,-542.0000000000091,-237.99999999999955,485.99999999998647,1669.0000000000093,173.99999999999238,847.999999999999,-1100.999999999999,,390.9999999999784
2015.05.07,-843.9999999999941,-522.0000000000002,-161.00000000000136,445.0000000000065,1651.0000000000025,209.99999999999375,799.0000000000066,-1024.000000000001,,554.0000000000127
2015.05.07,-816.0000000000025,-531.0000000000036,-115.0000000000091,421.0000000000047,1160.0000000000055,233.99999999999466,590.999999999994,-1037.9999999999968,,-94.00000000001319
2015.05.07,-730.000000000004,-539.0000000000006,31.00000000000591,422.9999999999956,1936.0000000000043,287.9999999999967,1043.9999999999968,-914.999999999992,,1538.000000000003
2015.05.07,-716.9999999999987,-544.0,74.00000000001228,452.00000000000796,2282.0000000000064,319.0000000000026,1234.9999999999995,-798.0000000000018,,2303.000000000028
2015.05.07,-756.0000000000002,-560.0000000000049,104.99999999998977,473.99999999999665,2459.9999999999955,350.9999999999991,1385.000000000005,-670.9999999999923,,2787.9999999999886
2015.05.07,-793.0000000000064,-561.0000000000003,-20.999999999986585,476.9999999999941,2344.0000000000127,296.99999999999704,1218.0000000000036,-831.9999999999936,,2129.0000000000205
2015.05.07,-798.0000000000018,-567.0000000000064,-27.999999999991587,485.99999999998647,2208.999999999994,329.9999999999983,1167.0000000000016,-840.999999999994,,1957.9999999999868
2015.05.07,-768.0000000000007,-569.0000000000084,26.00000000001046,485.0000000000021,2239.9999999999977,350.9999999999991,1200.0000000000027,-867.999999999995,,2097.0000000000077
2015.05.07,-784.9999999999966,-620.0000000000094,-38.99999999998727,407.99999999998613,2159.0,328.9999999999935,1140.0000000000005,-894.999999999996,,1696.999999999991
2015.05.07,-796.999999999997,-665.9999999999999,27.999999999991587,374.999999999992,2201.9999999999927,335.9999999999985,1183.0000000000068,-838.9999999999986,,1821.9999999999864
2015.05.07,-816.0000000000025,-752.0000000000082,-207.9999999999984,391.000000000008,2221.0000000000064,301.9999999999925,1194.9999999999932,-849.0000000000038,,1483.9999999999873
2015.05.07,-765.0000000000006,-775.9999999999989,-438.99999999999295,531.9999999999991,2337.0000000000114,251.99999999999534,1064.9999999999977,-930.9999999999974,,1275.0000000000136
