date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,CHFJPY,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,AUDCAD,NZDCAD,AUDNZD,empty,sum
2017.01.02,101.00000000001774,48.000000000003595,0.0,-75.00000000000284,41.000000000002146,-21.99999999999136,21.999999999999797,-69.9999999999923,19.999999999997797,0.0,-139.9999999999846,89.00000000000574,-53.00000000000304,59.99999999999339,48.99999999998794,,70.00000000003399
2017.01.02,-25.999999999992696,68.00000000000139,1.0000000000047748,-72.0000000000054,-30.999999999992145,-354.99999999998977,21.00000000000435,-215.99999999999397,248.99999999998812,189.99999999999773,-143.00000000000423,137.00000000000932,-2.000000000002,48.000000000003595,78.99999999998464,,-51.99999999998637
2017.01.02,-21.999999999988695,136.00000000000279,61.99999999999761,-46.999999999997044,-14.999999999998348,-134.00000000000034,0.0,-201.99999999999108,325.99999999998187,-14.000000000010004,-235.99999999999176,298.00000000002046,36.999999999998145,37.99999999999359,114.99999999999844,,342.0000000000157
2017.01.02,-120.99999999999334,124.00000000001299,33.00000000000125,-65.00000000000395,24.000000000001798,-107.99999999998988,-2.999999999997449,-290.9999999999968,298.9999999999826,86.99999999998909,-256.99999999999613,308.0000000000194,-36.0000000000027,29.999999999996696,110.99999999999443,,135.000000000018
2017.01.02,-97.9999999999981,93.00000000000975,7.999999999995566,-39.999999999995595,-87.99999999999919,-146.0000000000008,16.0000000000049,-378.999999999996,497.99999999999847,106.99999999999932,-194.0000000000053,303.0000000000088,141.99999999999767,-34.000000000000696,90.99999999999665,,279.0000000000154
2017.01.02,24.000000000001798,93.00000000000975,37.9999999999967,-76.0000000000094,-88.99999999999464,-242.999999999995,14.000000000002899,-351.99999999999676,478.0000000000006,63.99999999999295,-244.9999999999841,304.9999999999997,112.99999999999643,-6.0000000000060005,104.99999999999955,,223.0000000000145
2017.01.02,-151.9999999999966,100.0000000000112,-4.0000000000048885,-70.0000000000145,35.00000000000725,-138.9999999999958,0.999999999995449,-348.9999999999993,351.99999999999676,116.99999999999022,-224.000000000002,241.00000000000233,-64.99999999999284,3.999999999992898,-22.999999999995246,,-176.00000000000503
2017.01.02,-180.0000000000024,89.00000000000574,31.00000000000591,-39.00000000001125,37.00000000000925,-27.999999999991587,22.999999999995246,-353.99999999998766,407.0000000000018,-128.0000000000001,-175.99999999999838,230.00000000001907,-39.999999999995595,-46.00000000000159,-17.000000000000348,,-190.99999999995185
2017.01.02,-214.99999999998744,67.00000000001705,-36.000000000001364,58.000000000002494,32.0000000000098,-87.0000000000033,53.999999999998494,-235.99999999999176,440.9999999999803,93.99999999999409,-44.99999999998394,186.0000000000195,50.0000000000056,-102.99999999999754,-12.000000000012001,,248.0000000000499
2017.01.02,-161.99999999999548,52.000000000007596,-24.00000000000091,55.99999999998939,41.000000000002146,-101.99999999998965,56.0000000000005,-245.99999999999068,402.9999999999978,86.99999999998909,-26.999999999999247,174.00000000000747,41.000000000002146,-106.00000000000608,-58.000000000002494,,185.00000000001154
2017.01.02,-159.99999999998238,51.000000000001044,-19.000000000005457,48.99999999998794,36.0000000000027,-111.99999999999477,65.99999999999939,-238.99999999998923,428.9999999999905,65.99999999998829,-44.99999999998394,180.0000000000024,24.000000000001798,-80.99999999999774,-18.0000000000069,,227.00000000001367
2017.01.02,-156.99999999998494,84.0000000000174,7.000000000005002,-5.999999999994898,-2.999999999997449,-164.99999999999204,-11.00000000000545,-228.00000000000597,483.99999999999557,48.99999999999238,-134.99999999999625,348.9999999999993,41.9999999999976,-85.99999999999719,32.999999999994145,,257.00000000002717
2017.01.02,-173.99999999998528,42.0000000000087,-33.999999999991815,-53.00000000001415,0.0,-153.99999999999636,21.999999999999797,-292.00000000000335,498.9999999999828,68.9999999999884,-127.99999999999478,298.00000000002046,4.000000000004,-12.999999999996348,19.999999999997797,,106.00000000001984
2017.01.02,-192.99999999999872,42.0000000000087,-36.99999999999193,-35.00000000000725,-7.9999999999968985,-149.0000000000009,22.999999999995246,-253.99999999999866,512.9999999999857,83.99999999998897,-109.00000000000354,319.0000000000026,26.999999999999247,-28.000000000005798,48.99999999998794,,243.9999999999647
2017.01.02,-136.99999999998712,46.999999999997044,-66.99999999999307,41.000000000002146,67.00000000000594,-236.99999999999477,19.00000000000235,-150.99999999999002,309.99999999998806,96.9999999999942,-38.0000000000047,171.00000000001003,-20.999999999993246,-95.99999999999609,-173.00000000000094,,-167.99999999996015
2017.01.02,-144.99999999999514,8.000000000008,-66.99999999999307,38.0000000000047,38.0000000000047,-218.9999999999941,43.999999999999595,-146.00000000000168,408.9999999999927,62.99999999998818,12.999999999996348,204.00000000000418,26.999999999999247,14.999999999998348,-141.00000000001333,,140.99999999999866
2017.01.02,-178.99999999999582,8.000000000008,-63.99999999999295,65.99999999998829,-2.999999999997449,-213.99999999999864,53.999999999998494,-114.99999999999844,468.9999999999861,57.999999999992724,42.0000000000087,236.00000000001398,92.99999999999864,-40.00000000000669,-129.00000000000134,,282.0000000000035
2017.01.02,-146.99999999998602,31.000000000003247,-63.99999999999295,-139.00000000000023,2.000000000002,-244.99999999999034,26.000000000003798,-366.999999999984,419.9999999999982,91.99999999999875,-227.99999999998377,280.0000000000136,-48.99999999999905,80.00000000000229,-138.0000000000159,,-445.9999999999304
2017.01.02,-96.99999999999153,80.00000000001339,-149.0000000000009,-202.9999999999976,2.000000000002,-390.99999999999113,-0.999999999995449,-465.0000000000043,487.99999999999955,227.99999999999443,-322.00000000000006,391.000000000008,-68.99999999999685,163.99999999999747,-73.00000000001194,,-416.9999999999751
2017.01.02,-187.99999999998818,53.00000000001415,-340.999999999994,-222.99999999999542,-175.99999999999838,-489.9999999999949,24.999999999997247,-455.0000000000054,983.9999999999849,378.9999999999907,-296.9999999999917,737.0000000000099,158.99999999999804,181.9999999999933,165.9999999999995,,515.0000000000196
2017.01.02,-170.99999999998784,9.999999999998899,-563.999999999993,-114.0000000000141,-252.99999999999213,-729.9999999999898,-21.00000000000435,-190.99999999998562,929.9999999999864,577.9999999999887,-147.99999999999258,812.0000000000127,317.0000000000006,34.99999999999615,185.99999999999727,,676.0000000000214
2017.01.02,-387.99999999998835,-214.00000000000307,-596.9999999999942,140.99999999999113,-318.99999999999153,-527.000000000001,190.99999999999673,48.000000000003595,1224.9999999999873,341.99999999999875,426.9999999999996,643.0000000000158,597.0000000000031,-173.9999999999964,212.99999999999653,,1608.0000000000184
