date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,CHFJPY,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,AUDCAD,NZDCAD,AUDNZD,empty,sum
2017.01.02,-69.9999999999923,-1.999999999990898,-1.9999999999953388,-103.00000000000864,-8.999999999992347,-248.99999999999523,-46.00000000000159,-116.99999999998934,-358.9999999999982,-255.00000000000966,-181.9999999999933,-554.9999999999944,-124.99999999999733,-14.999999999998348,-42.0000000000087,,-2130.9999999999654
2017.01.02,-106.99999999999044,39.999999999995595,-153.99999999999636,-97.9999999999981,-34.99999999999615,-367.999999999995,-53.00000000000304,-290.9999999999968,-34.000000000000696,-170.0000000000017,-229.99999999999687,6.000000000017103,-102.00000000000209,46.999999999997044,4.999999999988347,,-1543.999999999979
2017.01.02,-95.999999999985,72.0000000000054,-114.99999999999488,-236.00000000001398,-262.999999999991,-493.9999999999998,-128.00000000000588,-485.0000000000021,-391.000000000008,-57.00000000000216,-404.9999999999887,-203.99999999998198,-97.9999999999981,29.000000000001247,-28.000000000005798,,-2898.999999999971
2017.01.02,-120.99999999999334,92.00000000000318,19.000000000005457,-104.99999999999955,-227.99999999999488,-314.9999999999977,-129.00000000000134,-309.99999999998806,166.99999999998383,-71.00000000001216,-319.0000000000026,137.00000000000932,-56.0000000000005,27.999999999994696,15.999999999993797,,-1194.9999999999998
2017.01.02,-120.99999999999334,55.000000000005045,-10.000000000005116,-133.00000000000534,-202.9999999999976,-161.00000000000136,-2.999999999997449,-448.9999999999883,122.99999999998423,-67.00000000000728,-256.99999999999613,154.0000000000097,-139.99999999999568,-75.00000000000284,-130.0000000000079,,-1416.9999999999993
2017.01.02,-252.99999999999213,75.00000000000284,-4.0000000000048885,-90.00000000001229,-123.99999999999079,-259.00000000000034,-2.000000000002,-380.00000000000256,297.9999999999983,-112.00000000000898,-248.99999999998812,151.00000000001222,102.99999999999754,-34.000000000000696,83.9999999999952,,-795.9999999999968
2017.01.02,-174.99999999999181,75.00000000000284,-4.9999999999954525,-79.00000000000685,-232.99999999999432,-259.9999999999909,-28.000000000005798,-360.0000000000048,341.99999999999784,-118.99999999999977,-290.9999999999968,191.00000000000784,-66.99999999999484,-12.000000000000899,-25.00000000000835,,-1045.9999999999823
2017.01.02,-219.99999999999798,79.00000000000685,-6.000000000000227,-76.99999999999375,-98.99999999999353,-296.99999999999704,-92.00000000000318,-444.9999999999843,276.9999999999939,-129.0000000000049,-241.99999999998667,118.00000000001809,-66.99999999999484,-46.00000000000159,-38.0000000000047,,-1283.9999999999438
2017.01.02,-263.99999999999756,26.999999999999247,-182.00000000000216,-49.00000000001015,-85.99999999999719,-212.0000000000033,21.00000000000435,-371.99999999999454,339.0000000000004,-129.0000000000049,-197.00000000000273,109.00000000000354,-46.999999999997044,-128.00000000000588,-52.000000000007596,,-1222.0000000000157
2017.01.02,-214.99999999998744,41.000000000002146,-40.99999999999682,43.999999999999595,-56.99999999999594,-128.99999999999068,53.00000000000304,-268.0000000000016,322.00000000000006,19.99999999999602,-90.99999999999665,96.00000000000719,29.000000000001247,-106.00000000000608,-58.000000000002494,,-359.9999999999683
2017.01.02,-190.99999999998562,38.0000000000047,-34.99999999999659,11.999999999989797,-27.999999999994696,-128.99999999999068,51.000000000001044,-258.99999999998704,329.99999999998585,13.999999999995794,-51.99999999998539,126.0000000000039,21.00000000000435,-161.00000000000003,-60.99999999999994,,-323.9999999999546
2017.01.02,-220.99999999998232,29.999999999996696,-31.999999999996476,-58.000000000002494,-5.999999999994898,-173.99999999999238,-36.0000000000027,-375.9999999999986,398.9999999999938,10.99999999999568,-218.99999999999142,136.00000000000279,-36.999999999998145,-102.99999999999754,-36.999999999998145,,-722.9999999999661
2017.01.02,-207.00000000000162,21.00000000000435,-63.99999999999295,-112.000000000001,-24.999999999997247,-212.0000000000033,-11.00000000000545,-343.00000000000443,346.0000000000019,31.999999999996476,-183.99999999998417,133.00000000000534,-61.999999999995396,-117.00000000000044,-8.000000000008,,-812.9999999999859
2017.01.02,-241.99999999998667,36.0000000000138,-58.9999999999975,-104.99999999999955,-23.999999999990695,-161.00000000000136,14.000000000002899,-363.9999999999866,366.999999999984,30.000000000001137,-194.99999999998963,196.0000000000184,-36.0000000000027,-31.999999999998696,-14.000000000002899,,-588.9999999999361
2017.01.02,-210.99999999998343,29.999999999996696,-81.99999999999363,-60.99999999999994,-7.9999999999968985,-317.99999999999784,0.999999999995449,-280.9999999999979,268.0000000000016,21.000000000000796,-153.00000000000313,116.00000000000499,-25.999999999992696,-95.99999999999609,-200.00000000000017,,-999.9999999999623
2017.01.02,-191.99999999999218,-8.999999999992347,-96.00000000000364,29.999999999996696,-0.999999999995449,-247.99999999999045,-2.000000000002,-160.00000000000458,286.99999999999284,-138.00000000000523,-76.99999999999375,136.00000000000279,14.999999999998348,-136.99999999999824,-161.99999999999548,,-753.9999999999827
2017.01.02,-187.00000000000384,-22.999999999995246,-90.99999999999397,-2.0000000000131024,-97.9999999999981,-250.0,21.00000000000435,-191.99999999999218,377.9999999999894,-167.0000000000016,-38.0000000000047,150.00000000000568,-7.0000000000014495,-73.00000000000084,-161.99999999999548,,-741.0000000000009
2017.01.02,-180.99999999998673,-8.999999999992347,-121.99999999999989,-140.0000000000068,-134.99999999999625,-253.99999999999068,-0.999999999995449,-366.999999999984,278.00000000000045,43.99999999999693,-232.99999999999432,188.00000000001037,-53.999999999998494,-58.000000000002494,-161.00000000001114,,-1204.999999999951
2017.01.02,-174.99999999999181,31.000000000003247,-170.99999999999227,-204.00000000000418,-89.99999999999008,-471.9999999999942,-43.999999999999595,-512.0000000000014,228.99999999999034,91.99999999999875,-347.9999999999928,258.0000000000027,-92.99999999999864,-9.999999999998899,-171.00000000001003,,-1679.9999999999789
2017.01.02,-224.99999999998633,19.00000000001345,-367.999999999995,-236.00000000001398,-200.00000000000017,-593.0000000000035,-48.000000000003595,-529.999999999986,480.99999999999807,224.99999999999432,-402.9999999999978,345.0000000000175,-132.99999999999423,117.99999999999588,-114.0000000000141,,-1661.9999999999752
2017.01.02,-220.99999999998232,-14.000000000002899,-670.9999999999923,-246.00000000001288,-257.9999999999916,-884.9999999999909,-107.99999999999699,-533.99999999999,658.9999999999874,375.0,-361.9999999999957,709.0000000000041,92.99999999999864,19.00000000000235,66.99999999999484,,-1376.9999999999684
2017.01.02,-417.0000000000007,-237.99999999998266,-611.0000000000042,-202.00000000001327,-345.99999999999073,-778.9999999999964,-80.99999999999774,-414.9999999999876,685.9999999999866,326.9999999999982,-255.00000000000523,144.0000000000108,170.99999999999892,-226.00000000000398,73.99999999999629,,-2167.9999999999923
2017.01.02,-465.99999999998863,-336.9999999999873,-638.0000000000052,-17.000000000000348,-372.99999999999,-588.9999999999986,107.00000000000153,-42.999999999993044,173.99999999998528,147.99999999999613,245.0000000000063,-252.99999999999213,357.00000000000733,-324.9999999999975,-80.99999999999774,,-2090.999999999954
2017.01.02,-437.99999999998283,-290.9999999999968,-650.9999999999962,28.999999999990145,-424.9999999999976,-613.9999999999901,65.00000000000395,31.000000000003247,876.9999999999944,294.9999999999875,321.0000000000157,535.0000000000188,484.00000000000665,-348.9999999999993,59.99999999999339,,-70.99999999994868
