date,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,empty,sum
2015.07.20,-80.99999999999774,-62.99999999999084,-125.0,-190.00000000000128,507.0000000000019,215.99999999999397,-4.000000000019099,168.99999999999693,12.000000000000899,-92.99999999999864,-187.99999999998818,-110.99999999997223,-171.99999999999704,-42.0000000000087,-417.99999999998505,-153.99999999999636,-160.0000000000108,704.0000000000077,-182.99999999999983,,-375.99999999996436
2015.07.20,-29.999999999996696,-146.00000000000168,-114.00000000000432,-34.99999999999615,600.0000000000006,341.99999999999784,-41.00000000002524,214.00000000000307,162.99999999999093,-51.99999999999649,-453.00000000000296,65.00000000002615,-277.00000000001523,-85.00000000000173,-205.99999999999508,-189.99999999999773,24.00000000000091,811.000000000007,-74.99999999999174,,515.0000000000015
2015.07.20,90.99999999999665,-255.99999999998957,-93.00000000000352,65.00000000000395,585.0000000000022,119.99999999998678,-215.0000000000034,96.00000000000719,102.99999999999754,-123.99999999999079,-475.9999999999991,-22.999999999973042,-371.0000000000093,-225.00000000000853,-253.99999999999866,-177.0000000000067,114.99999999999488,763.9999999999958,21.00000000000435,,-253.99999999999304
2015.07.20,21.00000000000435,-310.9999999999946,-121.00000000000932,75.9999999999983,619.0000000000028,-37.00000000002035,-335.00000000000796,100.00000000000009,95.00000000000064,-221.99999999999997,-469.99999999999886,-167.9999999999904,-491.00000000001387,-221.00000000000452,-280.9999999999979,-268.0000000000007,129.99999999999545,802.0000000000067,7.0000000000014495,,-1075.0000000000286
2015.07.20,-170.00000000000347,-296.9999999999917,-261.0000000000099,-57.99999999999139,461.0000000000003,-104.99999999999955,-320.99999999999795,65.99999999999939,43.999999999999595,-265.99999999999955,-329.00000000000773,-166.99999999998383,-528.9999999999964,-357.00000000000733,-500.9999999999959,-263.00000000000523,73.99999999999807,712.0000000000033,-31.999999999998696,,-2298.999999999988
2015.07.20,-336.9999999999873,-245.99999999999068,-255.00000000000966,-57.99999999999139,483.99999999999557,-100.0000000000112,-242.00000000001864,87.99999999999919,103.99999999999298,-300.0000000000003,-312.0000000000118,-205.99999999997289,-552.9999999999973,-386.00000000001967,-458.00000000000284,-203.00000000000296,95.99999999998943,760.9999999999957,-8.999999999992347,,-2132.000000000036
2015.07.20,-621.9999999999892,-232.99999999999432,-254.0000000000049,-93.99999999999409,522.9999999999957,-208.00000000000819,-275.0000000000057,107.00000000000153,78.00000000000028,-311.99999999999005,-134.9999999999909,-382.99999999997783,-555.0000000000068,-322.00000000000006,-459.99999999999375,-216.99999999999875,51.00000000000193,805.0000000000068,-23.999999999990695,,-2529.999999999939
2015.07.20,-621.9999999999892,-45.99999999999049,-332.9999999999984,-124.99999999999733,504.00000000000443,-215.00000000000963,-111.00000000001842,121.00000000000443,108.99999999999244,-326.9999999999995,132.000000000005,-373.00000000000114,-323.0000000000075,-235.00000000000742,-344.99999999999534,-149.0000000000009,45.99999999999227,814.0000000000072,-27.999999999994696,,-1506.0000000000043
2015.07.20,-512.9999999999857,-68.00000000000139,-243.0000000000092,-54.999999999993946,580.0000000000027,-156.00000000000057,-139.00000000001,62.000000000006494,136.99999999999824,-276.9999999999939,-44.999999999987494,-343.99999999998875,-332.9999999999984,-329.00000000000153,-304.9999999999997,-106.00000000000875,93.99999999999409,865.0000000000091,40.00000000000669,,-1134.9999999999625
2015.07.20,-476.9999999999941,-78.00000000000028,-221.00000000000364,-65.99999999999939,600.999999999996,-211.00000000000563,-153.00000000002,50.0000000000056,75.9999999999983,-289.9999999999903,72.00000000000273,-429.9999999999749,-298.0000000000018,-292.00000000000335,-329.99999999998585,-106.00000000000875,40.99999999999682,868.0000000000092,9.00000000000345,,-1234.9999999999761
2015.07.20,-580.0000000000027,-75.00000000000284,-216.00000000000819,-41.9999999999976,580.9999999999982,-259.0000000000092,-179.00000000000205,65.00000000000395,96.99999999999153,-313.99999999999204,60.000000000002274,-443.9999999999777,-314.0000000000214,-301.0000000000179,-272.99999999998994,-102.00000000000387,68.9999999999884,835.000000000008,65.99999999999939,,-1326.0000000000337
2015.07.20,-563.0000000000024,-136.00000000000279,-195.99999999999795,-24.999999999997247,558.000000000003,-442.00000000000904,-259.00000000001455,-0.999999999995449,56.99999999999594,-365.99999999999966,175.00000000001137,-541.9999999999981,-371.0000000000093,-345.0000000000175,-303.9999999999932,-97.00000000000841,95.99999999998943,808.9999999999975,67.00000000000594,,-1885.0000000000425
2015.07.20,-496.99999999999187,-254.999999999983,-261.0000000000099,4.999999999999449,594.0000000000057,-320.00000000000915,-279.0000000000248,38.0000000000047,88.99999999999464,-375.9999999999986,-24.00000000000091,-485.99999999998647,-543.0000000000064,-445.0000000000065,-444.9999999999843,-246.00000000000932,134.00000000000034,853.9999999999992,53.00000000000304,,-2410.0000000000036
2015.07.20,-492.0000000000035,-177.00000000000495,-292.0000000000016,-22.999999999995246,561.0000000000003,-140.0000000000068,-157.0000000000107,97.00000000000264,148.99999999999915,-345.99999999999073,20.000000000010232,-487.99999999999955,-477.00000000000387,-365.99999999999966,-358.9999999999982,-231.00000000000875,147.99999999999613,862.000000000009,21.999999999999797,,-1689.0000000000057
2015.07.20,-468.9999999999861,-156.99999999998494,-314.9999999999977,-113.99999999999189,453.0000000000034,-95.00000000000064,-121.00000000000932,107.00000000000153,117.99999999999588,-340.9999999999913,-80.99999999998886,-365.99999999999966,-480.0000000000182,-378.00000000001165,-448.000000000004,-189.00000000000716,72.99999999999329,750.0,-45.99999999999049,,-2098.999999999988
2015.07.20,-512.0000000000014,-76.99999999999375,-341.0000000000082,-275.99999999999847,311.00000000000574,4.999999999988347,-85.00000000000796,38.0000000000047,14.999999999998348,-289.9999999999903,-28.999999999996362,-143.99999999996638,-405.00000000000114,-468.00000000000176,-709.9999999999884,-182.00000000000216,-117.00000000000443,594.0000000000083,-89.99999999999008,,-2762.999999999946
2015.07.20,-465.99999999998863,-262.999999999991,-328.00000000000296,-304.9999999999997,292.00000000000335,-90.00000000001229,-178.0000000000257,-10.999999999994348,-60.00000000000449,-365.99999999999966,-126.00000000000477,66.0000000000327,-593.0000000000177,-684.000000000018,-920.9999999999941,-55.00000000000682,-162.00000000000614,564.9999999999977,-95.99999999999609,,-3781.000000000029
2015.07.20,-370.999999999988,-326.0000000000041,-225.00000000000853,-112.99999999999643,472.00000000000574,-99.00000000000463,-183.00000000002115,19.00000000000235,31.999999999998696,-359.99999999999363,-253.99999999999068,-85.99999999998609,-606.000000000023,-629.0000000000128,-700.999999999996,-228.00000000000864,-25.000000000005684,710.000000000008,-115.99999999999389,,-3089.0000000000177
2015.07.20,-143.99999999998857,-363.0000000000022,-253.0000000000001,-31.999999999998696,522.9999999999957,58.99999999998684,-266.00000000001955,143.00000000000423,103.99999999999298,-318.99999999999153,-431.99999999998795,-156.00000000000057,-669.0000000000111,-451.0000000000014,-629.9999999999973,-280.00000000000114,96.9999999999942,777.000000000001,-72.99999999998974,,-2365.0000000000155
2015.07.20,-192.99999999999872,-221.00000000000452,-240.99999999999966,9.999999999998899,526.0000000000042,48.99999999998794,-175.00000000001137,107.00000000000153,152.99999999999204,-265.99999999999955,-284.9999999999966,-164.99999999997073,-509.00000000001455,-343.00000000000443,-373.99999999998545,-228.9999999999992,158.00000000000125,780.0000000000011,37.00000000000925,,-1180.9999999999882
2015.07.20,-171.99999999999437,-234.00000000000088,-234.99999999999943,16.0000000000049,502.00000000000244,190.99999999998562,-84.00000000000318,179.00000000000693,205.99999999999508,-244.99999999999523,-319.9999999999932,-133.99999999998968,-503.0000000000143,-336.00000000000296,-380.9999999999869,-201.99999999999818,156.99999999999648,746.0000000000093,39.00000000000014,,-809.9999999999774
2015.07.20,-224.99999999998633,-214.00000000000307,-246.9999999999999,-13.999999999991797,482.00000000000466,80.99999999999774,-136.0000000000241,129.9999999999968,170.99999999999892,-254.99999999999412,-225.9999999999991,-131.99999999997658,-500.0,-365.0000000000153,-380.9999999999869,-167.0000000000016,152.00000000000102,737.9999999999995,58.000000000002494,,-1049.9999999999775
2015.07.20,-292.00000000000335,-123.99999999999079,-251.00000000000477,-22.999999999995246,505.99999999999534,139.00000000000023,-67.00000000000728,119.00000000000244,189.99999999999017,-217.99999999999596,-205.0000000000125,-119.99999999998678,-403.00000000002,-369.0000000000193,-303.9999999999932,-102.00000000000387,128.0000000000001,780.0000000000011,100.00000000000009,,-516.0000000000433
2015.07.20,-304.9999999999997,-110.99999999999443,-253.0000000000001,-24.999999999997247,517.9999999999962,152.99999999998093,-26.00000000001046,138.00000000000477,217.0000000000005,-234.99999999999633,-93.99999999999409,-182.99999999999983,-388.00000000000523,-356.00000000000074,-292.00000000000335,-115.0000000000091,121.99999999999989,787.9999999999967,104.99999999999955,,-342.00000000003195
2015.07.20,-312.00000000000114,-55.99999999998939,-246.9999999999999,-12.999999999996348,527.9999999999951,143.99999999998857,-8.000000000009777,140.0000000000068,224.9999999999974,-186.99999999999272,-121.00000000000932,-209.9999999999991,-302.99999999999727,-291.00000000001904,-191.99999999999218,-128.0000000000001,146.0000000000008,808.0000000000069,92.00000000000318,,14.999999999992497
2015.07.20,-340.9999999999913,-48.000000000003595,-253.0000000000001,-36.999999999998145,551.9999999999969,188.9999999999947,37.99999999998249,146.99999999999713,230.99999999999233,-183.99999999999528,-116.99999999999022,-181.9999999999933,-293.00000000000637,-299.00000000000483,-173.99999999998528,-93.00000000000352,120.99999999999511,835.000000000008,127.00000000001043,,219.0000000000052
2015.07.20,-438.9999999999894,17.000000000000348,-290.00000000000625,-40.99999999999105,541.0000000000026,30.999999999981043,-19.000000000005457,150.00000000000568,224.9999999999974,-221.99999999999997,-34.99999999999659,-327.9999999999728,-265.0000000000148,-243.99999999999977,-147.99999999999258,-91.00000000000819,126.99999999999534,829.9999999999983,124.00000000000189,,-76.99999999999436
2015.07.20,-431.99999999998795,-22.999999999995246,-272.00000000000557,-39.999999999995595,548.0000000000041,21.999999999988695,-30.000000000001137,128.00000000000588,196.99999999999162,-237.99999999999378,-38.000000000010914,-349.99999999998363,-302.99999999999727,-297.0000000000139,-235.99999999999176,-79.00000000000773,131.9999999999908,844.9999999999989,116.00000000000499,,-349.9999999999998
2015.07.20,-391.9999999999924,-10.999999999983245,-265.00000000000057,-60.99999999999994,485.99999999999756,92.99999999998754,-27.000000000015234,133.00000000000534,201.99999999999108,-202.9999999999976,-33.00000000001546,-184.9999999999685,-284.00000000002024,-279.00000000000705,-198.99999999999363,-76.99999999999818,105.99999999999454,765.0000000000006,77.00000000000485,,-154.00000000001052
2015.07.20,-485.99999999998647,68.00000000000139,-293.00000000000637,-92.99999999999864,465.9999999999998,119.99999999998678,43.99999999998272,151.00000000000114,183.99999999999528,-182.99999999999983,-10.99999999999568,-190.00000000000128,-201.00000000002183,-190.00000000000128,-194.99999999998963,-76.99999999999818,36.000000000001364,710.000000000008,26.000000000003798,,-114.00000000001906
2015.07.21,-414.00000000000324,46.999999999997044,-284.000000000006,-98.99999999999353,412.9999999999967,170.99999999998784,68.9999999999884,133.00000000000534,174.99999999999181,-172.99999999998983,-21.000000000015007,-192.99999999997652,-217.00000000001296,-208.00000000000819,-177.99999999998929,-67.99999999999784,10.99999999999568,635.9999999999957,2.000000000002,,-198.000000000032
2015.07.21,-432.9999999999945,66.00000000001049,-270.00000000001023,-127.99999999999478,414.9999999999987,101.99999999997988,55.999999999983174,139.00000000000023,154.99999999999403,-165.9999999999995,8.000000000009777,-217.0000000000005,-183.9999999999975,-176.00000000002058,-175.99999999999838,-51.00000000000193,27.999999999991587,691.0000000000025,6.0000000000060005,,-135.00000000004152
2015.07.21,-446.9999999999974,76.0000000000094,-280.00000000000114,-109.99999999999899,400.00000000000034,59.99999999999339,-10.000000000019327,121.00000000000443,164.99999999999292,-178.99999999999582,8.99999999998613,-179.99999999998016,-204.00000000000773,-209.9999999999991,-218.99999999999142,-57.00000000000216,45.000000000001705,671.999999999997,39.00000000000014,,-309.0000000000075
2015.07.21,-384.00000000000654,16.000000000016,-270.00000000001023,-79.99999999999119,443.0000000000045,81.9999999999821,-7.000000000005002,124.00000000000189,167.9999999999904,-193.99999999999417,6.000000000000227,-221.99999999998886,-239.00000000000432,-253.00000000001432,-197.99999999998707,-52.00000000000671,87.99999999999386,722.999999999999,80.00000000000229,,-169.00000000001808
2015.07.21,-364.9999999999931,-5.999999999994898,-278.0000000000058,-81.9999999999932,536.9999999999986,59.99999999999339,-50.00000000001137,112.000000000001,144.99999999999514,-204.99999999999963,-51.9999999999925,-129.00000000000134,-276.00000000001046,-276.00000000000955,-282.9999999999888,-58.000000000006935,69.99999999999318,819.0000000000026,73.00000000000084,,-244.0000000000229
2015.07.21,-360.9999999999891,-10.999999999983245,-290.00000000000625,-76.99999999999375,568.9999999999973,61.99999999998429,-85.00000000000796,104.00000000000409,141.99999999999767,-192.99999999999872,-134.00000000001455,-97.99999999997588,-319.0000000000168,-293.0000000000099,-275.000000000003,-70.99999999999795,80.99999999998886,868.9999999999998,77.00000000000485,,-303.0000000000204
2015.07.21,-370.00000000000364,-4.999999999988347,-344.99999999999886,-87.99999999999919,577.0000000000052,64.99999999998174,-140.00000000001478,119.99999999999788,139.00000000000023,-195.9999999999962,-169.9999999999875,-97.99999999997588,-344.0000000000225,-253.99999999999866,-272.99999999998994,-144.00000000000546,99.99999999999432,906.9999999999965,53.00000000000304,,-466.00000000000205
2015.07.21,-331.999999999999,2.999999999997449,-350.0000000000085,-73.99999999999629,661.9999999999959,12.999999999996348,-184.00000000002592,104.00000000000409,105.99999999999498,-182.99999999999983,-189.99999999999773,-57.99999999998029,-352.00000000000387,-214.00000000000307,-258.0000000000027,-156.99999999999648,125.99999999999056,1037.0000000000061,15.00000000000945,,-286.00000000001853
2015.07.21,-367.99999999999056,36.0000000000138,-332.9999999999984,-56.99999999999594,687.9999999999998,-29.00000000001235,-179.00000000000205,131.00000000000333,143.9999999999997,-172.99999999998983,-159.9999999999966,-398.9999999999938,-281.0000000000059,-141.00000000001333,-184.99999999999073,-213.00000000000807,132.99999999999557,1036.0000000000014,52.000000000007596,,-297.99999999997647
2015.07.21,-452.99999999999227,53.999999999998494,-338.99999999999864,-200.99999999999562,670.000000000004,-4.000000000004,-128.00000000001432,129.00000000000134,47.9999999999925,-173.9999999999964,-84.00000000000318,-491.99999999998136,-260.0000000000193,-150.00000000000568,-384.9999999999909,-179.00000000000205,-19.000000000005457,1025.9999999999964,-114.99999999999844,,-1056.0000000000148
2015.07.21,-428.9999999999905,31.000000000003247,-325.00000000000284,-148.99999999999915,770.9999999999994,12.999999999996348,-123.00000000001887,124.00000000000189,62.99999999999084,-190.99999999999673,-62.00000000001182,-76.99999999997154,-281.0000000000059,-188.00000000001037,-363.9999999999866,-137.00000000000045,28.999999999996362,1156.9999999999964,-41.9999999999976,,-180.00000000000807
2015.07.21,-374.999999999992,0.0,-340.0000000000034,-98.99999999999353,819.9999999999985,4.999999999988347,-156.0000000000059,123.00000000000644,102.99999999999754,-210.99999999999451,-100.99999999999909,-46.999999999997044,-356.9999999999993,-219.00000000001364,-329.99999999998585,-143.00000000000068,80.99999999998886,1222.999999999999,10.000000000010001,,-12.999999999996138
2015.07.21,-424.99999999998647,-7.0000000000014495,-340.0000000000034,-168.99999999999693,741.0000000000027,5.999999999994898,-149.0000000000009,124.99999999999733,80.99999999999774,-214.99999999999852,-100.99999999999909,-41.000000000002146,-356.00000000002296,-228.00000000000597,-410.99999999998363,-141.00000000000534,12.999999999991019,1131.0000000000002,-57.99999999999139,,-544.0000000000143
2015.07.21,-442.9999999999934,59.000000000009045,-365.99999999999966,-237.99999999999378,663.0000000000025,45.99999999999049,-82.99999999999841,121.99999999999989,43.999999999999595,-195.9999999999962,-122.99999999999045,131.00000000001444,-305.0000000000068,-242.00000000000887,-504.9999999999999,-99.00000000000375,-50.00000000001137,1049.0000000000066,-110.99999999999443,,-646.9999999999746
2015.07.21,-377.0000000000051,59.000000000009045,-356.00000000000875,-287.9999999999994,714.999999999999,154.99999999999403,-50.00000000001137,153.00000000000313,8.999999999992347,-168.99999999999693,-145.00000000001023,206.00000000001728,-292.0000000000016,-217.0000000000005,-604.9999999999889,-129.0000000000049,-136.0000000000099,1094.9999999999989,-188.9999999999947,,-561.0000000000186
2015.07.21,-415.99999999999415,62.000000000006494,-417.0000000000016,-269.9999999999925,721.000000000005,167.9999999999904,-54.000000000002046,170.99999999999892,40.99999999999105,-161.00000000000003,-176.9999999999925,249.99999999999466,-275.0000000000057,-144.0000000000108,-463.9999999999977,-150.99999999999625,-94.99999999999886,1125.0,-151.9999999999966,,-238.00000000000227
2015.07.21,-417.0000000000007,144.0000000000108,-415.00000000000625,-261.0000000000001,711.000000000006,180.99999999998673,-55.00000000000682,143.00000000000423,48.99999999999905,-118.99999999999133,-240.0000000000091,324.9999999999975,-241.00000000001387,-164.00000000000858,-428.9999999999905,-125.0,-53.00000000001148,1129.000000000005,-126.99999999999933,,35.99999999997122
2015.07.21,-429.99999999999704,109.00000000000354,-442.0000000000073,-361.0000000000002,702.0000000000026,101.99999999997988,-170.00000000001592,85.00000000000173,-58.000000000002494,-137.9999999999937,-276.00000000001046,303.00000000003104,-312.0000000000118,-219.00000000001364,-607.0000000000019,-147.00000000000557,-146.0000000000008,1141.0000000000055,-208.99999999999253,,-1073.0000000000289
2015.07.21,-363.9999999999866,56.99999999999594,-418.99999999999693,-336.9999999999984,694.0000000000057,52.99999999999194,-235.00000000001364,43.00000000000415,-82.99999999999974,-141.99999999999767,-322.00000000000273,468.00000000000176,-342.00000000001296,-278.00000000000045,-644.0000000000001,-134.00000000000034,-135.00000000000512,1123.0000000000045,-195.9999999999962,,-1193.0000000000066
2015.07.21,-307.99999999999716,17.000000000000348,-393.0000000000007,-346.9999999999973,731.9999999999993,75.99999999998718,-207.00000000002206,92.00000000000318,-102.00000000000209,-158.99999999999804,-396.000000000015,360.0000000000048,-382.000000000005,-196.0000000000184,-683.9999999999957,-206.00000000000307,-167.0000000000016,1153.000000000006,-252.99999999999213,,-1370.000000000047
2015.07.21,-307.99999999999716,-4.999999999988347,-387.00000000000045,-241.99999999999778,817.000000000001,70.99999999999883,-233.0000000000041,114.00000000000298,-31.000000000003247,-159.9999999999935,-381.0000000000002,161.00000000003334,-383.0000000000098,-156.00000000000057,-571.9999999999948,-234.00000000000887,-36.000000000001364,1240.9999999999995,-190.99999999999673,,-914.999999999961
2015.07.21,-350.00000000000585,-7.999999999985796,-411.00000000000136,-124.99999999999733,851.9999999999972,72.99999999998974,-191.0000000000025,94.00000000000519,95.00000000000064,-182.99999999999983,-336.9999999999891,-56.99999999997374,-402.00000000001523,-246.00000000001288,-336.9999999999873,-216.00000000000819,99.99999999999432,1283.0000000000014,-34.99999999999615,,-400.9999999999868
2015.07.21,-319.999999999987,-293.99999999999426,-356.9999999999993,-120.99999999999334,853.0000000000038,-175.00000000001404,-449.0000000000123,-2.000000000002,-19.00000000000235,-300.99999999999574,-330.99999999998886,-30.999999999981043,-695.0000000000216,-443.0000000000156,-573.0000000000013,-239.00000000000432,89.9999999999892,1281.000000000006,-9.999999999998899,,-2136.000000000013
2015.07.21,-295.0000000000008,-236.99999999999832,-352.00000000000387,-115.99999999999389,894.0000000000059,-252.0000000000078,-408.00000000001546,-46.00000000000159,-43.00000000000415,-314.99999999999864,-329.00000000000773,10.000000000021103,-596.0000000000036,-487.99999999999955,-608.9999999999928,-177.0000000000067,71.99999999998852,1316.0000000000025,-32.999999999994145,,-2004.0000000000107
2015.07.21,-322.00000000000006,-259.9999999999936,-311.00000000000705,-70.99999999999883,887.0000000000044,-285.00000000000193,-416.00000000002524,-32.999999999994145,-19.00000000000235,-340.9999999999913,-228.00000000000864,-132.99999999998312,-605.0000000000182,-509.00000000000387,-584.9999999999911,-174.0000000000066,113.99999999999011,1302.0000000000068,21.00000000000435,,-1968.0000000000198
2015.07.21,-478.0000000000006,-218.99999999999142,-286.00000000000136,-39.00000000000014,907.9999999999977,-414.00000000000324,-400.0000000000057,-29.000000000001247,2.999999999997449,-388.9999999999949,-147.99999999999613,-485.99999999998647,-567.0000000000073,-436.00000000001415,-472.9999999999901,-176.00000000000193,131.9999999999908,1295.0000000000018,65.00000000000395,,-2137.0000000000023
2015.07.21,-719.000000000003,-326.0000000000041,-323.0000000000075,-47.9999999999925,924.9999999999981,-665.0000000000044,-466.0000000000082,-43.999999999999595,-8.000000000008,-502.9999999999979,-28.999999999996362,-675.9999999999877,-729.0000000000134,-590.0000000000016,-645.999999999991,-170.0000000000017,119.99999999999034,1314.0000000000073,55.000000000005045,,-3528.000000000017
