date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.11.09,-153.00000000000313,-25.999999999992696,-17.000000000000348,45.000000000001705,4.000000000004,14.000000000002899,-119.00000000000244,186.00000000000705,-128.00000000000588,22.999999999995246,-108.00000000000409,0.0,-201.99999999999108,26.999999999999247,-9.000000000000341,-30.000000000001137,42.0000000000087,43.999999999999595,97.9999999999981,,-308.99999999998454
2020.11.09,-184.00000000000637,77.00000000001594,5.999999999994898,31.00000000000591,17.000000000000348,9.00000000000345,-278.9999999999848,134.00000000000034,-192.99999999999872,125.99999999999278,62.99999999998818,158.0000000000137,-299.99999999998914,65.99999999998829,42.00000000000159,-6.000000000000227,63.00000000000195,36.999999999998145,126.0000000000039,,-6.99999999996993
2020.11.09,-134.0000000000008,243.99999999999977,68.00000000000139,60.000000000002274,139.00000000000023,146.00000000000168,-350.9999999999902,213.99999999999864,-263.99999999999756,200.99999999999562,182.99999999999272,124.00000000001299,-248.99999999998812,-80.99999999999774,147.99999999999613,103.9999999999992,95.00000000000064,85.99999999999719,106.99999999999044,,840.0000000000144
2020.11.09,-168.00000000000148,246.00000000001288,49.99999999999449,40.00000000000625,112.000000000001,112.000000000001,-402.9999999999978,195.0000000000074,-297.00000000000284,195.9999999999962,211.9999999999891,117.00000000001154,-326.9999999999884,-113.00000000000753,168.99999999999693,81.99999999999363,50.0000000000056,36.0000000000027,119.99999999998678,,429.0000000000074
2020.11.09,-207.00000000000162,202.9999999999976,14.000000000002899,8.000000000009777,24.000000000001798,91.00000000000774,-413.99999999998107,183.9999999999975,-319.99999999999807,202.9999999999976,203.9999999999793,80.00000000001339,-480.99999999999807,-140.0000000000068,183.00000000000693,81.00000000000307,-51.99999999999649,19.999999999997797,29.999999999996696,,-288.99999999996993
2020.11.09,-228.00000000000597,192.00000000001438,-16.000000000016,-41.99999999998738,-45.99999999999049,74.00000000000739,-441.0000000000025,215.0000000000034,-331.999999999999,202.9999999999976,269.9999999999818,89.00000000000574,-641.999999999987,-164.00000000000858,215.99999999999397,99.99999999999432,-129.9999999999968,4.000000000004,-48.000000000003595,,-725.9999999999948
2020.11.09,-202.0000000000022,328.00000000001717,35.999999999991594,-15.999999999991132,82.00000000000429,217.0000000000005,-527.9999999999951,218.00000000000352,-379.0000000000071,312.9999999999966,375.0,97.9999999999981,-514.9999999999987,-251.00000000000122,272.99999999999613,228.9999999999992,-59.99999999999339,104.00000000000409,-82.00000000000429,,240.000000000018
2020.11.09,-218.00000000000708,272.00000000000557,5.999999999994898,-32.99999999998704,89.00000000000574,193.00000000000983,-495.99999999998533,218.9999999999941,-380.00000000000256,302.9999999999977,334.99999999997954,46.999999999997044,-417.0000000000007,-268.0000000000016,275.0000000000057,216.99999999999875,-36.999999999998145,85.00000000000173,-39.00000000001125,,152.99999999999693
2020.11.09,-204.99999999999963,302.0000000000023,34.000000000000696,-36.99999999999193,79.00000000000685,254.00000000000978,-502.9999999999868,236.99999999999477,-367.0000000000062,348.9999999999993,371.9999999999857,90.99999999999665,-480.99999999999807,-222.99999999999542,274.0000000000009,281.9999999999965,-46.999999999997044,167.00000000000603,-151.9999999999966,,426.0000000000276
2020.11.09,-206.00000000000617,257.0000000000183,31.999999999987594,-97.99999999999898,98.0000000000092,281.00000000000904,-469.99999999999267,302.99999999999727,-389.000000000006,374.999999999992,402.9999999999916,-14.000000000002899,-380.00000000000256,-275.000000000003,341.99999999999875,348.99999999998954,-51.000000000001044,177.00000000000495,-158.99999999999804,,574.9999999999867
