date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURNZD,CADJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.01.14,-100.00000000000009,-16.000000000016,-1.0000000000065512,-37.00000000000614,-18.0000000000069,-45.000000000006146,-98.99999999998244,-148.00000000001478,-24.00000000000091,-19.999999999997797,-81.00000000000884,-7.9999999999968985,-54.000000000002046,-92.00000000000318,0.0,-86.99999999998909,-136.00000000000279,-85.00000000000173,0.0,-46.00000000000159,-25.999999999992696,-68.00000000000139,,-1191.000000000038
2019.01.14,-24.000000000001798,-1.0000000000065512,36.999999999998145,-39.00000000000148,-7.0000000000014495,-4.999999999999449,-61.99999999998429,-99.00000000000463,108.00000000000409,32.999999999994145,0.0,-9.00000000000345,-145.00000000001023,-171.99999999999437,140.99999999999113,-96.9999999999942,-123.00000000000644,79.99999999999119,39.00000000000148,-39.00000000000014,-5.999999999994898,-5.999999999994898,,-396.0000000000181
2019.01.14,-36.0000000000027,75.99999999998718,21.999999999988695,4.0000000000048885,-8.000000000008,-33.000000000005244,-85.00000000000173,-111.00000000001664,64.00000000000716,19.999999999997797,-23.00000000000635,0.0,-151.00000000001046,-279.99999999999136,258.99999999998704,-110.99999999999,-211.00000000000563,92.00000000000318,-49.99999999999716,-71.00000000000995,-73.00000000000084,-69.9999999999923,,-776.0000000000622
2019.01.14,-57.00000000000705,-31.000000000003247,21.999999999988695,31.00000000000591,18.999999999991246,-19.00000000000235,-73.99999999999629,-85.00000000000173,65.00000000001194,56.99999999999594,-37.00000000000925,-2.000000000002,-38.000000000010914,-282.0000000000045,270.99999999999903,-3.9999999999906777,-171.00000000001003,75.00000000000284,-46.999999999997044,-38.0000000000047,-80.99999999999774,-65.00000000000395,,-491.0000000000458
2019.01.14,-35.00000000000725,-29.999999999996696,22.999999999995246,28.999999999996362,6.999999999990347,-13.00000000000745,9.999999999998899,-82.00000000000429,73.0000000000075,44.99999999999504,-21.00000000000435,81.9999999999932,6.000000000000227,-165.9999999999995,184.99999999999073,-49.99999999999716,-205.00000000001074,99.00000000000463,-30.000000000001137,-60.99999999999994,-73.99999999999629,-35.00000000000725,,-243.00000000005988
2019.01.14,-24.999999999997247,-12.000000000012001,47.99999999998139,48.00000000000182,-30.000000000007798,-26.000000000003798,-4.999999999988347,-104.99999999999955,70.00000000000739,14.000000000002899,-28.000000000005798,71.99999999999429,13.999999999981583,-150.00000000000568,151.9999999999966,-32.99999999998704,-192.00000000001438,90.99999999999665,-21.99999999999136,-80.00000000000229,-73.00000000000084,-7.0000000000014495,,-279.000000000055
2019.01.14,-18.0000000000069,-52.000000000007596,52.99999999999194,64.00000000000716,-71.00000000000995,-67.00000000000594,20.000000000020002,-113.00000000000753,71.00000000001216,-17.000000000000348,-57.00000000000705,81.9999999999932,36.99999999997772,-136.00000000000279,-20.000000000020002,-28.999999999996362,-192.99999999999872,46.999999999997044,-24.999999999991473,-107.00000000000153,-96.99999999999153,-11.999999999989797,,-640.0000000000384
2019.01.14,2.000000000002,-31.000000000003247,114.99999999999844,90.99999999999397,-83.00000000001084,-84.0000000000063,28.000000000005798,-129.00000000000134,-75.9999999999934,-24.999999999997247,-59.000000000009045,112.99999999999643,90.00000000000341,-147.00000000000824,-32.0000000000098,-46.999999999997044,-270.00000000001467,58.000000000002494,-179.9999999999926,-104.00000000000409,-104.99999999999955,-18.0000000000069,,-893.0000000000518
2019.01.14,65.99999999999939,22.999999999995246,148.99999999999915,251.00000000000477,-25.00000000000835,-48.99999999999905,85.00000000000173,-90.99999999999665,-36.99999999999193,90.0000000000012,20.999999999993246,132.99999999999423,225.9999999999991,-144.0000000000108,225.99999999999287,81.00000000000307,-303.0000000000088,225.00000000000853,-176.9999999999925,-42.0000000000087,-81.9999999999932,-52.000000000007596,,573.9999999999749
2019.01.14,37.99999999999359,-79.00000000000685,91.99999999998099,269.00000000000546,16.999999999989246,-39.00000000000014,120.00000000000898,-79.00000000000685,-75.9999999999934,139.00000000000023,25.999999999992696,146.00000000000168,281.99999999998226,-140.99999999999113,258.99999999998704,128.0000000000001,-297.0000000000139,221.00000000000452,-219.99999999999886,-10.000000000010001,-86.99999999999264,-100.99999999999554,,607.9999999999377
2019.01.14,39.00000000000014,-78.00000000000028,87.99999999999919,275.99999999999625,151.9999999999966,86.99999999999264,145.00000000001734,-66.00000000001049,-210.99999999999852,234.00000000000088,121.99999999999989,156.99999999999602,379.99999999999545,-320.00000000000915,458.9999999999872,204.00000000000773,-497.0000000000141,421.0000000000047,-411.00000000000136,92.99999999999864,-7.9999999999968985,-150.00000000000568,,1115.9999999999563
2019.01.14,26.999999999999247,-97.9999999999981,87.99999999999919,355.000000000004,215.99999999999397,153.00000000000313,161.00000000001114,-67.00000000001705,-197.9999999999933,292.9999999999988,181.9999999999933,170.99999999999892,509.9999999999909,-263.99999999999756,600.9999999999849,280.00000000000114,-441.0000000000025,591.9999999999925,-391.9999999999959,115.99999999999389,29.000000000001247,-110.00000000001009,,2203.9999999999523
2019.01.14,32.999999999994145,-78.00000000000028,112.000000000001,355.000000000004,198.99999999999363,146.99999999999713,125.00000000001954,-114.99999999999844,-183.9999999999975,278.9999999999959,179.99999999999127,176.99999999999383,449.99999999998863,-256.99999999999613,600.9999999999849,222.0000000000084,-457.00000000001853,600.0000000000006,-358.99999999999466,100.00000000000009,45.000000000006146,-48.000000000003595,,2126.99999999997
2019.01.14,27.999999999994696,-100.99999999999554,141.99999999999767,368.9999999999998,206.99999999999054,168.00000000000148,126.0000000000039,-114.0000000000141,-179.9999999999926,290.00000000000136,204.99999999999963,182.99999999999983,466.99999999998454,-251.00000000000122,581.9999999999936,236.0000000000042,-476.0000000000098,720.0000000000095,-337.99999999999386,126.99999999999933,89.00000000000574,-45.99999999999049,,2432.9999999999886
2019.01.14,46.00000000000159,-83.9999999999952,175.99999999999838,382.000000000005,222.99999999999542,178.00000000000037,175.99999999999838,-131.99999999999878,-193.9999999999884,312.00000000000114,216.99999999998943,236.00000000000287,518.0000000000007,-214.00000000000307,649.999999999995,220.00000000001307,-510.00000000001046,784.9999999999912,-364.9999999999949,156.99999999999602,104.99999999999955,-69.9999999999923,,2812.000000000005
2019.01.14,43.999999999999595,-83.00000000001084,174.99999999999181,391.00000000000534,211.99999999998997,168.00000000000148,111.00000000001664,-153.00000000000313,-182.99999999999272,314.0000000000032,213.99999999999199,208.99999999999253,467.9999999999893,-273.9999999999965,647.9999999999819,200.00000000000284,-514.0000000000144,781.9999999999939,-344.99999999999886,154.99999999999403,104.99999999999955,-65.00000000000395,,2578.999999999933
2019.01.14,43.999999999999595,-106.00000000000608,148.99999999999915,400.0000000000057,220.99999999999343,149.99999999999457,128.000000000017,-157.00000000000713,-242.999999999995,312.00000000000114,191.99999999999218,219.00000000000253,489.9999999999807,-296.9999999999917,613.9999999999812,209.00000000000318,-568.000000000013,717.9999999999964,-427.99999999999727,152.99999999999204,73.00000000000084,-78.00000000000028,,2194.9999999999486
2019.01.14,0.999999999995449,-119.00000000000244,113.99999999999189,365.99999999999966,264.999999999993,217.0000000000005,128.000000000017,-137.00000000000932,-211.9999999999891,337.99999999999386,239.0000000000003,200.00000000000017,503.9999999999907,-370.00000000000364,757.999999999992,240.0000000000091,-600.0000000000006,828.9999999999909,-435.0000000000023,126.99999999999933,85.00000000000173,-72.99999999998974,,2464.999999999979
2019.01.14,-72.0000000000054,-297.0000000000139,-28.000000000005798,328.00000000000296,248.99999999999923,203.99999999999307,46.0000000000127,-160.00000000000458,-268.99999999999125,282.99999999999994,200.99999999999562,156.00000000000057,341.99999999998454,-516.9999999999897,467.99999999997954,171.00000000000648,-632.0000000000103,635.9999999999922,-432.9999999999927,67.9999999999903,56.0000000000005,-53.999999999998494,,745.9999999999454
