date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2017.11.13,-158.0000000000026,426.00000000001523,-83.9999999999952,-207.9999999999984,21.999999999999797,-108.00000000000809,-285.00000000000193,168.99999999999693,-154.99999999999403,-143.9999999999997,-306.00000000000625,228.00000000000864,424.00000000000216,544.0000000000111,-230.99999999999454,146.99999999998602,11.999999999989797,-253.99999999999866,-237.00000000000898,144.99999999999602,173.00000000000182,129.00000000000134,-221.99999999999997,-178.99999999999582,,-151.99999999999528
2017.11.13,-129.00000000000134,417.0000000000007,-48.000000000003595,-183.9999999999975,63.00000000000195,-104.00000000000409,-282.9999999999888,183.9999999999975,-146.99999999999713,-172.00000000000549,-316.0000000000052,257.000000000005,439.0000000000116,623.000000000018,-245.00000000000455,173.00000000000094,39.999999999995595,-343.00000000000443,-234.99999999999943,183.00000000000693,115.99999999999966,163.99999999999747,-208.00000000000819,-275.9999999999874,,-30.999999999971806
2017.11.13,-121.99999999999989,434.000000000001,-45.000000000006146,-195.99999999999795,96.99999999999153,-94.00000000000519,-269.9999999999925,183.9999999999975,-139.00000000000023,-173.00000000000094,-317.0000000000006,240.0000000000091,465.0000000000043,703.0000000000092,-240.0000000000091,164.99999999999292,99.99999999998899,-297.9999999999983,-240.99999999999966,228.00000000000864,162.9999999999967,195.00000000000074,-202.0000000000022,-266.999999999995,,369.99999999999307
2017.11.13,-165.00000000000404,394.00000000000546,-60.99999999999994,-198.0000000000075,78.99999999999574,-134.0000000000008,-295.99999999998516,162.9999999999967,-170.99999999999892,-171.00000000001003,-297.00000000000284,-144.9999999999818,414.00000000000324,606.0000000000176,-207.9999999999984,125.99999999998168,92.99999999998754,-224.000000000002,-236.0000000000042,206.00000000000307,180.00000000000682,168.99999999999693,-246.00000000000176,-218.99999999999142,,-340.9999999999941
2017.11.13,-168.99999999999693,368.00000000001273,-66.00000000001049,-201.99999999999818,78.99999999999574,-184.00000000000637,-305.9999999999841,146.0000000000008,-188.9999999999947,-208.00000000000819,-283.99999999999534,192.00000000000728,432.9999999999945,623.000000000018,-224.99999999999432,113.99999999999189,96.99999999999153,-123.99999999999079,-257.000000000005,215.0000000000034,233.99999999999466,173.00000000000094,-287.0000000000039,-121.99999999999989,,51.000000000023135
2017.11.13,-146.00000000000168,303.0000000000088,-35.999999999991594,-180.00000000000682,117.99999999999588,-238.0000000000049,-295.0000000000008,67.00000000000728,-178.99999999999582,-196.00000000000728,-265.99999999999955,189.99999999999773,402.0000000000135,623.000000000018,-217.00000000001296,111.99999999997878,126.99999999998823,-70.99999999999883,-255.00000000000966,147.00000000000557,174.99999999999716,177.00000000000495,-316.0000000000052,-110.99999999999443,,-65.00000000001359
2017.11.13,-109.00000000000354,320.00000000000915,-46.999999999997044,-37.9999999999967,107.99999999999699,-200.00000000000017,-272.99999999998994,-25.99999999999625,-170.99999999999892,-165.00000000000404,-324.9999999999975,324.0000000000123,422.9999999999956,589.0000000000173,-82.99999999999841,88.99999999998354,104.99999999999955,-110.99999999999443,-167.0000000000016,58.000000000006935,99.00000000000375,158.0000000000026,-285.00000000000193,-119.00000000000244,,154.00000000004485
2017.11.13,-126.0000000000039,435.0000000000076,-123.00000000000644,25.99999999999625,97.9999999999981,-221.99999999999997,-242.99999999999324,-73.99999999999807,-163.00000000000205,-173.00000000000094,-339.99999999999585,539.0000000000157,523.0000000000068,701.0000000000183,49.000000000006594,46.999999999997044,124.99999999999733,22.999999999995246,-91.99999999999875,28.000000000005798,117.999999999995,162.0000000000066,-324.00000000000205,-62.99999999999084,,931.0000000000545
2017.11.13,-127.99999999999478,482.00000000000466,-110.99999999999443,-4.9999999999954525,112.99999999999643,-217.0000000000005,-230.9999999999812,-30.9999999999917,-173.9999999999964,-207.00000000000162,-480.0000000000027,610.0000000000136,533.0000000000057,799.0000000000164,25.000000000005684,15.999999999993797,187.99999999998818,-38.0000000000047,-124.00000000000944,69.00000000000261,132.99999999999557,199.00000000000472,-317.0000000000006,-146.99999999998602,,957.0000000000676
2017.11.13,-155.00000000000514,626.9999999999998,-180.0000000000024,10.000000000005116,76.99999999999375,-217.0000000000005,-197.00000000000273,-43.99999999999693,-158.0000000000026,-187.9999999999993,-460.00000000000483,804.000000000002,726.0000000000044,967.0000000000067,106.99999999999932,31.999999999987594,164.99999999999292,-29.999999999996696,-85.99999999999852,28.999999999996362,70.00000000000739,180.99999999999784,-309.99999999999915,-139.00000000000023,,1630.9999999999843
2017.11.13,-192.99999999999872,623.000000000018,-201.00000000000674,-37.00000000000614,-13.00000000000745,-129.00000000000134,-203.99999999998198,-67.99999999999784,-127.99999999999478,-165.9999999999995,-463.0000000000023,737.0000000000232,567.0000000000064,788.0000000000109,99.99999999999432,64.99999999998174,38.0000000000047,-241.00000000000233,-31.00000000000591,-33.00000000000125,-16.999999999995907,153.99999999999858,-291.0000000000079,-157.99999999999147,,699.0000000000363
2017.11.13,-161.99999999999548,686.0000000000089,-175.99999999999838,-13.00000000000523,-9.999999999998899,-91.00000000000774,-195.9999999999962,-33.999999999991815,-95.00000000000064,-82.00000000000429,-602.0000000000025,847.0000000000084,668.0000000000019,833.000000000017,103.999999999985,140.99999999999113,4.000000000004,-207.00000000000162,-1.0000000000047748,-69.00000000000261,-13.999999999995794,156.00000000000057,-280.00000000000244,-112.99999999998533,,1294.0000000000232
2017.11.13,-163.00000000000205,894.000000000017,-139.00000000000023,15.000000000000568,-41.000000000002146,-73.00000000000084,-237.99999999998266,-72.00000000000273,-86.99999999999264,-74.00000000000739,-668.0000000000019,1078.000000000003,858.0000000000032,1041.000000000003,57.999999999992724,183.99999999998417,-113.00000000000753,-451.0000000000014,42.00000000000159,-87.0000000000033,-88.99999999999864,155.00000000000514,-278.00000000000045,-198.99999999999363,,1553.000000000013
2017.11.13,-219.99999999999798,809.9999999999997,-163.00000000000205,75.9999999999934,-58.99999999999794,-20.0000000000089,-255.99999999998957,-201.99999999999818,-102.99999999999754,-89.00000000000574,-663.0000000000025,1076.0000000000218,722.0000000000005,847.00000000002,126.00000000000477,192.99999999999872,-73.99999999999629,-428.9999999999905,73.99999999999807,-188.99999999999295,-191.0000000000025,118.00000000000699,-200.00000000000017,-228.99999999999034,,955.000000000071
2017.11.13,-331.0000000000035,839.0000000000119,-191.99999999999218,103.9999999999992,-60.00000000000449,7.9999999999968985,-360.9999999999891,-319.9999999999932,-180.0000000000024,-161.00000000000003,-565.0000000000044,1108.000000000004,705.0000000000001,887.0000000000156,247.99999999999045,214.99999999998744,-69.00000000000794,-455.0000000000054,134.00000000000034,-194.00000000000261,-212.99999999999386,148.0000000000037,-189.00000000000583,-244.9999999999841,,861.0000000000202
2017.11.13,-261.0000000000001,767.0000000000066,-154.99999999999403,115.99999999999966,-36.999999999998145,-1.0000000000065512,-315.99999999998295,-254.0000000000049,-139.00000000000023,-136.00000000000279,-568.0000000000018,1098.0000000000132,722.0000000000005,853.0000000000149,229.99999999998977,226.99999999999943,-59.99999999999339,-462.0000000000068,126.99999999999534,-192.99999999999784,-182.00000000000216,139.00000000000023,-190.00000000000128,-236.99999999999832,,1088.0000000000282
2017.11.13,-29.999999999996696,724.9999999999978,-124.99999999999733,150.99999999999625,-31.999999999998696,0.0,-76.99999999999375,-36.99999999999193,24.000000000001798,43.999999999999595,-548.9999999999995,1048.0000000000018,648.0000000000041,801.0000000000073,228.00000000000864,228.99999999999034,-72.0000000000054,-461.0000000000003,131.9999999999908,-194.00000000000261,-215.0000000000034,141.00000000000225,-172.00000000000549,-234.99999999998522,,1972.0000000000207
2017.11.13,-2.999999999997449,646.0000000000132,-93.99999999999409,102.00000000000387,-9.00000000000345,-16.0000000000049,-90.99999999999665,12.000000000000455,19.999999999997797,41.9999999999976,-546.000000000002,906.0000000000059,648.0000000000041,775.9999999999989,162.9999999999825,183.99999999998417,-70.99999999999883,-607.9999999999864,62.99999999998818,-167.99999999999216,-221.9999999999942,140.0000000000068,-173.00000000000094,-315.99999999998295,,1385.0000000000293
2017.11.13,5.999999999994898,726.0000000000044,-73.99999999999629,118.99999999999977,-31.999999999998696,36.999999999998145,-82.99999999998863,39.00000000000148,23.00000000000635,48.99999999999905,-578.0000000000007,999.0000000000236,693.9999999999947,800.0000000000007,115.0000000000091,231.99999999998778,-194.0000000000053,-642.9999999999936,74.99999999998863,-197.9999999999933,-218.00000000000352,114.99999999999844,-109.00000000000354,-281.99999999998226,,1618.0000000000412
2017.11.13,109.99999999999899,628.0000000000064,-32.999999999994145,171.99999999999704,-70.99999999999883,30.999999999992145,-17.999999999984695,97.99999999999898,130.0000000000079,154.99999999999403,-543.0000000000045,968.0000000000177,541.9999999999981,625.0000000000089,144.00000000000546,325.99999999998187,-270.99999999999903,-645.999999999991,137.99999999999102,-240.99999999999966,-236.99999999999477,92.99999999999864,-129.00000000000134,-234.00000000000088,,1737.0000000000286
2017.11.13,60.99999999999994,642.0000000000092,-41.000000000002146,150.99999999999625,-134.0000000000008,30.999999999992145,-141.99999999999767,52.99999999999727,109.00000000000354,164.99999999999292,-612.9999999999969,950.000000000017,520.0000000000093,483.0000000000112,38.99999999998727,340.9999999999913,-507.000000000013,-844.0000000000003,137.99999999999102,-302.99999999999727,-271.0000000000008,43.00000000000415,-131.99999999999878,-214.99999999998744,,524.0000000000073
2017.11.13,90.99999999999665,633.0000000000168,72.0000000000054,146.0000000000008,-109.00000000000354,39.999999999995595,-165.9999999999995,79.00000000000773,148.99999999999915,201.99999999999108,-712.0000000000015,1004.0000000000191,509.00000000000387,558.0000000000141,-32.00000000001069,542.9999999999824,-509.00000000000387,-885.0000000000025,178.99999999998784,-284.9999999999966,-269.999999999996,87.00000000000374,-196.00000000000728,-192.99999999999872,,935.0000000000031
2017.11.13,92.00000000000318,689.0000000000063,31.000000000003247,111.0000000000042,-113.00000000000753,29.999999999996696,-150.99999999999002,114.00000000000432,204.00000000000418,195.9999999999962,-678.9999999999962,987.9999999999995,418.9999999999916,616.0000000000165,-32.00000000001069,593.9999999999834,-510.99999999999477,-846.9999999999977,212.99999999999386,-271.99999999999136,-225.9999999999991,160.00000000000458,-239.0000000000003,-178.99999999999582,,1208.000000000025
2017.11.13,-55.000000000005045,682.0000000000048,17.000000000000348,4.9999999999954525,-112.000000000001,28.999999999990145,-253.99999999999866,73.99999999999807,138.00000000000477,101.99999999999099,-639.0000000000007,868.9999999999998,327.99999999999494,572.0000000000169,-112.99999999999955,634.9999999999856,-461.0000000000003,-858.0000000000032,172.9999999999876,-239.00000000000432,-197.00000000000273,184.00000000000637,-275.000000000003,-220.99999999998232,,383.99999999997493
2017.11.13,-58.000000000002494,429.99999999999704,32.999999999994145,-79.9999999999983,-104.00000000000409,65.99999999999939,-313.99999999999204,88.99999999999864,57.00000000000705,63.99999999999739,-607.0000000000019,433.00000000002115,119.00000000000244,280.0000000000136,-299.0000000000066,574.9999999999922,-496.00000000000756,-939.0000000000009,18.999999999991246,-156.99999999999648,-174.99999999999716,153.99999999999858,-200.00000000000017,-242.99999999999324,,-1352.999999999988
2017.11.13,-61.999999999995396,300.00000000001137,35.999999999991594,-58.000000000006935,-126.0000000000039,66.99999999999484,-288.99999999998374,108.00000000000409,91.00000000000774,95.99999999999609,-451.9999999999969,341.0000000000082,-65.00000000000395,161.00000000001114,-229.00000000001342,611.9999999999903,-490.0000000000126,-930.999999999993,52.99999999999727,-170.99999999999227,-189.99999999999773,151.9999999999966,-187.00000000000384,-249.99999999999466,,-1482.999999999989
2017.11.13,-124.00000000000189,456.00000000001194,-24.000000000001798,-109.99999999999943,-175.00000000000293,108.99999999999244,-313.99999999999204,87.0000000000033,102.00000000000209,107.99999999999699,-460.00000000000483,431.0000000000116,-28.999999999990145,136.00000000000279,-171.99999999999704,618.9999999999918,-510.99999999999477,-933.9999999999905,119.99999999999034,-179.9999999999926,-197.9999999999933,150.00000000000568,-218.00000000000708,-236.99999999999832,,-1367.9999999999577
2017.11.13,-209.9999999999991,528.0000000000174,-18.999999999991246,-141.9999999999959,-280.9999999999979,127.99999999999478,-392.9999999999989,34.99999999999659,69.00000000000794,110.99999999999443,-487.0000000000041,517.0000000000243,-24.000000000001798,78.00000000000028,-193.00000000001205,719.9999999999873,-693.0000000000102,-990.9999999999864,131.00000000000023,-262.999999999991,-200.9999999999934,63.00000000000195,-228.00000000000597,-149.9999999999835,,-1894.999999999946
2017.11.13,-224.9999999999974,588.0000000000107,-22.999999999995246,-183.9999999999975,-319.0000000000026,152.99999999999204,-419.9999999999982,58.9999999999975,65.99999999999939,142.99999999999312,-519.0000000000028,493.0000000000234,53.999999999998494,17.000000000000348,-270.00000000001023,717.9999999999964,-777.0000000000055,-961.9999999999961,85.99999999999852,-275.99999999999625,-147.99999999999613,7.9999999999968985,-200.00000000000017,-68.00000000000139,,-2005.9999999999927
2017.11.13,-165.9999999999995,521.0000000000159,21.00000000000435,-144.00000000000546,-289.0000000000059,146.99999999999713,-383.99999999998437,91.00000000000819,87.99999999999919,192.99999999999872,-519.0000000000028,417.0000000000016,66.99999999999484,-25.999999999992696,-262.00000000000045,691.9999999999815,-763.0000000000026,-964.9999999999936,72.99999999999329,-266.9999999999959,-149.0000000000009,17.000000000000348,-187.00000000000384,-58.000000000002494,,-1851.9999999999955
2017.11.13,-104.00000000000409,506.0000000000064,45.000000000006146,-150.99999999999625,-278.00000000000045,119.99999999999788,-340.9999999999913,146.0000000000008,114.00000000000298,229.99999999999687,-461.0000000000003,411.00000000000136,0.0,-34.000000000000696,-295.0000000000159,726.9999999999887,-775.9999999999989,-1015.9999999999947,76.99999999999818,-271.99999999999136,-165.00000000000625,19.00000000000235,-209.9999999999991,-65.99999999998829,,-1773.999999999986
2017.11.13,-82.99999999999974,514.0000000000144,58.000000000002494,-135.00000000000512,-250.00000000000577,119.99999999999788,-329.00000000000153,188.0000000000024,157.00000000000713,217.0000000000005,-468.00000000000176,432.00000000001637,-12.999999999996348,36.0000000000138,-287.00000000000614,788.9999999999952,-741.9999999999982,-1031.9999999999884,111.99999999999477,-218.00000000000352,-153.0000000000058,62.000000000006494,-208.00000000000819,-97.9999999999981,,-1330.999999999967
2017.11.13,-56.0000000000005,507.9999999999973,70.99999999999883,-132.000000000005,-247.00000000000833,118.99999999999133,-312.9999999999855,180.00000000000682,167.00000000000603,222.99999999999542,-470.9999999999992,445.0000000000216,-7.0000000000014495,34.000000000000696,-283.00000000001546,801.9999999999916,-746.0000000000023,-1014.0000000000038,128.0000000000001,-237.99999999999955,-159.00000000000603,80.00000000000229,-225.00000000000853,-93.99999999999409,,-1228.0000000000177
2017.11.13,-53.999999999998494,487.99999999999955,72.0000000000054,-108.00000000000409,-248.00000000000378,97.9999999999981,-305.9999999999841,192.99999999999784,168.00000000000148,227.99999999999488,-473.99999999999665,438.0000000000166,-29.999999999996696,41.000000000002146,-275.0000000000057,802.9999999999982,-751.0000000000127,-975.9999999999991,122.99999999999045,-231.99999999999932,-138.00000000000523,96.00000000000719,-260.00000000000466,-75.99999999998718,,-1179.999999999986
2017.11.13,-87.99999999999919,463.9999999999977,70.99999999999883,-168.00000000000637,-241.99999999999778,96.99999999999153,-375.9999999999986,180.99999999999739,134.0000000000008,196.99999999999162,-470.9999999999992,330.0000000000125,-18.0000000000069,-7.999999999985796,-376.0000000000048,783.9999999999848,-757.0000000000076,-973.0000000000016,64.99999999999773,-216.99999999999875,-128.0000000000001,74.00000000000739,-236.00000000000287,-68.00000000000139,,-1729.0000000000307
2017.11.13,-94.00000000000519,431.0000000000036,100.0000000000112,-153.0000000000058,-236.00000000000287,92.99999999999864,-373.00000000000114,189.99999999999773,134.0000000000008,197.99999999999818,-443.99999999999994,342.00000000001296,-106.99999999999044,-51.99999999998539,-349.00000000001796,819.9999999999985,-763.0000000000026,-971.9999999999951,78.99999999999352,-212.0000000000033,-102.00000000000387,87.00000000000374,-250.00000000000577,-53.999999999998494,,-1686.9999999999989
2017.11.13,-72.0000000000054,435.0000000000076,87.99999999999919,-120.00000000000455,-247.00000000000833,103.99999999999298,-344.99999999999534,162.00000000000614,139.00000000000023,207.99999999999707,-436.9999999999985,356.9999999999993,-75.00000000000284,-44.99999999998394,-295.99999999999227,789.9999999999797,-760.0000000000051,-960.9999999999897,95.99999999998943,-219.99999999999886,-118.99999999999977,56.0000000000005,-231.99999999999886,-49.99999999999449,,-1544.000000000006
2017.11.13,-90.99999999999665,465.0000000000043,73.99999999999629,-149.0000000000009,-277.000000000005,102.99999999999754,-347.9999999999928,171.00000000000648,135.00000000000733,215.99999999999397,-434.000000000001,343.00000000001774,-39.999999999995595,-49.99999999999449,-314.9999999999977,771.9999999999949,-775.9999999999989,-941.9999999999984,88.99999999999864,-227.99999999999443,-91.99999999999875,29.999999999996696,-245.0000000000063,-28.999999999990145,,-1617.9999999999573
2017.11.14,-89.00000000000574,497.99999999999847,69.00000000000794,-162.9999999999967,-377.0000000000051,114.99999999999844,-357.99999999999164,91.99999999999875,172.00000000000549,236.99999999999832,-451.9999999999969,365.0000000000091,-69.00000000000794,-263.99999999999756,-338.99999999999864,802.9999999999982,-967.0000000000067,-1079.999999999992,113.99999999999011,-352.00000000000387,-182.99999999999272,-64.99999999999284,-211.00000000000563,-56.99999999999594,,-2560.999999999985
2017.11.14,-92.00000000000318,495.000000000001,62.99999999999084,-158.00000000000125,-399.0000000000049,149.99999999999457,-341.99999999999784,156.0000000000059,170.99999999999892,306.9999999999906,-443.0000000000045,368.9999999999998,-56.99999999999594,-310.9999999999946,-334.0000000000032,819.9999999999985,-1002.9999999999983,-1075.9999999999882,108.99999999999466,-355.99999999999454,-158.00000000000125,-100.00000000000009,-211.00000000000563,9.000000000014552,,-2391.0000000000036
2017.11.14,-121.99999999999989,483.0000000000112,59.99999999999339,-165.99999999999682,-358.0000000000028,122.99999999999534,-380.00000000000256,132.000000000005,163.00000000000205,233.99999999998977,-438.00000000000506,368.0000000000234,-112.000000000001,-268.0000000000016,-317.0000000000073,851.9999999999861,-947.000000000009,-1028.9999999999911,134.9999999999909,-334.99999999999375,-156.0000000000059,-20.999999999993246,-256.0000000000007,-3.999999999981796,,-2358.9999999999955
2017.11.14,-122.99999999999534,436.9999999999985,39.999999999995595,-162.9999999999967,-348.00000000000387,143.9999999999997,-371.99999999999454,143.00000000000068,167.00000000000603,262.999999999991,-431.99999999999903,356.00000000002296,-170.00000000000347,-293.99999999999426,-307.00000000001637,854.9999999999835,-920.9999999999941,-1027.0000000000002,140.00000000000057,-331.00000000000307,-153.0000000000058,6.0000000000060005,-236.00000000000287,2.999999999997449,,-2323.000000000008
2017.11.14,-134.0000000000008,412.9999999999967,52.000000000007596,-239.99999999999488,-340.00000000000693,140.99999999999113,-393.99999999998323,138.00000000000523,165.00000000000404,246.99999999999721,-431.0000000000036,175.00000000001137,-197.99999999998707,-270.99999999999903,-447.00000000000273,861.999999999985,-913.0000000000083,-1080.9999999999986,71.99999999998852,-322.9999999999933,-146.0000000000008,7.0000000000014495,-234.00000000000088,-41.99999999998649,,-2921.999999999978
2017.11.14,-94.00000000000519,371.00000000001023,120.99999999999334,-204.9999999999983,-302.0000000000023,126.99999999999933,-405.9999999999952,204.9999999999983,146.00000000000168,158.99999999999804,-444.9999999999954,200.00000000001705,-238.0000000000049,-217.99999999998488,-438.99999999999295,881.9999999999828,-897.9999999999987,-1299.0000000000057,60.99999999999284,-215.99999999999397,-185.00000000000227,35.00000000000725,-221.00000000000452,-295.0000000000008,,-3153.9999999999845
2017.11.14,-129.00000000000134,426.9999999999996,113.00000000000753,-237.99999999999955,-239.0000000000003,209.9999999999991,-425.99999999999307,240.99999999999966,182.00000000000438,100.99999999999554,-453.99999999999886,216.00000000000819,-202.9999999999976,-57.99999999998029,-465.0000000000034,960.9999999999897,-795.9999999999967,-1431.9999999999889,94.99999999999886,-153.99999999999636,-227.99999999999443,157.00000000000713,-147.00000000000824,-452.99999999999227,,-2718.9999999999413
2017.11.14,-112.000000000001,399.00000000001603,119.00000000000244,-225.9999999999991,-190.00000000000128,232.99999999999432,-422.9999999999956,224.99999999999432,163.99999999999747,67.9999999999903,-443.0000000000045,206.00000000001728,-224.000000000002,113.00000000000753,-457.9999999999984,926.999999999989,-639.0000000000118,-1428.9999999999914,87.99999999999386,-96.00000000000364,-254.0000000000049,214.00000000000307,-124.00000000000189,-502.00000000000244,,-2364.000000000012
2017.11.14,-143.9999999999997,428.00000000000614,92.00000000000318,-234.99999999999943,-234.00000000000088,282.99999999999994,-425.99999999999307,197.00000000000273,167.00000000000603,117.99999999999588,-461.99999999999574,223.0000000000132,-211.00000000000563,-5.999999999994898,-438.0000000000166,953.9999999999882,-744.9999999999957,-1652.9999999999934,101.99999999998965,-118.99999999999977,-368.9999999999998,184.00000000000637,-62.000000000006494,-561.9999999999958,,-2917.999999999986
2017.11.14,-94.00000000000519,456.9999999999963,129.00000000000134,-162.00000000000614,-192.99999999999872,330.9999999999924,-411.99999999999017,197.00000000000273,202.9999999999976,117.00000000000044,-478.9999999999961,322.00000000000273,-197.00000000000273,101.00000000001774,-396.99999999999136,998.9999999999943,-719.000000000003,-1663.9999999999989,155.00000000000114,-135.99999999999568,-382.99999999999557,-56.99999999999594,-20.0000000000089,-543.999999999989,,-2445.9999999999704
2017.11.14,-112.99999999999643,470.9999999999992,136.00000000000279,-186.00000000000705,-241.99999999999778,341.99999999999784,-430.9999999999814,204.00000000000773,202.0000000000022,150.99999999999002,-485.0000000000021,323.0000000000075,-180.0000000000024,9.000000000014552,-424.0000000000066,1000.0000000000009,-814.0000000000036,-1808.9999999999939,152.00000000000102,-165.99999999999682,-421.99999999999704,180.0000000000024,-1.0000000000065512,-569.9999999999816,,-2672.9999999999472
2017.11.14,-136.99999999999824,493.0000000000101,123.99999999999079,-218.9999999999941,-241.99999999999778,428.9999999999905,-452.99999999999227,168.99999999999693,199.00000000000472,137.9999999999937,-487.0000000000041,298.0000000000018,-192.99999999999872,8.000000000008,-451.9999999999982,1011.9999999999907,-812.0000000000127,-2034.0000000000025,143.99999999999125,-155.9999999999917,-515.0000000000006,180.0000000000024,-203.00000000000873,-744.9999999999957,,-3454.0000000000146
2017.11.14,-124.00000000000189,467.0000000000174,127.00000000001043,-150.00000000000568,-200.00000000000017,407.99999999999727,-445.99999999999085,158.00000000000125,192.00000000000327,113.99999999999189,-483.99999999999557,338.0000000000223,-173.00000000000094,107.00000000001265,-402.9999999999916,1005.9999999999958,-710.999999999995,-1872.9999999999914,164.00000000000148,-140.99999999999113,-471.9999999999942,228.00000000000597,84.99999999999064,-700.999999999996,,-2483.9999999999045
