date,USDJPY,AUDUSD,GBPCHF,EURCHF,AUDCHF,EURGBP,GBPJPY,EURAUD,AUDJPY,NZDJPY,NZDCAD,empty,sum
2016.08.29,131.9999999999908,-26.000000000003798,38.99999999998904,45.99999999999049,-21.999999999999797,41.9999999999976,175.99999999998772,-163.00000000000205,123.99999999999523,105.99999999999454,69.00000000000794,,522.9999999999477
2016.08.29,146.99999999999136,-48.000000000003595,15.00000000000945,14.000000000002899,-12.000000000000899,46.00000000000159,276.9999999999868,-175.99999999999838,171.00000000000648,131.9999999999908,106.00000000000608,,671.9999999999925
2016.08.29,182.99999999999272,16.0000000000049,-76.0000000000094,93.00000000000975,-4.999999999999449,44.99999999999504,108.99999999998045,-231.99999999998778,129.0000000000049,54.99999999999261,250.00000000000577,,566.9999999999894
2016.08.29,138.9999999999958,-44.99999999999504,-107.99999999999699,103.00000000000864,-40.00000000000669,34.000000000000696,64.99999999999773,-325.99999999998187,161.00000000000136,77.99999999998875,250.00000000000577,,311.0000000000182
2016.08.29,126.99999999999534,-54.999999999993946,-117.99999999999588,106.00000000000608,-74.00000000000739,27.999999999994696,-25.000000000005684,-404.9999999999887,156.99999999999648,18.999999999991246,291.0000000000079,,51.00000000000017
2016.08.29,156.99999999999648,-175.00000000000293,-15.00000000000945,89.00000000000574,-186.00000000000838,85.00000000000173,131.00000000000023,-617.0000000000009,302.99999999999727,137.99999999999102,220.00000000000907,,129.99999999997985
2016.08.29,50.99999999998772,-258.0000000000027,18.0000000000069,79.00000000000685,-254.00000000000978,102.99999999999754,63.99999999999295,-731.9999999999993,308.9999999999975,118.99999999999977,157.00000000000713,,-344.00000000001535
2016.08.29,135.99999999999568,-161.99999999999548,107.99999999999699,25.00000000000835,-200.00000000000017,121.99999999999989,192.99999999998363,-546.000000000002,275.0000000000057,122.99999999999045,170.00000000000347,,243.99999999998641
2016.08.29,117.999999999995,-166.99999999999494,15.999999999993797,85.00000000000173,-182.00000000000438,102.99999999999754,111.99999999999477,-596.9999999999809,266.9999999999959,48.00000000000182,248.00000000000378,,51.00000000000412
2016.08.29,-28.000000000005798,-241.99999999999778,49.99999999999449,72.99999999998974,-233.00000000000543,121.99999999999989,0.9999999999763531,-682.9999999999892,230.00000000000398,30.9999999999917,182.99999999999983,,-496.00000000004223
2016.08.29,-32.00000000001069,-175.99999999999838,12.999999999996348,93.99999999999409,-192.00000000000327,112.99999999999643,-86.00000000001273,-624.9999999999867,162.00000000000614,0.999999999990564,147.00000000000824,,-581.00000000002
2016.08.29,-57.00000000000216,-141.99999999999767,92.00000000000318,83.9999999999952,-180.0000000000024,154.99999999999403,-79.00000000000773,-588.9999999999951,108.00000000000409,-43.00000000000637,203.00000000000873,,-448.00000000000614
2016.08.29,-21.000000000000796,-80.00000000000229,52.000000000007596,66.00000000001049,-143.9999999999997,119.00000000000244,-114.00000000000432,-495.000000000001,75.00000000000284,-115.99999999999966,274.00000000000756,,-383.99999999997686
2016.08.29,-81.00000000000307,-95.00000000000064,79.99999999999119,42.999999999993044,-164.00000000000858,114.00000000000298,-179.00000000000205,-504.9999999999999,43.00000000000637,-138.00000000000523,242.00000000000887,,-640.000000000017
2016.08.29,-174.0000000000066,-112.000000000001,95.00000000000064,69.00000000000794,-174.00000000000747,148.0000000000037,-269.00000000000546,-550.9999999999903,-9.000000000000341,-184.0000000000117,221.00000000000452,,-940.0000000000061
2016.08.29,-181.0000000000116,-75.9999999999983,104.99999999999955,69.00000000000794,-145.00000000000622,149.99999999999457,-280.00000000000114,-487.99999999999955,-54.99999999999261,-260.0000000000051,313.00000000000773,,-848.0000000000048
2016.08.29,-164.00000000000148,-60.99999999999994,119.00000000000244,63.99999999999739,-160.00000000000458,163.00000000000205,-288.0000000000109,-522.9999999999845,-54.99999999999261,-326.9999999999982,392.00000000000347,,-839.999999999987
2016.08.29,-222.0000000000084,-60.00000000000449,153.00000000000313,28.000000000005798,-181.00000000000892,156.99999999999602,-373.0000000000189,-517.9999999999962,-100.99999999999909,-359.99999999999943,382.00000000000455,,-1095.000000000026
2016.08.29,-290.00000000000625,-112.000000000001,293.99999999999426,9.999999999998899,-185.00000000000182,237.99999999999378,-227.00000000000387,-499.9999999999893,-96.00000000000364,-319.0000000000026,345.0000000000064,,-842.0000000000152
2016.08.29,-273.00000000001035,-80.99999999999774,218.00000000000708,43.999999999999595,-125.00000000000844,212.00000000000108,-232.00000000002774,-424.99999999998647,-114.99999999999488,-293.00000000000637,312.00000000000114,,-758.000000000023
2016.08.29,-236.0000000000042,-151.00000000000114,192.99999999999872,-8.000000000008,-145.00000000000622,153.00000000000313,-127.00000000000955,-396.9999999999807,-16.000000000005343,-237.99999999999955,337.0000000000095,,-635.0000000000034
2016.08.29,-227.00000000000387,-151.00000000000114,350.00000000000585,-123.99999999999079,-209.00000000000364,166.99999999999494,-65.00000000002615,-364.9999999999931,-9.000000000000341,-212.0000000000033,312.00000000000114,,-533.0000000000205
2016.08.29,-145.00000000001023,-70.0000000000034,337.99999999999386,-55.000000000005045,-109.00000000000354,214.99999999999852,68.9999999999884,-262.999999999991,-30.000000000001137,-266.00000000000534,389.000000000006,,72.99999999996709
2016.08.29,-121.00000000000932,-24.999999999997247,258.0000000000027,-76.99999999999375,-84.0000000000063,141.99999999999767,-19.000000000005457,-176.99999999998272,-58.9999999999975,-288.0000000000109,416.00000000000523,,-33.99999999999761
2016.08.29,-108.00000000000409,-31.000000000003247,299.99999999998914,-93.00000000000975,-120.00000000000898,163.00000000000205,-11.000000000024102,-229.99999999999687,-42.00000000000159,-219.0000000000083,346.0000000000019,,-45.000000000063835
2016.08.29,-54.000000000002046,24.999999999997247,239.99999999999577,-65.99999999998829,-13.00000000000745,141.99999999999767,87.99999999999386,-54.99999999998284,-58.9999999999975,-228.00000000000864,445.0000000000065,,465.00000000000426
2016.08.29,-68.00000000001205,-10.999999999994348,293.99999999999426,-32.0000000000098,-34.000000000000696,205.99999999999508,155.9999999999775,-134.99999999999625,-34.000000000006025,-193.00000000001205,397.0000000000029,,545.9999999999386
2016.08.29,-107.00000000001353,4.999999999999449,323.0000000000066,-55.000000000005045,-4.000000000004,205.99999999999508,160.99999999997294,-52.99999999999194,-78.99999999999352,-248.00000000000466,410.00000000001035,,558.9999999999717
2016.08.29,-118.99999999999977,-53.999999999998494,307.99999999999716,-35.999999999991594,-21.00000000000435,205.99999999999508,203.9999999999793,-102.99999999998644,-27.000000000001023,-185.00000000000227,343.00000000000443,,515.999999999992
2016.08.29,-198.0000000000075,-93.99999999999409,401.00000000000693,-42.999999999993044,-15.00000000000945,263.0000000000021,275.99999999998204,-85.00000000000173,-45.000000000001705,-192.00000000000728,329.00000000000153,,596.999999999978
2016.08.29,-177.0000000000067,-41.000000000002146,333.0000000000055,-21.00000000000435,44.99999999999504,226.99999999999943,256.9999999999766,33.00000000001635,-81.99999999999363,-236.0000000000042,351.0000000000013,,688.9999999999832
2016.08.29,-194.00000000000261,-92.99999999999864,337.0000000000095,-38.0000000000047,8.999999999992347,224.9999999999974,257.99999999998136,-46.999999999997044,-43.00000000000637,-181.0000000000116,398.00000000000944,,630.9999999999691
2016.08.29,-200.00000000000284,-90.99999999999665,347.0000000000084,-49.00000000001015,13.999999999991797,224.000000000002,266.9999999999959,-17.000000000000348,-51.00000000000193,-166.00000000001103,418.0000000000073,,695.9999999999825
2016.08.29,-171.00000000000648,70.0000000000034,174.00000000000747,31.000000000003247,173.9999999999964,176.99999999999383,133.99999999998613,187.00000000000384,-191.99999999999307,-239.00000000000432,501.000000000007,,845.9999999999975
2016.08.29,-153.0000000000058,56.0000000000005,212.99999999999653,31.000000000003247,207.99999999999707,192.99999999999872,278.99999999999636,265.0000000000041,-165.99999999999682,-245.00000000000455,578.0000000000007,,1258.9999999999902
2016.08.29,-66.0000000000025,78.99999999999574,297.9999999999983,-35.999999999991594,183.99999999999528,198.99999999999363,392.99999999997226,297.9999999999983,-121.99999999999989,-219.0000000000083,600.0000000000006,,1607.9999999999518
2016.08.29,-81.00000000000307,129.00000000000134,272.00000000000557,-43.999999999999595,200.00000000000017,180.0000000000024,289.99999999999204,343.00000000000443,-185.99999999999284,-301.00000000000193,642.0000000000092,,1444.0000000000177
2016.08.29,-60.000000000002274,163.00000000000205,324.9999999999975,-45.000000000006146,157.99999999999147,214.99999999999852,240.99999999998545,259.0000000000092,-203.99999999999352,-316.0000000000025,622.0000000000003,,1357.99999999998
