date,NZDCHF,GBPCAD,AUDJPY,AUDCAD,AUDNZD,empty,sum
2017.02.06,140.99999999999113,-78.00000000000028,125.0,368.00000000000165,-116.00000000000499,,439.9999999999875
2017.02.06,125.99999999999278,-31.000000000003247,98.99999999998954,308.9999999999926,-160.00000000000458,,342.99999999996714
2017.02.06,190.00000000000128,1.0000000000065512,62.99999999998818,196.99999999999162,-29.00000000001235,,421.9999999999753
2017.02.06,184.99999999999073,-2.999999999997449,137.99999999999102,218.99999999999142,-75.00000000000284,,463.99999999997283
2017.02.06,182.99999999999983,-134.99999999999625,76.99999999999818,264.999999999993,-62.000000000006494,,327.9999999999883
2017.02.06,217.0000000000005,-140.99999999999113,-177.0000000000067,159.9999999999935,82.00000000000429,,141.00000000000045
2017.02.06,266.999999999995,-46.999999999997044,-92.00000000001296,185.00000000000182,79.99999999999119,,392.999999999978
2017.02.06,243.99999999999977,-161.99999999999548,-123.00000000000466,135.99999999999167,129.00000000000134,,223.99999999999264
2017.02.06,254.99999999999412,-110.99999999999443,-126.00000000000477,117.99999999999588,129.00000000000134,,264.99999999999216
2017.02.06,274.9999999999919,-31.000000000003247,-118.99999999999977,73.00000000000084,182.99999999999983,,380.9999999999896
2017.02.06,263.99999999999756,12.999999999996348,-145.00000000001023,81.9999999999932,143.99999999998857,,357.99999999996544
2017.02.06,236.99999999999832,34.000000000000696,-98.00000000001319,124.00000000000189,82.00000000000429,,378.99999999999204
2017.02.06,245.99999999999068,34.000000000000696,-113.00000000001376,88.99999999999464,139.00000000000023,,394.9999999999725
2017.02.06,232.99999999999432,-38.0000000000047,-64.00000000000716,92.99999999999864,112.000000000001,,335.9999999999821
2017.02.06,203.99999999999307,-55.99999999998939,-42.00000000000159,112.000000000001,48.99999999998794,,266.999999999991
2017.02.06,215.99999999999397,-102.99999999998644,-41.00000000001103,85.00000000000173,92.00000000000318,,249.00000000000142
2017.02.06,203.99999999999307,-38.0000000000047,-59.00000000001171,78.99999999999574,86.99999999999264,,272.99999999996504
2017.02.06,227.99999999999488,-139.00000000000023,-60.000000000002274,34.99999999999615,131.99999999999878,,195.99999999998732
2017.02.06,286.99999999999284,-21.999999999988695,-6.000000000000227,46.00000000000159,127.99999999999478,,433.0000000000003
2017.02.06,293.99999999999426,2.0000000000131024,-28.000000000005798,19.00000000000235,153.00000000000313,,440.00000000000705
2017.02.06,314.99999999999864,178.99999999999582,-34.000000000006025,125.99999999999278,78.00000000000028,,663.9999999999814
2017.02.06,365.99999999999966,269.00000000000813,-54.000000000002046,110.99999999999443,136.99999999998712,,828.9999999999873
2017.02.06,437.999999999994,100.99999999999554,-19.000000000005457,100.00000000000009,184.00000000000637,,803.9999999999906
2017.02.06,369.99999999999255,192.00000000001438,-42.00000000000159,39.00000000000014,31.000000000003247,,590.0000000000088
2017.02.06,354.9999999999942,104.99999999999955,-74.00000000001228,-21.999999999999797,38.0000000000047,,401.9999999999864
2017.02.06,383.0,2.0000000000131024,-110.00000000001364,-21.999999999999797,79.00000000000685,,332.0000000000065
2017.02.06,384.9999999999909,314.00000000001427,-194.00000000000261,44.99999999999504,127.99999999999478,,677.9999999999924
2017.02.06,330.9999999999924,-22.999999999995246,-170.0000000000017,48.99999999999905,117.99999999999588,,304.99999999999034
2017.02.06,298.9999999999937,-133.99999999998968,-257.000000000005,86.99999999999264,112.000000000001,,106.99999999999264
2017.02.06,320.9999999999935,-300.99999999999574,-405.00000000000114,134.0000000000008,188.9999999999947,,-62.000000000007844
2017.02.06,237.99999999999378,-404.9999999999887,-543.0000000000064,293.99999999999426,85.00000000000173,,-331.00000000000523
2017.02.06,212.99999999999653,-258.0000000000027,-555.0000000000068,285.00000000000193,42.999999999993044,,-272.00000000001796
2017.02.06,240.99999999999122,-395.99999999999636,-436.00000000000705,356.9999999999962,59.99999999999339,,-174.00000000002257
2017.02.06,178.00000000000037,-439.99999999999596,-463.0000000000081,297.9999999999983,160.00000000000458,,-267.0000000000008
2017.02.06,115.99999999999389,-685.9999999999866,-422.00000000001125,512.9999999999968,136.99999999998712,,-342.00000000002
2017.02.06,9.999999999998899,-760.0000000000051,-481.00000000000875,531.9999999999881,116.00000000000499,,-583.0000000000219
2017.02.06,121.99999999999989,-713.9999999999924,-461.00000000001273,497.000000000003,188.9999999999947,,-367.00000000000756
2017.02.06,161.00000000000003,-767.0000000000066,-493.9999999999998,514.9999999999877,239.99999999999577,,-345.00000000002285
2017.02.06,149.99999999999457,-842.9999999999937,-474.00000000000375,610.9999999999949,207.00000000000162,,-349.0000000000065
2017.02.06,164.99999999999292,-1031.9999999999884,-600.0000000000085,609.9999999999883,211.99999999998997,,-645.0000000000258
2017.02.06,126.99999999999933,-919.9999999999875,-592.000000000013,589.9999999999906,167.00000000000603,,-628.0000000000045
2017.02.06,144.99999999999514,-917.9999999999966,-703.000000000003,606.0000000000065,175.99999999999838,,-693.9999999999997
2017.02.06,156.99999999999602,-872.9999999999905,-738.0000000000138,609.000000000004,249.99999999999466,,-595.0000000000095
2017.02.06,157.99999999999147,-719.000000000003,-707.0000000000078,552.0000000000081,238.0000000000049,,-478.00000000000637
2017.02.06,146.99999999999713,-614.9999999999877,-752.0000000000095,518.0000000000074,241.00000000000233,,-460.9999999999903
2017.02.06,140.99999999999113,-587.9999999999885,-732.0000000000135,515.9999999999942,229.99999999999687,,-433.00000000001984
2017.02.06,137.9999999999937,-580.0000000000027,-749.0000000000094,514.0000000000033,225.99999999999287,,-451.0000000000223
2017.02.06,105.99999999999498,-564.9999999999933,-754.0000000000049,528.0000000000063,263.99999999999756,,-420.9999999999994
2017.02.07,145.9999999999906,-626.9999999999998,-690.0000000000119,534.0000000000011,253.99999999999866,,-383.0000000000214
2017.02.07,118.99999999999133,-512.0000000000014,-716.0000000000082,431.99999999999903,256.99999999999613,,-420.00000000002296
2017.02.07,153.99999999999858,-575.9999999999987,-781.0000000000059,419.00000000000273,290.9999999999968,,-493.0000000000066
2017.02.07,148.99999999999915,-624.9999999999867,-813.0000000000024,343.9999999999999,365.99999999999966,,-578.9999999999905
2017.02.07,195.00000000000074,-594.0000000000057,-899.0000000000009,349.99999999999477,407.99999999998613,,-540.000000000025
2017.02.07,126.99999999999933,-815.9999999999945,-986.0000000000042,352.00000000000784,320.9999999999935,,-1001.9999999999983
2017.02.07,193.99999999999417,-760.9999999999894,-939.0000000000072,292.9999999999988,452.00000000000796,,-760.9999999999955
2017.02.07,200.99999999999562,-865.999999999989,-823.0000000000075,383.99999999999545,378.999999999996,,-725.0000000000094
2017.02.07,689.9999999999907,-845.9999999999912,-749.0000000000094,460.9999999999892,927.9999999999955,,483.99999999997465
2017.02.07,771.9999999999949,-763.9999999999869,-718.0000000000035,507.0000000000019,973.0000000000016,,770.000000000008
2017.02.07,710.999999999995,-717.9999999999964,-795.0000000000017,373.99999999999653,1009.9999999999998,,581.9999999999932
2017.02.07,825.9999999999934,-787.9999999999887,-455.0000000000125,782.9999999999893,672.0000000000059,,1037.9999999999873
2017.02.07,831.9999999999994,-788.9999999999952,-476.0000000000133,851.9999999999972,661.0000000000005,,1079.9999999999886
2017.02.07,729.9999999999973,-845.9999999999912,-453.00000000000296,833.9999999999903,577.0000000000052,,841.9999999999986
2017.02.07,773.9999999999969,-869.999999999993,-523.0000000000103,846.9999999999867,636.9999999999986,,864.999999999979
2017.02.07,785.9999999999978,-868.000000000002,-444.0000000000026,948.9999999999887,553.9999999999878,,976.9999999999698
2017.02.07,827.0,-872.0000000000061,-601.0000000000133,826.9999999999889,665.9999999999889,,846.9999999999583
2017.02.07,759.999999999994,-746.9999999999866,-613.0000000000138,790.9999999999973,622.9999999999958,,813.9999999999867
2017.02.07,703.9999999999935,-876.9999999999944,-756.0000000000002,685.9999999999977,665.9999999999889,,422.99999999998545
2017.02.07,575.9999999999987,-920.9999999999941,-677.0000000000067,739.9999999999962,530.9999999999926,,248.9999999999868
2017.02.07,634.0000000000013,-485.99999999998647,-801.0000000000019,768.9999999999864,533.0000000000057,,649.0000000000049
2017.02.07,657.9999999999919,-506.9999999999908,-773.0000000000103,854.9999999999947,541.9999999999981,,774.9999999999835
2017.02.07,558.9999999999984,-564.9999999999933,-840.0000000000034,810.9999999999951,463.9999999999977,,428.99999999999454
2017.02.07,573.0000000000013,-682.0000000000048,-771.0000000000008,749.9999999999951,502.00000000000244,,371.99999999999324
2017.02.07,544.9999999999955,-716.9999999999899,-792.0000000000016,833.0000000000059,489.99999999999045,,359.00000000000034
2017.02.07,500.00000000000045,-819.9999999999985,-773.0000000000103,826.9999999999889,424.00000000000216,,157.9999999999826
2017.02.07,481.9999999999935,-668.9999999999862,-714.0000000000128,819.9999999999874,414.9999999999876,,333.9999999999694
2017.02.07,496.99999999999187,-862.0000000000072,-669.0000000000111,831.9999999999994,402.9999999999978,,200.99999999997084
2017.02.07,495.000000000001,-658.9999999999874,-699.0000000000123,782.0000000000049,446.9999999999974,,366.00000000000364
2017.02.07,539.999999999996,-536.9999999999875,-716.0000000000082,766.9999999999955,476.9999999999941,,530.9999999999899
2017.02.07,456.00000000000085,-316.0000000000052,-682.0000000000022,680.0000000000028,415.99999999999415,,553.9999999999905
2017.02.07,478.9999999999961,-363.0000000000022,-706.0000000000031,653.999999999988,449.9999999999948,,513.9999999999736
2017.02.07,513.9999999999923,-661.0000000000005,-722.0000000000084,670.000000000004,478.0000000000006,,278.999999999988
2017.02.07,446.9999999999974,-574.9999999999922,-654.0000000000106,586.9999999999931,419.9999999999982,,224.9999999999859
2017.02.07,422.00000000000017,-370.999999999988,-668.0000000000064,600.999999999996,346.9999999999862,,330.999999999988
2017.02.07,522.9999999999957,-997.0000000000034,-570.0000000000074,799.9999999999897,334.9999999999964,,90.99999999997107
2017.02.07,557.9999999999918,-1675.0000000000043,-628.0000000000001,796.9999999999922,436.9999999999985,,-511.00000000002206
2017.02.07,547.999999999993,-1865.99999999999,-693.000000000012,826.9999999999889,482.00000000000466,,-702.0000000000156
2017.02.07,580.9999999999982,-2005.9999999999966,-752.0000000000095,966.9999999999957,493.99999999999443,,-716.0000000000181
2017.02.07,522.9999999999957,-2151.999999999998,-870.0000000000045,895.9999999999968,479.0000000000072,,-1124.0000000000032
2017.02.07,523.9999999999911,-2500.9999999999977,-775.0000000000057,884.9999999999914,499.9999999999893,,-1367.0000000000316
