date,AUDUSD,EURCHF,CADCHF,EURAUD,AUDCAD,NZDCAD,empty,sum
2020.04.27,-858.9999999999986,-378.999999999996,-383.99999999999545,-1547.9999999999939,-1015.9999999999947,-767.0000000000066,,-4952.9999999999845
2020.04.27,-800.0000000000007,-414.9999999999876,-400.00000000000034,-1517.999999999997,-966.0000000000002,-722.9999999999959,,-4821.999999999982
2020.04.27,-912.0000000000017,-466.9999999999952,-418.9999999999916,-1727.9999999999961,-1081.999999999994,-751.9999999999972,,-5359.999999999975
2020.04.27,-892.9999999999993,-560.9999999999893,-449.9999999999948,-1678.0000000000018,-1088.9999999999955,-726.0000000000044,,-5396.999999999985
2020.04.27,-822.0000000000005,-558.9999999999984,-546.9999999999975,-1624.9999999999875,-1057.9999999999923,-668.9999999999974,,-5279.999999999974
2020.04.27,-834.0000000000014,-564.000000000009,-595.0000000000011,-1759.9999999999839,-964.9999999999936,-558.000000000003,,-5275.999999999992
2020.04.27,-872.0000000000061,-551.9999999999969,-595.0000000000011,-1878.0000000000018,-981.999999999994,-602.0000000000025,,-5481.000000000003
2020.04.27,-850.0000000000063,-485.0000000000021,-624.9999999999977,-1844.0000000000011,-905.9999999999957,-514.0000000000033,,-5224.000000000006
2020.04.27,-807.9999999999976,-418.9999999999916,-687.9999999999998,-1951.9999999999982,-829.9999999999974,-458.9999999999983,,-5155.999999999983
2020.04.27,-746.9999999999976,-438.9999999999894,-612.9999999999969,-1851.0000000000027,-862.9999999999916,-514.0000000000033,,-5026.999999999982
2020.04.27,-758.0000000000031,-443.99999999999994,-588.9999999999951,-1771.999999999996,-847.9999999999932,-506.0000000000064,,-4916.999999999994
2020.04.27,-780.9999999999984,-428.9999999999905,-608.9999999999928,-1815.9999999999955,-870.9999999999995,-521.0000000000048,,-5026.999999999981
2020.04.27,-797.0000000000033,-431.99999999998795,-581.9999999999936,-1818.999999999993,-913.9999999999926,-534.9999999999966,,-5078.999999999967
2020.04.27,-846.9999999999977,-439.99999999999596,-605.9999999999955,-1909.9999999999895,-886.9999999999934,-534.9999999999966,,-5224.999999999968
2020.04.27,-853.9999999999992,-435.9999999999919,-615.9999999999943,-1939.9999999999861,-902.9999999999983,-524.9999999999977,,-5273.999999999967
2020.04.27,-867.0000000000067,-426.9999999999996,-651.999999999997,-1973.0000000000025,-856.0000000000013,-470.9999999999992,,-5246.000000000006
2020.04.27,-833.0000000000059,-428.9999999999905,-631.9999999999992,-1906.999999999992,-863.9999999999981,-450.00000000000597,,-5114.999999999992
2020.04.27,-836.0000000000034,-418.0000000000073,-632.9999999999947,-1966.0000000000011,-844.9999999999958,-390.0000000000015,,-5088.000000000004
2020.04.28,-863.9999999999981,-418.9999999999916,-692.9999999999992,-2184.9999999999927,-836.9999999999989,-331.0000000000035,,-5328.9999999999845
2020.04.28,-887.0000000000044,-417.0000000000007,-695.9999999999966,-2086.9999999999945,-827.9999999999955,-156.00000000000057,,-5070.999999999993
2020.04.28,-839.9999999999964,-391.000000000008,-666.9999999999953,-1993.9999999999848,-779.9999999999918,-216.0000000000051,,-4887.999999999982
2020.04.28,-838.0000000000055,-409.99999999999926,-688.9999999999952,-1970.9999999999895,-778.9999999999964,-156.00000000000057,,-4842.999999999986
2020.04.28,-787.9999999999998,-407.0000000000018,-717.9999999999964,-1794.9999999999911,-700.0000000000006,-87.00000000000374,,-4494.999999999994
2020.04.28,-690.9999999999972,-411.0000000000058,-695.9999999999966,-1630.9999999999825,-628.9999999999907,-6.0000000000060005,,-4063.9999999999786
2020.04.28,-783.0000000000003,-417.0000000000007,-661.0000000000005,-1762.9999999999814,-711.9999999999905,-60.00000000000449,,-4395.999999999977
2020.04.28,-817.9999999999965,-419.9999999999982,-680.9999999999983,-1800.999999999986,-744.9999999999957,-60.99999999999994,,-4525.9999999999745
2020.04.28,-816.0000000000056,-407.0000000000018,-630.9999999999927,-1827.000000000001,-796.9999999999922,-51.000000000001044,,-4528.999999999994
2020.04.28,-809.9999999999997,-428.00000000000614,-620.9999999999937,-1762.9999999999814,-796.9999999999922,49.99999999999449,,-4368.999999999978
2020.04.28,-641.0000000000027,-407.0000000000018,-559.9999999999939,-1461.9999999999854,-690.9999999999972,159.9999999999935,,-3600.9999999999873
2020.04.28,-638.0000000000052,-418.0000000000073,-529.9999999999972,-1428.9999999999914,-717.000000000001,166.99999999999494,,-3565.000000000007
2020.04.28,-619.9999999999983,-422.9999999999956,-556.9999999999964,-1397.9999999999882,-668.9999999999974,153.00000000000313,,-3513.9999999999723
2020.04.28,-667.0000000000065,-408.00000000000836,-565.9999999999999,-1529.9999999999868,-712.9999999999969,112.99999999999643,,-3771.000000000002
2020.04.28,-626.0000000000043,-401.99999999999125,-546.9999999999975,-1492.9999999999889,-722.9999999999959,139.00000000000023,,-3651.9999999999773
2020.04.28,-629.0000000000018,-388.9999999999949,-544.9999999999955,-1536.9999999999884,-739.0000000000008,153.99999999999858,,-3684.999999999983
2020.04.28,-714.999999999999,-405.9999999999952,-557.9999999999918,-1712.9999999999868,-794.9999999999901,180.0000000000024,,-4006.9999999999604
2020.04.28,-811.0000000000061,-408.9999999999927,-559.9999999999939,-1883.9999999999968,-917.0000000000011,48.000000000003595,,-4532.999999999987
2020.04.28,-783.0000000000003,-553.0000000000035,-685.9999999999977,-1872.9999999999914,-896.9999999999923,85.99999999999719,,-4705.999999999988
2020.04.28,-790.9999999999973,-734.9999999999968,-827.9999999999955,-2013.9999999999825,-915.9999999999945,44.99999999999504,,-5238.999999999971
2020.04.28,-973.0000000000016,-730.0000000000084,-834.9999999999968,-2283.9999999999973,-1039.9999999999966,-78.00000000000028,,-5940.0
2020.04.28,-1090.9999999999975,-805.9999999999956,-907.9999999999977,-2410.000000000001,-1124.9999999999982,-165.00000000000404,,-6504.999999999994
2020.04.28,-1092.000000000004,-882.000000000005,-919.9999999999986,-2349.9999999999854,-1062.9999999999918,-128.00000000000588,,-6434.99999999999
2020.04.28,-1095.999999999997,-733.0000000000059,-827.0,-2190.9999999999873,-1049.9999999999955,-192.99999999999872,,-6089.9999999999845
2020.04.28,-1185.0000000000027,-801.0000000000073,-961.0000000000008,-2247.999999999983,-997.9999999999989,-90.0000000000012,,-6282.9999999999945
2020.04.28,-1265.000000000005,-743.0000000000048,-930.999999999993,-2204.9999999999905,-917.0000000000011,-26.999999999999247,,-6087.999999999993
2020.04.28,-1178.0000000000014,-670.9999999999993,-920.9999999999941,-2082.9999999999905,-787.9999999999998,53.00000000000304,,-5587.999999999983
2020.04.28,-1261.9999999999964,-679.0000000000074,-914.9999999999991,-2193.0000000000005,-856.9999999999967,-73.99999999999629,,-5979.999999999996
2020.04.28,-1333.0000000000064,-713.9999999999924,-908.9999999999932,-2318.9999999999823,-991.9999999999928,-187.9999999999993,,-6454.999999999966
2020.04.28,-1319.0000000000034,-710.999999999995,-863.9999999999981,-2291.9999999999827,-975.9999999999991,-170.00000000000347,,-6331.999999999982
2020.04.28,-1258.0000000000036,-675.9999999999877,-873.999999999997,-2176.9999999999845,-907.9999999999977,-116.00000000000499,,-6008.999999999975
2020.04.28,-1270.0000000000045,-624.0000000000023,-918.999999999992,-2206.9999999999814,-881.9999999999939,-107.00000000000153,,-6008.999999999975
2020.04.28,-1222.000000000001,-544.9999999999955,-922.999999999996,-2246.999999999999,-827.0,-48.99999999999905,,-5812.99999999999
2020.04.28,-1143.0000000000052,-463.9999999999977,-931.9999999999995,-2282.9999999999905,-730.9999999999927,10.999999999994348,,-5541.999999999991
2020.04.28,-1166.0000000000005,-435.0000000000076,-890.0000000000019,-2403.999999999984,-808.9999999999931,-79.00000000000685,,-5782.9999999999945
2020.04.28,-1180.0000000000032,-496.99999999999187,-859.9999999999941,-2544.9999999999973,-973.999999999997,-187.9999999999993,,-6243.999999999983
2020.04.28,-1204.000000000005,-391.9999999999924,-812.999999999997,-2662.999999999993,-1062.9999999999918,-287.0000000000039,,-6421.999999999983
2020.04.28,-1226.0000000000048,-405.9999999999952,-787.9999999999998,-2698.0000000000005,-1067.9999999999911,-336.9999999999984,,-6522.999999999989
2020.04.28,-1189.0000000000068,-367.0000000000062,-785.9999999999978,-2720.9999999999955,-1045.9999999999914,-278.00000000000045,,-6386.999999999998
2020.04.28,-1170.0000000000043,-353.0000000000033,-781.9999999999939,-2739.0000000000027,-1059.9999999999943,-287.0000000000039,,-6391.000000000003
2020.04.28,-1299.0000000000057,-353.0000000000033,-827.0,-3029.9999999999995,-1108.9999999999934,-297.9999999999983,,-6916.000000000001
2020.04.28,-1289.0000000000068,-341.99999999999784,-831.9999999999994,-3000.999999999987,-1139.0000000000011,-338.00000000000495,,-6940.999999999996
2020.04.28,-1290.9999999999977,-306.9999999999906,-758.9999999999985,-2942.0,-1188.0000000000002,-392.00000000000347,,-6878.999999999991
2020.04.28,-1231.0000000000043,-322.00000000000006,-778.0000000000009,-2813.999999999983,-1072.9999999999907,-267.00000000000614,,-6484.999999999986
2020.04.28,-1205.0000000000005,-320.9999999999935,-813.9999999999925,-2770.99999999999,-1018.9999999999922,-238.0000000000049,,-6367.999999999973
2020.04.28,-1205.0000000000005,-337.99999999999386,-825.9999999999934,-2772.999999999981,-1029.9999999999975,-263.0000000000021,,-6434.999999999968
2020.04.28,-1173.9999999999973,-339.0000000000004,-837.9999999999943,-2827.999999999986,-1012.9999999999973,-240.00000000000688,,-6431.999999999983
2020.04.28,-1153.9999999999995,-287.9999999999994,-829.9999999999974,-2846.9999999999995,-1007.9999999999978,-300.0000000000003,,-6426.9999999999945
2020.04.29,-1121.0000000000052,-293.99999999999426,-793.9999999999947,-2871.0000000000014,-983.999999999996,-219.99999999999798,,-6283.99999999999
2020.04.29,-1095.0000000000016,-269.00000000000813,-751.9999999999972,-2755.999999999981,-981.999999999994,-250.00000000000577,,-6103.999999999986
2020.04.29,-1131.9999999999998,-275.000000000003,-757.999999999992,-2816.9999999999804,-1018.9999999999922,-273.000000000001,,-6273.999999999967
2020.04.29,-1138.0000000000057,-275.000000000003,-759.999999999994,-2752.999999999983,-1022.9999999999961,-304.00000000000426,,-6252.999999999986
2020.04.29,-1207.999999999998,-272.00000000000557,-783.9999999999958,-2884.999999999982,-1045.9999999999914,-334.00000000000097,,-6528.999999999974
2020.04.29,-1258.0000000000036,-270.99999999999903,-795.0000000000013,-2993.0000000000014,-1081.999999999994,-475.99999999999864,,-6874.999999999998
2020.04.29,-1317.999999999997,-269.00000000000813,-807.9999999999976,-3068.999999999988,-1105.999999999996,-487.0000000000041,,-7056.999999999991
2020.04.29,-1388.0000000000005,-278.00000000000045,-822.0000000000005,-3134.999999999999,-1157.9999999999923,-539.0000000000006,,-7319.999999999994
2020.04.29,-1390.0000000000023,-303.9999999999932,-856.0000000000013,-3132.0000000000014,-1116.9999999999902,-524.9999999999977,,-7323.999999999985
2020.04.29,-1492.0000000000045,-312.00000000000114,-902.9999999999983,-3261.0000000000027,-1177.9999999999902,-766.0,,-7911.999999999997
2020.04.29,-1468.9999999999982,-299.00000000000483,-866.0000000000001,-3177.999999999992,-1137.9999999999945,-529.0000000000017,,-7478.999999999991
2020.04.29,-1495.0000000000018,-312.00000000000114,-871.999999999995,-3261.0000000000027,-1173.9999999999973,-500.9999999999959,,-7614.9999999999945
2020.04.29,-1480.999999999999,-313.99999999999204,-886.9999999999934,-3286.9999999999955,-1184.9999999999916,-485.99999999999756,,-7639.999999999969
2020.04.29,-1541.0000000000034,-303.9999999999932,-891.9999999999928,-3457.999999999983,-1245.9999999999916,-516.0000000000053,,-7956.99999999997
2020.04.29,-1563.0000000000032,-313.00000000000773,-907.9999999999977,-3509.999999999991,-1249.9999999999955,-499.000000000005,,-8043.0
2020.04.29,-1519.999999999999,-316.99999999998954,-885.999999999998,-3427.0000000000023,-1237.9999999999948,-494.00000000000557,,-7881.999999999989
2020.04.29,-1597.0000000000039,-326.0000000000041,-905.9999999999957,-3471.9999999999864,-1259.9999999999945,-529.9999999999972,,-8090.999999999982
2020.04.29,-1666.9999999999964,-346.0000000000019,-935.9999999999924,-3652.999999999995,-1325.9999999999939,-585.9999999999976,,-8513.999999999976
2020.04.29,-1617.0000000000018,-343.00000000000443,-959.9999999999942,-3612.9999999999995,-1293.9999999999952,-548.0000000000041,,-8375.0
2020.04.29,-1605.000000000001,-373.00000000000114,-952.9999999999927,-3588.9999999999977,-1325.9999999999939,-585.0000000000022,,-8430.999999999989
2020.04.29,-1600.9999999999968,-451.0000000000014,-912.0000000000017,-3427.999999999987,-1283.000000000001,-572.0000000000058,,-8246.999999999995
2020.04.29,-1624.0000000000032,-417.0000000000007,-874.9999999999925,-3413.9999999999836,-1325.9999999999939,-563.9999999999978,,-8219.99999999997
2020.04.29,-1566.9999999999961,-422.9999999999956,-858.9999999999986,-3156.9999999999877,-1230.9999999999932,-553.0000000000035,,-7789.9999999999745
2020.04.29,-1536.000000000004,-398.9999999999938,-873.999999999997,-3093.999999999997,-1170.9999999999998,-483.0000000000001,,-7556.999999999992
2020.04.29,-1490.0000000000025,-408.00000000000836,-885.999999999998,-3022.9999999999977,-1113.9999999999927,-460.00000000000483,,-7381.000000000005
2020.04.29,-1453.0000000000043,-459.99999999999375,-964.9999999999936,-2879.9999999999936,-1013.9999999999927,-358.0000000000028,,-7129.999999999981
2020.04.29,-1339.0000000000014,-482.999999999989,-974.9999999999925,-2793.9999999999854,-934.9999999999969,-290.9999999999968,,-6816.999999999962
2020.04.29,-1333.0000000000064,-516.9999999999897,-988.9999999999955,-2883.9999999999977,-970.9999999999997,-301.0000000000068,,-6994.999999999996
2020.04.29,-1383.9999999999964,-522.0000000000002,-1046.999999999998,-3010.0000000000014,-978.9999999999966,-326.0000000000041,,-7267.999999999996
2020.04.29,-1358.999999999999,-496.00000000000756,-1049.0,-2944.9999999999977,-956.9999999999967,-307.0000000000017,,-7113.000000000002
2020.04.29,-1355.0000000000061,-486.999999999993,-995.0000000000015,-3094.999999999981,-1056.9999999999968,-368.9999999999971,,-7357.999999999975
2020.04.29,-1461.0000000000011,-483.99999999999557,-1058.9999999999989,-3220.0000000000005,-1100.9999999999964,-407.0000000000018,,-7731.9999999999945
2020.04.29,-1512.0000000000023,-503.000000000009,-1056.0000000000014,-3134.999999999999,-1061.9999999999964,-397.99999999999835,,-7666.000000000006
2020.04.29,-1556.0000000000018,-400.00000000000034,-993.9999999999949,-3210.000000000002,-1064.9999999999936,-419.9999999999982,,-7644.999999999991
2020.04.29,-1534.9999999999975,-404.0000000000044,-1005.0000000000003,-3221.9999999999914,-1101.9999999999918,-460.00000000000483,,-7727.99999999999
2020.04.29,-1578.0000000000016,-445.0000000000065,-1049.0,-3435.9999999999945,-1152.999999999993,-523.0000000000068,,-8184.000000000002
2020.04.29,-1570.0000000000048,-497.99999999999847,-1115.9999999999948,-3444.0000000000027,-1161.9999999999964,-528.0000000000063,,-8318.000000000004
2020.04.29,-1588.0000000000005,-567.9999999999907,-1095.999999999997,-3455.9999999999923,-1225.9999999999939,-526.9999999999997,,-8460.999999999973
2020.04.29,-1593.0,-676.9999999999943,-1168.0000000000023,-3461.9999999999873,-1242.999999999994,-548.9999999999995,,-8691.999999999978
2020.04.29,-1577.0000000000061,-675.0000000000034,-1227.0000000000002,-3460.999999999981,-1167.9999999999914,-528.0000000000063,,-8635.999999999987
2020.04.29,-1609.0000000000048,-750.0000000000063,-1266.999999999996,-3496.9999999999945,-1190.9999999999977,-623.0000000000069,,-8937.000000000007
2020.04.29,-1593.0,-795.9999999999967,-1297.999999999999,-3383.0000000000027,-1159.9999999999943,-606.0000000000065,,-8836.0
2020.04.29,-1661.9999999999968,-807.0000000000022,-1251.9999999999975,-3315.0000000000014,-1141.9999999999986,-619.0000000000028,,-8797.0
2020.04.29,-1700.0000000000016,-853.9999999999992,-1351.9999999999977,-3343.9999999999914,-1094.9999999999905,-700.999999999996,,-9045.999999999976
2020.04.29,-1677.0000000000064,-818.0000000000076,-1334.9999999999973,-3386.0,-1071.9999999999952,-644.0000000000001,,-8932.000000000005
2020.04.29,-1707.9999999999984,-797.9999999999876,-1356.0000000000016,-3416.9999999999814,-1036.999999999999,-578.9999999999961,,-8894.999999999964
2020.04.29,-1680.0000000000036,-787.9999999999887,-1356.0000000000016,-3428.999999999993,-1055.9999999999902,-616.0000000000055,,-8924.999999999984
2020.04.29,-1773.9999999999977,-767.0000000000066,-1323.9999999999918,-3699.9999999999923,-1123.9999999999916,-638.0000000000052,,-9326.999999999985
2020.04.30,-1778.9999999999973,-700.999999999996,-1273.9999999999973,-3742.000000000001,-1146.999999999998,-629.9999999999973,,-9272.999999999985
2020.04.30,-1780.0000000000039,-741.9999999999982,-1310.0,-3679.9999999999945,-1142.999999999994,-636.0000000000032,,-9290.999999999995
2020.04.30,-1771.0000000000005,-753.9999999999881,-1341.9999999999986,-3656.999999999999,-1131.9999999999998,-646.9999999999976,,-9302.999999999984
2020.04.30,-1758.000000000004,-740.9999999999917,-1324.9999999999984,-3595.999999999999,-1118.9999999999923,-648.9999999999995,,-9187.999999999985
2020.04.30,-1721.000000000006,-717.9999999999964,-1312.000000000002,-3479.999999999994,-1062.9999999999918,-685.9999999999977,,-8979.999999999987
2020.04.30,-1770.000000000005,-707.9999999999975,-1317.999999999997,-3572.999999999982,-1108.9999999999934,-702.0000000000026,,-9179.999999999976
2020.04.30,-1736.9999999999995,-719.000000000003,-1347.9999999999936,-3542.000000000001,-1044.999999999996,-638.0000000000052,,-9028.999999999998
2020.04.30,-1633.0000000000066,-696.0000000000077,-1361.0000000000011,-3391.999999999995,-967.9999999999911,-573.9999999999967,,-8623.999999999998
2020.04.30,-1588.999999999996,-672.9999999999902,-1357.9999999999925,-3374.9999999999945,-936.999999999999,-485.0000000000021,,-8416.999999999975
2020.04.30,-1629.9999999999982,-669.0000000000085,-1346.9999999999982,-3413.9999999999836,-952.9999999999927,-516.0000000000053,,-8528.999999999987
2020.04.30,-1704.0000000000055,-696.0000000000077,-1384.9999999999918,-3508.0,-989.9999999999909,-587.9999999999997,,-8870.999999999996
2020.04.30,-1627.9999999999961,-687.9999999999998,-1378.0000000000014,-3410.9999999999864,-917.0000000000011,-458.00000000000284,,-8479.999999999987
2020.04.30,-1639.999999999997,-699.0000000000052,-1406.9999999999916,-3496.9999999999945,-929.9999999999975,-502.9999999999979,,-8675.999999999984
2020.04.30,-1790.9999999999982,-690.9999999999972,-1419.999999999999,-3822.9999999999986,-1064.9999999999936,-612.9999999999969,,-9402.999999999982
2020.04.30,-1795.000000000002,-662.000000000007,-1439.9999999999968,-3918.9999999999836,-1088.0,-629.9999999999973,,-9533.999999999985
2020.04.30,-1839.0000000000018,-645.999999999991,-1446.9999999999982,-4022.9999999999986,-1142.999999999994,-697.9999999999986,,-9795.999999999982
2020.04.30,-1843.0000000000057,-619.9999999999983,-1432.0,-4047.999999999985,-1141.9999999999986,-687.0000000000043,,-9771.99999999999
2020.04.30,-1893.0000000000002,-675.0000000000034,-1427.0000000000005,-4021.9999999999923,-1168.9999999999977,-731.9999999999993,,-9917.999999999995
2020.04.30,-1860.0000000000061,-673.9999999999968,-1420.9999999999945,-4013.0,-1163.9999999999984,-736.9999999999987,,-9868.999999999995
2020.04.30,-1760.000000000006,-687.9999999999998,-1340.9999999999923,-3799.9999999999814,-1136.999999999999,-705.0000000000001,,-9430.999999999978
2020.04.30,-1824.9999999999989,-758.9999999999985,-1336.9999999999993,-3566.0000000000027,-1149.0,-683.0000000000002,,-9319.0
2020.04.30,-1670.0000000000048,-646.9999999999976,-1293.9999999999952,-3323.9999999999936,-950.9999999999908,-517.0000000000008,,-8402.999999999982
2020.04.30,-1739.999999999997,-547.999999999993,-1200.9999999999966,-3357.9999999999945,-1044.999999999996,-544.0,,-8435.999999999976
2020.04.30,-1651.0000000000025,-492.9999999999879,-1162.9999999999918,-3316.9999999999923,-978.9999999999966,-463.9999999999977,,-8066.999999999969
2020.04.30,-1685.9999999999986,-540.9999999999915,-1171.9999999999952,-3255.9999999999923,-953.9999999999993,-426.00000000000415,,-8034.999999999982
2020.04.30,-1634.9999999999975,-436.9999999999985,-1234.9999999999973,-3401.999999999994,-906.9999999999911,-428.00000000000614,,-8043.9999999999845
2020.04.30,-1688.0000000000007,-402.9999999999978,-1222.9999999999964,-3413.9999999999836,-854.9999999999947,-378.999999999996,,-7961.999999999969
2020.04.30,-1668.9999999999982,-405.9999999999952,-1218.9999999999923,-3313.9999999999945,-907.9999999999977,-414.9999999999987,,-7930.999999999977
2020.04.30,-1658.0000000000039,-360.0000000000048,-1146.999999999998,-3330.999999999995,-972.9999999999906,-538.0000000000051,,-8006.999999999998
2020.04.30,-1780.0000000000039,-392.9999999999989,-1166.0000000000005,-3576.0000000000014,-1022.0000000000007,-644.0000000000001,,-8581.000000000005
2020.04.30,-1731.0000000000048,-347.9999999999928,-1183.0000000000007,-3562.9999999999827,-966.9999999999957,-650.0000000000061,,-8441.999999999982
2020.04.30,-1670.0000000000048,-432.9999999999945,-1179.9999999999923,-3440.999999999983,-931.9999999999995,-661.0000000000005,,-8316.999999999975
2020.04.30,-1419.999999999999,-431.0000000000036,-1295.0000000000018,-2865.999999999991,-659.999999999994,-611.000000000006,,-7282.999999999995
2020.04.30,-1378.0000000000014,-380.00000000000256,-1222.000000000001,-2867.999999999982,-683.9999999999957,-756.0000000000011,,-7287.999999999983
2020.04.30,-1466.0000000000007,-404.9999999999887,-1086.9999999999936,-2956.9999999999873,-856.0000000000013,-866.0000000000001,,-7636.999999999971
2020.04.30,-1716.0000000000064,-618.0000000000074,-1029.000000000002,-2709.99999999999,-1114.9999999999993,-1199.0000000000057,,-8387.000000000011
2020.04.30,-1838.0000000000064,-554.9999999999944,-751.9999999999972,-2444.999999999986,-1251.9999999999975,-1211.0000000000066,,-8052.999999999987
2020.04.30,-1644.9999999999964,-594.0000000000057,-751.9999999999972,-2164.9999999999945,-1056.9999999999968,-1116.000000000006,,-7328.999999999996
2020.04.30,-1453.0000000000043,-534.9999999999966,-644.0000000000001,-1924.9999999999989,-985.999999999998,-1082.0000000000052,,-6625.000000000004
2020.04.30,-1443.0000000000055,-526.0000000000042,-541.9999999999981,-1837.999999999984,-974.9999999999925,-1019.0000000000032,,-6342.999999999987
2020.04.30,-1478.999999999997,-499.9999999999893,-522.9999999999957,-1874.9999999999823,-1039.0000000000011,-1119.0000000000034,,-6534.999999999968
2020.04.30,-1490.0000000000025,-497.99999999999847,-454.9999999999943,-1752.9999999999823,-1095.999999999997,-1168.9999999999977,,-6460.999999999973
2020.04.30,-1421.0000000000057,-523.9999999999911,-475.99999999999864,-1549.9999999999848,-1068.9999999999977,-1153.9999999999995,,-6193.999999999978
2020.04.30,-1463.0000000000032,-543.0000000000045,-495.9999999999964,-1640.9999999999814,-973.999999999997,-1017.0000000000013,,-6133.999999999984
2020.04.30,-1456.9999999999973,-567.0000000000064,-524.0000000000023,-1541.9999999999989,-932.999999999995,-953.9999999999993,,-5976.999999999999
2020.04.30,-1429.999999999998,-565.9999999999999,-525.9999999999932,-1503.9999999999943,-874.9999999999925,-927.0,,-5827.999999999978
2020.04.30,-1380.9999999999989,-547.999999999993,-488.999999999995,-1401.999999999992,-878.9999999999965,-870.9999999999995,,-5569.9999999999745
2020.04.30,-1388.0000000000005,-543.0000000000045,-491.99999999999244,-1451.9999999999866,-956.9999999999967,-950.0000000000064,,-5781.999999999986
