names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDJPY,10,['NZDUSD'],80.0,-0.32069841269841265,B
USDCAD,10,['EURCAD'],80.0,-0.99,B
GBPCHF,10,['GBPUSD'],80.0,-0.1751190476190476,B
EURCHF,30,"['USDJPY', 'AUDJPY']",100.0,0.995,S
CADCHF,10,['NZDUSD'],80.0,-0.3228253968253968,B
AUDCHF,10,"['GBPUSD', 'NZDCHF', 'NZDUSD', 'AUDJPY']",100.0,-0.86,B
EURGBP,10,"['GBPUSD', 'NZDCHF', 'NZDUSD', 'AUDJPY']",100.0,0.7,S
GBPCAD,15,"['CADCHF', 'AUDCAD', 'USDJPY', 'NZDCHF']",100.0,1.0,S
EURJPY,20,['CHFJPY'],100.0,1.0,S
EURCAD,10,['NZDUSD'],80.0,0.40119047619047626,S
EURNZD,10,['EURNZD'],100.0,-1.0,B
NZDJPY,20,"['GBPCAD', 'EURCAD', 'GBPCHF']",80.0,0.780138528138528,S
AUDCAD,10,"['EURUSD', 'AUDUSD', 'USDCHF', 'USDCAD', 'NZDUSD']",80.0,0.98,S
NZDCAD,15,"['AUDUSD', 'EURUSD']",80.0,0.98,S
