date,USDCHF,CHFJPY,CADCHF,EURGBP,EURAUD,EURNZD,AUDJPY,NZDCAD,AUDNZD,empty,sum
2021.09.06,-154.99999999999403,195.0000000000074,-107.99999999999699,20.999999999993246,-261.0000000000001,208.99999999999253,31.00000000000591,-34.000000000000696,15.00000000000945,,-86.99999999998332
2021.09.06,-120.99999999999334,109.99999999999943,-122.99999999999534,110.99999999999443,-239.99999999999577,259.9999999999936,88.99999999999864,-100.99999999999554,136.00000000000279,,121.0000000000089
2021.09.06,-167.9999999999904,200.00000000000284,-127.99999999999478,85.99999999999719,-367.99999999999056,366.999999999984,85.00000000000796,-70.99999999999883,95.00000000000064,,98.00000000001806
2021.09.06,-175.99999999999838,224.00000000000375,-151.9999999999966,85.00000000000173,-364.9999999999931,424.99999999998647,102.00000000000387,-20.999999999993246,129.00000000000134,,251.0000000000158
2021.09.06,-152.99999999999204,224.00000000000375,-163.99999999999747,117.00000000000044,-469.99999999999267,461.0000000000003,79.9999999999983,-73.00000000000084,140.99999999999113,,163.00000000001086
2021.09.06,-158.99999999999804,271.0000000000008,-131.00000000000333,148.0000000000037,-626.9999999999998,532.9999999999835,37.9999999999967,-87.99999999999919,78.00000000000028,,62.99999999998467
2021.09.06,-206.99999999999054,233.0000000000041,-143.00000000000423,126.0000000000039,-703.9999999999935,517.9999999999962,-12.000000000000455,-97.00000000000264,17.000000000000348,,-268.9999999999868
2021.09.06,-204.99999999999963,239.99999999999488,-126.99999999999933,117.99999999999588,-689.0000000000063,506.9999999999908,-18.000000000000682,-97.9999999999981,26.999999999999247,,-245.00000000002314
2021.09.06,-208.99999999999253,236.0000000000042,-126.99999999999933,109.00000000000354,-658.0000000000031,642.9999999999936,-12.999999999991019,-17.999999999995797,131.99999999999878,,95.00000000001845
2021.09.06,-203.99999999999307,242.999999999995,-146.99999999999713,95.99999999999609,-605.9999999999955,631.0000000000038,17.000000000010118,0.0,153.00000000000313,,183.00000000002245
2021.09.06,-230.99999999999233,216.99999999999875,-165.00000000000404,76.99999999999375,-604.0000000000045,543.0000000000045,3.0000000000001137,-20.999999999993246,103.99999999999298,,-77.00000000000401
2021.09.06,-230.99999999999233,183.9999999999975,-144.99999999999514,85.00000000000173,-625.0000000000089,546.9999999999864,-31.999999999996476,-36.999999999998145,87.99999999999919,,-166.00000000000614
2021.09.06,-240.99999999999122,171.99999999999704,-138.00000000000477,61.999999999995396,-631.9999999999882,566.9999999999842,-69.99999999999318,-14.999999999998348,97.9999999999981,,-197.00000000000094
2021.09.06,-257.9999999999916,192.00000000000728,-161.99999999999548,58.99999999999794,-557.9999999999918,506.9999999999908,-6.999999999990791,-24.999999999997247,114.99999999999844,,-136.99999999997243
2021.09.06,-242.99999999999324,203.00000000000296,-141.00000000000225,95.00000000000064,-602.999999999998,509.99999999998823,-21.000000000000796,-61.999999999995396,86.0000000000083,,-175.99999999998954
2021.09.06,-246.99999999999721,183.00000000000693,-131.99999999999878,115.99999999999389,-710.999999999995,594.99999999999,-94.99999999999886,-21.999999999999797,69.9999999999923,,-243.00000000000657
2021.09.06,-258.9999999999981,156.0000000000059,-156.99999999999602,100.00000000000009,-604.0000000000045,551.9999999999969,-67.99999999999784,-3.999999999992898,112.000000000001,,-171.99999999998553
2021.09.06,-244.99999999999523,155.00000000000114,-161.99999999999548,78.00000000000028,-575.9999999999987,509.00000000000387,-28.999999999996362,-43.999999999999595,106.00000000000608,,-207.99999999997408
2021.09.06,-235.99999999999176,179.00000000000205,-204.00000000000418,114.99999999999844,-522.0000000000002,485.99999999998647,22.999999999996135,-19.00000000000235,124.99999999999733,,-53.000000000018105
2021.09.06,-298.9999999999937,135.00000000000512,-224.000000000002,129.00000000000134,-591.9999999999925,556.9999999999853,-0.999999999990564,-2.000000000002,123.00000000000644,,-173.9999999999825
2021.09.06,-350.9999999999902,156.99999999999648,-248.00000000000378,70.0000000000034,-492.0000000000035,381.99999999999346,51.00000000000193,-48.99999999999905,79.00000000000685,,-400.99999999999443
2021.09.06,-352.9999999999922,141.00000000000534,-238.0000000000049,97.9999999999981,-573.0000000000013,436.9999999999985,1.0000000000047748,-35.999999999991594,62.000000000006494,,-460.9999999999767
2021.09.06,-288.9999999999948,204.9999999999983,-173.00000000000094,87.00000000000374,-493.99999999999443,425.99999999999307,46.999999999997044,-82.99999999999974,102.00000000000209,,-171.99999999999574
2021.09.06,-334.9999999999964,161.00000000000136,-202.9999999999976,92.00000000000318,-536.0000000000032,455.99999999998977,19.99999999999602,-54.999999999993946,95.00000000000064,,-305.0000000000003
2021.09.06,-388.9999999999949,102.00000000000387,-212.00000000000108,95.00000000000064,-492.9999999999879,485.0000000000021,19.99999999999602,-46.00000000000159,144.99999999999514,,-292.9999999999876
2021.09.06,-372.99999999999,121.99999999999989,-170.99999999999892,73.00000000000084,-612.9999999999969,685.0000000000023,-33.999999999991815,14.999999999998348,188.9999999999947,,-106.99999999998158
2021.09.06,-383.99999999999545,93.00000000000352,-158.0000000000026,114.99999999999844,-513.9999999999923,658.0000000000031,25.000000000005684,-46.999999999997044,235.00000000000742,,23.000000000030724
2021.09.06,-391.9999999999924,64.00000000000716,-178.99999999999582,136.00000000000279,-536.0000000000032,557.9999999999918,7.000000000005002,-90.0000000000012,157.00000000000713,,-274.9999999999786
2021.09.06,-384.9999999999909,82.00000000000784,-197.00000000000273,115.99999999999389,-482.00000000000466,359.99999999998255,37.9999999999967,-163.00000000000205,69.9999999999923,,-561.0000000000271
2021.09.06,-370.9999999999991,73.0000000000075,-209.00000000000364,53.00000000000304,-387.000000000004,304.9999999999997,52.00000000000671,-149.99999999999457,96.00000000000719,,-537.999999999977
2021.09.06,-392.9999999999989,49.000000000006594,-253.0000000000032,97.00000000000264,-543.999999999989,495.99999999998533,-3.9999999999906777,-37.99999999999359,113.00000000000753,,-476.9999999999733
2021.09.06,-408.9999999999927,1.0000000000047748,-292.9999999999988,131.00000000000333,-523.9999999999911,492.9999999999879,1.0000000000047748,-19.00000000000235,126.0000000000039,,-492.99999999998033
2021.09.06,-378.00000000000057,40.99999999999682,-302.9999999999977,183.99999999999528,-554.00000000001,601.9999999999915,4.0000000000048885,63.00000000000195,175.99999999999838,,-165.00000000001947
2021.09.06,-391.9999999999924,45.000000000001705,-361.0000000000002,176.99999999999383,-470.9999999999992,492.0000000000035,49.99999999999716,70.99999999999883,157.99999999999147,,-231.00000000000523
2021.09.06,-393.9999999999944,25.000000000005684,-333.0000000000055,231.0000000000034,-486.00000000000864,571.9999999999948,31.00000000000591,78.00000000000028,200.00000000000017,,-75.9999999999983
2021.09.06,-374.999999999992,63.00000000000239,-263.0000000000021,176.99999999999383,-550.000000000006,631.0000000000038,-30.000000000001137,84.0000000000063,194.0000000000053,,-68.99999999998965
2021.09.06,-384.9999999999909,31.999999999996476,-268.99999999999704,188.9999999999947,-463.9999999999977,642.9999999999936,-3.0000000000001137,97.00000000000264,259.0000000000092,,99.00000000001083
2021.09.06,-342.9999999999933,102.00000000000387,-278.00000000000045,198.99999999999363,-526.0000000000042,656.9999999999965,4.0000000000048885,119.00000000000244,225.00000000000853,,159.00000000001188
2021.09.06,-312.9999999999966,141.00000000000534,-258.9999999999981,180.99999999999784,-557.0000000000075,688.9999999999841,9.000000000000341,126.0000000000039,231.0000000000034,,247.99999999999264
2021.09.06,-283.99999999999534,192.99999999999784,-246.99999999999721,202.0000000000022,-592.9999999999991,713.9999999999924,15.000000000000568,134.0000000000008,215.99999999999397,,349.99999999999613
2021.09.06,-276.9999999999939,186.9999999999976,-241.00000000000233,183.99999999999528,-551.9999999999969,661.0000000000005,13.00000000000523,116.00000000000499,221.99999999998886,,312.9999999999993
2021.09.06,-278.00000000000045,179.00000000000205,-226.00000000000398,173.00000000000094,-564.9999999999933,659.999999999994,10.000000000005116,95.00000000000064,211.99999999998997,,259.99999999999494
