date,USDCHF,CHFJPY,CADCHF,EURGBP,EURAUD,EURNZD,AUDJPY,NZDCAD,AUDNZD,empty,sum
2021.09.06,-154.99999999999403,0.0,-129.00000000000134,0.0,-313.99999999999204,0.0,-3.0000000000001137,-53.999999999998494,0.0,,-654.999999999986
2021.09.06,-206.99999999999054,70.00000000000739,-173.9999999999964,0.999999999995449,-361.9999999999957,107.99999999999699,24.00000000000091,-153.99999999999858,-4.000000000004,,-697.9999999999844
2021.09.06,-178.00000000000037,96.00000000000364,-161.00000000000003,48.000000000003595,-380.00000000000256,200.99999999998454,28.999999999996362,-147.99999999999258,38.99999999998904,,-454.00000000001836
2021.09.06,-178.00000000000037,183.9999999999975,-161.99999999999548,80.00000000000229,-411.0000000000058,344.99999999999534,70.99999999999795,-93.99999999999409,89.00000000000574,,-75.99999999999693
2021.09.06,-185.99999999999727,203.00000000000296,-182.00000000000438,76.99999999999375,-486.00000000000864,383.0,76.00000000000762,-93.99999999999409,133.99999999998968,,-75.00000000001043
2021.09.06,-170.99999999999892,212.99999999999386,-165.9999999999995,110.99999999999443,-628.0000000000064,419.9999999999982,31.00000000000591,-112.99999999999643,76.0000000000094,,-226.99999999999943
2021.09.06,-212.99999999999653,180.99999999999739,-156.00000000000057,117.00000000000044,-707.9999999999975,451.99999999998573,-27.999999999991587,-122.99999999999534,14.000000000002899,,-463.9999999999951
2021.09.06,-223.99999999999088,210.99999999999852,-148.99999999999915,112.000000000001,-737.9999999999942,420.9999999999825,-48.00000000000182,-151.00000000000114,-21.00000000000435,,-587.0000000000095
2021.09.06,-213.99999999999199,224.00000000000375,-138.00000000000477,104.00000000000409,-730.9999999999927,492.0000000000035,-57.00000000000216,-98.99999999999353,26.999999999999247,,-391.9999999999745
2021.09.06,-217.0000000000005,224.00000000000375,-158.0000000000026,87.99999999999919,-683.9999999999957,583.9999999999845,-39.99999999999204,-29.999999999996696,131.99999999999878,,-101.00000000000122
