names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,50,"['EURJPY', 'USDJPY', 'NZDCAD', 'USDCHF']",100.0,-0.4683571428571428,S
GBPUSD,50,"['EURCHF', 'USDJPY']",80.0,0.3992063110944184,B
EURUSD,15,"['EURJPY', 'CHFJPY']",80.0,0.6924343434343434,B
USDCAD,10,"['EURJPY', 'CHFJPY']",80.0,-0.5774761904761907,S
NZDUSD,15,"['CHFJPY', 'NZDJPY', 'GBPUSD', 'EURAUD', 'AUDJPY', 'EURJPY', 'AUDUSD', 'USDCAD', 'AUDCAD', 'NZDCAD', 'GBPJPY']",100.0,-0.1,S
EURCHF,10,"['EURNZD', 'NZDUSD']",80.0,0.3506111111111113,B
CHFJPY,15,['EURJPY'],80.0,0.6613722943722946,B
CADCHF,10,"['CADJPY', 'GBPCAD']",80.0,-0.5499047619047619,S
NZDCHF,10,"['USDCHF', 'USDCAD', 'AUDJPY', 'NZDJPY', 'CHFJPY', 'EURUSD', 'EURJPY']",80.0,0.18,B
GBPJPY,10,"['USDCHF', 'EURUSD', 'CHFJPY', 'EURJPY']",80.0,0.5465,B
GBPCAD,15,['EURCHF'],100.0,0.9613333333333334,B
GBPAUD,10,"['AUDJPY', 'USDCAD', 'NZDJPY', 'EURJPY', 'CHFJPY']",80.0,0.19366666666666668,B
EURJPY,50,"['GBPCAD', 'EURJPY', 'EURCHF', 'CADJPY', 'CHFJPY', 'NZDJPY', 'AUDJPY']",80.0,0.5021818181818183,B
EURCAD,10,"['CADCHF', 'NZDUSD', 'EURNZD']",100.0,-0.78,S
EURNZD,15,"['CHFJPY', 'NZDJPY', 'GBPUSD', 'EURAUD', 'AUDJPY', 'EURJPY', 'AUDUSD', 'USDCAD', 'AUDCAD', 'NZDCAD']",100.0,0.76,B
AUDJPY,10,"['CHFJPY', 'EURJPY']",100.0,1.0,B
NZDJPY,10,"['CHFJPY', 'EURJPY']",100.0,1.0,B
NZDCAD,20,"['EURCAD', 'GBPJPY', 'CHFJPY', 'GBPCAD']",100.0,0.2083333333333333,B
AUDNZD,10,"['EURGBP', 'GBPCHF', 'AUDCHF']",100.0,-0.40797619047619044,S
