date,USDCHF,EURUSD,USDJPY,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPCAD,EURJPY,EURCAD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.04.30,-18.999999999991246,-29.999999999996696,30.9999999999917,-48.99999999999905,28.000000000005798,1.0000000000065512,-121.99999999999989,14.999999999998348,17.000000000000348,-3.0000000000085514,-79.99999999999119,-61.00000000000705,-46.999999999997044,26.999999999986812,-67.99999999999784,-50.0000000000056,-54.999999999993946,-35.00000000000725,,-500.0000000000058
2018.04.30,19.00000000000235,-26.999999999999247,25.99999999999625,-26.000000000003798,100.99999999999554,51.000000000001044,-67.00000000000728,47.9999999999925,34.99999999999615,2.999999999997449,-97.9999999999981,-48.00000000000182,-49.00000000001015,21.99999999999136,-60.000000000002274,-26.000000000003798,-68.99999999999685,-1.0000000000065512,,-166.00000000005718
2018.04.30,12.000000000000899,11.00000000000545,81.00000000000307,-46.00000000000159,119.00000000000244,5.999999999994898,-141.9999999999959,46.999999999997044,56.0000000000005,34.99999999999615,-119.00000000000244,-69.00000000001683,19.999999999997797,59.99999999998806,-111.0000000000042,-53.999999999998494,-79.99999999999119,-28.000000000005798,,-202.00000000003013
2018.04.30,73.00000000000084,35.00000000000725,91.99999999999875,-11.00000000000545,163.00000000000205,51.000000000001044,-106.00000000000875,68.99999999999685,54.999999999993946,37.99999999999359,-150.00000000000568,-64.99999999999773,-19.999999999997797,56.99999999998795,-67.00000000000728,-41.9999999999976,-44.99999999999504,-53.999999999998494,,72.99999999996838
2018.04.30,82.99999999999974,39.00000000001125,108.00000000000409,19.999999999997797,147.00000000000824,58.000000000002494,-112.99999999999955,49.99999999999449,30.999999999992145,24.999999999997247,-171.99999999999437,-78.00000000000296,-75.00000000000284,40.99999999999682,-36.000000000001364,-31.999999999998696,-24.999999999997247,-68.00000000000139,,3.0000000000059686
2018.04.30,62.000000000006494,22.999999999995246,42.00000000000159,10.999999999994348,93.00000000000975,49.00000000001015,-64.99999999999773,56.0000000000005,21.999999999999797,-4.999999999999449,-100.99999999999554,-10.99999999999568,-48.000000000003595,9.999999999990905,-48.00000000000182,-17.000000000000348,-74.99999999999174,2.999999999997449,,1.0000000000203144
2018.04.30,21.00000000000435,-25.999999999992696,13.999999999995794,-45.000000000006146,75.00000000000284,48.000000000003595,-82.99999999999841,46.999999999997044,46.999999999997044,-18.0000000000069,-89.00000000000574,-32.00000000001069,-66.00000000001049,14.999999999986358,-48.00000000000182,-53.999999999998494,-68.99999999999685,-42.999999999993044,,-306.0000000000343
2018.04.30,25.00000000000835,-38.0000000000047,24.999999999991473,-20.0000000000089,90.99999999999665,65.00000000000395,-88.00000000000807,64.99999999999284,27.999999999994696,-19.00000000000235,-66.99999999999484,-50.00000000001137,-48.000000000003595,36.99999999999193,-93.00000000000352,-12.000000000000899,-95.99999999999609,38.0000000000047,,-157.0000000000498
2018.04.30,47.00000000000814,8.000000000008,31.999999999996476,-39.00000000000014,112.000000000001,49.00000000001015,-73.99999999999807,60.99999999999994,60.99999999999994,6.999999999990347,-110.00000000001009,-15.00000000001478,-39.999999999995595,19.99999999999602,-13.00000000000523,-63.99999999999739,-21.999999999999797,-107.99999999999699,,-88.00000000000804
2018.04.30,4.000000000004,-89.00000000000574,37.9999999999967,-6.0000000000060005,116.00000000000499,87.99999999999919,-131.00000000000023,26.999999999999247,-4.000000000004,-21.999999999999797,-188.9999999999947,-126.00000000000477,-164.00000000000858,26.999999999986812,-16.999999999995907,-16.0000000000049,-19.999999999997797,-56.99999999999594,,-541.0000000000274
