date,USDCHF,GBPUSD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURNZD,CADJPY,NZDJPY,AUDNZD,empty,sum
2015.04.13,55.000000000005045,-121.00000000001555,766.9999999999955,-497.99999999999847,-89.00000000000574,-26.999999999999247,-98.00000000001319,-268.0000000000016,-723.0000000000069,-441.99999999999795,-14.000000000002899,84.99999999997954,-538.0000000000163,-862.0000000000072,-186.00000000000705,-489.9999999999949,320.9999999999935,,-3128.000000000093
2015.04.13,58.99999999999794,-133.00000000000534,757.999999999992,-556.0000000000009,-95.00000000000064,-8.000000000008,-102.00000000000387,-293.99999999999426,-711.000000000006,-497.000000000003,-39.00000000000014,62.99999999998818,-570.0000000000039,-1025.0000000000093,-216.00000000000819,-558.9999999999975,227.99999999998377,,-3697.000000000079
2015.04.13,97.00000000000264,-188.00000000001037,851.9999999999972,-766.0,-95.00000000000064,1.999999999990898,-140.00000000000057,-278.9999999999959,-775.0000000000034,-673.9999999999968,-41.000000000002146,131.99999999997658,-557.0000000000075,-1331.9999999999998,-171.99999999999704,-744.9999999999903,68.99999999998573,,-4612.000000000052
2015.04.13,121.00000000000443,-236.00000000001398,939.9999999999964,-856.9999999999967,-106.00000000000608,-17.000000000000348,-148.00000000001035,-269.9999999999925,-842.0000000000094,-748.0000000000042,-32.0000000000098,111.99999999999477,-524.0000000000133,-1461.0000000000011,-141.00000000000534,-833.999999999989,63.99999999999739,,-4979.00000000006
2015.04.13,158.0000000000026,-302.0000000000023,932.999999999995,-861.0000000000007,-116.00000000000499,4.999999999988347,-145.00000000001023,-258.0000000000027,-807.0000000000022,-726.9999999999999,-48.000000000003595,101.99999999997544,-480.99999999999807,-1407.0000000000027,-125.0,-804.9999999999926,46.999999999997044,,-4837.000000000061
2015.04.13,156.99999999999602,-381.0000000000091,931.9999999999995,-825.9999999999934,-198.00000000000927,4.999999999988347,-94.0000000000083,-244.99999999999523,-806.0000000000067,-689.0000000000063,-93.00000000000975,-69.00000000001683,-350.00000000000585,-1391.0000000000089,-150.00000000000568,-800.9999999999877,96.99999999999153,,-4902.000000000086
2015.04.13,121.99999999999989,-472.00000000000574,832.9999999999949,-751.9999999999972,-331.999999999999,1.999999999990898,-96.00000000000364,-249.99999999999466,-733.0000000000059,-644.0000000000001,-162.0000000000066,-245.00000000000455,-185.99999999999727,-1285.0000000000027,-159.9999999999966,-745.9999999999951,58.99999999998684,,-5047.000000000036
2015.04.13,70.99999999999883,-443.0000000000156,822.9999999999959,-747.9999999999931,-380.00000000000256,-46.0000000000127,-141.00000000000534,-305.99999999999517,-765.0000000000045,-680.9999999999983,-148.99999999999915,-235.00000000001364,-260.0000000000158,-1290.9999999999977,-192.00000000000728,-756.0000000000002,49.99999999999449,,-5449.000000000071
2015.04.13,9.00000000000345,-334.00000000001205,731.9999999999993,-674.9999999999923,-351.99999999999676,36.999999999998145,-199.00000000001228,-302.0000000000023,-722.0000000000005,-651.999999999997,-187.9999999999993,-122.0000000000141,-270.99999999999903,-1347.0000000000093,-139.00000000001,-673.9999999999924,29.999999999996696,,-5169.00000000004
2015.04.13,116.00000000000499,-117.00000000001154,836.9999999999989,-707.9999999999975,4.000000000004,139.00000000000023,-157.0000000000107,-215.99999999999397,-746.0000000000023,-606.0000000000065,-87.00000000000374,263.9999999999816,-547.0000000000086,-1395.9999999999973,-69.00000000000261,-649.9999999999915,133.99999999998968,,-3805.0000000000473
2015.04.13,424.00000000000216,-314.99999999999864,1103.9999999999939,-935.9999999999924,258.99999999998704,48.99999999998794,38.99999999998727,-104.99999999999955,-784.0000000000069,-597.9999999999985,98.99999999999353,286.00000000000136,-601.000000000007,-1279.000000000008,-85.99999999999852,-788.9999999999873,177.99999999998929,,-3055.000000000055
2015.04.13,483.0000000000001,-455.0000000000054,1156.0000000000014,-966.9999999999957,208.99999999999253,36.999999999998145,13.999999999995794,-69.9999999999923,-783.0000000000003,-583.0000000000002,86.99999999999264,268.0000000000007,-456.9999999999963,-1242.999999999994,-22.00000000000557,-751.9999999999953,205.99999999999508,,-2872.000000000009
2015.04.13,487.0000000000041,-375.0000000000142,1210.9999999999955,-1005.9999999999958,292.9999999999877,38.99999999998904,-32.00000000001069,-73.99999999999629,-833.0000000000059,-619.9999999999983,131.99999999999878,432.9999999999927,-573.0000000000013,-1296.0000000000082,6.999999999990791,-763.9999999999958,217.99999999998488,,-2753.0000000000828
2015.04.13,465.0000000000043,-347.0000000000084,1169.9999999999932,-1028.9999999999911,292.9999999999877,-46.0000000000127,-91.00000000000819,-139.00000000000023,-812.0000000000016,-663.0000000000025,189.99999999999017,512.0000000000005,-714.0000000000147,-1266.999999999996,-22.00000000000557,-769.999999999996,139.9999999999846,,-3130.0000000000764
2015.04.13,592.9999999999991,-395.000000000012,1009.9999999999998,-939.0000000000009,426.9999999999996,39.999999999995595,120.99999999999511,18.0000000000069,-554.00000000001,-475.99999999999864,191.99999999999218,377.9999999999859,-534.0000000000123,-1032.0000000000107,-3.0000000000001137,-699.9999999999886,44.99999999998394,,-1809.0000000000753
2015.04.13,728.0000000000064,-253.99999999999866,1086.9999999999936,-1027.9999999999957,766.0,-24.000000000001798,360.99999999999,57.00000000000705,-526.0000000000042,-461.0000000000003,410.9999999999947,449.99999999998863,-869.0000000000086,-907.9999999999977,-138.00000000000523,-855.9999999999945,27.999999999983594,,-1176.0000000000425
2015.04.13,724.0000000000024,-334.9999999999964,1086.9999999999936,-1075.999999999999,680.9999999999983,-2.0000000000131024,370.9999999999951,53.999999999998494,-529.0000000000017,-511.0000000000059,357.99999999999164,325.9999999999934,-763.0000000000026,-1042.0000000000095,-149.0000000000009,-927.9999999999973,-40.0000000000178,,-1774.0000000000719
2015.04.13,595.0000000000011,-215.00000000000963,1169.9999999999932,-1122.0000000000007,607.9999999999864,-97.00000000001374,205.99999999998886,-34.99999999999615,-709.0000000000041,-651.999999999997,383.99999999999545,471.99999999998,-886.000000000009,-1181.0000000000098,-130.00000000000966,-979.9999999999898,9.999999999998899,,-2562.0000000000955
2015.04.13,480.99999999999807,-214.00000000000307,1003.9999999999937,-1024.9999999999982,441.99999999998687,-104.99999999999955,186.9999999999976,-36.999999999998145,-635.0000000000077,-641.9999999999982,307.99999999999716,283.9999999999918,-685.0000000000023,-1161.9999999999964,-130.00000000000966,-958.999999999989,-81.00000000001995,,-2969.0000000000573
2015.04.13,343.9999999999999,17.999999999984695,1005.9999999999958,-1008.9999999999932,468.00000000000176,-96.00000000000719,118.99999999999977,-139.00000000000023,-739.0000000000008,-729.9999999999973,312.00000000000114,432.9999999999927,-954.9999999999948,-1329.0000000000025,-191.0000000000025,-1007.9999999999956,-55.000000000005045,,-3551.000000000023
2015.04.13,385.99999999999744,26.999999999999247,997.9999999999989,-1027.9999999999957,539.999999999985,-136.00000000000279,491.9999999999902,-29.999999999996696,-697.0000000000032,-714.999999999999,373.00000000000114,-18.000000000000682,-792.9999999999993,-1271.0,-350.0000000000085,-1265.9999999999911,-91.00000000001884,,-3579.000000000044
2015.04.13,67.00000000000594,129.99999999998568,887.9999999999999,-956.0000000000013,182.99999999999983,-163.00000000000205,62.99999999998818,-146.00000000000168,-832.0000000000105,-884.000000000007,209.9999999999991,149.99999999997726,-594.0000000000057,-1541.0000000000146,-155.00000000000114,-1156.9999999999964,-142.0000000000199,,-4879.000000000104
2015.04.13,-10.999999999994348,288.99999999998374,842.9999999999937,-876.9999999999944,225.99999999999287,-128.000000000017,-11.00000000000989,-127.99999999999478,-847.0000000000089,-863.0000000000026,218.99999999999142,305.9999999999832,-614.0000000000034,-1541.9999999999989,-81.00000000000307,-1081.9999999999936,-93.00000000000975,,-4394.000000000086
2015.04.13,24.000000000001798,73.99999999999629,975.9999999999991,-957.9999999999922,55.000000000005045,-343.00000000000443,12.000000000000455,-204.99999999999963,-954.0000000000103,-917.0000000000011,275.99999999999847,75.9999999999934,-588.0000000000107,-1339.0000000000014,-189.99999999999773,-1161.9999999999918,-25.00000000000835,,-5188.000000000023
2015.04.13,-29.999999999996696,112.000000000001,1117.9999999999968,-973.0000000000016,7.0000000000014495,-331.999999999999,-227.00000000000387,-266.999999999995,-1131.0000000000043,-975.9999999999991,245.99999999999068,362.99999999999955,-670.000000000015,-1478.0000000000016,-73.99999999999807,-1053.9999999999877,143.99999999998857,,-5222.000000000025
2015.04.13,-36.0000000000027,219.99999999999798,1049.9999999999955,-924.9999999999981,104.99999999999955,-273.0000000000121,-250.0,-264.999999999993,-1070.0000000000043,-931.0000000000041,256.99999999999613,514.9999999999864,-782.000000000016,-1475.000000000004,-54.000000000002046,-986.9999999999948,117.99999999999588,,-4783.00000000006
2015.04.13,-81.9999999999932,224.99999999998633,1014.9999999999992,-912.0000000000017,49.99999999999449,-326.0000000000041,-273.00000000001035,-329.999999999997,-1069.0000000000089,-951.9999999999973,261.99999999999557,482.99999999997567,-873.0000000000126,-1456.9999999999973,-118.99999999999977,-992.999999999995,86.99999999999264,,-5264.000000000073
2015.04.13,-200.99999999999562,451.99999999998573,954.9999999999948,-903.9999999999937,95.00000000000064,-383.0,-330.0000000000125,-400.00000000000034,-1103.0000000000095,-1031.000000000004,322.00000000000006,609.9999999999852,-1089.0000000000066,-1510.9999999999957,-162.9999999999967,-1054.9999999999927,20.999999999982144,,-5715.000000000059
2015.04.13,-264.999999999993,361.9999999999957,978.0000000000011,-909.9999999999997,-83.00000000001084,-513.0000000000078,-413.0000000000109,-430.9999999999925,-1170.0000000000043,-1089.0000000000066,318.99999999999153,510.9999999999957,-929.000000000002,-1480.0000000000146,-132.000000000005,-1059.9999999999882,42.999999999993044,,-6262.000000000059
2015.04.13,-229.99999999999687,385.99999999999744,1008.9999999999932,-966.0000000000002,-7.0000000000014495,-569.0000000000194,-267.0000000000101,-424.9999999999976,-1175.0000000000039,-1116.000000000006,397.99999999999835,395.9999999999866,-1026.0000000000157,-1436.9999999999993,-245.00000000000455,-1200.9999999999934,9.999999999998899,,-6465.000000000074
2015.04.13,-85.99999999999719,351.99999999999676,995.0000000000015,-990.000000000002,164.99999999999292,-490.0000000000126,-74.00000000001228,-300.0000000000003,-1065.0000000000048,-1065.0000000000048,443.99999999999994,354.99999999998977,-956.0000000000013,-1378.0000000000125,-230.00000000000398,-1225.999999999999,-48.000000000003595,,-5597.000000000073
2015.04.13,-112.99999999999643,404.9999999999887,976.9999999999945,-942.9999999999939,180.0000000000024,-519.0000000000028,-25.000000000005684,-326.9999999999995,-1058.0000000000034,-1007.0000000000024,461.99999999999574,280.9999999999775,-1019.0000000000143,-1296.0000000000082,-329.9999999999983,-1241.9999999999902,-2.0000000000131024,,-5576.000000000069
2015.04.13,-119.99999999999788,449.9999999999948,931.9999999999995,-895.9999999999968,207.99999999998596,-484.00000000001774,-53.00000000001148,-322.9999999999955,-1020.0000000000098,-967.0000000000067,454.9999999999943,361.99999999999477,-1049.9999999999955,-1261.000000000001,-299.99999999999716,-1170.9999999999923,-2.0000000000131024,,-5240.0000000000655
2015.04.13,-193.99999999999417,461.99999999998465,903.9999999999937,-871.999999999995,113.99999999999189,-486.00000000000864,-139.00000000001,-353.99999999999875,-1047.000000000009,-999.0000000000055,403.99999999999324,363.9999999999759,-995.9999999999969,-1300.0000000000123,-271.0000000000008,-1151.9999999999868,3.999999999981796,,-5558.000000000096
2015.04.13,-210.99999999999451,459.99999999999375,863.9999999999981,-801.9999999999916,93.99999999999409,-479.0000000000072,-158.00000000000125,-363.0000000000022,-1018.0000000000077,-944.0000000000003,388.9999999999949,363.9999999999759,-992.0000000000151,-1214.0000000000039,-266.9999999999959,-1065.9999999999882,42.999999999993044,,-5300.000000000059
2015.04.13,-148.0000000000037,461.99999999998465,861.0000000000007,-793.9999999999947,185.99999999999727,-461.0000000000003,-120.00000000000455,-326.9999999999995,-967.0000000000067,-885.0000000000025,420.9999999999936,433.9999999999975,-1022.0000000000118,-1127.9999999999957,-250.0,-1024.000000000001,54.99999999998284,,-4707.000000000064
2015.04.13,-75.9999999999983,434.9999999999854,900.9999999999962,-851.0000000000017,232.99999999999432,-493.0000000000101,-55.00000000000682,-293.99999999999426,-944.0000000000003,-902.9999999999983,473.99999999999665,428.9999999999736,-1029.9999999999975,-1099.0000000000055,-249.00000000000944,-1085.9999999999986,54.99999999998284,,-4553.000000000092
2015.04.14,-151.9999999999966,408.9999999999927,951.9999999999973,-845.9999999999912,119.99999999998678,-518.0000000000184,-65.00000000001194,-334.00000000000097,-1053.0000000000039,-948.9999999999999,439.0000000000005,377.9999999999859,-964.0000000000093,-1119.0000000000034,-255.00000000000966,-1065.9999999999882,123.99999999999079,,-4899.00000000008
2015.04.14,-100.00000000000009,398.9999999999938,930.999999999993,-874.9999999999925,160.00000000000458,-463.0000000000134,-64.00000000000716,-317.9999999999961,-1014.0000000000038,-958.0000000000033,442.9999999999934,377.9999999999859,-978.0000000000122,-1134.999999999997,-250.0,-1106.9999999999993,64.99999999998174,,-4886.000000000072
2015.04.14,-97.9999999999981,370.00000000000364,951.9999999999973,-868.000000000002,147.99999999999258,-461.0000000000003,-92.00000000001296,-297.9999999999983,-1020.0000000000098,-934.9999999999969,414.9999999999987,387.00000000000045,-910.9999999999951,-1174.0000000000084,-213.99999999999864,-1076.9999999999982,80.99999999999774,,-4795.000000000027
2015.04.14,-131.00000000000333,384.9999999999909,919.9999999999986,-829.9999999999974,127.99999999999478,-453.0000000000145,-66.0000000000025,-314.99999999999864,-1021.0000000000052,-919.9999999999986,398.9999999999938,308.9999999999975,-941.0000000000141,-1168.0000000000134,-271.0000000000008,-1084.9999999999936,88.99999999998354,,-4971.000000000083
2015.04.14,-173.9999999999964,414.00000000000324,928.9999999999909,-786.9999999999933,95.999999999985,-500.00000000001154,-112.00000000000898,-349.99999999999477,-1059.00000000001,-912.0000000000017,405.9999999999952,330.99999999998886,-983.0000000000006,-1112.0000000000018,-277.000000000001,-1046.999999999997,147.99999999999258,,-4989.000000000062
2015.04.14,-141.99999999999767,359.99999999998255,944.0000000000003,-780.9999999999984,92.00000000000318,-480.00000000001376,-51.00000000000193,-320.9999999999935,-1049.0,-879.0000000000075,389.99999999999034,234.99999999998522,-903.0000000000093,-1072.0000000000064,-286.00000000000136,-1045.9999999999923,174.99999999999181,,-4814.000000000068
2015.04.14,-190.00000000000128,441.0000000000025,853.9999999999992,-786.9999999999933,103.99999999999298,-438.00000000000506,-20.000000000010232,-324.9999999999975,-995.0000000000015,-907.9999999999977,368.9999999999971,204.99999999998408,-917.0000000000123,-1205.0000000000116,-316.0000000000025,-1115.9999999999995,43.999999999999595,,-5200.000000000056
2015.04.14,-254.99999999999412,566.9999999999842,687.9999999999998,-669.9999999999928,133.00000000000534,-409.99999999999926,12.999999999991019,-312.9999999999966,-881.0000000000095,-843.0000000000049,357.99999999999164,176.9999999999925,-920.0000000000097,-1117.0000000000125,-332.9999999999984,-1065.9999999999882,-30.0000000000189,,-4902.00000000006
2015.04.14,-197.00000000000273,509.00000000000387,763.9999999999981,-754.9999999999945,158.99999999999804,-426.9999999999996,1.9999999999953388,-312.00000000000114,-915.0000000000102,-882.000000000005,390.99999999999693,227.99999999998022,-947.000000000009,-1123.0000000000073,-320.0000000000074,-1107.99999999999,10.999999999983245,,-4922.000000000071
2015.04.14,-202.9999999999976,436.9999999999985,624.9999999999977,-684.9999999999911,78.00000000000028,-511.000000000017,27.999999999991587,-291.99999999999227,-785.0000000000024,-819.0000000000031,407.99999999999727,99.99999999999432,-808.0000000000088,-944.9999999999958,-316.0000000000025,-1042.9999999999923,-120.00000000000898,,-4851.000000000033
2015.04.14,-263.99999999999756,505.99999999998425,625.9999999999932,-613.9999999999924,52.99999999999194,-558.0000000000141,0.999999999990564,-296.9999999999917,-828.0000000000065,-795.9999999999967,422.9999999999956,99.99999999999432,-781.0000000000094,-829.0000000000131,-302.0000000000067,-998.9999999999952,-23.00000000001745,,-4582.000000000091
2015.04.14,-249.99999999999466,473.99999999999665,631.9999999999992,-586.9999999999931,46.999999999997044,-533.0000000000057,6.999999999990791,-309.99999999999915,-822.0000000000005,-758.9999999999985,407.99999999999727,94.99999999999886,-805.9999999999956,-775.9999999999989,-317.0000000000073,-952.9999999999887,9.999999999998899,,-4440.000000000004
2015.04.14,-214.99999999999852,417.0000000000007,718.9999999999918,-645.999999999991,39.999999999995595,-524.0000000000133,6.000000000000227,-295.0000000000008,-881.0000000000095,-792.9999999999993,395.99999999999636,74.99999999998863,-754.0000000000102,-865.0000000000047,-302.99999999999727,-997.9999999999905,53.999999999998494,,-4567.000000000044
2015.04.14,-124.99999999999733,287.9999999999994,757.999999999992,-720.9999999999939,48.000000000003595,-553.0000000000035,134.00000000000034,-263.99999999999756,-850.0000000000063,-797.0000000000033,415.99999999999415,-96.00000000000364,-687.9999999999998,-834.0000000000014,-362.000000000009,-1094.9999999999989,6.999999999979245,,-4734.0000000000455
2015.04.14,-114.00000000000298,271.99999999998334,805.0000000000001,-729.0000000000018,45.99999999999049,-600.0000000000006,81.99999999999363,-251.00000000000122,-893.0000000000105,-794.0000000000058,456.9999999999963,-11.000000000024102,-678.0000000000008,-764.0000000000091,-289.0000000000015,-1053.9999999999877,62.99999999999084,,-4452.000000000091
2015.04.14,-90.0000000000012,253.99999999999866,856.0000000000013,-744.0000000000002,68.99999999998573,-590.0000000000016,126.99999999999534,-202.0000000000022,-920.0000000000097,-794.0000000000058,446.9999999999974,-72.00000000000273,-570.0000000000039,-751.0000000000127,-266.00000000000534,-1089.999999999989,109.99999999998789,,-4226.000000000068
2015.04.14,-7.9999999999968985,261.0000000000001,841.9999999999983,-725.9999999999933,182.99999999999983,-615.00000000001,346.9999999999942,-134.99999999999625,-847.0000000000089,-719.9999999999984,535.999999999992,-236.00000000001842,-577.0000000000052,-597.0000000000031,-356.9999999999993,-1155.9999999999918,108.99999999998133,,-3696.000000000056
2015.04.14,0.0,286.99999999999284,889.9999999999908,-756.9999999999966,231.0000000000034,-641.0000000000027,405.9999999999917,-147.99999999999258,-884.000000000007,-738.0000000000053,572.9999999999902,-258.0000000000098,-673.9999999999968,-611.000000000006,-421.0000000000065,-1224.9999999999943,131.99999999999878,,-3838.0000000000496
2015.04.14,-43.999999999999595,317.9999999999961,968.9999999999976,-825.9999999999934,190.99999999998562,-693.0000000000102,332.9999999999984,-185.99999999999727,-999.0000000000055,-846.9999999999977,590.999999999997,-212.0000000000175,-710.0000000000106,-744.0000000000114,-414.0000000000015,-1305.9999999999973,137.9999999999937,,-4441.000000000074
2015.04.14,-31.999999999998696,422.9999999999956,871.999999999995,-805.9999999999956,316.99999999998954,-592.9999999999991,351.99999999998965,-152.99999999999204,-891.0000000000084,-821.000000000005,569.9999999999927,-110.00000000001364,-768.0000000000131,-785.0000000000134,-389.00000000001,-1288.9999999999873,46.999999999997044,,-4056.0000000000764
2015.04.14,-239.99999999999577,249.99999999999466,932.999999999995,-781.9999999999939,-161.00000000001114,-739.0000000000008,120.99999999999511,-353.99999999999875,-1107.0000000000025,-948.0000000000044,446.9999999999974,-337.0000000000175,-649.999999999995,-872.0000000000061,-451.0000000000076,-1266.999999999996,157.99999999999147,,-5999.0000000000555
2015.04.14,-198.99999999999363,136.00000000000279,1000.9999999999964,-851.9999999999972,-215.00000000000963,-778.000000000012,56.99999999998795,-319.0000000000026,-1149.0,-989.0000000000066,440.9999999999914,-302.0000000000209,-497.99999999999847,-922.0000000000006,-352.00000000000387,-1265.0000000000005,146.99999999998602,,-6058.000000000081
2015.04.14,-166.99999999999494,227.99999999998377,1095.0000000000016,-884.9999999999914,-60.000000000015596,-645.0000000000067,177.99999999999727,-334.9999999999964,-1213.0000000000084,-992.000000000004,484.999999999991,-334.0000000000032,-666.9999999999953,-1080.9999999999986,-475.0000000000085,-1372.0,230.9999999999812,,-6009.000000000068
2015.04.14,-61.999999999995396,-200.00000000000017,1212.9999999999975,-975.9999999999991,-354.0000000000099,-614.0000000000034,343.9999999999941,-293.99999999999426,-1257.0000000000082,-1005.0000000000003,273.000000000001,-868.0000000000234,-278.00000000000045,-1130.0000000000089,-546.0000000000065,-1497.0,271.99999999998334,,-6979.000000000074
2015.04.14,-148.99999999999915,-14.000000000002899,1058.9999999999989,-905.0000000000002,-280.9999999999979,-515.000000000021,415.9999999999968,-352.9999999999922,-1166.0000000000005,-999.0000000000055,229.99999999999687,-907.0000000000107,-496.00000000000756,-1283.9999999999964,-677.0000000000067,-1541.9999999999873,160.99999999998892,,-7422.000000000046
2015.04.14,-65.00000000000395,7.999999999985796,1061.000000000001,-914.9999999999991,-137.00000000000932,-528.0000000000174,467.9999999999893,-256.0000000000007,-1101.0000000000075,-940.0000000000075,307.99999999999716,-808.0000000000211,-451.0000000000014,-1153.000000000004,-602.0000000000039,-1521.000000000001,147.99999999999258,,-6484.00000000011
2015.04.14,-53.00000000000304,82.99999999998863,1093.999999999995,-913.9999999999926,-48.000000000003595,-487.99999999999955,415.9999999999968,-207.00000000000162,-1124.0000000000027,-933.000000000006,322.9999999999955,-626.0000000000048,-451.0000000000014,-1188.9999999999957,-504.0000000000049,-1474.9999999999943,186.99999999998164,,-5909.000000000053
2015.04.14,-170.00000000000347,180.0000000000024,1031.9999999999995,-901.9999999999917,-124.99999999999733,-502.00000000000244,308.9999999999975,-230.99999999999233,-1150.0000000000066,-1007.0000000000024,292.9999999999988,-567.0000000000073,-409.0000000000149,-1263.9999999999984,-451.9999999999982,-1486.9999999999948,126.99999999998823,,-6325.000000000024
2015.04.14,-71.99999999999429,208.99999999999253,995.0000000000015,-819.9999999999985,41.000000000002146,-432.0000000000102,173.99999999999238,-197.99999999999818,-1049.0,-862.0000000000072,336.9999999999984,-174.0000000000066,-541.9999999999981,-1103.9999999999939,-305.0000000000068,-1205.9999999999889,187.99999999998818,,-4820.000000000027
2015.04.14,-53.999999999998494,322.9999999999844,949.9999999999953,-780.9999999999984,182.99999999999983,-414.00000000000324,218.9999999999941,-176.99999999999383,-988.0,-806.0000000000067,385.99999999999744,-61.00000000000705,-677.0000000000165,-1038.0000000000057,-316.0000000000025,-1167.9999999999923,184.99999999999073,,-4234.000000000062
2015.04.14,33.000000000005244,122.99999999998423,1023.9999999999916,-888.9999999999953,113.99999999999189,-403.00000000002,353.9999999999992,-180.99999999999784,-1023.0000000000073,-895.0000000000014,364.9999999999931,-213.99999999999864,-394.00000000000546,-1080.9999999999986,-386.0000000000099,-1322.9999999999932,184.99999999999073,,-4591.000000000071
2015.04.14,-417.99999999999613,978.9999999999966,720.9999999999939,-334.00000000000097,295.0000000000008,-135.00000000001845,40.99999999999682,-247.99999999999267,-1048.0000000000045,-665.9999999999999,243.99999999999977,326.9999999999982,-927.9999999999955,-1107.0000000000136,-243.99999999999977,-837.9999999999939,491.99999999998136,,-2867.0000000000477
2015.04.14,-648.9999999999995,1326.9999999999893,544.9999999999955,-86.99999999999264,289.0000000000059,-108.00000000001918,-83.00000000001262,-36.999999999998145,-1042.0000000000095,-572.0000000000058,230.99999999999233,498.9999999999952,-485.0000000000021,-983.0000000000006,93.99999999999409,-667.9999999999922,583.0000000000002,,-1146.0000000000598
2015.04.14,-761.0000000000006,1503.9999999999943,492.999999999999,-36.999999999998145,286.99999999999284,-98.0000000000203,-52.00000000000671,-63.00000000000195,-1091.0000000000086,-628.0000000000064,228.99999999999034,542.999999999978,-502.00000000000244,-1075.0000000000036,102.99999999999443,-696.9999999999885,586.999999999982,,-1258.0000000001066
2015.04.14,-959.9999999999942,1622.9999999999966,466.9999999999952,-14.999999999998348,92.99999999998754,-160.00000000000458,-261.0000000000099,-141.99999999999767,-1210.0,-743.0000000000048,178.99999999999582,544.9999999999875,-510.00000000001046,-1310.9999999999955,103.9999999999992,-741.9999999999902,571.9999999999948,,-2471.000000000049
