date,USDCHF,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPAUD,EURCAD,EURAUD,AUDCAD,NZDCAD,AUDNZD,empty,sum
2021.07.05,-236.00000000000287,109.00000000000887,-346.0000000000019,-17.999999999995797,-45.99999999999049,-321.0000000000157,-141.99999999999767,46.00000000000648,-289.0000000000059,-287.0000000000039,-43.999999999999595,384.00000000000654,-547.0000000000086,147.00000000000824,-282.99999999999994,-292.00000000000335,-240.00000000001796,,-2405.0000000000136
2021.07.05,-252.0000000000078,144.00000000000546,-354.9999999999942,-8.999999999992347,-19.999999999997797,-331.999999999999,-148.99999999999915,26.00000000001046,-309.0000000000037,-299.00000000000483,-29.999999999996696,363.0000000000022,-540.0000000000072,103.00000000000864,-297.00000000000284,-304.9999999999997,-255.00000000000523,,-2515.9999999999827
2021.07.05,-243.00000000000432,129.0000000000049,-333.0000000000055,-61.999999999995396,-40.99999999999105,-320.00000000000915,-147.00000000000824,32.00000000001069,-331.0000000000035,-309.0000000000037,-36.0000000000027,268.0000000000016,-546.000000000002,51.000000000001044,-341.0000000000024,-314.99999999999864,-297.0000000000139,,-2841.0000000000223
2021.07.05,-246.00000000000176,140.00000000000057,-375.0000000000142,-32.999999999994145,-25.999999999992696,-320.00000000000915,-146.00000000000168,46.00000000000648,-309.99999999999915,-284.0000000000065,-36.0000000000027,322.00000000000006,-561.9999999999958,97.9999999999981,-316.0000000000052,-307.0000000000017,-281.0000000000201,,-2636.0000000000396
2021.07.05,-253.99999999999866,173.00000000000182,-391.000000000008,22.0000000000109,18.0000000000069,-309.0000000000037,-147.99999999999258,60.000000000002274,-280.9999999999979,-272.00000000000557,-34.99999999999615,401.99999999999125,-561.9999999999958,168.0000000000126,-284.0000000000065,-285.9999999999974,-262.00000000000665,,-2240.999999999983
2021.07.05,-245.0000000000063,180.99999999999739,-368.00000000001273,-2.999999999997449,7.0000000000014495,-311.0000000000168,-160.00000000000458,66.0000000000025,-292.00000000000335,-275.000000000003,-39.999999999995595,383.0,-575.9999999999987,164.99999999999292,-291.0000000000079,-292.9999999999988,-264.0000000000198,,-2316.000000000071
2021.07.05,-236.00000000000287,156.0000000000059,-351.0000000000124,-30.999999999992145,-7.9999999999968985,-302.0000000000023,-158.99999999999804,91.99999999999875,-295.99999999999625,-265.0000000000041,-71.99999999999429,296.9999999999917,-584.0000000000067,134.99999999999625,-319.99999999999807,-287.9999999999994,-287.9999999999994,,-2520.000000000011
2021.07.05,-236.00000000000287,156.99999999999648,-383.0,-17.999999999995797,-5.999999999994898,-280.9999999999979,-139.00000000000023,91.99999999999875,-273.000000000001,-248.99999999999923,-68.00000000000139,336.9999999999873,-595.9999999999966,168.99999999999693,-303.0000000000088,-288.9999999999948,-272.00000000000557,,-2358.0000000000196
2021.07.05,-253.0000000000032,141.00000000000534,-395.99999999999636,-13.999999999991797,-27.999999999994696,-417.0000000000007,-167.00000000000603,38.000000000010914,-312.00000000000114,-300.0000000000003,-48.99999999999905,398.9999999999938,-594.0000000000057,137.00000000000932,-302.0000000000023,-305.99999999999517,-279.00000000000705,,-2701.9999999999836
2021.07.05,-235.00000000000742,18.000000000000682,-368.00000000001273,-93.99999999999409,-94.99999999998954,-473.99999999999665,-205.99999999999508,-69.00000000000261,-358.9999999999982,-334.00000000000097,-0.999999999995449,421.99999999998903,-709.0000000000041,69.00000000000794,-391.000000000008,-381.99999999999346,-293.0000000000099,,-3501.000000000011
2021.07.05,-326.9999999999995,24.00000000000091,-458.00000000000284,-83.9999999999952,-77.99999999998919,-514.0000000000144,-245.0000000000063,-125.0,-383.0,-361.0000000000002,2.000000000002,408.9999999999927,-683.0000000000114,76.99999999999375,-402.00000000000233,-397.0000000000029,-263.00000000001324,,-3808.0000000000477
2021.07.05,-319.0000000000026,-46.999999999997044,-441.0000000000025,-143.9999999999997,-89.99999999999008,-504.9999999999999,-246.99999999999721,-128.99999999999068,-402.9999999999978,-370.00000000000364,-43.999999999999595,346.0000000000019,-839.0000000000119,18.999999999991246,-475.99999999999864,-407.99999999999727,-328.00000000001717,,-4425.000000000013
2021.07.05,-191.00000000000784,-96.9999999999942,-351.99999999999676,-191.99999999999218,-105.99999999999498,-503.000000000009,-226.99999999999943,-123.99999999999523,-414.00000000000324,-324.00000000000205,-9.00000000000345,316.99999999998954,-771.0000000000106,-38.99999999998904,-494.00000000000557,-398.9999999999938,-369.0000000000193,,-4294.000000000027
2021.07.05,-219.00000000000253,-67.99999999999784,-337.0000000000095,-178.99999999999582,-95.99999999999609,-539.0000000000006,-246.99999999999721,-125.0,-400.00000000000034,-312.9999999999966,17.000000000000348,370.999999999988,-737.9999999999942,-1.999999999990898,-482.00000000000466,-378.00000000000057,-386.00000000001967,,-4121.000000000017
2021.07.05,-179.00000000000693,-85.99999999999852,-392.00000000001455,-166.99999999999494,-73.99999999999629,-504.9999999999999,-234.00000000000088,-96.9999999999942,-387.000000000004,-290.00000000000136,-19.00000000000235,343.99999999998875,-838.0000000000055,42.0000000000087,-519.9999999999983,-386.9999999999929,-400.00000000000034,,-4189.000000000014
2021.07.05,-114.99999999999844,-146.0000000000008,-385.99999999999744,-199.9999999999891,-122.99999999999534,-417.0000000000007,-194.99999999998963,-69.00000000000261,-353.0000000000033,-272.00000000000557,-19.999999999997797,347.9999999999928,-855.0000000000058,52.99999999999194,-523.0000000000068,-407.0000000000018,-417.0000000000007,,-4097.000000000011
2021.07.05,-155.00000000000514,-134.9999999999909,-422.9999999999956,-187.9999999999993,-76.99999999999375,-436.9999999999985,-201.99999999999108,-120.99999999999511,-362.00000000000676,-258.9999999999981,-10.999999999994348,350.00000000000585,-876.9999999999944,59.99999999999339,-541.9999999999981,-412.00000000000125,-442.00000000000904,,-4232.999999999973
2021.07.05,-141.00000000000225,-141.9999999999959,-422.9999999999956,-173.9999999999964,-65.99999999999939,-429.00000000001273,-198.99999999999363,-104.99999999998977,-328.0000000000061,-221.99999999999997,-26.999999999999247,405.9999999999952,-905.0000000000002,103.00000000000864,-518.0000000000074,-395.0000000000009,-436.9999999999985,,-4001.999999999994
2021.07.05,-116.00000000000499,-149.99999999999147,-415.99999999999415,-195.9999999999962,-85.99999999999719,-439.99999999999596,-177.99999999998929,-93.99999999999409,-362.00000000000676,-239.99999999999577,-0.999999999995449,340.00000000000693,-896.000000000008,28.000000000005798,-570.0000000000039,-426.9999999999996,-418.0000000000073,,-4221.999999999967
2021.07.05,-170.00000000000347,-131.00000000000023,-490.0000000000126,-162.99999999999093,-50.99999999998994,-492.0000000000035,-198.00000000000927,-114.99999999999488,-368.9999999999971,-248.99999999999923,27.999999999994696,407.99999999998613,-931.9999999999995,38.0000000000047,-573.0000000000013,-422.00000000000017,-433.0000000000167,,-4314.000000000034
2021.07.05,-216.0000000000051,-100.99999999999909,-556.0000000000009,-146.99999999999713,-35.999999999991594,-534.0000000000123,-188.9999999999947,-119.99999999999034,-380.00000000000256,-263.99999999999756,39.999999999995595,418.9999999999916,-923.0000000000072,-55.000000000005045,-590.0000000000016,-441.99999999999795,-423.0000000000178,,-4517.000000000035
2021.07.05,-168.00000000000148,-72.00000000000273,-561.0000000000115,-148.99999999999915,-47.9999999999925,-497.0000000000141,-150.99999999999002,-64.99999999999773,-375.0000000000031,-260.00000000000466,22.999999999995246,418.9999999999916,-933.000000000006,-48.99999999998794,-587.9999999999997,-451.9999999999969,-403.00000000002,,-4329.00000000004
2021.07.05,-236.99999999999832,-42.999999999992156,-571.9999999999948,-118.99999999999133,-18.999999999991246,-475.0000000000032,-202.9999999999976,-95.99999999998943,-361.0000000000002,-253.99999999999866,26.999999999999247,424.99999999998647,-917.0000000000123,41.000000000002146,-575.0000000000033,-441.99999999999795,-407.0000000000018,,-4226.9999999999845
2021.07.05,-236.00000000000287,-15.999999999991132,-522.0000000000002,-111.99999999998988,-26.999999999999247,-513.0000000000078,-212.99999999999653,-96.9999999999942,-370.00000000000364,-287.0000000000039,19.999999999997797,412.9999999999967,-863.9999999999981,39.00000000001125,-543.0000000000045,-441.99999999999795,-398.00000000000944,,-4167.999999999994
2021.07.05,-291.0000000000079,-9.000000000000341,-628.0000000000064,-105.99999999999498,-24.999999999997247,-531.9999999999991,-224.000000000002,-153.99999999999636,-375.9999999999986,-284.0000000000065,29.000000000001247,418.9999999999916,-902.0000000000028,52.99999999999194,-540.0000000000072,-431.99999999999903,-374.0000000000077,,-4376.000000000041
2021.07.05,-255.00000000000523,-13.999999999995794,-592.9999999999991,-132.99999999999423,-35.999999999991594,-514.9999999999987,-212.99999999999653,-110.99999999999,-397.99999999999835,-292.00000000000335,16.0000000000049,283.99999999999534,-879.9999999999919,-53.999999999998494,-539.0000000000006,-431.0000000000036,-412.00000000001234,,-4575.999999999979
2021.07.05,-229.00000000000142,-37.9999999999967,-446.9999999999974,-156.99999999999602,-63.99999999999739,-544.9999999999955,-219.99999999999798,-117.999999999995,-409.0000000000038,-309.0000000000037,14.000000000002899,241.99999999998667,-767.9999999999909,-70.99999999999883,-543.0000000000045,-402.00000000000233,-417.0000000000007,,-4480.999999999992
2021.07.05,-243.00000000000432,-43.99999999999693,-367.0000000000062,-152.99999999999204,-49.99999999999449,-577.0000000000052,-236.99999999999832,-147.99999999999613,-429.0000000000016,-309.0000000000037,51.000000000001044,377.9999999999894,-695.0000000000011,-32.999999999994145,-479.0000000000072,-348.00000000000387,-416.00000000001637,,-4099.000000000032
2021.07.05,-239.0000000000003,-48.00000000000182,-249.00000000001032,-166.99999999999494,-70.99999999999883,-601.000000000007,-238.99999999998923,-153.99999999999636,-429.99999999999704,-324.9999999999975,60.00000000000449,374.999999999992,-573.0000000000013,-45.000000000006146,-402.00000000000233,-283.99999999999534,-406.00000000001745,,-3798.00000000002
2021.07.05,-221.00000000000452,-54.99999999999261,-256.99999999999613,-166.99999999999494,-69.9999999999923,-583.0000000000002,-232.99999999999432,-131.00000000000023,-429.0000000000016,-314.0000000000032,41.000000000002146,353.99999999998766,-602.999999999998,-45.99999999999049,-421.0000000000047,-292.00000000000335,-417.0000000000007,,-3843.9999999999873
2021.07.05,-217.0000000000005,-78.00000000000296,-234.00000000000088,-161.00000000000003,-81.9999999999932,-564.000000000009,-235.99999999999176,-153.99999999999636,-417.0000000000007,-324.00000000000205,34.99999999999615,314.99999999999864,-571.9999999999948,-25.999999999992696,-407.0000000000018,-319.99999999999807,-451.0000000000014,,-3892.9999999999914
2021.07.05,-204.00000000000418,-67.99999999999784,-272.00000000000557,-154.99999999999403,-84.99999999999064,-529.0000000000017,-236.99999999999832,-158.99999999999181,-400.00000000000034,-290.9999999999968,43.999999999999595,289.9999999999903,-612.9999999999969,-32.999999999994145,-406.00000000000637,-270.99999999999903,-418.0000000000073,,-3806.999999999995
2021.07.05,-213.00000000000762,-66.99999999999307,-259.0000000000092,-141.99999999999767,-69.9999999999923,-556.0000000000009,-249.00000000001032,-155.00000000000114,-400.00000000000034,-300.0000000000003,46.00000000000159,357.00000000000733,-608.9999999999928,2.999999999997449,-392.9999999999989,-285.9999999999974,-405.0000000000109,,-3698.0000000000064
2021.07.05,-212.00000000000108,-63.00000000000239,-280.0000000000136,-168.99999999999693,-237.99999999999378,-554.00000000001,-245.99999999999068,-152.00000000000102,-414.9999999999987,-304.00000000000426,36.0000000000027,310.9999999999946,-636.9999999999986,-65.99999999998829,-439.0000000000005,-414.00000000000324,-425.0000000000087,,-4267.000000000015
2021.07.05,-221.00000000000452,-63.99999999999295,-280.9999999999979,-161.99999999999548,-319.99999999999807,-560.0000000000049,-255.00000000000523,-165.99999999999682,-409.0000000000038,-400.00000000000034,29.999999999996696,187.99999999998818,-652.9999999999925,-58.000000000002494,-443.0000000000045,-858.9999999999986,-413.00000000001893,,-5046.000000000033
2021.07.05,-236.00000000000287,-3.0000000000001137,-289.0000000000059,-157.99999999999147,-65.99999999999939,-551.0000000000126,-263.99999999999756,-143.00000000000068,-424.9999999999976,-321.0000000000046,39.999999999995595,191.99999999999218,-628.9999999999907,-86.0000000000083,-443.99999999999994,-322.00000000000006,-426.00000000001523,,-4131.000000000039
2021.07.05,-250.00000000000577,4.0000000000048885,-455.0000000000054,-149.99999999999457,-82.99999999999974,-551.9999999999969,-262.00000000000665,-170.99999999999227,-429.99999999999704,-326.9999999999995,46.00000000000159,219.99999999999798,-687.9999999999998,-78.00000000000028,-458.9999999999983,-351.0000000000013,-398.00000000000944,,-4384.000000000003
2021.07.05,-243.00000000000432,6.000000000000227,-368.00000000001273,-145.9999999999906,-73.99999999999629,-539.0000000000006,-232.99999999999432,-170.0000000000017,-411.0000000000058,-314.0000000000032,56.99999999999594,211.99999999998997,-639.0000000000118,-140.99999999999113,-460.00000000000483,-317.9999999999961,-417.0000000000007,,-4198.000000000028
2021.07.06,-221.00000000000452,-51.00000000000193,-313.00000000000773,-158.99999999999804,-59.99999999999339,-450.00000000001705,-212.99999999999653,-313.0000000000024,-378.999999999996,-256.99999999999613,53.00000000000304,129.00000000000134,-564.9999999999933,-158.99999999999804,-412.00000000000125,-298.9999999999937,-313.00000000000773,,-3982.000000000003
2021.07.06,-248.00000000000378,-15.000000000000568,-310.0000000000103,-134.99999999999625,-41.9999999999976,-514.9999999999987,-224.000000000002,-185.00000000000227,-428.00000000000614,-273.9999999999965,53.999999999998494,168.99999999999693,-594.0000000000057,-113.00000000000753,-418.0000000000073,-280.00000000000244,-402.0000000000135,,-3960.0000000000555
2021.07.06,-221.99999999999997,-45.000000000001705,-280.9999999999979,-293.99999999999426,-455.99999999998977,-548.0000000000151,-226.99999999999943,-203.99999999999352,-526.9999999999997,-651.0000000000016,55.000000000005045,89.00000000000574,-595.0000000000122,-363.0000000000022,-540.0000000000072,-732.9999999999948,-399.00000000001603,,-5941.000000000015
2021.07.06,-212.00000000000108,-42.999999999992156,-273.9999999999965,-303.9999999999932,-450.9999999999903,-556.0000000000009,-190.00000000000128,-113.99999999999011,-534.9999999999966,-656.9999999999965,99.00000000000463,52.99999999999194,-584.0000000000067,-381.99999999999346,-586.0000000000088,-776.9999999999943,-83.00000000001084,,-5595.999999999976
2021.07.06,-217.0000000000005,-36.000000000001364,-321.0000000000157,-279.99999999999136,-393.9999999999944,-575.9999999999987,-214.00000000000307,-114.99999999999488,-529.9999999999972,-617.0000000000009,92.00000000000318,127.99999999999478,-634.0000000000013,-316.99999999998954,-590.0000000000016,-717.000000000001,-112.000000000001,,-5449.9999999999945
2021.07.06,-233.00000000000543,-30.9999999999917,-317.9999999999961,-288.9999999999948,-399.99999999998926,-595.9999999999966,-232.00000000000998,-138.9999999999958,-544.0,-624.0000000000023,85.99999999999719,113.00000000000753,-635.9999999999922,-313.00000000000773,-591.0000000000082,-746.0000000000023,-104.99999999999955,,-5597.999999999987
2021.07.06,-236.00000000000287,-132.000000000005,-368.9999999999971,-268.99999999999704,-383.0,-590.0000000000016,-209.9999999999991,-198.99999999999807,-519.0000000000028,-600.999999999996,90.99999999999665,150.99999999999002,-675.0000000000034,-296.9999999999917,-611.000000000006,-746.0000000000023,-102.00000000000209,,-5697.000000000018
2021.07.06,-226.99999999999943,-137.00000000000045,-371.00000000001023,-312.9999999999966,-387.99999999999943,-597.0000000000031,-195.9999999999962,-209.99999999999375,-553.0000000000035,-607.9999999999974,112.000000000001,93.99999999999409,-666.9999999999953,-384.00000000000654,-633.0000000000058,-764.9999999999934,-111.00000000001664,,-5954.000000000023
2021.07.06,-233.00000000000543,-126.99999999999534,-354.9999999999942,-301.9999999999912,-375.9999999999986,-636.0000000000143,-188.00000000001037,-226.99999999998965,-558.9999999999984,-607.9999999999974,134.99999999999625,120.99999999999334,-622.0000000000115,-412.9999999999967,-633.0000000000058,-739.0000000000008,-116.00000000000499,,-5878.000000000024
2021.07.06,-231.0000000000034,-159.9999999999966,-371.00000000001023,-342.9999999999933,-508.9999999999928,-710.999999999995,-211.99999999998997,-245.9999999999951,-582.0000000000048,-717.000000000001,136.00000000000279,191.00000000000784,-641.0000000000027,-421.0000000000047,-621.0000000000049,-824.999999999998,-89.00000000000574,,-6351.999999999987
2021.07.06,-196.00000000000728,-155.9999999999917,-235.00000000000742,-407.99999999999727,-568.9999999999973,-729.0000000000018,-211.00000000000563,-210.99999999999852,-626.9999999999998,-746.9999999999976,178.99999999999582,86.99999999999264,-571.0000000000103,-531.9999999999991,-685.0000000000023,-881.9999999999939,-4.000000000004,,-6497.000000000025
2021.07.06,-200.00000000000017,-115.99999999999966,-236.99999999999832,-426.9999999999996,-593.9999999999945,-736.0000000000033,-222.99999999999542,-177.99999999999727,-634.0000000000013,-761.0000000000006,187.00000000000384,75.00000000000284,-592.9999999999991,-526.0000000000042,-709.9999999999995,-902.9999999999983,0.0,,-6575.999999999985
2021.07.06,-104.99999999999955,-120.00000000000455,-191.00000000000784,-477.99999999998954,-650.9999999999905,-663.0000000000135,-147.99999999999258,-39.00000000000148,-602.0000000000025,-751.0000000000017,180.99999999999784,46.999999999997044,-575.9999999999987,-594.0000000000057,-730.0000000000084,-946.0000000000024,-9.000000000014552,,-6375.000000000039
2021.07.06,-90.0000000000012,-108.00000000000409,-156.00000000000057,-516.9999999999897,-675.9999999999989,-689.0000000000063,-148.99999999999915,-22.999999999996135,-656.9999999999965,-780.9999999999984,202.0000000000022,-66.00000000001049,-564.9999999999933,-673.9999999999968,-778.0000000000009,-966.0000000000002,-31.000000000003247,,-6723.999999999994
2021.07.06,-114.99999999999844,-112.99999999999955,-219.99999999999798,-503.99999999999335,-646.9999999999976,-687.9999999999998,-171.99999999999437,-60.000000000002274,-645.0000000000067,-773.9999999999969,197.99999999999818,-56.99999999999594,-617.0000000000009,-661.0000000000005,-773.0000000000015,-976.9999999999945,-26.999999999999247,,-6851.999999999981
2021.07.06,-124.99999999999733,-114.99999999999488,-256.00000000001177,-542.9999999999935,-741.9999999999982,-683.9999999999957,-180.0000000000024,-78.99999999999352,-680.9999999999983,-856.9999999999967,175.99999999999838,-151.00000000001222,-632.9999999999947,-750.0000000000063,-835.000000000008,-1080.9999999999986,-8.000000000008,,-7544.000000000012
2021.07.06,-99.00000000000463,-141.9999999999959,-184.00000000000637,-539.999999999996,-710.999999999995,-670.000000000015,-175.99999999999838,-54.99999999999261,-668.0000000000019,-822.9999999999959,170.00000000000347,-86.0000000000083,-639.0000000000118,-666.9999999999953,-801.0000000000073,-1039.0000000000011,32.999999999994145,,-7097.000000000027
2021.07.06,-97.9999999999981,-155.9999999999917,-201.00000000000674,-594.99999999999,-688.9999999999952,-709.0000000000041,-204.00000000000418,-84.99999999999375,-702.9999999999981,-787.0000000000043,166.99999999999494,-194.0000000000053,-668.0000000000019,-733.0000000000059,-851.0000000000017,-1005.9999999999958,-66.00000000001049,,-7578.000000000012
2021.07.06,-58.000000000002494,-182.00000000000216,-120.00000000000898,-815.9999999999945,-858.9999999999986,-673.0000000000125,-209.9999999999991,-15.999999999991132,-839.0000000000009,-870.0000000000041,111.00000000000554,-642.9999999999936,-611.000000000006,-1051.0000000000018,-1000.0000000000009,-1063.9999999999982,-163.00000000000205,,-9064.000000000013
2021.07.06,-53.999999999998494,-152.00000000000102,-41.000000000002146,-740.9999999999917,-836.9999999999989,-704.0000000000157,-249.99999999999466,11.00000000000989,-826.0000000000045,-907.9999999999977,100.99999999999554,-507.000000000013,-614.0000000000034,-919.0000000000032,-947.000000000009,-1078.0000000000011,-121.99999999999989,,-8588.00000000003
2021.07.06,-87.99999999999919,-85.99999999999852,-100.99999999999554,-735.9999999999923,-850.9999999999907,-704.0000000000157,-259.9999999999936,10.000000000005116,-822.0000000000005,-916.0000000000057,85.99999999999719,-524.0000000000133,-649.0000000000107,-913.9999999999926,-952.0000000000084,-1097.0000000000036,-109.00000000000354,,-8713.000000000022
2021.07.06,-151.00000000000114,-197.00000000000273,-204.00000000000418,-686.9999999999932,-747.9999999999931,-687.0000000000153,-249.00000000001032,-176.9999999999925,-805.0000000000001,-844.9999999999958,117.00000000000044,-554.00000000001,-642.0000000000092,-948.9999999999999,-958.9999999999987,-1044.999999999996,-127.00000000001043,,-8909.000000000033
2021.07.06,-312.00000000000114,-198.99999999999807,-411.0000000000058,-642.9999999999936,-702.9999999999981,-712.0000000000015,-209.9999999999991,-402.9999999999916,-867.0000000000067,-880.000000000003,121.99999999999989,-605.0000000000111,-595.9999999999966,-1131.9999999999998,-1019.0000000000032,-1069.9999999999932,-164.00000000000858,,-9804.000000000011
2021.07.06,-350.00000000000585,-162.9999999999967,-432.9999999999945,-632.9999999999947,-673.9999999999968,-766.0,-192.99999999999872,-426.9999999999925,-955.0000000000058,-944.0000000000003,185.99999999999727,-713.9999999999924,-558.9999999999984,-1279.000000000008,-1057.000000000008,-1114.0000000000039,-169.00000000001913,,-10244.000000000018
2021.07.06,-431.0000000000036,-185.00000000000227,-509.00000000000387,-639.9999999999961,-645.999999999991,-771.0000000000106,-215.99999999999397,-530.0000000000011,-983.999999999996,-970.9999999999997,187.00000000000384,-805.9999999999956,-544.9999999999955,-1314.9999999999995,-1126.0000000000048,-1156.0000000000014,-225.00000000000853,,-10869.000000000002
2021.07.06,-458.9999999999983,-158.99999999999181,-551.9999999999969,-620.9999999999937,-629.9999999999973,-746.0000000000023,-194.99999999998963,-528.9999999999964,-987.0000000000045,-968.0000000000022,178.99999999999582,-906.0000000000068,-547.0000000000086,-1367.000000000007,-1149.0,-1163.000000000003,-186.0000000000195,,-10985.000000000024
2021.07.06,-385.99999999999744,-191.99999999999307,-499.000000000005,-679.9999999999917,-709.9999999999995,-717.000000000012,-174.00000000000747,-469.99999999999886,-990.000000000002,-975.0000000000036,166.99999999999494,-951.9999999999973,-591.9999999999925,-1391.9999999999932,-1180.0000000000032,-1247.9999999999936,-200.00000000000017,,-11189.999999999996
2021.07.06,-326.0000000000041,-265.99999999999113,-531.9999999999991,-643.999999999989,-697.9999999999986,-629.9999999999973,-137.00000000000932,-465.999999999994,-955.0000000000058,-977.0000000000057,163.00000000000205,-916.0000000000057,-611.000000000006,-1370.9999999999889,-1209.0000000000045,-1263.000000000003,-123.00000000000644,,-10961.000000000007
2021.07.06,-307.0000000000017,-286.9999999999919,-470.9999999999992,-632.9999999999947,-731.9999999999993,-680.0000000000139,-99.00000000000463,-466.99999999999875,-897.9999999999987,-968.9999999999976,219.99999999999798,-724.0000000000135,-533.0000000000057,-1296.9999999999925,-1124.9999999999982,-1230.9999999999932,-106.00000000000608,,-10339.00000000001
2021.07.06,-329.00000000000153,-338.99999999999864,-541.0000000000136,-634.9999999999967,-732.9999999999948,-692.0000000000038,-109.00000000000354,-545.9999999999923,-900.0000000000008,-973.999999999997,222.99999999999542,-723.0000000000069,-605.9999999999955,-1309.9999999999889,-1172.0000000000064,-1281.9999999999943,-57.00000000001815,,-10725.000000000016
2021.07.06,-348.00000000000387,-334.99999999999375,-634.0000000000013,-630.9999999999927,-746.9999999999976,-848.0000000000043,-123.00000000000644,-564.9999999999977,-911.0000000000063,-995.9999999999969,261.99999999999557,-668.0000000000019,-689.9999999999907,-1320.9999999999943,-1202.000000000003,-1342.999999999994,-46.0000000000127,,-11146.000000000004
2021.07.06,-384.00000000000654,-349.9999999999943,-695.0000000000011,-629.9999999999973,-734.9999999999968,-858.0000000000032,-134.99999999999625,-545.0000000000017,-897.0000000000033,-973.999999999997,314.0000000000032,-504.9999999999999,-734.0000000000124,-1319.999999999988,-1205.0000000000005,-1327.0000000000005,-49.00000000001015,,-11029.000000000005
2021.07.06,-456.00000000000085,-236.0000000000042,-880.9999999999984,-498.9999999999939,-629.9999999999973,-836.0000000000146,-130.99999999999224,-611.9999999999948,-843.0000000000049,-941.000000000003,249.99999999999466,-385.99999999999744,-841.0000000000028,-1134.999999999997,-1222.000000000001,-1349.0000000000002,-37.00000000002035,,-10785.000000000027
2021.07.06,-402.9999999999978,-283.00000000000125,-1088.0,-391.9999999999924,-546.9999999999975,-677.0000000000165,-96.00000000000719,-546.999999999997,-751.0000000000017,-870.9999999999995,173.9999999999964,-351.99999999999676,-1103.9999999999939,-987.9999999999889,-1218.000000000008,-1375.9999999999995,-33.00000000001635,,-10552.000000000018
