date,USDCAD,AUDUSD,CHFJPY,empty,sum
2018.11.13,-382.0000000000157,-522.9999999999957,566.0000000000025,,-339.00000000000887
2018.11.13,-371.00000000001023,-465.0000000000043,468.0000000000035,,-368.000000000011
2018.11.13,-330.0000000000081,-436.00000000000307,441.99999999999307,,-324.0000000000181
2018.11.13,-326.0000000000041,-402.9999999999978,444.9999999999932,,-284.00000000000864
2018.11.13,-324.9999999999975,-405.9999999999952,445.99999999999795,,-284.99999999999477
2018.11.13,-323.0000000000066,-407.0000000000018,356.9999999999993,,-373.0000000000091
2018.11.13,-232.00000000000998,-273.9999999999965,206.99999999999363,,-299.00000000001285
2018.11.13,-167.00000000000603,-88.99999999999464,170.99999999999227,,-85.00000000000841
2018.11.13,-163.00000000000205,-80.00000000000229,230.99999999999454,,-12.000000000009777
2018.11.13,-157.00000000000713,-80.00000000000229,234.99999999999943,,-2.0000000000100044
2018.11.13,-200.00000000000017,-114.99999999999844,240.99999999999966,,-73.99999999999898
2018.11.13,-229.99999999999687,-114.00000000000298,230.99999999999454,,-113.00000000000534
2018.11.13,-280.0000000000136,-143.9999999999997,251.99999999999534,,-172.00000000001796
2018.11.13,-280.0000000000136,-144.99999999999514,259.00000000000034,,-166.0000000000084
2018.11.13,-279.00000000000705,-149.99999999999457,213.99999999999864,,-215.00000000000296
2018.11.13,-320.00000000000915,-148.99999999999915,201.99999999999818,,-267.0000000000101
2018.11.13,-344.99999999999534,-231.99999999999886,100.99999999999909,,-475.9999999999951
2018.11.13,-372.00000000001677,-255.00000000000523,108.00000000000409,,-519.000000000018
2018.11.13,-361.0000000000113,-273.000000000001,174.99999999999716,,-459.0000000000151
2018.11.13,-383.0,-299.00000000000483,209.99999999999375,,-472.000000000011
2018.11.13,-385.00000000001313,-285.9999999999974,210.99999999999852,,-460.00000000001194
2018.11.13,-341.00000000001353,-209.9999999999991,155.00000000000114,,-396.0000000000115
2018.11.13,-354.0000000000099,-222.99999999999542,135.00000000000512,,-442.0000000000002
2018.11.13,-340.00000000000693,-199.00000000000472,164.99999999999204,,-374.00000000001955
2018.11.13,-290.9999999999968,-138.00000000000477,182.00000000000216,,-246.99999999999943
2018.11.13,-253.00000000001432,-161.00000000000003,167.99999999999216,,-246.00000000002217
2018.11.13,-341.99999999999784,-149.99999999999457,218.00000000000352,,-273.99999999998886
2018.11.13,-395.99999999999636,-146.00000000000168,240.99999999999966,,-300.9999999999984
2018.11.13,-402.9999999999978,-195.9999999999962,155.9999999999917,,-443.0000000000023
2018.11.13,-553.0000000000035,-234.99999999999633,191.99999999999307,,-596.0000000000068
2018.11.13,-553.0000000000035,-221.99999999999997,87.99999999999386,,-687.0000000000097
2018.11.13,-419.0000000000138,-126.99999999999933,9.000000000000341,,-537.0000000000128
2018.11.13,-270.99999999999903,-39.00000000000014,31.999999999996476,,-278.00000000000273
2018.11.13,-290.00000000001245,-60.99999999999994,24.999999999991473,,-326.0000000000209
2018.11.13,-407.0000000000018,-122.99999999999534,111.99999999999477,,-418.0000000000024
2018.11.13,-527.9999999999951,-202.0000000000022,147.00000000000557,,-582.9999999999917
2018.11.13,-541.9999999999981,-224.000000000002,162.9999999999967,,-603.0000000000033
2018.11.13,-594.0000000000057,-255.00000000000523,176.9999999999925,,-672.0000000000184
2018.11.13,-564.000000000009,-222.99999999999542,185.00000000000227,,-602.0000000000022
2018.11.13,-497.0000000000141,-170.00000000000347,105.00000000000398,,-562.0000000000135
2018.11.13,-483.0000000000112,-129.00000000000134,176.00000000000193,,-436.0000000000106
2018.11.13,-383.0,-83.9999999999952,114.00000000000432,,-352.9999999999909
2018.11.13,-387.000000000004,-43.999999999999595,72.99999999999329,,-358.0000000000103
2018.11.14,-337.0000000000095,-46.00000000000159,60.99999999999284,,-322.00000000001825
2018.11.14,-324.9999999999975,-53.00000000000304,36.99999999999193,,-341.00000000000864
2018.11.14,-300.00000000001137,-0.999999999995449,-25.99999999999625,,-327.00000000000307
2018.11.14,-256.99999999999613,60.00000000000449,-33.00000000000125,,-229.9999999999929
2018.11.14,-280.0000000000136,65.99999999999939,-189.00000000000716,,-403.0000000000214
2018.11.14,-268.0000000000016,21.999999999999797,-141.00000000000534,,-387.00000000000716
2018.11.14,-266.0000000000107,34.99999999999615,-135.00000000000512,,-366.00000000001967
2018.11.14,-297.0000000000139,26.999999999999247,-100.00000000000853,,-370.0000000000232
2018.11.14,-331.999999999999,-24.999999999997247,-117.00000000000443,,-474.0000000000007
2018.11.14,-327.00000000001063,-53.999999999998494,-55.999999999997385,,-437.0000000000065
2018.11.14,-303.0000000000088,-21.999999999999797,-70.99999999999795,,-396.00000000000654
2018.11.14,-304.9999999999997,43.999999999999595,-82.99999999999841,,-343.9999999999985
2018.11.14,-364.00000000000875,21.999999999999797,-82.00000000000784,,-424.0000000000168
2018.11.14,-422.00000000001125,-41.9999999999976,-64.99999999999773,,-529.0000000000066
2018.11.14,-411.0000000000058,-51.000000000001044,-55.00000000000682,,-517.0000000000136
2018.11.14,-381.0000000000091,-21.999999999999797,-43.99999999999693,,-447.0000000000058
2018.11.14,-400.00000000000034,-36.0000000000027,-54.000000000002046,,-490.0000000000051
2018.11.14,-344.99999999999534,2.999999999997449,-76.99999999999818,,-418.9999999999961
2018.11.14,-425.0000000000087,-85.00000000000173,-52.99999999999727,,-563.0000000000077
2018.11.14,-364.00000000000875,-39.00000000000014,-40.99999999999682,,-444.0000000000057
2018.11.14,-370.00000000000364,-163.99999999999747,-22.999999999996135,,-556.9999999999973
2018.11.14,-431.0000000000036,-234.00000000000088,61.99999999999761,,-603.0000000000068
2018.11.14,-445.0000000000065,-268.99999999999704,200.9999999999934,,-513.0000000000101
2018.11.14,-399.00000000001603,-307.99999999999716,253.0000000000001,,-454.0000000000131
2018.11.14,-368.9999999999971,-307.0000000000017,280.00000000000114,,-395.9999999999977
2018.11.14,-338.0000000000161,-282.99999999999994,271.0000000000008,,-350.00000000001523
2018.11.14,-381.0000000000091,-270.99999999999903,265.00000000000057,,-387.0000000000076
2018.11.14,-350.00000000000585,-270.0000000000036,283.9999999999918,,-336.0000000000176
2018.11.14,-300.99999999999574,-182.00000000000438,293.99999999999693,,-189.00000000000318
2018.11.14,-261.0000000000001,-100.99999999999554,236.99999999999477,,-125.00000000000091
2018.11.14,-265.0000000000041,-83.9999999999952,182.00000000000216,,-166.99999999999716
2018.11.14,-253.00000000001432,-43.999999999999595,105.00000000000398,,-192.00000000000995
2018.11.14,-263.99999999999756,-53.00000000000304,147.99999999999613,,-169.00000000000443
2018.11.14,-316.0000000000052,24.999999999997247,-40.99999999999682,,-332.0000000000047
2018.11.14,-599.0000000000161,-34.000000000000696,-81.00000000000307,,-714.0000000000199
2018.11.14,-506.0000000000064,-39.00000000000014,-16.999999999995907,,-562.0000000000025
2018.11.14,-384.00000000000654,-61.999999999995396,57.00000000000216,,-388.9999999999998
2018.11.14,-374.0000000000077,-73.00000000000084,99.00000000000375,,-348.0000000000048
2018.11.14,-392.00000000001455,-26.999999999999247,96.9999999999942,,-322.0000000000196
2018.11.14,-538.0000000000163,-85.00000000000173,161.99999999999193,,-461.00000000002603
2018.11.14,-494.00000000001666,-73.99999999999629,189.99999999999773,,-378.00000000001523
2018.11.14,-524.0000000000133,-88.99999999999464,182.99999999999272,,-430.00000000001523
2018.11.14,-452.00000000000796,-36.0000000000027,146.0000000000008,,-342.0000000000099
2018.11.14,-428.00000000000614,9.00000000000345,105.99999999999454,,-313.00000000000813
2018.11.14,-294.0000000000165,258.0000000000027,30.9999999999917,,-5.000000000022112
2018.11.14,-344.99999999999534,204.99999999999963,69.99999999999318,,-70.00000000000253
2018.11.14,-426.9999999999996,138.00000000000477,123.99999999999523,,-164.9999999999996
2018.11.14,-483.0000000000112,75.9999999999983,128.0000000000001,,-279.0000000000128
2018.11.15,-387.000000000004,116.00000000000499,150.99999999999625,,-120.00000000000273
2018.11.15,-414.00000000000324,116.00000000000499,228.9999999999992,,-68.99999999999903
2018.11.15,-402.0000000000135,131.99999999999878,144.99999999999602,,-125.00000000001864
2018.11.15,-439.0000000000116,100.00000000000009,126.99999999999534,,-212.00000000001614
2018.11.15,-453.99999999999886,112.99999999999643,140.00000000000057,,-201.00000000000188
2018.11.15,-449.0000000000105,138.00000000000477,93.00000000000352,,-218.00000000000222
2018.11.15,-409.99999999999926,548.9999999999995,102.00000000000387,,241.00000000000415
2018.11.15,-419.9999999999982,456.9999999999963,156.99999999999648,,193.9999999999946
2018.11.15,-402.0000000000135,468.9999999999972,305.9999999999974,,372.9999999999811
2018.11.15,-330.0000000000081,502.9999999999979,263.00000000000523,,435.99999999999505
2018.11.15,-344.99999999999534,463.9999999999977,277.9999999999916,,396.999999999994
2018.11.15,-320.00000000000915,483.0000000000001,250.0,,412.99999999999096
2018.11.15,-313.00000000000773,497.99999999999847,269.999999999996,,454.99999999998676
2018.11.15,-280.0000000000136,536.9999999999986,233.0000000000041,,489.99999999998914
2018.11.15,-285.00000000000193,536.9999999999986,230.00000000000398,,482.0000000000007
2018.11.15,-294.0000000000165,522.0000000000002,274.9999999999915,,502.9999999999752
2018.11.15,-294.0000000000165,526.9999999999997,203.00000000000296,,435.99999999998613
2018.11.15,-250.00000000001688,563.9999999999978,144.00000000000546,,457.9999999999864
2018.11.15,-232.00000000000998,566.9999999999953,99.00000000000375,,433.9999999999891
2018.11.15,-215.00000000000963,577.0000000000052,103.9999999999992,,465.99999999999477
2018.11.15,-212.00000000001216,644.9999999999956,87.0000000000033,,519.9999999999867
2018.11.15,-192.99999999999872,556.9999999999964,72.99999999999329,,436.9999999999909
2018.11.15,-206.00000000001728,538.0000000000051,224.00000000000375,,555.9999999999916
2018.11.15,-194.0000000000053,472.00000000000574,287.9999999999967,,565.9999999999972
2018.11.15,-344.99999999999534,312.00000000000114,465.0000000000034,,432.0000000000092
2018.11.15,-324.0000000000132,353.99999999999875,396.0000000000008,,425.99999999998636
2018.11.15,-307.00000000001285,416.00000000000523,257.000000000005,,365.9999999999974
2018.11.15,-310.0000000000103,433.0000000000056,198.99999999999807,,321.9999999999934
2018.11.15,-293.0000000000099,409.0000000000038,194.00000000000261,,309.99999999999653
2018.11.15,-261.0000000000001,434.000000000001,215.0000000000034,,388.0000000000043
2018.11.15,-280.0000000000136,395.0000000000009,213.99999999999864,,328.99999999998596
2018.11.15,-338.0000000000161,317.0000000000006,316.0000000000025,,294.99999999998704
2018.11.15,-300.00000000001137,446.00000000000193,378.0000000000001,,523.9999999999907
2018.11.15,-329.00000000000153,456.00000000000085,388.9999999999958,,515.9999999999951
2018.11.15,-261.0000000000001,490.00000000000153,325.00000000000284,,554.0000000000043
2018.11.15,-252.0000000000078,368.00000000000165,343.0000000000035,,458.9999999999974
2018.11.15,-280.0000000000136,363.99999999999767,367.00000000000443,,450.9999999999885
2018.11.15,-120.00000000000898,392.00000000000347,224.99999999999432,,496.9999999999888
2018.11.15,46.999999999997044,453.99999999999886,227.00000000000387,,727.9999999999998
2018.11.15,-2.0000000000131024,448.9999999999994,292.0000000000016,,738.9999999999878
2018.11.15,-38.0000000000047,395.0000000000009,215.0000000000034,,571.9999999999995
2018.11.15,204.99999999998852,566.9999999999953,164.00000000000148,,935.9999999999853
2018.11.15,197.00000000000273,556.0000000000009,105.00000000000398,,858.0000000000076
2018.11.15,323.99999999999096,709.9999999999995,70.99999999999795,,1104.9999999999884
2018.11.15,160.00000000000458,553.999999999999,141.9999999999959,,855.9999999999994
2018.11.15,171.99999999999437,585.0000000000022,245.9999999999951,,1002.9999999999917
2018.11.15,197.99999999998707,594.0000000000057,189.99999999999773,,981.9999999999905
2018.11.15,139.9999999999846,531.9999999999991,204.9999999999983,,876.9999999999819
2018.11.16,222.99999999999542,517.9999999999962,177.99999999999727,,918.999999999989
2018.11.16,229.99999999999687,560.0000000000049,277.000000000001,,1067.0000000000027
2018.11.16,238.0000000000049,563.0000000000024,257.99999999999557,,1059.0000000000027
2018.11.16,258.99999999998704,517.9999999999962,314.9999999999977,,1091.999999999981
2018.11.16,278.00000000000045,524.0000000000023,289.0000000000015,,1091.000000000004
2018.11.16,276.9999999999939,583.9999999999957,272.00000000000557,,1132.999999999995
2018.11.16,282.9999999999888,595.9999999999966,304.00000000000205,,1182.9999999999875
2018.11.16,336.00000000000296,616.0000000000055,325.00000000000284,,1277.0000000000114
2018.11.16,404.9999999999887,546.9999999999975,323.99999999999807,,1275.999999999984
2018.11.16,449.9999999999948,463.9999999999977,379.99999999999545,,1293.999999999988
2018.11.16,435.9999999999919,424.9999999999976,408.9999999999918,,1269.9999999999814
2018.11.16,434.000000000001,453.99999999999886,394.999999999996,,1282.999999999996
2018.11.16,400.9999999999847,451.9999999999969,411.9999999999919,,1264.9999999999736
2018.11.16,398.9999999999938,461.99999999999574,402.9999999999916,,1263.9999999999811
2018.11.16,361.9999999999957,461.0000000000003,400.99999999999625,,1223.9999999999923
2018.11.16,373.99999999998545,490.999999999997,426.00000000000193,,1290.9999999999845
2018.11.16,421.0000000000047,565.0000000000044,436.9999999999976,,1423.0000000000068
2018.11.16,394.9999999999898,573.0000000000013,453.9999999999935,,1421.9999999999845
2018.11.16,408.9999999999927,560.0000000000049,438.0000000000024,,1407.0
2018.11.16,351.99999999999676,490.999999999997,477.99999999999443,,1320.9999999999882
2018.11.16,390.0000000000015,502.9999999999979,432.9999999999927,,1325.999999999992
2018.11.16,443.99999999999994,494.00000000000557,448.99999999999807,,1387.0000000000036
2018.11.16,337.99999999999386,434.9999999999965,501.99999999999534,,1274.9999999999857
2018.11.16,304.9999999999997,346.0000000000019,453.00000000000296,,1104.0000000000045
2018.11.16,315.99999999998295,326.9999999999995,504.99999999999545,,1147.999999999978
2018.11.16,350.9999999999902,331.999999999999,606.9999999999993,,1289.9999999999886
2018.11.16,270.99999999999903,314.0000000000032,706.9999999999936,,1291.999999999996
2018.11.16,304.9999999999997,324.9999999999975,628.0000000000001,,1257.9999999999973
2018.11.16,276.9999999999939,321.0000000000046,599.9999999999943,,1197.9999999999927
2018.11.16,180.0000000000024,375.9999999999986,658.9999999999918,,1214.9999999999927
2018.11.16,175.99999999999838,395.99999999999636,743.9999999999998,,1315.9999999999945
2018.11.16,239.99999999999577,400.00000000000034,587.0000000000033,,1226.9999999999995
2018.11.16,490.999999999997,697.9999999999986,415.9999999999968,,1604.9999999999925
2018.11.16,587.0000000000042,870.0000000000041,474.00000000000375,,1931.0000000000118
2018.11.16,597.0000000000031,863.0000000000026,438.0000000000024,,1898.0000000000082
2018.11.16,594.99999999999,902.0000000000028,439.9999999999977,,1936.9999999999905
2018.11.16,453.99999999999886,887.9999999999999,332.9999999999984,,1674.999999999997
2018.11.16,258.99999999998704,905.9999999999957,365.99999999999966,,1530.9999999999823
2018.11.16,258.99999999998704,910.9999999999951,430.9999999999974,,1600.9999999999795
2018.11.16,290.9999999999968,1029.000000000002,173.00000000000182,,1493.0000000000007
2018.11.16,436.9999999999985,1053.9999999999993,215.99999999999397,,1706.9999999999918
2018.11.16,407.99999999998613,1058.9999999999989,233.0000000000041,,1699.999999999989
2018.11.16,380.9999999999869,1043.000000000005,185.00000000000227,,1608.999999999994
2018.11.16,388.9999999999949,1073.0000000000018,221.9999999999942,,1683.999999999991
2018.11.16,384.9999999999909,1093.999999999995,239.99999999999488,,1718.999999999981
2018.11.16,459.99999999999375,1122.9999999999961,254.0000000000049,,1836.999999999995
2018.11.16,461.0000000000003,1134.0000000000016,186.9999999999976,,1781.9999999999995
2018.11.16,492.9999999999879,1109.9999999999998,173.99999999999238,,1776.99999999998
