date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPCAD,GBPAUD,EURCAD,EURNZD,NZDJPY,NZDCAD,AUDNZD,empty,sum
2018.05.28,58.99999999999794,-41.000000000002146,-4.999999999988347,55.999999999997385,38.99999999998904,-12.000000000000899,114.99999999999844,15.999999999993797,-34.99999999999659,-53.00000000000304,82.99999999999974,180.0000000000024,74.0000000000185,-66.99999999999484,-5.999999999994898,-79.00000000000685,153.0000000000058,123.00000000000644,-60.99999999999994,,539.000000000022
2018.05.28,123.00000000000644,-34.000000000000696,-55.99999999998939,78.99999999999352,-39.999999999995595,-38.0000000000047,172.00000000000549,116.00000000000499,0.0,-52.000000000007596,104.00000000000409,234.99999999999633,-8.999999999992347,-123.99999999999079,153.00000000000313,-75.00000000000284,225.00000000000853,253.0000000000032,-34.000000000000696,,998.0000000000409
2018.05.28,145.00000000000622,-83.9999999999952,22.0000000000109,-64.00000000000716,-72.0000000000054,0.999999999995449,153.99999999999858,85.00000000000173,-46.999999999997044,-57.00000000000705,97.00000000000264,236.00000000000287,-5.999999999994898,-70.99999999999883,80.99999999999774,-35.00000000000725,109.99999999999943,245.0000000000063,-35.999999999991594,,704.0000000000175
2018.05.28,194.0000000000053,-24.000000000001798,-64.99999999998174,-85.99999999999852,-90.00000000001229,0.999999999995449,146.00000000000168,211.99999999998997,-126.00000000000477,-88.00000000001029,140.0000000000068,263.99999999999756,-100.99999999999554,14.000000000002899,212.99999999999653,-187.00000000000384,88.99999999999864,242.00000000000887,-46.999999999997044,,700.9999999999978
2018.05.28,177.00000000000495,-32.999999999994145,-64.99999999998174,-115.0000000000091,-110.00000000001009,-9.00000000000345,119.00000000000244,194.99999999998963,-131.00000000000023,-73.00000000000084,136.00000000000279,234.00000000000088,-118.99999999998023,-12.999999999996348,245.0000000000063,-266.0000000000107,37.9999999999967,223.00000000000654,-112.000000000001,,321.0000000000224
2018.05.28,141.00000000000225,-42.999999999993044,-63.99999999999739,-115.0000000000091,-136.00000000000279,12.999999999996348,109.00000000000354,129.99999999998568,-88.00000000000807,-28.000000000005798,85.00000000000173,197.00000000000273,-140.99999999999113,34.000000000000696,270.99999999999903,-292.00000000000335,25.99999999999625,228.00000000000597,-95.00000000000064,,231.99999999998295
2018.05.28,143.9999999999997,56.99999999999594,-187.99999999998818,-64.00000000000716,-106.00000000000608,-53.00000000000304,197.00000000000273,238.0000000000049,-40.00000000000625,-50.0000000000056,156.00000000000057,287.0000000000039,-228.99999999999034,12.000000000012001,395.99999999999636,-251.00000000000122,159.9999999999966,322.00000000000006,-48.000000000003595,,940.0000000000011
2018.05.28,131.00000000000333,0.0,-152.99999999998093,-250.0,-241.00000000000233,31.999999999998696,157.00000000000713,163.00000000000205,-213.00000000000807,39.999999999995595,58.99999999999794,236.00000000000287,-335.9999999999808,131.00000000001444,507.9999999999973,-307.99999999999716,-16.999999999995907,361.0000000000002,5.000000000010552,,305.00000000006486
2018.05.28,85.00000000000173,38.99999999998904,-266.999999999995,-251.00000000000477,-235.00000000000742,-87.99999999999919,277.000000000005,140.0000000000068,-164.00000000000148,71.99999999999429,141.99999999999767,326.0000000000041,-378.999999999996,-98.99999999998244,648.0000000000041,-167.9999999999904,115.99999999999966,515.0000000000099,25.00000000000835,,734.000000000044
2018.05.28,87.00000000000374,56.99999999999594,-231.99999999998778,-352.00000000000387,-232.99999999999432,-97.9999999999981,382.00000000000455,160.00000000000458,-269.00000000000546,69.9999999999923,155.00000000000514,429.99999999999704,-400.9999999999847,-96.99999999999153,604.9999999999889,127.00000000001043,158.00000000000125,648.0000000000041,170.00000000000347,,1367.0000000000457
2018.05.28,114.99999999999844,55.000000000005045,-217.99999999998488,-353.00000000000864,-256.99999999999613,-134.99999999999625,373.99999999999653,190.99999999998562,-299.0000000000066,62.99999999999084,212.00000000000108,439.99999999999596,-424.99999999998647,-185.99999999999727,609.9999999999994,127.00000000001043,147.99999999999613,654.0000000000101,104.99999999999955,,1221.000000000013
2018.05.28,124.00000000000189,65.00000000000395,-248.99999999998812,-289.0000000000015,-272.00000000000557,-75.9999999999983,351.99999999999676,212.99999999999653,-243.99999999999977,65.99999999999939,160.00000000000458,426.00000000000415,-461.99999999998465,-32.999999999994145,670.9999999999993,31.000000000003247,170.0000000000017,641.0000000000027,157.00000000000713,,1451.0000000000493
2018.05.28,97.00000000000264,109.00000000000354,-303.9999999999932,-328.00000000000296,-217.0000000000005,-114.00000000000298,346.0000000000019,224.000000000002,-254.0000000000049,51.99999999999649,178.00000000000037,404.0000000000044,-446.9999999999974,-61.99999999998429,676.0000000000099,-66.99999999999484,140.00000000000057,593.0000000000102,90.99999999999665,,1117.0000000000475
2018.05.28,104.00000000000409,188.9999999999947,-337.99999999999386,-285.0000000000108,-229.00000000001253,-165.9999999999995,375.9999999999986,309.0000000000037,-219.0000000000083,55.99999999998939,235.00000000000742,434.9999999999965,-567.9999999999907,-78.99999999998464,733.9999999999902,-41.000000000002146,200.00000000000284,640.0000000000073,65.00000000000395,,1417.9999999999961
2018.05.28,92.00000000000318,209.9999999999991,-327.99999999999494,-350.9999999999991,-225.00000000000853,-151.9999999999966,397.0000000000029,316.99999999998954,-269.999999999996,59.99999999999339,213.00000000000762,448.9999999999994,-584.9999999999911,-18.999999999991246,716.9999999999899,26.999999999999247,177.99999999999727,665.0000000000044,117.99999999999588,,1513.0000000000043
2018.05.28,65.00000000000395,278.00000000000045,-421.99999999998903,-322.00000000000273,-140.99999999999113,-217.99999999999596,446.9999999999974,350.9999999999902,-213.99999999999864,31.999999999998696,256.0000000000007,480.99999999999807,-563.9999999999867,-80.99999999999774,740.0000000000073,15.00000000000945,253.0000000000001,672.0000000000059,102.00000000000209,,1730.0000000000525
2018.05.28,46.00000000000159,261.0000000000001,-432.9999999999945,-277.000000000001,-140.99999999999113,-212.99999999999653,453.99999999999886,309.99999999998806,-147.99999999999613,45.99999999999049,239.0000000000003,473.99999999999665,-541.9999999999981,-90.99999999999665,754.0000000000102,12.999999999996348,290.9999999999968,678.0000000000008,120.00000000000898,,1841.000000000015
2018.05.28,82.00000000000429,248.00000000000378,-441.99999999998687,-171.00000000000648,-130.99999999999224,-195.9999999999962,494.00000000000557,343.00000000000443,-79.00000000000773,12.999999999996348,243.99999999999977,536.0000000000032,-513.9999999999923,-71.99999999998319,754.9999999999945,99.99999999998899,409.9999999999966,725.000000000009,207.00000000000162,,2552.0000000000437
2018.05.28,87.00000000000374,119.00000000000244,-308.9999999999815,-206.00000000000307,-174.99999999999181,-126.0000000000039,414.9999999999987,224.000000000002,-118.00000000000921,33.9999999999896,179.00000000000693,463.9999999999977,-403.99999999998215,-79.99999999999119,631.0000000000038,96.00000000000719,296.0000000000065,652.0000000000082,181.00000000000892,,1960.0000000000728
2018.05.28,119.99999999999788,180.0000000000024,-254.999999999983,-274.0000000000009,-151.00000000001222,-153.00000000000313,463.9999999999977,324.9999999999975,-222.99999999999898,-4.000000000004,231.0000000000034,534.9999999999966,-450.9999999999792,-63.99999999999739,536.0000000000032,296.9999999999917,304.00000000000205,701.0000000000072,221.99999999998886,,2340.00000000001
2018.05.28,128.00000000000588,120.99999999999334,-188.9999999999947,-281.0000000000059,-173.00000000000094,-105.99999999999498,434.000000000001,275.9999999999874,-237.00000000000898,3.999999999992898,192.00000000000327,511.0000000000059,-401.99999999999125,-27.999999999983594,475.0000000000032,320.00000000000915,269.00000000000546,677.0000000000053,243.99999999999977,,2235.000000000032
2018.05.28,114.99999999999844,109.00000000000354,-134.99999999999625,-278.0000000000058,-184.99999999999073,-68.00000000000139,365.0000000000042,245.99999999999068,-225.9999999999991,22.999999999995246,143.00000000000423,431.99999999999903,-402.9999999999978,43.999999999999595,418.0000000000073,232.00000000000998,192.99999999999784,595.0000000000011,184.99999999999073,,1805.000000000011
2018.05.28,172.00000000000549,89.99999999999008,-18.999999999991246,-292.0000000000016,-265.0000000000041,-44.99999999999504,356.9999999999962,307.99999999999716,-299.0000000000066,23.999999999990695,165.9999999999995,465.9999999999998,-487.99999999999955,69.00000000000794,360.0000000000048,381.0000000000091,174.0000000000066,642.0000000000092,208.00000000000819,,2009.0000000000264
2018.05.28,121.99999999999989,97.9999999999981,43.00000000001525,-338.99999999999864,-256.00000000001177,-76.99999999999375,367.0000000000062,249.99999999999466,-292.0000000000016,54.999999999993946,156.00000000000057,441.99999999999795,-484.9999999999799,9.000000000014552,272.99999999998994,489.99999999999045,153.0000000000058,647.0000000000086,177.00000000000495,,1833.0000000000355
2018.05.28,182.99999999999983,150.99999999999002,104.99999999999955,-295.0000000000017,-239.00000000001143,-85.99999999999719,361.0000000000002,380.9999999999869,-313.0000000000024,0.0,214.00000000000307,478.0000000000006,-531.9999999999991,58.000000000002494,167.9999999999904,567.0000000000064,177.0000000000067,630.0000000000083,157.00000000000713,,2164.99999999999
2018.05.28,168.00000000000148,147.99999999999258,140.0000000000068,-305.9999999999974,-170.00000000000347,-121.00000000000443,397.99999999999835,356.00000000000074,-305.9999999999974,-29.000000000001247,236.99999999999832,502.9999999999979,-435.9999999999919,-28.999999999990145,46.999999999997044,703.9999999999935,210.99999999999852,631.0000000000038,164.00000000000858,,2310.000000000012
2018.05.28,219.00000000000253,106.00000000000608,385.00000000001313,-399.0000000000009,-181.9999999999933,-19.999999999997797,375.9999999999986,385.99999999999744,-459.0000000000032,-63.00000000000195,179.00000000000693,519.0000000000028,-394.9999999999898,154.0000000000097,-258.0000000000027,1007.0000000000024,123.99999999999523,609.000000000004,278.00000000000045,,2566.0000000000496
2018.05.28,260.00000000000466,197.00000000000273,250.00000000001688,-349.00000000000375,-207.00000000000162,-65.99999999999939,431.99999999999903,529.0000000000017,-454.00000000000773,-80.00000000000229,252.0000000000078,604.0000000000045,-548.9999999999995,164.00000000000858,-55.000000000005045,943.000000000005,219.0000000000083,701.0000000000072,297.9999999999983,,3089.0000000000455
2018.05.28,397.0000000000029,26.999999999999247,454.00000000002103,-390.00000000000057,-215.99999999999397,-14.000000000002899,443.99999999999994,541.9999999999981,-649.0000000000009,-181.00000000000892,311.00000000000574,709.9999999999995,-335.9999999999808,53.999999999998494,-310.9999999999946,1269.9999999999934,203.00000000000296,721.000000000005,384.9999999999909,,3421.000000000034
2018.05.28,323.0000000000066,1.0000000000065512,418.0000000000073,-379.0000000000049,-215.00000000000963,11.00000000000545,395.99999999999636,415.99999999999415,-549.9999999999972,-120.00000000000898,223.00000000000654,607.9999999999974,-303.9999999999932,82.00000000000429,-262.999999999991,1099.9999999999898,156.99999999999648,658.0000000000031,350.00000000000585,,2912.000000000015
