names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['AUDCHF', 'GBPCAD', 'CADCHF', 'EURCHF']",80.0,-0.3973333333333333,B
GBPUSD,20,['NZDCHF'],80.0,-0.4829502262443441,B
EURUSD,30,['USDJPY'],100.0,0.4121977310615085,S
USDJPY,10,"['GBPCAD', 'CADCHF', 'AUDCAD']",80.0,-0.2,B
USDCAD,15,['AUDNZD'],80.0,0.76021645021645,S
AUDUSD,10,['EURNZD'],80.0,0.10892857142857143,S
NZDUSD,10,['AUDNZD'],80.0,-0.7061507936507937,B
GBPCHF,15,"['AUDNZD', 'NZDCHF']",80.0,-1.0,B
CHFJPY,10,['AUDCAD'],80.0,-1.0,B
CADCHF,30,"['EURAUD', 'GBPJPY']",100.0,0.390090909090909,S
AUDCHF,20,"['EURCHF', 'NZDUSD', 'EURUSD', 'EURAUD']",100.0,-0.8066666666666668,B
NZDCHF,15,['AUDNZD'],80.0,-0.7642582972582973,B
GBPCAD,15,['AUDUSD'],100.0,0.40897619047619066,S
GBPAUD,15,['NZDCHF'],100.0,-0.7423831168831171,B
EURCAD,10,"['EURUSD', 'AUDUSD']",80.0,-0.6,B
EURNZD,10,['CADJPY'],100.0,0.9640000000000001,S
NZDJPY,10,['GBPJPY'],80.0,-0.9840000000000001,B
NZDCAD,50,"['EURGBP', 'GBPJPY']",100.0,-0.2381902691615976,B
AUDNZD,10,"['AUDNZD', 'USDJPY']",80.0,0.16,S
