date,USDCHF,USDCAD,GBPCHF,EURCHF,AUDCHF,EURGBP,GBPJPY,EURJPY,EURNZD,NZDJPY,AUDCAD,NZDCAD,empty,sum
2021.05.03,-186.99999999999272,-165.00000000001512,-963.0000000000027,-336.9999999999873,-297.00000000000284,-306.9999999999906,-1090.0000000000034,-348.99999999998954,-550.9999999999903,129.99999999999545,348.9999999999993,-207.99999999999707,,-3974.9999999999773
2021.05.03,-93.99999999999409,-70.99999999999883,-980.0000000000031,-325.99999999998187,-309.0000000000037,-326.9999999999995,-1009.9999999999909,-242.999999999995,-509.99999999998823,86.99999999998909,386.9999999999929,-236.99999999999832,,-3632.9999999999714
2021.05.03,-2.999999999997449,-53.00000000001415,-933.000000000006,-230.9999999999812,-248.00000000000378,-368.9999999999971,-1033.9999999999918,-219.99999999999886,-530.9999999999926,57.00000000000216,383.0,-229.00000000000142,,-3410.9999999999827
2021.05.03,200.00000000000017,-18.0000000000069,-822.9999999999959,-106.99999999999044,-195.9999999999962,-390.99999999999693,-947.0000000000027,-85.99999999998431,-418.0000000000073,36.99999999999193,500.9999999999959,-355.0000000000053,,-2602.9999999999986
2021.05.03,165.00000000000404,139.00000000000023,-922.0000000000006,-189.99999999997908,-298.9999999999937,-394.9999999999898,-1014.00000000001,-151.9999999999868,-400.00000000000034,78.99999999999352,485.99999999999756,-292.00000000000335,,-2794.999999999968
2021.05.03,124.99999999999733,69.9999999999923,-883.9999999999959,-169.99999999998127,-309.0000000000037,-383.0,-1054.000000000002,-197.00000000000273,-387.000000000004,116.99999999999022,510.99999999999477,-294.00000000000534,,-2855.000000000021
2021.05.03,17.000000000000348,78.99999999998464,-981.0000000000097,-233.99999999997868,-381.99999999999346,-398.9999999999938,-1054.000000000002,-176.9999999999925,-340.00000000000693,125.0,491.99999999999244,-258.9999999999981,,-3112.999999999998
2021.05.03,-25.999999999992696,73.99999999999629,-984.000000000007,-247.99999999998158,-378.999999999996,-390.99999999999693,-1021.9999999999914,-161.00000000000136,-347.0000000000084,111.99999999999477,445.99999999999085,-226.99999999999943,,-3152.999999999993
2021.05.03,-7.0000000000014495,68.99999999998573,-973.0000000000016,-215.99999999999397,-400.9999999999958,-417.0000000000007,-1067.0000000000073,-168.00000000000637,-248.99999999998812,164.00000000000148,497.99999999999847,-273.000000000001,,-3040.000000000011
2021.05.03,43.999999999999595,76.99999999999375,-933.000000000006,-202.9999999999976,-407.0000000000018,-393.9999999999944,-1015.9999999999911,-151.9999999999868,-208.99999999999253,173.00000000000182,550.9999999999903,-328.0000000000061,,-2796.999999999991
2021.05.03,41.000000000002146,85.00000000000173,-903.0000000000093,-225.99999999999287,-383.99999999999545,-358.9999999999982,-1014.9999999999864,-201.99999999999818,-238.99999999998923,188.0000000000024,519.9999999999983,-321.0000000000046,,-2814.9999999999695
2021.05.03,70.99999999999883,136.99999999998712,-914.9999999999991,-243.99999999999977,-412.00000000000125,-348.9999999999993,-1038.000000000011,-240.0000000000091,-180.0000000000024,237.99999999999955,537.9999999999941,-358.0000000000028,,-2752.000000000045
2021.05.03,85.99999999999719,88.99999999998354,-907.9999999999977,-225.99999999999287,-412.9999999999967,-356.9999999999962,-1098.9999999999895,-275.99999999998204,-72.0000000000054,310.99999999999284,596.9999999999919,-446.9999999999974,,-2714.9999999999927
2021.05.03,55.000000000005045,66.99999999999484,-905.0000000000002,-218.99999999999142,-404.99999999999983,-359.99999999999363,-1048.0000000000018,-228.999999999985,-167.00000000000603,238.9999999999901,567.9999999999907,-380.999999999998,,-2784.9999999999955
2021.05.03,63.99999999999739,59.99999999999339,-872.0000000000061,-223.99999999997976,-387.99999999999943,-335.99999999999187,-1033.9999999999918,-253.99999999999068,-248.00000000000378,218.9999999999941,559.9999999999939,-360.0000000000048,,-2812.999999999989
2021.05.03,53.00000000000304,3.999999999981796,-869.0000000000086,-218.99999999999142,-386.9999999999929,-340.9999999999913,-1015.9999999999911,-234.99999999998522,-268.0000000000016,197.9999999999933,591.9999999999925,-373.99999999999653,,-2861.999999999989
2021.05.03,75.9999999999983,88.99999999998354,-804.0000000000047,-150.99999999999002,-370.00000000000364,-368.9999999999971,-979.9999999999898,-192.00000000000728,-225.00000000000853,143.00000000000068,538.9999999999895,-317.0000000000006,,-2561.000000000029
2021.05.04,146.99999999999713,95.999999999985,-761.0000000000117,-132.99999999998312,-298.9999999999937,-391.9999999999924,-951.9999999999982,-186.00000000000705,-11.00000000000545,115.99999999999966,525.9999999999932,-273.9999999999965,,-2123.0000000000127
2021.05.04,126.99999999999933,80.99999999999774,-795.9999999999967,-152.99999999998093,-312.9999999999966,-391.9999999999924,-978.0000000000086,-168.99999999998272,-178.99999999999582,143.99999999999125,518.9999999999917,-309.0000000000037,,-2417.9999999999773
2021.05.04,50.0000000000056,43.999999999999595,-883.9999999999959,-217.99999999998488,-393.9999999999944,-353.99999999999875,-938.999999999993,-144.00000000000546,-221.99999999998886,158.00000000000125,558.9999999999984,-341.0000000000024,,-2684.9999999999586
2021.05.04,43.999999999999595,60.99999999999994,-862.0000000000072,-208.99999999999253,-375.0000000000031,-340.9999999999913,-942.0000000000073,-167.0000000000016,-243.99999999999977,162.9999999999967,524.9999999999977,-321.0000000000046,,-2668.0000000000136
2021.05.04,24.999999999997247,29.999999999996696,-876.0000000000101,-216.99999999997831,-380.999999999998,-346.9999999999973,-953.000000000003,-171.99999999999704,-279.00000000000705,152.00000000000102,536.9999999999986,-312.00000000000114,,-2792.999999999999
2021.05.04,30.000000000007798,31.000000000003247,-886.9999999999934,-219.99999999999798,-380.00000000000256,-347.9999999999928,-959.0000000000032,-174.0000000000066,-326.0000000000041,131.00000000000023,539.999999999996,-300.99999999999574,,-2862.999999999989
2021.05.04,-22.999999999995246,-26.0000000000149,-876.9999999999944,-244.9999999999841,-336.00000000000296,-322.00000000000006,-930.0000000000068,-183.9999999999975,-435.9999999999919,82.99999999999841,470.9999999999992,-250.00000000000577,,-3074.999999999996
2021.05.04,-15.999999999993797,-11.00000000000545,-931.9999999999995,-250.99999999997902,-381.99999999999346,-353.99999999999875,-954.9999999999841,-156.0000000000059,-373.00000000000114,98.99999999998954,523.9999999999911,-282.99999999999994,,-3089.99999999998
2021.05.04,-71.99999999999429,-92.00000000000318,-887.9999999999999,-240.9999999999801,-336.00000000000296,-333.9999999999899,-887.0000000000005,-131.00000000000023,-434.000000000001,54.000000000002046,466.9999999999952,-245.0000000000063,,-3138.999999999981
2021.05.04,-82.99999999999974,-94.00000000001629,-868.000000000002,-249.99999999999466,-319.0000000000026,-310.9999999999946,-941.0000000000025,-209.00000000000318,-449.9999999999948,91.99999999999875,436.9999999999985,-236.00000000000287,,-3232.0000000000164
2021.05.04,-108.99999999999244,-124.99999999999733,-907.9999999999977,-265.99999999998846,-339.99999999999585,-328.9999999999904,-969.9999999999989,-211.9999999999891,-404.9999999999887,117.999999999995,458.9999999999983,-268.0000000000016,,-3354.9999999999472
2021.05.04,-139.00000000000023,-99.00000000000463,-917.9999999999966,-294.9999999999786,-334.9999999999964,-308.9999999999926,-912.0000000000061,-186.00000000000705,-485.0000000000021,64.99999999999773,400.9999999999958,-216.0000000000051,,-3427.9999999999964
2021.05.04,-182.99999999999983,-114.0000000000141,-964.9999999999936,-309.99999999998806,-364.9999999999931,-329.999999999997,-913.9999999999873,-152.9999999999916,-475.0000000000032,54.99999999999261,405.9999999999952,-190.99999999999673,,-3538.999999999977
2021.05.04,-230.99999999999233,-121.00000000001555,-1032.999999999995,-366.999999999984,-429.0000000000016,-334.9999999999964,-924.0000000000066,-162.9999999999825,-394.9999999999898,93.99999999999409,446.9999999999974,-231.99999999999886,,-3688.999999999971
2021.05.04,-239.99999999999577,-104.00000000001519,-1022.0000000000118,-375.9999999999986,-439.99999999999596,-325.99999999999295,-930.9999999999832,-181.99999999998795,-368.9999999999971,112.99999999999955,443.99999999999994,-229.99999999999687,,-3662.9999999999754
2021.05.04,-256.99999999999613,-68.00000000000139,-1027.0000000000002,-401.99999999999125,-473.99999999999665,-304.9999999999997,-920.9999999999923,-205.99999999998886,-533.99999999999,60.99999999999284,441.99999999999795,-133.00000000000534,,-3823.999999999971
2021.05.04,-247.99999999999267,-114.0000000000141,-974.9999999999925,-343.99999999998875,-407.0000000000018,-312.9999999999966,-965.0000000000034,-229.99999999998977,-661.0000000000005,6.999999999990791,393.9999999999944,-53.999999999998494,,-3909.999999999993
2021.05.04,-271.9999999999945,-83.00000000001084,-1090.0000000000132,-379.99999999998033,-453.0000000000034,-363.99999999999767,-997.9999999999905,-183.9999999999975,-644.0000000000001,-11.00000000000989,409.99999999999926,-48.99999999999905,,-4117.999999999998
2021.05.04,-264.999999999993,-180.0000000000024,-1034.0000000000016,-355.99999999997857,-444.9999999999954,-337.99999999999386,-980.9999999999945,-200.9999999999934,-720.0000000000095,-34.000000000006025,475.99999999999864,-68.99999999999685,,-4146.999999999966
2021.05.04,-205.99999999999508,-185.99999999999727,-1051.0000000000018,-269.9999999999925,-409.99999999999926,-422.9999999999956,-1165.9999999999968,-236.99999999999477,-581.9999999999936,51.00000000000193,500.9999999999959,-133.00000000000534,,-4111.999999999974
2021.05.04,-281.99999999999335,-268.0000000000016,-910.9999999999951,-227.99999999998377,-356.00000000000074,-361.9999999999957,-987.9999999999995,-177.99999999999727,-689.9999999999907,-30.000000000001137,411.99999999999017,-34.000000000000696,,-3914.999999999969
2021.05.04,-269.9999999999925,-269.00000000000813,-974.9999999999925,-188.9999999999947,-275.99999999999847,-434.9999999999965,-1008.9999999999861,-82.99999999999841,-736.0000000000033,-112.00000000000898,318.99999999999153,15.999999999993797,,-4018.999999999995
2021.05.04,-224.9999999999974,-267.0000000000172,-1039.000000000012,-169.99999999998127,-283.99999999999534,-488.999999999995,-1072.0000000000027,-51.9999999999925,-788.9999999999952,-156.0000000000059,369.99999999999255,15.999999999993797,,-4157.000000000008
2021.05.04,-341.0000000000024,-339.0000000000004,-1097.999999999999,-161.99999999999548,-285.00000000000193,-533.99999999999,-1055.9999999999832,32.00000000001069,-787.0000000000043,-201.00000000000762,303.9999999999932,80.00000000000229,,-4386.999999999977
2021.05.04,-361.9999999999957,-347.0000000000084,-1154.0000000000105,-203.99999999998198,-295.0000000000008,-541.9999999999981,-1076.9999999999982,25.000000000005684,-961.9999999999961,-281.0000000000059,302.9999999999977,153.00000000000313,,-4742.99999999999
2021.05.04,-368.00000000000165,-344.00000000001097,-1221.0000000000055,-236.99999999999832,-315.9999999999941,-561.9999999999958,-1156.000000000006,-13.999999999981583,-1025.0000000000093,-289.0000000000015,322.9999999999955,168.99999999999693,,-5040.000000000013
2021.05.04,-291.99999999999227,-331.999999999999,-1222.9999999999964,-181.9999999999933,-258.0000000000027,-605.0,-1346.0000000000036,-111.99999999999477,-1052.9999999999927,-243.0000000000092,320.9999999999935,161.00000000000003,,-5163.99999999999
2021.05.04,-283.99999999999534,-331.0000000000146,-1095.0000000000016,-171.99999999999437,-273.9999999999965,-529.9999999999972,-1161.0000000000014,-66.0000000000025,-1045.9999999999914,-267.0000000000101,344.99999999999534,161.00000000000003,,-4720.000000000009
2021.05.04,-325.99999999999295,-350.00000000000585,-1075.0000000000036,-196.99999999998053,-280.00000000000244,-495.9999999999964,-1094.9999999999989,-61.9999999999834,-1052.0000000000084,-274.0000000000009,327.99999999999494,170.99999999999892,,-4707.99999999998
2021.05.04,-185.99999999999727,-509.00000000000387,-825.0000000000091,-129.99999999998568,-80.00000000000229,-381.99999999999346,-812.9999999999882,2.0000000000095497,-1381.9999999999943,-463.0000000000081,325.99999999999295,149.99999999999457,,-4291.999999999985
2021.05.04,-92.99999999999864,-463.0000000000134,-560.0000000000049,-33.99999999997849,31.999999999998696,-274.9999999999919,-448.0000000000075,156.0000000000059,-1567.9999999999916,-645.0000000000102,234.99999999999633,270.99999999999903,,-3391.9999999999964
2021.05.04,-44.99999999999504,-334.00000000001205,-510.00000000001046,-13.999999999980695,-5.999999999994898,-257.9999999999916,-390.99999999999113,182.00000000001637,-1455.9999999999907,-603.0000000000086,235.99999999999176,271.9999999999945,,-2926.9999999999723
2021.05.04,-127.99999999999478,-295.0000000000008,-622.9999999999958,-45.99999999999049,-122.99999999999534,-306.9999999999906,-515.9999999999911,153.99999999999636,-1066.9999999999957,-408.00000000000125,269.9999999999925,153.99999999999858,,-2934.9999999999686
2021.05.04,-63.00000000000195,-382.0000000000157,-560.0000000000049,-18.999999999991246,-7.9999999999968985,-286.99999999999284,-469.99999999999886,159.9999999999966,-1032.999999999995,-400.0000000000057,259.9999999999936,29.999999999996696,,-2772.000000000016
2021.05.04,-46.00000000000159,-304.00000000001535,-622.9999999999958,-3.999999999981796,-34.99999999999615,-336.9999999999984,-663.0000000000109,75.00000000001705,-852.0000000000083,-253.0000000000001,251.99999999999667,-21.00000000000435,,-2810.999999999999
2021.05.04,29.000000000001247,-330.0000000000081,-707.9999999999975,16.000000000016,82.00000000000429,-411.99999999999017,-895.9999999999866,-19.99999999998181,-1000.0000000000009,-273.00000000001035,190.99999999999673,-14.000000000002899,,-3334.99999999996
2021.05.04,-125.99999999999278,-368.00000000001273,-842.0000000000094,-28.999999999990145,68.00000000000139,-465.9999999999998,-983.0000000000041,-9.999999999990905,-1157.9999999999923,-347.999999999999,78.99999999999574,151.9999999999966,,-4030.999999999998
2021.05.04,-178.00000000000037,-362.00000000001785,-889.0000000000065,-64.99999999998174,100.00000000000009,-472.9999999999901,-980.9999999999945,1.0000000000047748,-1302.0000000000032,-424.0000000000066,-23.00000000000635,256.0000000000007,,-4340.000000000001
2021.05.04,-164.99999999999292,-278.00000000000045,-951.000000000013,-74.99999999998064,23.00000000000635,-504.9999999999999,-1050.9999999999877,-7.999999999981355,-1198.9999999999945,-370.00000000000455,29.999999999996696,239.0000000000003,,-4309.999999999952
2021.05.04,-168.99999999999693,-356.00000000000074,-1022.0000000000118,-86.99999999999264,29.000000000001247,-545.9999999999909,-1057.9999999999927,49.000000000006594,-1219.9999999999989,-413.0000000000109,76.99999999999375,190.99999999999673,,-4524.999999999998
2021.05.04,-159.9999999999935,-347.0000000000084,-1052.0000000000084,-67.9999999999792,-7.0000000000014495,-576.9999999999942,-1121.9999999999857,39.99999999999204,-1114.9999999999993,-362.000000000009,130.99999999999224,146.00000000000168,,-4492.999999999994
2021.05.04,-153.99999999999858,-273.0000000000121,-1065.0000000000048,-78.00000000000028,-29.999999999996696,-580.9999999999982,-1115.000000000009,45.99999999999227,-1056.9999999999968,-338.99999999999864,111.99999999998988,156.00000000000057,,-4378.000000000031
2021.05.04,-129.00000000000134,-259.0000000000092,-1014.0000000000038,-67.9999999999792,-5.999999999994898,-554.9999999999944,-1099.9999999999943,24.00000000000091,-1143.9999999999895,-362.99999999999955,94.99999999998954,193.99999999999417,,-4324.999999999982
2021.05.04,-168.99999999999693,-228.00000000000597,-1062.0000000000073,-30.999999999981043,-73.99999999999629,-619.9999999999983,-1135.9999999999957,87.00000000001751,-981.0000000000097,-331.00000000000307,115.99999999999389,205.99999999999508,,-4222.999999999988
2021.05.04,-185.99999999999727,-241.00000000000233,-1031.000000000004,-64.99999999998174,-73.99999999999629,-570.9999999999993,-1109.9999999999852,38.000000000010914,-1031.9999999999884,-320.0000000000074,110.99999999999443,205.99999999999508,,-4274.999999999961
2021.05.04,-158.99999999999804,-226.00000000001506,-1024.0000000000027,-52.99999999999194,-97.00000000000264,-576.9999999999942,-1109.0000000000089,45.99999999999227,-970.0000000000042,-295.0000000000017,158.99999999999804,168.99999999999693,,-4136.000000000032
2021.05.04,-127.99999999999478,-215.00000000000963,-968.9999999999976,-38.99999999998904,-73.00000000000084,-545.9999999999909,-1070.999999999998,36.000000000001364,-909.0000000000042,-265.00000000000057,153.99999999999858,126.0000000000039,,-3898.999999999982
2021.05.04,-126.99999999999933,-212.00000000001216,-974.0000000000082,-3.999999999981796,-7.0000000000014495,-595.9999999999966,-1109.9999999999852,57.999999999992724,-778.9999999999964,-280.00000000000114,46.999999999997044,168.00000000000148,,-3815.9999999999905
2021.05.05,-168.99999999999693,-208.00000000000819,-966.0000000000002,-12.999999999996348,-92.99999999999864,-608.9999999999928,-1045.9999999999923,70.99999999999795,-739.0000000000008,-254.0000000000049,151.9999999999966,126.0000000000039,,-3747.9999999999923
2021.05.05,-117.99999999999588,-192.99999999999872,-939.0000000000009,15.00000000000945,-90.0000000000012,-611.9999999999903,-1046.999999999997,108.00000000000409,-703.9999999999935,-248.00000000000466,140.99999999999113,139.00000000000023,,-3547.9999999999773
2021.05.05,-168.00000000000148,-215.00000000000963,-1018.0000000000077,-44.99999999998394,-97.00000000000264,-580.9999999999982,-1100.999999999999,54.000000000002046,-784.9999999999912,-222.99999999999898,143.9999999999997,104.00000000000409,,-3930.9999999999873
2021.05.05,-158.99999999999804,-175.00000000001404,-1049.0000000000111,-52.99999999999194,-124.00000000000189,-588.9999999999951,-1150.0000000000057,34.99999999999659,-331.999999999999,4.9999999999954525,155.99999999998948,-126.99999999999933,,-3562.0000000000355
2021.05.05,-158.0000000000026,-172.0000000000166,-1032.0000000000107,-46.999999999997044,-104.99999999999955,-586.9999999999931,-1155.0000000000011,19.000000000005457,-526.9999999999886,-78.00000000000296,120.99999999999334,-14.000000000002899,,-3735.000000000017
2021.05.05,-175.99999999999838,-180.0000000000024,-1028.0000000000066,-64.99999999998174,-129.00000000000134,-570.9999999999993,-1127.0000000000095,20.000000000010232,-523.9999999999911,-76.99999999999818,148.99999999999915,-19.999999999997797,,-3727.999999999977
2021.05.05,-173.00000000000094,-121.00000000001555,-1062.9999999999918,-83.9999999999952,-168.99999999999693,-576.9999999999942,-1222.0000000000084,-50.99999999998772,-590.0000000000016,-60.000000000002274,155.99999999998948,36.0000000000027,,-3918.0000000000023
2021.05.05,-147.99999999999258,-74.0000000000185,-1100.9999999999964,-78.99999999998464,-227.99999999999488,-603.9999999999934,-1250.0,-33.999999999991815,-537.9999999999941,-44.00000000001114,226.99999999999943,22.999999999995246,,-3849.9999999999823
2021.05.05,-141.00000000000225,-70.0000000000145,-1075.0000000000036,-67.9999999999792,-215.99999999999397,-600.0000000000006,-1256.0000000000002,-39.99999999999204,-431.99999999998795,9.999999999990905,211.99999999998997,-26.000000000003798,,-3701.9999999999973
2021.05.05,-136.00000000000279,-19.00000000001345,-1167.9999999999914,-78.99999999998464,-280.00000000000244,-651.999999999997,-1361.9999999999948,-56.99999999998795,-418.0000000000073,24.00000000000091,265.99999999999955,-14.999999999998348,,-3895.9999999999795
2021.05.05,-134.0000000000008,-42.0000000000087,-1150.0000000000066,-82.99999999998863,-288.9999999999948,-639.0000000000007,-1264.00000000001,9.000000000014552,-346.0000000000019,18.000000000000682,300.0000000000003,-70.0000000000034,,-3689.999999999999
2021.05.05,-121.99999999999989,-34.000000000000696,-1133.0000000000061,-55.99999999998939,-261.99999999999557,-644.9999999999956,-1223.9999999999895,57.999999999992724,-340.9999999999913,-9.000000000000341,267.99999999999045,-60.99999999999994,,-3560.9999999999854
2021.05.05,-102.99999999999754,-24.000000000001798,-1154.999999999995,-74.99999999998064,-290.00000000000136,-645.999999999991,-1282.0000000000107,4.9999999999954525,-370.00000000000364,6.999999999990791,319.99999999999807,-75.00000000000284,,-3688.0
2021.05.05,-100.99999999999554,-31.000000000003247,-1143.0000000000052,-59.99999999999339,-266.999999999995,-649.999999999995,-1312.9999999999882,-16.999999999995907,-415.99999999999415,-1.0000000000047748,294.9999999999897,-39.00000000000014,,-3742.9999999999804
2021.05.05,-100.99999999999554,-63.99999999999739,-1122.0000000000007,-50.99999999997884,-246.99999999999721,-642.9999999999936,-1306.999999999988,-19.99999999998181,-453.99999999999886,-14.000000000010004,293.99999999999426,-36.0000000000027,,-3764.9999999999513
2021.05.05,-105.99999999999498,-52.000000000007596,-1133.0000000000061,-55.99999999998939,-242.99999999999324,-645.999999999991,-1360.99999999999,-61.9999999999834,-448.000000000004,10.99999999999568,275.99999999999847,-26.999999999999247,,-3846.999999999964
