date,USDCHF,USDCAD,GBPCHF,EURCHF,AUDCHF,EURGBP,GBPJPY,EURJPY,EURNZD,NZDJPY,AUDCAD,NZDCAD,empty,sum
2021.05.03,-197.00000000000273,-99.00000000000463,-490.0000000000126,-156.99999999998494,-241.99999999999778,-131.99999999999878,-758.9999999999861,-341.99999999998454,-402.9999999999978,176.9999999999925,132.99999999999423,-116.00000000000499,,-2626.999999999988
2021.05.03,-224.9999999999974,-124.99999999999733,-485.0000000000021,-160.99999999998892,-244.99999999999523,-132.99999999999423,-771.9999999999914,-360.99999999999,-326.9999999999884,225.9999999999991,162.99999999999093,-160.00000000000458,,-2604.999999999959
2021.05.03,-224.9999999999974,-138.0000000000159,-482.00000000000466,-157.99999999999147,-215.99999999999397,-134.0000000000008,-764.9999999999864,-362.99999999999955,-425.0000000000087,188.99999999999295,144.99999999999514,-151.00000000000114,,-2723.000000000012
2021.05.03,-219.00000000000253,-164.00000000000858,-463.9999999999977,-158.99999999999804,-200.99999999999562,-115.99999999999389,-758.9999999999861,-387.00000000000045,-601.000000000007,118.99999999999977,111.99999999998988,-75.00000000000284,,-2914.0000000000027
2021.05.03,-229.99999999999687,-180.0000000000024,-400.00000000000034,-151.9999999999966,-166.99999999999494,-69.9999999999923,-751.0000000000048,-423.0000000000018,-609.9999999999994,126.99999999999534,85.99999999999719,-33.000000000005244,,-2803.0000000000023
2021.05.03,-227.99999999999488,-261.0000000000001,-364.9999999999931,-134.99999999999625,-127.99999999999478,-78.00000000000028,-716.0000000000082,-424.0000000000066,-670.9999999999993,63.00000000000239,109.99999999999899,-51.99999999999649,,-2884.9999999999886
2021.05.03,-200.00000000000017,-272.00000000000557,-455.0000000000054,-184.99999999999073,-185.00000000000182,-127.99999999999478,-820.999999999998,-504.99999999999545,-636.9999999999986,80.99999999998886,173.9999999999964,-190.00000000000128,,-3323.000000000007
2021.05.03,-146.00000000000168,-242.00000000000887,-544.0000000000111,-205.99999999999508,-231.99999999999886,-140.99999999999113,-1061.9999999999834,-603.0000000000086,-662.000000000007,162.9999999999967,259.9999999999936,-184.00000000000637,,-3599.0000000000214
2021.05.03,-154.99999999999403,-182.99999999999983,-560.0000000000049,-213.99999999998087,-237.99999999999378,-134.0000000000008,-1094.9999999999989,-668.0000000000064,-727.9999999999953,204.9999999999983,263.99999999999756,-160.00000000000458,,-3665.999999999983
2021.05.03,-154.99999999999403,-229.99999999999687,-612.9999999999969,-212.99999999999653,-176.99999999999383,-180.99999999999784,-1173.0000000000018,-635.9999999999957,-922.0000000000006,110.99999999999,227.99999999999488,-94.00000000000519,,-4054.9999999999945
2021.05.03,-153.99999999999858,-199.00000000001583,-649.0000000000107,-271.99999999998334,-197.99999999999818,-166.99999999999494,-1210.9999999999843,-718.9999999999941,-1017.0000000000013,113.99999999999011,239.0000000000003,-39.00000000000014,,-4271.999999999991
2021.05.03,-71.99999999999429,-309.0000000000037,-592.9999999999991,-289.9999999999903,-164.99999999999292,-137.9999999999937,-1216.9999999999845,-787.0000000000061,-1080.9999999999986,75.9999999999934,261.0000000000001,-102.00000000000209,,-4416.999999999972
2021.05.03,-95.99999999999609,-354.0000000000099,-557.0000000000075,-265.99999999998846,-131.00000000000333,-95.00000000000064,-1078.000000000003,-671.999999999997,-1092.9999999999884,-14.000000000010004,308.9999999999926,-134.0000000000008,,-4181.000000000013
2021.05.03,-48.99999999999905,-293.0000000000099,-626.9999999999998,-265.99999999998846,-168.00000000000148,-129.9999999999968,-1145.9999999999866,-670.9999999999923,-994.000000000006,66.0000000000025,308.9999999999926,-143.00000000000423,,-4111.999999999989
2021.05.03,-51.000000000001044,-189.00000000001694,-726.0000000000044,-293.99999999999426,-237.99999999999378,-185.99999999999727,-1126.0000000000048,-627.9999999999859,-924.9999999999981,103.9999999999992,322.9999999999955,-195.00000000000074,,-4131.000000000003
2021.05.03,-217.0000000000005,-119.00000000000244,-981.999999999994,-474.999999999981,-361.0000000000002,-223.99999999999088,-1195.999999999998,-588.9999999999986,-788.9999999999952,149.99999999999147,282.99999999999994,-197.00000000000273,,-4715.999999999972
2021.05.03,-261.99999999999557,-103.00000000000864,-1001.0000000000074,-446.9999999999974,-385.000000000002,-243.99999999999977,-1199.9999999999886,-575.9999999999934,-787.9999999999887,132.99999999999557,285.9999999999974,-139.99999999999568,,-4726.9999999999845
2021.05.03,-288.9999999999948,-126.0000000000039,-1055.000000000006,-469.99999999999267,-441.0000000000025,-305.99999999999517,-1225.999999999999,-549.0000000000066,-672.0000000000059,161.00000000000136,306.9999999999906,-236.99999999999832,,-4903.000000000013
2021.05.03,-212.99999999999653,-212.00000000001216,-1088.0,-418.9999999999916,-424.00000000000216,-344.99999999999534,-1174.999999999983,-419.9999999999875,-567.0000000000064,100.99999999999909,339.0000000000004,-265.0000000000041,,-4687.99999999998
2021.05.03,-197.99999999999818,-175.99999999999838,-1027.0000000000002,-386.9999999999818,-356.9999999999962,-335.99999999999187,-1098.9999999999895,-355.99999999999454,-570.0000000000039,52.99999999999727,319.99999999999807,-253.0000000000032,,-4385.999999999963
2021.05.03,-104.99999999999955,-89.00000000000574,-991.0000000000085,-329.99999999998585,-312.00000000000114,-398.9999999999938,-1076.9999999999982,-271.99999999999136,-584.0000000000067,39.99999999999204,293.99999999999426,-290.9999999999968,,-4116.000000000002
2021.05.03,2.999999999997449,-70.99999999999883,-968.0000000000133,-243.99999999999977,-271.9999999999945,-417.0000000000007,-1131.0000000000002,-229.99999999998977,-557.9999999999918,16.999999999995907,387.99999999999943,-378.00000000000057,,-3860.999999999997
2021.05.03,145.00000000000622,-22.0000000000109,-947.000000000009,-214.99999999998744,-324.00000000000205,-406.9999999999907,-1031.000000000006,-188.99999999999295,-496.00000000000756,33.999999999991815,414.9999999999987,-390.0000000000015,,-3427.0000000000114
2021.05.03,97.00000000000264,59.99999999999339,-944.0000000000115,-213.99999999998087,-319.0000000000026,-400.9999999999958,-1084.0000000000032,-213.99999999999864,-456.9999999999963,52.99999999999727,432.9999999999945,-353.0000000000033,,-3343.0000000000045
2021.05.03,13.00000000000745,51.000000000001044,-983.0000000000006,-254.999999999983,-395.99999999999636,-415.99999999999415,-1112.9999999999995,-217.9999999999893,-414.9999999999876,103.9999999999992,453.99999999999886,-307.99999999999716,,-3481.999999999942
2021.05.03,-27.999999999994696,-11.00000000000545,-1008.9999999999932,-258.99999999998704,-385.99999999999744,-408.9999999999927,-1054.000000000002,-186.00000000000705,-381.99999999999346,90.99999999999397,442.9999999999934,-307.99999999999716,,-3497.9999999999836
2021.05.03,-24.999999999997247,45.99999999999049,-1019.9999999999986,-247.99999999998158,-403.99999999999324,-422.9999999999956,-1087.9999999999939,-198.0000000000075,-374.0000000000077,83.99999999998897,435.9999999999919,-280.00000000000244,,-3494.0000000000055
2021.05.03,-14.999999999998348,56.99999999999594,-995.9999999999969,-216.99999999997831,-419.00000000000273,-434.9999999999965,-1076.9999999999982,-185.00000000000227,-255.00000000000523,161.00000000000136,469.99999999999267,-348.9999999999993,,-3259.999999999988
2021.05.03,35.00000000000725,54.99999999998284,-954.0000000000103,-239.99999999999577,-431.0000000000036,-396.9999999999918,-1052.9999999999973,-222.0000000000084,-261.0000000000001,164.99999999999204,509.9999999999993,-351.0000000000013,,-3144.0000000000277
2021.05.03,38.0000000000047,62.99999999999084,-934.0000000000126,-244.9999999999841,-417.0000000000007,-375.9999999999986,-1056.999999999988,-242.999999999995,-251.00000000000122,176.9999999999925,509.9999999999993,-378.999999999996,,-3113.9999999999886
2021.05.03,48.000000000003595,88.99999999998354,-924.9999999999981,-256.99999999999613,-431.0000000000036,-358.9999999999982,-1103.999999999985,-282.99999999998704,-200.00000000000017,228.9999999999992,520.9999999999936,-456.9999999999963,,-3128.9999999999845
2021.05.03,43.999999999999595,58.000000000002494,-916.0000000000057,-231.99999999998778,-414.9999999999987,-364.9999999999931,-1092.9999999999893,-277.9999999999916,-208.99999999999253,162.9999999999967,531.9999999999991,-441.0000000000025,,-3151.9999999999636
2021.05.03,45.000000000006146,31.999999999987594,-917.9999999999966,-247.99999999998158,-410.9999999999947,-361.0000000000002,-1052.9999999999973,-274.0000000000009,-273.9999999999965,197.9999999999933,547.999999999993,-402.9999999999978,,-3118.999999999986
2021.05.03,51.000000000001044,-2.0000000000131024,-883.9999999999959,-232.99999999999432,-392.9999999999989,-347.9999999999928,-1049.999999999983,-265.99999999999113,-270.99999999999903,180.99999999999739,544.9999999999955,-400.00000000000034,,-3069.999999999975
2021.05.03,52.000000000007596,4.999999999988347,-899.0000000000053,-227.99999999998377,-409.99999999999926,-368.9999999999971,-1024.000000000001,-235.99999999999,-306.00000000000625,143.00000000000068,504.9999999999999,-378.00000000000057,,-3144.999999999987
2021.05.04,107.00000000000153,45.99999999999049,-863.9999999999981,-177.99999999998929,-331.999999999999,-413.99999999999216,-1004.9999999999955,-219.99999999999886,-286.00000000000847,-27.000000000001023,402.9999999999978,-368.00000000000165,,-3137.9999999999945
2021.05.04,87.99999999999919,51.000000000001044,-875.0000000000035,-210.99999999998343,-381.99999999999346,-402.9999999999978,-1006.0000000000002,-206.99999999999363,-307.99999999999716,21.99999999999136,508.9999999999928,-367.0000000000062,,-3088.9999999999914
2021.05.04,34.000000000000696,39.999999999995595,-909.0000000000042,-228.99999999999034,-398.9999999999938,-391.9999999999924,-1008.9999999999861,-205.99999999998886,-263.99999999999756,134.9999999999909,518.9999999999917,-356.00000000000074,,-3035.999999999976
2021.05.04,39.00000000000014,27.999999999983594,-906.9999999999911,-228.99999999999034,-403.99999999999324,-359.99999999999363,-947.0000000000027,-168.00000000000637,-259.9999999999936,134.00000000000034,501.99999999999136,-363.0000000000022,,-2934.9999999999977
2021.05.04,21.999999999999797,14.000000000002899,-896.000000000008,-217.99999999998488,-393.9999999999944,-363.99999999999767,-984.9999999999852,-171.99999999999704,-287.9999999999994,134.9999999999909,515.9999999999942,-331.999999999999,,-2961.999999999978
2021.05.04,21.999999999999797,19.999999999997797,-887.9999999999999,-220.99999999998232,-390.99999999999693,-358.9999999999982,-991.9999999999902,-189.99999999999773,-326.0000000000041,125.0,510.99999999999477,-322.00000000000006,,-3010.9999999999773
2021.05.04,-27.999999999994696,-40.0000000000178,-896.000000000008,-248.99999999998812,-398.9999999999938,-354.9999999999942,-1002.0000000000095,-227.00000000000387,-476.9999999999941,80.99999999998886,457.99999999999176,-319.99999999999807,,-3454.000000000022
2021.05.04,-26.999999999999247,-35.00000000000725,-960.0000000000053,-261.9999999999845,-398.9999999999938,-374.999999999992,-979.9999999999898,-192.00000000000728,-448.9999999999883,68.9999999999884,455.99999999998977,-304.9999999999997,,-3458.9999999999886
2021.05.04,-75.9999999999983,-101.00000000001774,-934.9999999999969,-259.9999999999936,-383.99999999999545,-356.9999999999962,-985.99999999999,-188.99999999999295,-507.9999999999973,24.00000000000091,438.9999999999894,-289.0000000000059,,-3621.9999999999936
2021.05.04,-85.00000000000173,-97.9999999999981,-890.9999999999974,-257.99999999998045,-341.99999999999784,-336.9999999999984,-949.9999999999886,-234.00000000000887,-479.0000000000072,43.99999999999693,408.9999999999927,-260.00000000000466,,-3480.999999999994
2021.05.04,-109.99999999999899,-127.00000000001043,-914.9999999999991,-273.9999999999965,-349.99999999999477,-332.99999999999443,-992.999999999995,-260.9999999999957,-455.0000000000054,80.99999999998886,428.9999999999905,-280.00000000000244,,-3588.0000000000127
2021.05.04,-168.00000000000148,-151.00000000001222,-947.9999999999933,-318.9999999999804,-346.9999999999973,-333.9999999999899,-983.0000000000041,-227.00000000000387,-558.9999999999984,15.000000000000568,383.0,-268.0000000000016,,-3905.999999999982
2021.05.04,-186.99999999999272,-143.00000000000423,-968.0000000000133,-329.99999999998585,-366.9999999999951,-331.999999999999,-926.9999999999925,-191.0000000000025,-534.9999999999966,27.999999999991587,374.999999999992,-238.0000000000049,,-3815.000000000003
2021.05.04,-236.99999999999832,-129.00000000000134,-1032.999999999995,-366.999999999984,-429.0000000000016,-350.9999999999902,-949.9999999999886,-164.99999999999204,-479.99999999999153,51.9999999999925,389.99999999999034,-239.0000000000003,,-3937.99999999996
2021.05.04,-246.99999999999721,-141.99999999999767,-1036.999999999999,-377.9999999999894,-465.9999999999998,-334.9999999999964,-954.0000000000077,-197.00000000000273,-421.0000000000047,91.99999999999875,412.9999999999967,-245.0000000000063,,-3917.0000000000064
2021.05.04,-256.99999999999613,-123.00000000000644,-1049.0000000000111,-401.99999999999125,-546.000000000002,-340.9999999999913,-984.0000000000089,-207.9999999999984,-533.99999999999,45.000000000001705,434.9999999999965,-260.00000000000466,,-4224.000000000002
2021.05.04,-263.0000000000021,-131.00000000001444,-1028.0000000000066,-393.99999999998323,-486.999999999993,-339.0000000000004,-967.9999999999893,-231.99999999999932,-686.0000000000089,-27.000000000001023,371.99999999999454,-136.00000000000279,,-4319.000000000006
2021.05.04,-271.9999999999945,-124.99999999999733,-1090.9999999999975,-383.99999999998437,-461.0000000000003,-363.99999999999767,-1027.9999999999916,-240.99999999998545,-743.0000000000048,-32.00000000001069,365.99999999999966,-60.00000000000449,,-4434.999999999969
2021.05.04,-295.99999999999625,-181.00000000000892,-1151.0000000000132,-402.9999999999978,-522.9999999999957,-395.99999999999636,-1108.000000000004,-260.9999999999957,-720.0000000000095,-34.000000000006025,408.9999999999927,-112.000000000001,,-4776.000000000033
2021.05.04,-273.9999999999965,-208.00000000000819,-1139.0000000000011,-362.99999999998,-461.99999999999574,-452.99999999999227,-1241.9999999999902,-262.00000000000045,-741.9999999999982,-37.00000000000614,453.99999999999886,-139.00000000000023,,-4866.999999999971
2021.05.04,-322.9999999999955,-299.00000000000483,-1086.000000000009,-302.9999999999866,-431.99999999999903,-439.0000000000005,-1216.9999999999845,-262.00000000000045,-747.0000000000088,-67.00000000000728,367.99999999999056,-151.9999999999966,,-4959.000000000002
2021.05.04,-371.99999999999454,-334.00000000001205,-1015.0000000000103,-238.99999999998923,-353.0000000000033,-439.99999999999596,-1043.0000000000064,-186.00000000000705,-899.0000000000053,-183.00000000000693,243.99999999999977,-33.000000000005244,,-4853.000000000037
2021.05.04,-282.99999999999994,-290.00000000001245,-1062.9999999999918,-206.99999999997942,-309.99999999999915,-498.9999999999939,-1103.0000000000086,-85.99999999998431,-794.9999999999901,-167.0000000000016,302.9999999999977,-31.999999999998696,,-4531.999999999963
2021.05.04,-341.99999999999784,-368.00000000001273,-1100.9999999999964,-185.99999999999727,-307.99999999999716,-539.999999999996,-1146.9999999999914,-81.99999999999363,-825.9999999999934,-206.00000000000307,301.9999999999912,-24.999999999997247,,-4828.9999999999845
2021.05.04,-402.00000000000233,-434.000000000001,-1188.9999999999957,-225.99999999999287,-307.99999999999716,-568.9999999999973,-1099.9999999999943,21.99999999999136,-1008.9999999999932,-320.0000000000074,265.99999999999955,75.00000000000284,,-5193.999999999986
2021.05.04,-378.999999999996,-379.0000000000182,-1239.0000000000123,-250.99999999997902,-322.9999999999955,-596.9999999999919,-1198.0000000000075,-33.999999999991815,-1048.0000000000045,-310.0000000000023,292.9999999999988,114.99999999999844,,-5350.000000000001
2021.05.04,-419.9999999999982,-400.00000000000034,-1300.0000000000123,-275.9999999999874,-334.9999999999964,-607.9999999999974,-1353.0000000000086,-122.99999999999045,-1271.0,-400.0000000000057,239.0000000000003,154.99999999999403,,-6092.000000000003
2021.05.04,-326.9999999999995,-385.00000000001313,-1219.9999999999989,-211.99999999998997,-282.99999999999994,-605.9999999999955,-1347.0000000000084,-131.00000000000023,-1113.0000000000084,-317.99999999999784,311.99999999999005,124.00000000000189,,-5506.00000000002
2021.05.04,-325.99999999999295,-365.0000000000153,-1134.0000000000127,-205.99999999999508,-292.9999999999988,-539.0000000000006,-1210.9999999999843,-122.99999999999045,-1137.9999999999945,-303.0000000000115,303.9999999999932,141.00000000000225,,-5193.0
2021.05.04,-327.99999999999494,-621.0000000000049,-1079.999999999992,-200.00000000000017,-280.9999999999979,-510.99999999999477,-1110.99999999999,-69.99999999999318,-1553.9999999999886,-611.0000000000042,285.9999999999974,98.99999999999353,,-5981.99999999997
2021.05.04,-215.99999999999397,-605.0000000000111,-836.9999999999989,-129.99999999998568,-78.99999999999574,-400.00000000000034,-820.999999999998,-7.000000000005002,-1641.0000000000036,-666.000000000011,234.99999999999633,153.99999999999858,,-5013.000000000009
2021.05.04,-112.000000000001,-517.0000000000119,-604.0000000000045,-59.99999999999339,-42.999999999993044,-300.0000000000003,-533.9999999999918,85.00000000000796,-1578.999999999997,-659.000000000006,210.99999999999451,210.99999999999451,,-3901.0000000000027
2021.05.04,-154.99999999999403,-417.0000000000007,-641.0000000000027,-63.99999999999739,-126.0000000000039,-315.9999999999941,-516.9999999999959,145.00000000001023,-1455.9999999999907,-606.0000000000088,229.99999999999687,124.00000000000189,,-3798.9999999999804
2021.05.04,-134.99999999999625,-391.000000000008,-689.0000000000063,-76.99999999999375,-153.99999999999858,-347.9999999999928,-691.0000000000025,54.000000000002046,-1137.9999999999945,-457.9999999999984,204.99999999999963,-4.999999999999449,,-3826.999999999989
2021.05.04,-129.9999999999968,-462.0000000000068,-651.0000000000016,-39.999999999995595,-63.99999999999739,-351.99999999999676,-712.9999999999939,19.000000000005457,-1096.0000000000082,-421.0000000000065,214.99999999999852,-75.00000000000284,,-3770.0000000000023
2021.05.04,-117.99999999999588,-397.0000000000029,-805.0000000000113,-31.999999999987594,-39.999999999995595,-465.9999999999998,-972.0000000000084,-33.999999999991815,-1038.0000000000057,-325.00000000000284,120.99999999999334,-48.000000000003595,,-4154.000000000012
2021.05.04,-215.99999999999397,-680.0000000000139,-892.0000000000039,-67.9999999999792,53.999999999998494,-511.9999999999902,-1049.999999999983,-63.99999999999295,-1350.9999999999911,-496.0000000000093,-10.000000000010001,-19.999999999997797,,-5304.999999999966
2021.05.04,-185.99999999999727,-404.0000000000044,-896.000000000008,-66.99999999999484,31.999999999998696,-480.99999999999807,-1002.0000000000095,-63.99999999999295,-1374.0000000000086,-456.00000000000307,-96.00000000000719,151.00000000000114,,-4843.000000000024
2021.05.04,-182.99999999999983,-381.0000000000091,-1076.9999999999945,-107.99999999999699,-4.999999999999449,-563.9999999999978,-1198.0000000000075,-49.99999999998295,-1316.0000000000061,-432.00000000000216,-37.00000000000925,204.00000000000418,,-5147.000000000001
2021.05.04,-226.99999999999943,-377.0000000000051,-1096.9999999999925,-124.99999999999733,-14.999999999998348,-570.9999999999993,-1145.9999999999866,-12.000000000000455,-1290.9999999999977,-427.0000000000067,0.999999999995449,163.00000000000205,,-5123.999999999985
2021.05.04,-185.99999999999727,-365.0000000000153,-1078.0000000000011,-110.99999999999443,-34.000000000000696,-578.0000000000007,-1121.9999999999857,31.00000000000591,-1228.9999999999911,-422.00000000001125,66.99999999999484,126.99999999999933,,-4899.999999999998
2021.05.04,-175.00000000000293,-354.0000000000099,-1069.0000000000089,-79.99999999999119,-34.000000000000696,-594.99999999999,-1139.00000000001,33.999999999991815,-1147.9999999999934,-393.0000000000007,89.99999999999008,121.99999999999989,,-4741.000000000026
2021.05.04,-153.99999999999858,-284.00000000001756,-1069.9999999999932,-81.9999999999821,-41.000000000002146,-583.9999999999957,-1127.0000000000095,18.000000000000682,-1151.9999999999975,-371.9999999999999,78.99999999999574,146.00000000000168,,-4622.999999999998
2021.05.04,-168.99999999999693,-270.99999999999903,-1070.9999999999998,-72.99999999998974,-87.99999999999919,-619.9999999999983,-1164.999999999992,9.000000000014552,-1160.0000000000055,-373.00000000000466,81.9999999999932,158.99999999999804,,-4739.999999999978
2021.05.04,-198.99999999999363,-279.00000000000705,-1082.0000000000052,-68.99999999998573,-83.9999999999952,-622.0000000000003,-1145.0000000000102,30.000000000001137,-1099.0000000000055,-365.99999999999966,79.99999999999119,185.00000000000182,,-4650.000000000009
2021.05.04,-195.00000000000074,-270.99999999999903,-1045.000000000007,-64.99999999998174,-97.00000000000264,-594.99999999999,-1131.0000000000002,32.00000000001069,-1065.0000000000048,-346.00000000000364,100.99999999999554,166.99999999999494,,-4509.999999999989
2021.05.04,-161.00000000000003,-255.00000000000523,-1025.0000000000093,-56.99999999999594,-103.99999999999298,-579.9999999999916,-1127.0000000000095,22.999999999996135,-1021.9999999999895,-332.9999999999984,139.99999999999568,92.00000000000318,,-4408.999999999998
2021.05.04,-153.00000000000313,-250.00000000001688,-974.0000000000082,-37.99999999998249,-90.99999999999665,-598.999999999994,-1110.99999999999,26.00000000001046,-933.9999999999905,-280.00000000000114,26.999999999999247,100.99999999999554,,-4275.999999999977
2021.05.05,-192.99999999999872,-278.00000000000045,-1061.000000000001,-45.99999999999049,-117.00000000000044,-635.9999999999922,-1111.9999999999948,26.00000000001046,-886.000000000009,-326.9999999999982,-90.0000000000012,95.00000000000064,,-4624.9999999999745
2021.05.05,-158.0000000000026,-253.00000000001432,-967.0000000000067,-19.999999999997797,-90.0000000000012,-617.9999999999964,-1098.9999999999895,48.00000000000182,-808.0000000000088,-262.00000000000045,84.99999999999064,97.9999999999981,,-4044.0000000000273
2021.05.05,-168.99999999999693,-248.00000000000378,-1021.0000000000052,-45.99999999999049,-114.00000000000298,-612.9999999999969,-1100.999999999999,52.99999999999727,-906.0000000000068,-298.0000000000018,107.99999999999699,97.9999999999981,,-4257.000000000012
2021.05.05,-175.00000000000293,-219.00000000001364,-1062.0000000000073,-54.99999999998284,-153.99999999999858,-602.999999999998,-1155.0000000000011,33.999999999991815,-808.9999999999931,-242.00000000000443,121.99999999999989,-190.99999999999673,,-4509.000000000006
2021.05.05,-176.99999999999383,-192.99999999999872,-1049.9999999999955,-56.99999999999594,-126.99999999999933,-592.9999999999991,-1158.9999999999918,19.000000000005457,-554.9999999999944,-108.00000000000409,100.00000000000009,-128.00000000000588,,-4027.999999999973
2021.05.05,-180.99999999999784,-197.00000000000273,-1059.00000000001,-67.9999999999792,-141.99999999999767,-594.99999999999,-1156.000000000006,19.000000000005457,-560.0000000000049,-115.99999999999966,103.99999999999298,-55.000000000005045,,-4005.999999999994
2021.05.05,-187.9999999999993,-194.0000000000053,-1086.000000000009,-88.99999999998354,-188.9999999999947,-595.9999999999966,-1243.9999999999998,-55.999999999983174,-642.0000000000092,-115.0000000000091,134.99999999999625,-24.999999999997247,,-4288.999999999991
2021.05.05,-178.00000000000037,-123.00000000000644,-1126.0000000000048,-100.99999999999554,-253.99999999999866,-606.9999999999909,-1300.9999999999877,-84.00000000000318,-626.9999999999998,-78.00000000000296,159.9999999999935,2.000000000002,,-4316.9999999999945
2021.05.05,-151.00000000000114,-95.00000000000064,-1102.000000000003,-88.99999999998354,-251.00000000000122,-606.9999999999909,-1272.9999999999961,-60.000000000002274,-541.9999999999981,-46.00000000000648,202.9999999999976,-45.000000000006146,,-4057.9999999999914
2021.05.05,-143.9999999999997,-82.00000000000429,-1171.9999999999952,-85.99999999998609,-285.00000000000193,-653.999999999999,-1383.0000000000098,-76.99999999999818,-449.9999999999948,-3.0000000000001137,185.99999999999727,-48.000000000003595,,-4197.999999999995
2021.05.05,-144.99999999999514,-50.0000000000167,-1181.999999999994,-89.99999999999008,-302.0000000000023,-665.9999999999999,-1382.000000000005,-67.00000000000728,-422.9999999999956,16.999999999995907,261.99999999999557,-73.00000000000084,,-4101.000000000016
2021.05.05,-131.99999999999878,-49.00000000001015,-1154.0000000000105,-81.9999999999821,-297.9999999999983,-662.9999999999914,-1264.00000000001,9.000000000014552,-356.00000000000074,-25.000000000005684,266.999999999995,-100.99999999999554,,-3847.999999999993
2021.05.05,-126.99999999999933,-46.0000000000127,-1167.0000000000068,-78.99999999998464,-298.9999999999937,-657.9999999999919,-1284.9999999999966,2.0000000000095497,-421.99999999998903,-39.00000000000148,266.999999999995,-89.00000000000574,,-3941.9999999999773
2021.05.05,-108.99999999999244,-40.0000000000178,-1171.000000000011,-78.99999999998464,-297.9999999999983,-652.9999999999925,-1354.9999999999898,-54.000000000002046,-435.0000000000076,-17.000000000010118,281.99999999999335,-82.00000000000429,,-4011.0000000000164
2021.05.05,-103.99999999999298,-72.0000000000054,-1151.0000000000132,-67.9999999999792,-270.0000000000036,-656.9999999999965,-1348.9999999999895,-42.00000000000159,-461.0000000000003,-20.000000000010232,282.99999999999994,-53.999999999998494,,-3964.9999999999905
2021.05.05,-108.99999999999244,-60.000000000015596,-1149.0,-62.99999999999084,-273.000000000001,-655.9999999999899,-1368.9999999999998,-62.99999999998818,-459.99999999999375,-14.000000000010004,255.99999999998957,-56.99999999999594,,-4016.999999999988
