,name,direction
0,GBPUSD,S
1,EURUSD,S
2,USDCAD,B
3,AUDUSD,S
4,NZDUSD,S
5,NZDCHF,S
6,EURGBP,B
7,EURNZD,B
8,AUDJPY,S
9,NZDJPY,S
10,AUDCAD,S
