names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,50,"['NZDUSD', 'EURAUD']",80.0,0.4718719613719615,S
GBPUSD,10,['USDCAD'],80.0,-0.986,B
USDCAD,30,"['USDCHF', 'AUDJPY']",80.0,-0.4326933621933622,B
AUDUSD,10,['USDCAD'],80.0,-0.98,B
NZDUSD,15,['GBPJPY'],80.0,-0.8311010656010648,B
GBPCHF,10,"['USDCAD', 'AUDUSD', 'USDCHF', 'EURUSD', 'USDJPY', 'AUDJPY', 'GBPUSD']",100.0,-0.24,B
EURCHF,15,['GBPAUD'],80.0,0.32962176712176705,S
CHFJPY,10,['GBPCAD'],80.0,0.4507460317460319,S
AUDCHF,10,"['AUDUSD', 'CHFJPY']",100.0,-0.82,B
EURGBP,15,"['USDCAD', 'USDCHF', 'EURUSD', 'EURAUD', 'EURCAD', 'AUDCHF', 'NZDJPY']",100.0,-0.48,B
GBPJPY,50,"['AUDCAD', 'EURCAD', 'EURNZD', 'EURUSD', 'GBPJPY']",80.0,0.52592784992785,S
GBPAUD,30,"['NZDCHF', 'USDCHF', 'AUDCHF', 'EURNZD', 'NZDJPY', 'AUDNZD']",100.0,-0.58,B
EURJPY,10,"['CHFJPY', 'USDCAD', 'EURJPY']",100.0,0.26,S
EURCAD,10,"['AUDUSD', 'CHFJPY']",80.0,0.84,S
EURAUD,15,"['AUDUSD', 'CHFJPY']",100.0,0.47583333333333344,S
EURNZD,10,['NZDUSD'],80.0,-0.418,B
CADJPY,15,['EURCHF'],80.0,-0.11289682539682547,B
NZDJPY,20,"['USDCAD', 'GBPJPY']",80.0,0.29642857142857143,S
AUDCAD,50,"['GBPCAD', 'CADJPY', 'NZDCAD', 'AUDCAD']",100.0,0.042333333333333334,S
NZDCAD,10,['NZDUSD'],80.0,0.22399999999999992,S
